cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
268,8740.000,614654.335,345.706,108.462,105.608,105.382,0.979,0.998,0.919,1708.000,564.000,0.718,0.000,267
269,8592.000,599108.116,341.220,111.086,109.296,100.240,0.982,0.916,0.927,1706.000,1542.000,0.360,49.031,251
270,9232.000,667279.056,355.362,111.893,108.876,107.969,0.980,0.992,0.919,1714.000,692.000,0.729,0.000,268
272,8952.000,637153.261,348.534,110.309,107.656,105.874,0.981,0.983,0.926,1724.000,2642.000,0.712,0.000,271
273,8752.000,615920.648,344.534,109.124,106.273,104.857,0.982,0.987,0.927,1724.000,2406.000,0.688,0.000,270
275,9004.000,642712.919,349.706,111.086,107.977,106.178,0.982,0.983,0.925,1762.000,1986.000,0.733,0.000,273
276,8664.000,606654.559,342.877,108.462,105.688,104.378,0.981,0.988,0.926,1766.000,282.000,0.689,0.000,274
277,8912.000,632887.571,346.392,112.161,109.290,103.929,0.986,0.950,0.933,1768.000,2290.000,0.742,0.000,275
278,8256.000,564310.754,336.049,107.424,104.061,101.178,0.980,0.971,0.919,1776.000,1740.000,0.707,2.000,277
279,8424.000,581622.686,336.049,108.259,105.358,101.806,0.985,0.966,0.937,1778.000,1324.000,0.716,2.000,276
280,8376.000,576658.640,335.563,107.424,104.510,102.104,0.984,0.976,0.935,1784.000,1864.000,0.725,0.000,278
281,9048.000,647429.804,352.534,111.086,107.557,107.128,0.978,0.996,0.915,1794.000,2114.000,0.704,0.000,279
282,9088.000,651727.847,352.534,110.635,107.691,107.455,0.979,0.998,0.919,1800.000,1620.000,0.736,0.000,280
283,9120.000,655173.100,352.534,110.725,108.041,107.478,0.981,0.995,0.922,1806.000,1102.000,0.725,0.000,281
284,9008.000,643141.252,350.191,110.941,108.116,106.094,0.981,0.981,0.923,1814.000,2496.000,0.706,0.000,282
285,9072.000,650007.492,350.877,110.635,107.945,107.009,0.982,0.991,0.926,1816.000,2732.000,0.727,0.000,283
286,9112.000,654311.219,352.534,110.941,108.057,107.368,0.980,0.994,0.921,1826.000,626.000,0.711,0.000,284
287,8832.000,624384.899,346.877,109.252,106.634,105.471,0.980,0.989,0.922,1826.000,910.000,0.736,2.828,286
288,9012.000,643569.679,348.049,111.086,108.691,105.601,0.984,0.971,0.935,1826.000,1452.000,0.696,0.000,285
289,8948.000,636726.263,348.049,109.636,106.885,106.594,0.982,0.997,0.928,1832.000,762.000,0.697,0.000,287
290,9312.000,675971.291,356.534,112.606,109.860,107.931,0.980,0.982,0.921,1840.000,86.000,0.742,0.000,288
292,8980.000,640144.923,349.706,110.309,107.674,106.198,0.979,0.986,0.923,1856.000,384.000,0.714,0.000,290
293,8760.000,616765.339,344.534,109.636,106.663,104.637,0.982,0.980,0.927,1876.000,2212.000,0.536,23.324,292
294,8680.000,608335.818,342.877,108.683,105.657,104.606,0.981,0.990,0.928,1874.000,2352.000,0.726,0.000,291
