cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
12,8980.000,640144.923,348.049,110.309,107.195,106.661,0.983,0.995,0.932,66.000,184.000,0.735,2.828,16
13,9036.000,646142.241,348.049,110.941,108.139,106.390,0.986,0.984,0.937,68.000,1678.000,0.694,2.828,15
14,8976.000,639717.257,348.534,110.145,107.490,106.338,0.982,0.989,0.929,72.000,1806.000,0.696,0.000,17
15,9140.000,657329.456,352.534,111.086,108.423,107.342,0.981,0.990,0.924,76.000,622.000,0.719,0.000,18
16,9360.000,681204.602,356.534,112.178,109.499,108.841,0.981,0.994,0.925,84.000,762.000,0.711,0.000,19
17,9028.000,645284.340,351.362,110.941,108.006,106.443,0.979,0.985,0.919,84.000,1934.000,0.701,2.000,20
18,8828.000,623960.772,345.706,109.142,106.176,105.861,0.982,0.997,0.928,96.000,418.000,0.700,2.000,21
19,8876.000,629056.625,345.706,109.636,106.621,105.998,0.981,0.994,0.933,98.000,1388.000,0.711,0.000,22
20,9008.000,643141.252,348.049,110.309,107.392,106.804,0.984,0.994,0.934,118.000,1256.000,0.712,0.000,23
21,9388.000,684263.574,354.877,113.031,110.851,107.842,0.984,0.973,0.937,132.000,2056.000,0.699,2.000,24
24,8780.000,618878.755,345.706,110.073,107.039,104.450,0.979,0.976,0.923,152.000,934.000,0.726,0.000,26
25,8872.000,628631.443,345.706,110.309,107.508,105.079,0.983,0.977,0.933,164.000,1066.000,0.724,2.000,27
26,8956.000,637580.356,349.706,109.836,107.055,106.522,0.979,0.995,0.920,176.000,530.000,0.725,0.000,29
27,8828.000,623960.772,345.706,109.252,106.192,105.857,0.982,0.997,0.928,190.000,236.000,0.713,0.000,30
28,9232.000,667279.056,352.534,111.893,108.828,108.031,0.985,0.992,0.933,190.000,1720.000,0.722,0.000,31
29,9152.000,658624.402,353.706,111.086,108.315,107.584,0.981,0.993,0.919,206.000,814.000,0.705,0.000,32
30,9156.000,659056.240,353.706,112.161,109.037,106.957,0.980,0.981,0.920,214.000,1950.000,0.706,0.000,33
31,8716.000,612124.317,344.049,108.462,105.845,104.853,0.981,0.991,0.925,214.000,366.000,0.717,2.000,34
32,8688.000,609177.029,342.877,108.462,105.767,104.592,0.983,0.989,0.929,222.000,1528.000,0.707,2.828,35
33,8840.000,625233.440,347.362,109.836,106.874,105.321,0.980,0.985,0.921,226.000,1188.000,0.688,0.000,36
34,9204.000,664245.644,352.534,111.571,108.512,107.995,0.983,0.995,0.931,226.000,1392.000,0.722,0.000,37
35,8988.000,641000.541,346.877,110.454,107.638,106.324,0.985,0.988,0.939,248.000,122.000,0.754,2.000,38
36,8960.000,638007.545,348.534,110.309,107.517,106.105,0.980,0.987,0.927,250.000,694.000,0.712,2.828,39
