sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
15,14924.000,1371486.891,455.931,142.899,139.868,135.997,0.981,0.971,0.902,88.000,2498.000,1,[16],10980.000,865500.475,385.019,121.803,119.183,117.316,0.986,0.984,0.931,0.736,2.000
16,16988.000,1665624.801,486.073,152.118,148.467,145.707,0.983,0.981,0.904,96.000,624.000,1,[18],12780.000,1086826.154,418.475,130.782,128.215,126.918,0.983,0.990,0.917,0.752,0.000
18,16752.000,1631036.939,483.245,150.864,147.467,144.677,0.982,0.981,0.901,114.000,1612.000,1,[19],12132.000,1005222.967,405.505,129.244,126.394,122.227,0.985,0.967,0.927,0.724,2.000
19,13868.000,1228526.559,438.475,137.928,134.061,131.780,0.981,0.982,0.906,116.000,764.000,1,[21],10652.000,827009.573,379.848,120.748,117.099,115.837,0.984,0.989,0.928,0.768,2.000
20,16296.000,1564895.437,471.931,148.607,145.529,142.619,0.986,0.980,0.919,120.000,1324.000,1,[22],11968.000,984909.147,404.333,127.122,123.753,123.144,0.982,0.995,0.920,0.734,0.000
21,30372.000,3981749.068,683.092,251.205,260.087,150.084,0.979,0.572,0.818,154.000,1876.000,2,"[20, 31]",10944.000,861868.764,385.889,126.135,124.747,112.043,0.985,0.895,0.923,0.360,56.569
22,16236.000,1556260.749,474.759,148.930,144.138,143.473,0.981,0.995,0.905,142.000,2766.000,1,[23],11796.000,963753.451,399.848,126.317,123.460,121.671,0.984,0.985,0.927,0.727,0.000
23,15944.000,1514466.701,472.416,147.105,143.385,141.749,0.979,0.987,0.898,146.000,1468.000,1,[25],11180.000,889255.389,389.505,122.801,119.882,118.794,0.985,0.990,0.926,0.701,2.000
24,15044.000,1388061.752,459.931,144.402,140.020,136.886,0.980,0.977,0.894,144.000,2624.000,1,[24],10984.000,865973.469,385.505,122.654,119.969,116.572,0.986,0.972,0.929,0.730,0.000
25,16164.000,1545920.168,474.759,148.661,144.622,142.381,0.982,0.984,0.901,150.000,2266.000,1,[26],11528.000,931096.624,395.647,124.483,121.276,121.034,0.984,0.998,0.925,0.713,0.000
26,16880.000,1649766.436,480.416,151.539,148.355,144.953,0.986,0.977,0.919,162.000,164.000,1,[27],12392.000,1037709.774,408.818,129.769,127.170,124.085,0.987,0.976,0.932,0.734,0.000
27,21512.000,2373476.762,545.872,170.294,166.329,164.717,0.985,0.990,0.907,184.000,1154.000,1,[29],16388.000,1578166.183,473.103,148.930,145.697,143.221,0.986,0.983,0.920,0.762,0.000
