cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
13,14276.000,1283138.716,442.960,140.656,138.013,131.787,0.985,0.954,0.914,132.000,1508.000,0.471,0.000,16
14,16052.000,1529880.563,469.103,146.820,143.627,142.310,0.985,0.991,0.917,156.000,2736.000,0.562,2.828,19
15,17364.000,1721228.252,487.931,154.052,150.754,146.687,0.985,0.973,0.917,160.000,286.000,0.513,0.000,18
16,18848.000,1946532.727,508.902,159.512,156.317,153.529,0.986,0.982,0.915,158.000,616.000,0.575,2.000,17
17,14824.000,1357725.297,449.304,142.688,139.316,135.571,0.985,0.972,0.923,174.000,2336.000,0.480,4.000,20
19,14104.000,1260019.450,437.789,137.884,134.910,133.111,0.985,0.987,0.925,182.000,822.000,0.484,2.828,21
20,20256.000,2168674.300,524.902,164.985,162.197,159.022,0.988,0.980,0.924,190.000,1032.000,0.559,2.000,22
21,15212.000,1411377.778,456.617,145.437,141.158,137.279,0.985,0.972,0.917,190.000,2108.000,0.495,2.000,24
22,16952.000,1660333.061,481.103,150.864,147.920,145.934,0.986,0.986,0.920,208.000,1254.000,0.527,2.828,25
23,13008.000,1116039.569,419.848,135.602,131.682,125.923,0.985,0.955,0.927,280.000,458.000,0.465,0.000,26
24,15460.000,1446032.436,459.446,145.121,142.547,138.138,0.986,0.969,0.920,294.000,1656.000,0.519,2.828,27
25,15016.000,1384188.350,454.759,142.042,139.429,137.145,0.983,0.983,0.912,308.000,1868.000,0.477,2.000,28
26,14272.000,1282599.469,441.789,139.943,137.017,132.651,0.984,0.968,0.919,322.000,1462.000,0.546,0.000,29
27,16040.000,1528165.343,469.103,146.123,143.369,142.456,0.984,0.994,0.916,350.000,2232.000,0.589,2.000,30
28,16400.000,1579899.903,475.931,151.539,149.111,140.115,0.984,0.939,0.910,360.000,906.000,0.547,4.472,32
29,16956.000,1660920.755,483.931,154.208,150.338,143.671,0.984,0.955,0.910,356.000,2752.000,0.570,2.828,31
31,16068.000,1532168.519,467.446,147.078,143.833,142.253,0.986,0.989,0.924,370.000,282.000,0.514,4.000,34
32,16068.000,1532168.519,469.103,146.997,144.040,142.045,0.984,0.986,0.918,382.000,1142.000,0.543,2.000,35
33,16712.000,1625198.604,478.274,149.907,146.647,145.115,0.986,0.989,0.918,392.000,2540.000,0.573,0.000,36
34,12744.000,1082237.166,415.446,134.937,131.650,123.344,0.986,0.936,0.928,406.000,2038.000,0.494,2.000,37
35,16200.000,1551087.586,469.588,149.466,145.419,141.876,0.987,0.975,0.923,438.000,654.000,0.506,2.828,38
36,14416.000,1302059.890,445.588,145.890,144.753,127.105,0.984,0.876,0.912,468.000,1328.000,0.275,60.959,39
37,13172.000,1137211.868,420.818,133.417,130.139,128.892,0.987,0.990,0.935,478.000,454.000,0.483,2.000,40
38,13144.000,1133587.702,426.475,135.823,132.001,126.867,0.982,0.960,0.908,502.000,1818.000,0.494,4.472,42
39,16296.000,1564895.437,470.759,151.539,148.535,139.702,0.986,0.940,0.924,508.000,2352.000,0.488,0.000,41
41,18288.000,1860429.082,500.902,157.582,154.286,150.930,0.986,0.978,0.916,550.000,1624.000,0.588,0.000,44
42,15652.000,1473053.632,465.588,153.323,152.002,131.434,0.984,0.863,0.907,550.000,1422.000,0.298,63.781,39
43,13340.000,1159037.652,427.647,136.059,133.405,127.343,0.983,0.954,0.917,558.000,200.000,0.458,2.828,45
44,15552.000,1458959.283,462.274,144.554,141.625,139.838,0.985,0.987,0.915,558.000,968.000,0.497,2.828,46
45,13016.000,1117069.284,421.304,134.937,132.058,125.564,0.983,0.950,0.922,586.000,1166.000,0.485,2.000,47
47,13392.000,1165821.234,428.132,134.239,130.920,130.274,0.984,0.995,0.918,622.000,1976.000,0.449,2.828,49
48,12584.000,1061920.157,420.333,138.809,136.558,117.910,0.981,0.859,0.895,624.000,2176.000,0.234,64.560,50
49,14280.000,1283678.039,442.960,139.714,136.766,132.994,0.984,0.972,0.915,646.000,2606.000,0.479,0.000,51
50,19120.000,1988820.703,512.902,161.555,158.608,153.500,0.985,0.968,0.913,670.000,550.000,0.589,0.000,52
51,18208.000,1848234.903,499.245,156.780,153.980,150.588,0.985,0.978,0.918,676.000,764.000,0.538,2.000,53
52,12772.000,1085805.820,416.818,130.614,127.962,127.089,0.985,0.993,0.924,704.000,2412.000,0.433,0.000,54
53,17400.000,1726583.843,487.245,153.388,150.574,147.142,0.986,0.977,0.921,732.000,350.000,0.521,6.325,56
54,17172.000,1692758.955,489.588,162.874,159.947,136.867,0.984,0.855,0.900,742.000,2212.000,0.320,58.822,50
55,18436.000,1883058.661,502.073,156.780,153.959,152.468,0.986,0.990,0.919,748.000,1468.000,0.619,0.000,58
