cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
17,10376.000,795076.184,376.333,118.186,115.146,114.737,0.982,0.996,0.921,82.000,962.000,0.684,0.000,19
19,9992.000,751350.255,369.019,116.362,113.112,112.479,0.982,0.994,0.922,92.000,682.000,0.750,0.000,20
20,10144.000,768559.794,371.848,120.017,117.286,110.150,0.983,0.939,0.922,106.000,2538.000,0.686,0.000,21
21,10492.000,808446.384,377.019,119.080,115.968,115.199,0.983,0.993,0.928,108.000,384.000,0.703,0.000,22
22,10416.000,799678.200,375.848,118.186,115.517,114.809,0.983,0.994,0.927,116.000,1446.000,0.683,2.828,23
23,10484.000,807521.918,377.019,118.474,115.883,115.192,0.983,0.994,0.927,130.000,1162.000,0.675,0.000,24
25,10344.000,791400.951,374.676,118.186,115.093,114.438,0.983,0.994,0.926,140.000,536.000,0.690,0.000,27
26,9892.000,740099.246,367.362,115.551,112.411,112.066,0.981,0.997,0.921,140.000,1594.000,0.652,0.000,25
27,10048.000,757675.492,367.362,116.362,113.378,112.840,0.985,0.995,0.936,156.000,818.000,0.678,0.000,29
28,10220.000,777213.157,374.676,119.817,117.579,110.709,0.981,0.941,0.915,156.000,2426.000,0.675,2.000,28
29,10512.000,810759.094,378.676,118.962,115.787,115.597,0.981,0.998,0.921,166.000,112.000,0.655,0.000,30
30,10344.000,791400.951,374.676,118.068,114.915,114.615,0.983,0.997,0.926,164.000,2282.000,0.646,0.000,31
31,10488.000,807984.107,377.505,119.365,116.370,114.766,0.982,0.986,0.925,176.000,2738.000,0.653,2.000,32
32,10048.000,757675.492,369.019,116.362,113.425,112.794,0.983,0.994,0.927,180.000,1300.000,0.707,2.000,34
33,10512.000,810759.094,379.848,119.080,116.160,115.229,0.980,0.992,0.916,180.000,1882.000,0.705,0.000,33
34,9776.000,727119.162,363.362,114.769,111.882,111.260,0.984,0.994,0.930,182.000,2126.000,0.670,0.000,35
35,9756.000,724888.964,365.019,114.769,111.916,110.998,0.980,0.992,0.920,204.000,272.000,0.697,0.000,36
36,10388.000,796455.859,375.362,118.474,115.280,114.739,0.982,0.995,0.926,204.000,1722.000,0.669,2.828,37
37,10196.000,774477.028,369.706,117.388,114.175,113.714,0.986,0.996,0.937,220.000,1024.000,0.670,2.828,38
38,10392.000,796915.928,374.191,119.013,115.934,114.130,0.984,0.984,0.933,234.000,678.000,0.707,2.000,39
39,10728.000,835876.177,381.505,120.167,117.482,116.268,0.983,0.990,0.926,248.000,2604.000,0.659,2.000,40
40,10672.000,829339.833,380.049,122.801,118.314,114.935,0.983,0.971,0.928,268.000,412.000,0.700,2.828,41
41,10560.000,816318.573,378.676,119.231,116.321,115.592,0.982,0.994,0.925,268.000,1472.000,0.682,2.000,42
42,10304.000,786814.899,373.990,119.365,116.007,113.139,0.983,0.975,0.926,288.000,1980.000,0.239,77.795,43
43,10256.000,781323.377,373.019,117.388,114.618,113.932,0.982,0.994,0.926,306.000,554.000,0.692,0.000,44
44,10372.000,794616.470,377.505,118.474,115.593,114.253,0.979,0.988,0.915,312.000,156.000,0.700,2.000,46
45,9704.000,719101.148,362.191,114.543,111.435,110.876,0.983,0.995,0.930,318.000,1130.000,0.698,0.000,47
46,15368.000,1433143.994,458.274,143.680,140.306,139.473,0.986,0.994,0.920,322.000,2194.000,0.715,0.000,45
47,10560.000,816318.573,378.676,119.231,116.390,115.521,0.983,0.993,0.925,324.000,2464.000,0.690,0.000,48
48,10212.000,776300.757,369.019,118.474,115.261,112.822,0.988,0.979,0.942,326.000,1858.000,0.237,70.342,43
49,9836.000,733823.441,365.019,115.447,112.247,111.568,0.982,0.994,0.928,324.000,2786.000,0.663,0.000,49
50,10436.000,801982.526,375.848,118.474,115.595,114.952,0.985,0.994,0.928,330.000,878.000,0.699,0.000,50
52,10212.000,776300.757,373.019,118.068,114.798,113.265,0.983,0.987,0.922,350.000,1652.000,0.691,2.000,52
54,10492.000,808446.384,378.676,119.080,116.359,114.812,0.981,0.987,0.919,360.000,294.000,0.693,0.000,54
55,10504.000,809833.746,378.676,119.013,116.073,115.221,0.981,0.993,0.921,380.000,730.000,0.644,0.000,55
56,10444.000,802904.875,375.362,119.231,116.081,114.566,0.984,0.987,0.931,412.000,2592.000,0.694,2.000,56
57,8724.000,612967.270,345.706,110.725,108.135,102.866,0.977,0.950,0.917,418.000,1944.000,0.202,76.158,43
58,14048.000,1252522.534,436.132,137.419,134.683,132.807,0.987,0.986,0.928,434.000,982.000,0.714,2.000,57
59,10508.000,810296.376,377.019,118.474,115.932,115.406,0.985,0.995,0.929,444.000,1472.000,0.675,0.000,58
60,11260.000,898817.224,391.848,125.172,122.851,116.765,0.984,0.950,0.922,450.000,426.000,0.279,58.822,59
61,10648.000,826543.784,378.676,119.365,116.563,116.312,0.986,0.998,0.933,468.000,2422.000,0.701,0.000,60
63,9532.000,700067.394,359.362,113.296,110.367,109.975,0.982,0.996,0.928,474.000,134.000,0.645,2.828,62
64,9884.000,739201.612,367.848,115.741,113.406,110.988,0.981,0.979,0.918,476.000,1132.000,0.747,2.000,64
65,10360.000,793237.858,374.676,118.186,115.249,114.461,0.984,0.993,0.927,476.000,2090.000,0.673,0.000,63
66,10228.000,778125.915,371.362,117.745,114.844,113.402,0.985,0.987,0.932,482.000,1282.000,0.693,2.000,65
67,10364.000,793697.307,374.191,119.013,115.891,113.879,0.984,0.983,0.930,496.000,630.000,0.702,2.828,66
68,10212.000,776300.757,371.848,117.388,114.448,113.611,0.983,0.993,0.928,496.000,1642.000,0.703,2.000,67
69,13692.000,1205213.911,432.132,136.059,133.062,131.022,0.984,0.985,0.921,524.000,830.000,0.701,0.000,68
70,10008.000,753155.662,369.019,118.186,114.504,111.298,0.982,0.972,0.924,520.000,2240.000,0.230,73.348,69
71,10208.000,775844.690,370.676,117.388,114.237,113.777,0.985,0.996,0.934,534.000,2686.000,0.701,2.000,70
72,9992.000,751350.255,367.362,116.276,112.836,112.751,0.983,0.999,0.930,546.000,1776.000,0.670,0.000,71
73,10052.000,758127.971,369.019,116.619,113.635,112.635,0.983,0.991,0.928,562.000,2546.000,0.667,2.828,72
74,10352.000,792319.228,373.019,120.067,117.485,112.224,0.986,0.955,0.935,570.000,508.000,0.257,86.533,59
75,10464.000,805212.293,376.333,118.929,115.619,115.242,0.983,0.997,0.928,572.000,1954.000,0.742,0.000,73
77,10628.000,824216.148,379.848,119.365,116.608,116.050,0.983,0.995,0.926,584.000,240.000,0.685,2.828,75
