cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
39,11324.000,906491.198,393.019,124.531,121.417,118.854,0.982,0.978,0.921,342.000,560.000,0.711,0.000,40
40,10736.000,836811.335,382.475,124.531,123.397,111.006,0.985,0.898,0.922,354.000,1692.000,0.366,53.814,34
41,11384.000,913705.272,394.676,126.317,122.991,117.924,0.983,0.958,0.918,360.000,2462.000,0.753,0.000,42
42,11216.000,893553.996,387.848,124.193,121.643,117.410,0.987,0.965,0.937,364.000,2186.000,0.732,0.000,41
43,11480.000,925287.366,393.990,126.127,122.543,119.289,0.985,0.973,0.929,382.000,164.000,0.745,2.000,43
44,10896.000,855587.522,385.505,122.197,119.565,116.043,0.983,0.970,0.921,392.000,2600.000,0.727,0.000,44
45,11344.000,908893.771,394.676,125.936,124.419,116.280,0.983,0.933,0.915,400.000,434.000,0.717,0.000,46
46,12300.000,1026175.088,408.818,128.515,125.765,124.529,0.984,0.990,0.925,398.000,1314.000,0.732,2.000,45
47,10440.000,802443.657,377.019,119.013,115.979,114.632,0.982,0.988,0.923,406.000,2334.000,0.707,2.000,47
48,11720.000,954454.473,401.990,127.389,125.198,119.214,0.981,0.952,0.911,422.000,300.000,0.724,0.000,48
49,11208.000,892598.153,392.818,126.127,120.599,118.521,0.982,0.981,0.913,424.000,816.000,0.740,0.000,49
50,11636.000,944211.682,396.333,126.649,122.933,120.533,0.985,0.980,0.931,430.000,2754.000,0.795,2.000,50
51,11368.000,911779.656,393.505,125.634,122.658,118.015,0.983,0.962,0.923,438.000,1452.000,0.742,0.000,51
52,10476.000,806597.803,377.019,119.331,116.684,114.335,0.983,0.980,0.926,444.000,2002.000,0.700,0.000,52
53,12624.000,1066987.371,415.161,131.590,128.241,125.372,0.984,0.977,0.920,456.000,956.000,0.743,0.000,53
55,11272.000,900254.437,391.848,124.354,120.725,118.916,0.984,0.985,0.923,464.000,1606.000,0.751,2.000,55
56,10976.000,865027.567,384.534,122.801,120.250,116.249,0.986,0.966,0.933,474.000,1868.000,0.723,0.000,57
57,11100.000,879727.703,387.848,122.931,120.452,117.337,0.984,0.974,0.927,476.000,586.000,0.718,0.000,56
58,10976.000,865027.567,386.676,122.801,119.751,116.706,0.983,0.975,0.922,504.000,2510.000,0.721,0.000,58
59,10852.000,850410.234,383.848,122.589,119.327,115.818,0.983,0.970,0.926,512.000,2126.000,0.733,2.000,60
60,10640.000,825612.467,380.333,120.416,117.856,114.960,0.983,0.975,0.924,514.000,1736.000,0.733,0.000,59
61,10964.000,863609.360,385.505,121.852,118.747,117.572,0.983,0.990,0.927,520.000,2652.000,0.727,2.000,61
62,9772.000,726672.939,363.362,114.769,111.833,111.268,0.983,0.995,0.930,534.000,222.000,0.696,2.000,62
63,11800.000,964243.703,400.333,126.127,122.876,122.276,0.984,0.995,0.925,542.000,2372.000,0.728,0.000,63
64,12492.000,1050296.126,412.132,131.027,127.528,124.749,0.985,0.978,0.924,560.000,1314.000,0.734,0.000,64
65,11092.000,878776.818,389.505,122.066,119.399,118.290,0.982,0.991,0.919,562.000,368.000,0.697,0.000,65
66,12548.000,1057366.545,411.161,130.000,127.310,125.499,0.987,0.986,0.933,564.000,842.000,0.747,0.000,66
67,11332.000,907451.973,394.676,125.300,122.866,117.500,0.981,0.956,0.914,566.000,2794.000,0.744,2.000,67
68,11404.000,916114.197,392.333,123.693,120.713,120.294,0.985,0.996,0.931,586.000,1998.000,0.754,0.000,70
69,10944.000,861247.406,385.019,122.654,119.574,116.555,0.984,0.975,0.928,588.000,670.000,0.737,0.000,69
70,11032.000,871656.113,387.848,122.801,119.729,117.334,0.982,0.980,0.922,594.000,508.000,0.747,0.000,72
71,11844.000,969641.955,400.333,127.389,124.490,121.144,0.985,0.973,0.929,596.000,1556.000,0.743,2.000,73
72,11752.000,958366.169,398.676,126.270,123.589,121.110,0.986,0.980,0.929,596.000,94.000,0.715,0.000,71
74,11264.000,899296.210,389.505,124.483,121.461,118.090,0.985,0.972,0.933,626.000,2208.000,0.717,0.000,75
75,12096.000,1000752.002,404.818,127.577,124.423,123.838,0.985,0.995,0.928,654.000,1424.000,0.713,0.000,76
76,11212.000,893076.032,396.049,128.156,128.135,112.161,0.982,0.869,0.898,660.000,2616.000,0.357,53.852,78
77,11596.000,939347.125,399.161,125.539,123.085,119.970,0.980,0.975,0.915,658.000,2476.000,0.725,0.000,77
78,10916.000,857944.295,383.848,122.262,119.320,116.488,0.985,0.976,0.931,662.000,1880.000,0.733,0.000,79
79,11032.000,871656.113,386.676,123.369,120.501,116.575,0.984,0.967,0.927,666.000,270.000,0.737,0.000,80
80,7064.000,446621.716,309.421,99.479,96.737,93.052,0.979,0.961,0.927,664.000,1242.000,0.735,2.000,81
82,11140.000,884487.270,389.990,123.693,120.634,117.632,0.982,0.975,0.920,682.000,2338.000,0.726,2.000,82
83,11272.000,900254.437,394.676,129.120,128.280,112.531,0.984,0.872,0.909,688.000,2720.000,0.359,53.852,78
84,10924.000,858887.609,387.161,122.376,119.773,116.165,0.981,0.970,0.916,700.000,414.000,0.722,0.000,84
85,11376.000,912742.295,392.333,123.968,120.886,119.834,0.985,0.991,0.929,706.000,1742.000,0.726,2.000,85
86,11188.000,890210.037,389.505,123.223,120.574,118.151,0.983,0.980,0.927,726.000,2104.000,0.717,0.000,86
88,11368.000,911779.656,393.505,125.634,122.834,117.840,0.984,0.959,0.923,728.000,592.000,0.722,0.000,88
89,11872.000,973082.433,403.647,126.649,124.112,121.802,0.982,0.981,0.916,740.000,104.000,0.735,0.000,89
90,11508.000,928674.627,394.676,124.531,121.586,120.514,0.985,0.991,0.928,778.000,2242.000,0.746,2.000,90
91,12044.000,994305.680,404.333,127.264,124.725,122.954,0.985,0.986,0.926,794.000,1620.000,0.766,0.000,91
92,11780.000,961793.275,401.990,126.317,123.918,121.050,0.982,0.977,0.916,796.000,1404.000,0.744,0.000,92
93,11564.000,935461.514,396.333,124.788,122.298,120.394,0.984,0.984,0.925,802.000,1982.000,0.744,0.000,93
94,11400.000,915632.243,397.990,123.693,120.635,120.348,0.979,0.997,0.904,812.000,1840.000,0.755,0.000,94
95,10816.000,846182.069,383.848,121.078,117.966,116.757,0.982,0.990,0.922,810.000,2622.000,0.721,2.000,95
96,11956.000,983428.205,403.161,127.264,124.109,122.664,0.984,0.988,0.924,822.000,336.000,0.734,2.000,96
98,11024.000,870708.145,387.848,122.654,119.950,117.040,0.982,0.976,0.921,832.000,496.000,0.727,0.000,97
99,11164.000,887347.116,388.333,123.693,121.121,117.392,0.985,0.969,0.930,838.000,2486.000,0.718,2.000,98
100,10704.000,833072.792,380.333,120.880,117.703,115.800,0.984,0.984,0.930,858.000,200.000,0.743,0.000,100
101,11640.000,944698.598,397.505,125.300,122.519,120.969,0.984,0.987,0.926,860.000,2756.000,0.739,0.000,101
102,12164.000,1009202.732,407.161,128.016,125.082,123.838,0.984,0.990,0.922,870.000,632.000,0.744,0.000,102
104,10952.000,862191.929,385.019,124.788,121.557,114.744,0.985,0.944,0.928,878.000,2144.000,0.726,0.000,104
105,11064.000,875451.419,389.019,123.822,120.955,116.492,0.983,0.963,0.919,902.000,1496.000,0.752,0.000,105
106,11640.000,944698.598,397.019,125.539,122.106,121.391,0.984,0.994,0.928,928.000,2274.000,0.730,0.000,106
107,11440.000,920455.584,393.990,124.531,121.533,119.855,0.984,0.986,0.926,950.000,2624.000,0.747,2.000,107
108,12048.000,994801.058,402.676,128.016,124.705,123.022,0.987,0.986,0.934,954.000,1840.000,0.728,0.000,108
109,11252.000,897859.507,392.333,123.693,120.063,119.332,0.982,0.994,0.919,956.000,100.000,0.726,2.000,109
110,11460.000,922870.421,394.676,125.284,121.943,119.681,0.984,0.981,0.925,958.000,2414.000,0.749,2.000,110
111,11936.000,980961.619,402.676,126.570,123.677,122.903,0.985,0.994,0.925,962.000,1694.000,0.741,0.000,111
112,11528.000,931096.624,396.333,125.172,122.470,119.854,0.983,0.979,0.922,980.000,2046.000,0.724,0.000,112
113,11636.000,944211.682,396.333,128.062,124.843,118.698,0.985,0.951,0.931,990.000,1386.000,0.741,2.828,113
114,12268.000,1022173.108,408.333,128.156,125.342,124.630,0.985,0.994,0.925,998.000,320.000,0.734,0.000,114
115,11008.000,868813.242,385.019,123.483,119.600,117.213,0.986,0.980,0.933,1002.000,2754.000,0.754,0.000,115
116,12632.000,1068001.778,415.161,131.103,127.914,125.777,0.984,0.983,0.921,1014.000,618.000,0.742,0.000,116
118,8920.000,633739.945,348.534,110.725,107.810,105.358,0.979,0.977,0.923,1014.000,1568.000,0.710,0.000,118
120,4168.000,202420.907,235.966,76.158,73.725,71.985,0.976,0.976,0.941,1032.000,1934.000,0.603,2.000,120
121,11900.000,976526.970,403.647,127.264,124.705,121.514,0.982,0.974,0.918,1052.000,2200.000,0.738,0.000,121
122,11396.000,915150.373,393.505,123.693,120.724,120.189,0.983,0.996,0.925,1064.000,190.000,0.731,0.000,122
123,11456.000,922387.285,393.505,124.531,121.302,120.261,0.985,0.991,0.930,1106.000,1724.000,0.729,2.000,123
124,12232.000,1017677.116,407.161,128.156,125.198,124.401,0.985,0.994,0.927,1116.000,1458.000,0.742,2.000,124
125,11368.000,911779.656,393.505,124.338,121.032,119.613,0.983,0.988,0.923,1130.000,1866.000,0.743,2.000,126
126,11796.000,963753.451,399.161,127.389,124.467,120.685,0.986,0.969,0.930,1128.000,2388.000,0.735,2.000,125
127,11996.000,988367.567,404.333,127.624,123.898,123.299,0.983,0.995,0.922,1134.000,2698.000,0.757,2.000,127
129,12508.000,1052314.632,411.161,130.782,128.078,124.384,0.986,0.971,0.930,1152.000,680.000,0.772,0.000,129
130,12680.000,1074094.965,416.132,131.103,128.363,125.821,0.983,0.980,0.920,1164.000,1176.000,0.747,0.000,131
131,11284.000,901692.415,389.505,123.822,120.822,118.933,0.987,0.984,0.935,1162.000,346.000,0.724,0.000,130
132,11992.000,987873.260,404.333,127.122,124.271,122.868,0.984,0.989,0.922,1180.000,2058.000,0.745,0.000,132
133,11764.000,959834.429,400.333,126.143,123.410,121.393,0.984,0.983,0.922,1188.000,116.000,0.720,0.000,133
135,10836.000,848530.182,382.676,120.880,118.189,116.738,0.984,0.988,0.930,1206.000,2270.000,0.721,2.000,134
136,12028.000,992324.992,404.818,128.577,125.017,122.517,0.983,0.980,0.922,1212.000,812.000,0.551,24.166,136
137,11604.000,940319.366,397.990,126.649,122.910,120.251,0.982,0.978,0.921,1242.000,1776.000,0.782,2.000,137
138,11624.000,942751.435,397.990,125.300,122.054,121.266,0.982,0.993,0.922,1246.000,1292.000,0.733,0.000,138
139,3620.000,163842.534,226.309,80.994,79.866,58.325,0.972,0.723,0.888,1250.000,896.000,0.166,68.029,136
140,11704.000,952500.626,399.161,126.696,123.944,120.246,0.984,0.970,0.923,1260.000,450.000,0.744,0.000,140
141,11692.000,951036.117,400.818,126.317,123.835,120.240,0.981,0.971,0.915,1262.000,240.000,0.738,0.000,139
142,12072.000,997775.051,404.333,127.389,124.877,123.114,0.985,0.986,0.928,1266.000,1916.000,0.722,2.000,141
143,11208.000,892598.153,388.818,123.223,119.932,119.003,0.985,0.992,0.932,1272.000,2404.000,0.711,0.000,142
144,11860.000,971607.445,403.647,126.301,123.139,122.639,0.982,0.996,0.915,1278.000,2798.000,0.739,0.000,143
145,11916.000,978497.098,403.161,128.062,124.604,121.772,0.983,0.977,0.921,1286.000,1096.000,0.734,0.000,144
146,11164.000,887347.116,389.505,124.483,121.417,117.085,0.984,0.964,0.925,1312.000,1636.000,0.748,2.000,145
147,6220.000,369019.552,289.421,92.477,90.128,87.880,0.979,0.975,0.933,1306.000,2638.000,0.679,2.000,147
148,11624.000,942751.435,397.505,126.143,123.191,120.143,0.984,0.975,0.924,1320.000,1490.000,0.741,0.000,146
149,11396.000,915150.373,395.161,124.788,122.056,118.907,0.982,0.974,0.917,1332.000,118.000,0.762,0.000,148
150,11608.000,940805.612,396.818,125.539,122.566,120.609,0.984,0.984,0.926,1338.000,746.000,0.728,0.000,149
151,11344.000,908893.771,392.333,124.740,121.778,118.608,0.985,0.974,0.926,1350.000,2284.000,0.726,0.000,150
152,11144.000,884963.697,389.505,123.483,120.803,117.482,0.984,0.972,0.923,1350.000,2520.000,0.762,0.000,151
154,10844.000,849470.035,382.676,122.197,118.454,116.570,0.985,0.984,0.931,1360.000,344.000,0.722,0.000,152
155,10996.000,867392.968,385.505,121.852,118.720,117.933,0.984,0.993,0.930,1368.000,1212.000,0.707,2.828,153
156,10872.000,852762.248,387.161,124.338,120.728,114.697,0.979,0.950,0.911,1368.000,594.000,0.720,0.000,155
157,10756.000,839150.757,381.990,125.539,123.443,111.100,0.985,0.899,0.926,1370.000,1354.000,0.370,54.037,156
158,11412.000,917078.358,395.161,125.936,123.237,117.925,0.981,0.957,0.918,1374.000,2116.000,0.738,2.000,157
159,10872.000,852762.248,384.333,121.754,119.109,116.238,0.983,0.976,0.925,1384.000,1760.000,0.748,0.000,158
160,10892.000,855116.427,385.505,121.078,118.383,117.169,0.983,0.990,0.921,1406.000,1896.000,0.728,0.000,159
162,11124.000,882582.416,392.818,126.649,123.109,115.535,0.983,0.935,0.906,1426.000,982.000,0.355,57.306,161
163,11912.000,978004.442,401.990,128.265,125.128,121.221,0.984,0.969,0.926,1442.000,2664.000,0.726,0.000,162
164,11136.000,884010.928,391.161,122.784,119.727,118.439,0.980,0.989,0.915,1454.000,182.000,0.740,0.000,163
165,10364.000,793697.307,380.132,126.127,125.791,105.771,0.983,0.834,0.901,1456.000,1422.000,0.357,55.606,156
166,11068.000,875926.218,388.333,122.376,119.505,117.939,0.983,0.987,0.922,1474.000,1114.000,0.720,2.000,164
167,10660.000,827941.415,379.848,120.830,117.923,115.109,0.983,0.976,0.928,1472.000,2218.000,0.723,0.000,165
168,11808.000,965224.456,400.333,127.812,124.513,120.768,0.984,0.970,0.926,1478.000,1554.000,0.824,0.000,166
169,11008.000,868813.242,387.161,122.376,119.410,117.390,0.984,0.983,0.923,1488.000,2384.000,0.753,0.000,167
170,11136.000,884010.928,391.161,122.654,119.451,118.717,0.980,0.994,0.915,1490.000,2524.000,0.719,0.000,168
171,10612.000,822355.615,380.333,120.033,117.530,114.977,0.982,0.978,0.922,1506.000,1988.000,0.737,0.000,170
172,11908.000,977511.869,401.505,127.059,123.708,122.563,0.984,0.991,0.928,1512.000,346.000,0.728,0.000,169
173,11512.000,929158.858,398.475,128.156,126.270,116.711,0.985,0.919,0.911,1526.000,928.000,0.368,56.356,161
175,10924.000,858887.609,385.019,122.115,118.087,117.830,0.984,0.997,0.926,1534.000,1846.000,0.757,0.000,171
176,11704.000,952500.626,399.161,125.634,122.973,121.189,0.984,0.985,0.923,1542.000,626.000,0.737,0.000,173
177,10764.000,840087.135,381.505,121.491,117.940,116.219,0.984,0.985,0.929,1554.000,2778.000,0.751,2.000,174
178,10296.000,785898.756,373.019,119.013,115.404,113.607,0.983,0.984,0.930,1562.000,2112.000,0.742,2.000,175
179,11212.000,893076.032,391.161,124.788,121.422,117.591,0.983,0.968,0.921,1580.000,1646.000,0.735,0.000,176
181,11920.000,978989.837,401.505,127.059,123.654,122.748,0.984,0.993,0.929,1590.000,146.000,0.741,0.000,178
182,11344.000,908893.771,393.505,123.548,120.572,119.811,0.983,0.994,0.921,1612.000,2244.000,0.725,2.000,179
183,12284.000,1024173.447,412.617,131.529,126.754,123.605,0.982,0.973,0.907,1626.000,2382.000,0.821,2.000,181
184,11108.000,880678.932,387.848,123.693,120.850,117.059,0.984,0.968,0.928,1624.000,2662.000,0.731,2.000,180
185,11256.000,898338.323,390.676,123.223,120.704,118.749,0.986,0.984,0.927,1632.000,2522.000,0.760,2.828,182
186,11152.000,885916.808,389.505,122.654,120.092,118.233,0.983,0.985,0.924,1632.000,1510.000,0.730,2.000,183
187,11788.000,962773.196,400.333,127.953,124.569,120.506,0.984,0.967,0.924,1640.000,278.000,0.762,2.000,184
188,11384.000,913705.272,392.818,126.127,121.897,118.951,0.985,0.975,0.927,1644.000,1004.000,0.740,0.000,185
189,11532.000,931581.276,396.333,124.788,122.021,120.345,0.984,0.986,0.923,1646.000,2002.000,0.738,2.000,186
190,11156.000,886393.492,389.505,122.931,119.526,118.857,0.985,0.994,0.924,1652.000,1370.000,0.736,0.000,187
191,10952.000,862191.929,387.848,123.693,120.824,115.450,0.979,0.955,0.915,1668.000,1860.000,0.738,0.000,188
192,11312.000,905050.672,392.333,124.740,121.587,118.474,0.983,0.974,0.924,1678.000,800.000,0.738,0.000,189
193,11884.000,974558.166,400.333,127.264,124.910,121.148,0.985,0.970,0.932,1686.000,636.000,0.746,0.000,190
194,4568.000,232248.514,247.279,80.324,77.553,74.997,0.977,0.967,0.939,1682.000,392.000,0.592,2.000,192
195,11016.000,869760.522,385.505,122.115,119.199,117.673,0.985,0.987,0.931,1696.000,1722.000,0.745,0.000,191
198,12116.000,1003235.051,404.333,129.244,124.943,123.494,0.986,0.988,0.931,1726.000,100.000,0.750,2.000,194
199,11532.000,931581.276,395.161,125.172,122.000,120.354,0.984,0.986,0.928,1728.000,1240.000,0.731,0.000,196
200,10528.000,812610.846,377.505,120.416,118.250,113.389,0.983,0.959,0.928,1732.000,2150.000,0.724,0.000,197
201,11460.000,922870.421,393.505,124.788,121.252,120.350,0.985,0.992,0.930,1752.000,1590.000,0.730,0.000,198
202,10740.000,837279.046,380.333,122.589,119.403,114.569,0.985,0.959,0.933,1758.000,924.000,0.713,0.000,199
203,12104.000,1001744.975,404.818,128.825,125.237,123.073,0.985,0.983,0.928,1764.000,2410.000,0.770,0.000,200
204,11700.000,952012.373,398.676,127.028,124.416,119.763,0.984,0.962,0.925,1766.000,2672.000,0.723,0.000,201
205,10932.000,859831.269,386.676,121.852,118.899,117.081,0.982,0.985,0.919,1772.000,1442.000,0.735,0.000,202
206,11404.000,916114.197,393.990,123.822,120.705,120.317,0.982,0.997,0.923,1794.000,722.000,0.746,2.828,203
207,11188.000,890210.037,391.161,123.548,120.885,117.898,0.983,0.975,0.919,1794.000,2026.000,0.787,2.000,204
208,10996.000,867392.968,386.676,122.801,119.787,116.891,0.984,0.976,0.924,1798.000,2274.000,0.728,2.000,205
209,10992.000,866919.716,385.505,122.931,119.522,117.109,0.984,0.980,0.929,1800.000,1888.000,0.731,0.000,206
211,10808.000,845243.431,383.848,122.262,119.167,115.518,0.983,0.969,0.922,1820.000,2540.000,0.715,0.000,207
213,11152.000,885916.808,392.818,123.968,120.765,117.626,0.981,0.974,0.908,1848.000,592.000,0.767,2.000,210
214,11480.000,925287.366,393.505,124.483,121.539,120.273,0.986,0.990,0.932,1850.000,1314.000,0.728,0.000,209
215,11172.000,888301.081,389.019,123.693,121.033,117.548,0.984,0.971,0.928,1868.000,1008.000,0.795,0.000,211
216,9956.000,747293.375,372.534,122.654,122.047,104.341,0.980,0.851,0.901,1876.000,1526.000,0.346,53.852,213
217,18576.000,1904548.795,503.730,157.785,155.342,152.279,0.987,0.980,0.920,1894.000,848.000,0.783,2.828,212
218,10988.000,866446.549,387.848,124.483,121.115,115.575,0.983,0.954,0.918,1890.000,1670.000,0.722,2.000,214
219,11188.000,890210.037,389.505,122.931,120.328,118.389,0.984,0.984,0.927,1896.000,240.000,0.717,0.000,215
220,11244.000,896902.131,390.676,122.931,120.210,119.106,0.984,0.991,0.926,1904.000,2386.000,0.720,2.000,216
221,11596.000,939347.125,397.505,126.127,123.004,120.036,0.983,0.976,0.922,1910.000,96.000,0.734,0.000,217
222,10800.000,844305.141,381.019,121.803,118.728,115.837,0.986,0.975,0.935,1912.000,1808.000,0.735,0.000,218
223,11524.000,930612.056,395.161,124.483,121.520,120.748,0.984,0.994,0.927,1928.000,2624.000,0.759,0.000,219
224,11192.000,890687.490,389.505,123.548,120.734,118.034,0.984,0.978,0.927,1934.000,2244.000,0.734,0.000,220
225,10564.000,816782.434,378.191,120.067,117.753,114.250,0.984,0.970,0.928,1938.000,452.000,0.759,0.000,221
226,10900.000,856058.704,386.676,123.223,120.314,115.360,0.982,0.959,0.916,1944.000,694.000,0.734,0.000,222
227,11176.000,888778.192,390.676,122.931,120.615,118.005,0.983,0.978,0.920,1962.000,1400.000,0.739,0.000,223
229,11184.000,889732.670,387.848,124.354,121.808,116.927,0.986,0.960,0.934,1980.000,1260.000,0.754,0.000,225
230,10884.000,854174.496,387.362,126.317,125.632,110.775,0.984,0.878,0.912,1976.000,1552.000,0.378,49.477,213
231,10992.000,866919.716,386.676,121.803,118.687,117.929,0.984,0.994,0.924,1986.000,1122.000,0.753,0.000,226
232,11364.000,911298.463,392.333,124.483,121.873,118.722,0.985,0.974,0.928,2002.000,2504.000,0.740,0.000,227
233,11000.000,867866.307,385.505,121.754,119.031,117.666,0.985,0.989,0.930,2018.000,1722.000,0.721,2.000,228
234,11096.000,879252.218,387.848,124.788,121.647,116.164,0.984,0.955,0.927,2024.000,558.000,0.744,0.000,229
235,12116.000,1003235.051,405.990,128.156,125.182,123.239,0.984,0.984,0.924,2040.000,2004.000,0.741,0.000,231
236,11768.000,960324.016,399.848,126.270,123.206,121.633,0.983,0.987,0.925,2040.000,234.000,0.725,2.828,230
237,10440.000,802443.657,376.333,120.416,117.690,112.967,0.983,0.960,0.926,2046.000,836.000,0.719,2.000,232
238,10720.000,834941.366,382.191,124.193,122.486,111.564,0.984,0.910,0.922,2058.000,380.000,0.738,0.000,233
239,12224.000,1016678.904,410.475,130.000,127.369,122.258,0.982,0.959,0.912,2062.000,2184.000,0.733,0.000,234
241,11628.000,943238.100,397.990,125.936,122.871,120.503,0.983,0.981,0.923,2074.000,1852.000,0.739,0.000,236
