sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
16,30300.000,3967598.734,649.269,204.783,198.258,194.733,0.987,0.982,0.903,132.000,1508.000,1,[13],14276.000,1283138.716,442.960,140.656,138.013,131.787,0.985,0.954,0.914,0.471,0.000
17,32792.000,4466996.973,677.269,209.781,204.761,203.977,0.986,0.996,0.898,158.000,618.000,1,[16],18848.000,1946532.727,508.902,159.512,156.317,153.529,0.986,0.982,0.915,0.575,2.000
18,33856.000,4686161.690,705.553,227.561,211.561,204.221,0.977,0.963,0.855,160.000,286.000,1,[15],17364.000,1721228.252,487.931,154.052,150.754,146.687,0.985,0.973,0.917,0.513,0.000
19,28560.000,3630789.785,637.612,197.687,191.575,189.967,0.984,0.991,0.883,158.000,2738.000,1,[14],16052.000,1529880.563,469.103,146.820,143.627,142.310,0.985,0.991,0.917,0.562,2.828
20,30876.000,4081270.205,649.955,203.273,199.640,196.940,0.989,0.986,0.918,174.000,2340.000,1,[17],14824.000,1357725.297,449.304,142.688,139.316,135.571,0.985,0.972,0.923,0.480,4.000
21,29152.000,3744262.887,637.955,198.595,193.112,192.336,0.986,0.995,0.900,184.000,820.000,1,[19],14104.000,1260019.450,437.789,137.884,134.910,133.111,0.985,0.987,0.925,0.484,2.828
22,36248.000,5191464.326,707.897,220.227,214.895,214.804,0.988,0.999,0.909,190.000,1034.000,1,[20],20256.000,2168674.300,524.902,164.985,162.197,159.022,0.988,0.980,0.924,0.559,2.000
24,30708.000,4048005.540,650.441,203.096,199.342,196.167,0.988,0.984,0.912,190.000,2110.000,1,[21],15212.000,1411377.778,456.617,145.437,141.158,137.279,0.985,0.972,0.917,0.495,2.000
25,32152.000,4336863.868,666.441,208.202,204.412,200.330,0.989,0.980,0.910,210.000,1256.000,1,[22],16952.000,1660333.061,481.103,150.864,147.920,145.934,0.986,0.986,0.920,0.527,2.828
26,27976.000,3519996.480,621.955,197.990,192.393,185.269,0.987,0.962,0.909,280.000,458.000,1,[23],13008.000,1116039.569,419.848,135.602,131.682,125.923,0.985,0.955,0.927,0.465,0.000
27,29788.000,3867459.888,641.269,200.260,196.305,193.274,0.989,0.984,0.910,292.000,1654.000,1,[24],15460.000,1446032.436,459.446,145.121,142.547,138.138,0.986,0.969,0.920,0.519,2.828
28,31500.000,4205616.142,658.926,209.122,202.329,198.291,0.988,0.980,0.912,310.000,1868.000,1,[25],15016.000,1384188.350,454.759,142.042,139.429,137.145,0.983,0.983,0.912,0.477,2.000
29,26140.000,3179231.663,604.985,190.421,185.250,179.799,0.984,0.970,0.897,322.000,1462.000,1,[26],14272.000,1282599.469,441.789,139.943,137.017,132.651,0.984,0.968,0.919,0.546,0.000
30,27252.000,3384241.686,617.671,196.540,188.955,183.758,0.985,0.972,0.898,348.000,2232.000,1,[27],16040.000,1528165.343,469.103,146.123,143.369,142.456,0.984,0.994,0.916,0.589,2.000
31,29752.000,3860451.035,639.813,199.730,195.724,193.606,0.989,0.989,0.913,358.000,2754.000,1,[29],16956.000,1660920.755,483.931,154.208,150.338,143.671,0.984,0.955,0.910,0.570,2.828
32,29976.000,3904130.449,642.642,204.919,199.725,191.182,0.988,0.957,0.912,362.000,910.000,1,[28],16400.000,1579899.903,475.931,151.539,149.111,140.115,0.984,0.939,0.910,0.547,4.472
34,31268.000,4159239.752,663.411,207.625,201.201,198.038,0.984,0.983,0.893,370.000,278.000,1,[31],16068.000,1532168.519,467.446,147.078,143.833,142.253,0.986,0.989,0.924,0.514,4.000
35,29608.000,3832458.038,636.299,200.340,196.623,191.773,0.990,0.975,0.919,380.000,1142.000,1,[32],16068.000,1532168.519,469.103,146.997,144.040,142.045,0.984,0.986,0.918,0.543,2.000
36,29144.000,3742721.721,633.470,197.434,194.185,191.137,0.988,0.984,0.913,392.000,2540.000,1,[33],16712.000,1625198.604,478.274,149.907,146.647,145.115,0.986,0.989,0.918,0.573,0.000
37,25792.000,3115956.101,597.671,186.955,181.842,180.685,0.987,0.993,0.907,408.000,2038.000,1,[34],12744.000,1082237.166,415.446,134.937,131.650,123.344,0.986,0.936,0.928,0.494,2.000
38,32044.000,4315030.650,665.269,206.814,202.811,201.189,0.988,0.992,0.910,440.000,652.000,1,[35],16200.000,1551087.586,469.588,149.466,145.419,141.876,0.987,0.975,0.923,0.506,2.828
39,52456.000,9037671.597,877.117,314.865,321.140,208.556,0.990,0.648,0.857,508.000,1374.000,2,"[36, 42]",15034.000,1387556.761,455.588,149.607,148.377,129.270,0.984,0.869,0.910,0.287,62.370
40,27288.000,3390949.795,616.784,192.354,188.420,184.489,0.986,0.979,0.901,476.000,454.000,1,[37],13172.000,1137211.868,420.818,133.417,130.139,128.892,0.987,0.990,0.935,0.483,2.000
41,33412.000,4594280.523,677.754,211.698,208.690,203.890,0.989,0.977,0.914,508.000,2352.000,1,[39],16296.000,1564895.437,470.759,151.539,148.535,139.702,0.986,0.940,0.924,0.488,0.000
42,26596.000,3262783.720,607.813,190.704,187.066,181.064,0.986,0.968,0.905,506.000,1820.000,1,[38],13144.000,1133587.702,426.475,135.823,132.001,126.867,0.982,0.960,0.908,0.494,4.472
44,31080.000,4121784.820,654.926,203.961,199.607,198.275,0.988,0.993,0.911,550.000,1624.000,1,[41],18288.000,1860429.082,500.902,157.582,154.286,150.930,0.986,0.978,0.916,0.588,0.000
45,29116.000,3737329.306,637.470,203.843,194.760,190.563,0.986,0.977,0.900,556.000,198.000,1,[43],13340.000,1159037.652,427.647,136.059,133.405,127.343,0.983,0.954,0.917,0.458,2.828
46,31276.000,4160836.082,656.098,205.679,201.052,198.107,0.989,0.985,0.913,560.000,966.000,1,[44],15552.000,1458959.283,462.274,144.554,141.625,139.838,0.985,0.987,0.915,0.497,2.828
47,26856.000,3310745.463,608.299,192.510,188.885,181.087,0.987,0.958,0.912,586.000,1168.000,1,[45],13016.000,1117069.284,421.304,134.937,132.058,125.564,0.983,0.950,0.922,0.485,2.000
49,29844.000,3878370.968,647.127,200.689,195.574,194.443,0.987,0.993,0.896,620.000,1978.000,1,[47],13392.000,1165821.234,428.132,134.239,130.920,130.274,0.984,0.995,0.918,0.449,2.828
50,53740.000,9371525.547,894.607,316.304,322.260,212.933,0.990,0.659,0.844,686.000,2194.000,2,"[48, 54]",14878.000,1377339.556,454.960,150.842,148.252,127.388,0.982,0.857,0.898,0.277,61.691
51,29800.000,3869797.114,642.441,200.848,195.455,194.167,0.987,0.993,0.907,646.000,2606.000,1,[49],14280.000,1283678.039,442.960,139.714,136.766,132.994,0.984,0.972,0.915,0.479,0.000
52,32448.000,4396891.008,669.754,207.740,204.306,202.259,0.988,0.990,0.909,670.000,550.000,1,[50],19120.000,1988820.703,512.902,161.555,158.608,153.500,0.985,0.968,0.913,0.589,0.000
53,33848.000,4684500.814,688.583,215.676,209.610,205.770,0.986,0.981,0.897,678.000,764.000,1,[51],18208.000,1848234.903,499.245,156.780,153.980,150.588,0.985,0.978,0.918,0.538,2.000
54,29472.000,3806082.634,636.299,199.449,193.917,193.559,0.988,0.998,0.915,704.000,2412.000,1,[52],12772.000,1085805.820,416.818,130.614,127.962,127.089,0.985,0.993,0.924,0.433,0.000
56,33396.000,4590980.825,772.666,245.862,221.229,197.312,0.944,0.869,0.703,730.000,344.000,1,[53],17400.000,1726583.843,487.245,153.388,150.574,147.142,0.986,0.977,0.921,0.521,6.325
58,29776.000,3865123.133,644.583,202.237,196.085,193.437,0.986,0.986,0.901,748.000,1468.000,1,[55],18436.000,1883058.661,502.073,156.780,153.959,152.468,0.986,0.990,0.919,0.619,0.000
60,24184.000,2829150.178,576.014,179.789,175.927,175.042,0.988,0.995,0.916,750.000,1666.000,1,[57],13604.000,1193613.536,434.475,143.178,136.254,127.532,0.982,0.933,0.906,0.563,0.000
61,47304.000,7739458.917,832.382,295.296,295.968,203.999,0.988,0.688,0.858,812.000,942.000,2,"[56, 64]",12116.000,1005840.153,409.362,133.925,132.400,116.644,0.982,0.878,0.907,0.256,56.099
62,32424.000,4392013.702,673.068,208.586,204.229,202.251,0.987,0.990,0.899,774.000,1262.000,1,[59],17844.000,1793090.139,495.245,154.260,151.341,150.132,0.985,0.992,0.914,0.550,2.000
64,25452.000,3054546.016,592.014,184.911,181.163,178.919,0.988,0.987,0.913,772.000,1854.000,1,[58],17352.000,1719444.288,485.588,153.075,148.988,148.303,0.987,0.995,0.925,0.682,0.000
65,30008.000,3910383.727,644.500,204.010,197.491,193.603,0.988,0.980,0.908,796.000,2744.000,1,[60],16148.000,1543625.383,470.274,147.201,144.411,142.392,0.985,0.986,0.918,0.538,0.000
67,28296.000,3580563.420,623.813,197.585,192.605,187.244,0.988,0.971,0.914,848.000,2036.000,1,[62],14116.000,1261627.872,437.304,138.159,134.663,133.494,0.986,0.991,0.928,0.499,0.000
68,29008.000,3716554.283,634.642,198.726,193.851,190.581,0.986,0.983,0.905,852.000,652.000,1,[63],14332.000,1290696.105,440.617,139.270,136.641,133.560,0.987,0.977,0.928,0.494,2.000
69,23824.000,2766214.292,572.701,178.997,175.319,173.052,0.988,0.987,0.913,878.000,220.000,1,[65],13940.000,1238106.378,436.132,137.201,134.074,132.393,0.984,0.987,0.921,0.585,2.000
70,52868.000,9144355.936,877.553,317.238,322.298,209.290,0.992,0.648,0.863,958.000,2470.000,2,"[66, 77]",12880.000,1099617.432,420.434,135.564,133.398,123.404,0.985,0.922,0.916,0.244,62.000
71,27188.000,3372327.097,613.671,193.598,187.618,184.654,0.988,0.983,0.907,922.000,1124.000,1,[67],14112.000,1261091.655,437.990,142.056,137.863,130.404,0.986,0.945,0.924,0.519,2.828
72,33352.000,4581910.729,676.098,211.206,207.971,204.199,0.990,0.982,0.917,938.000,464.000,1,[68],17004.000,1667978.486,482.073,152.971,149.451,144.909,0.985,0.969,0.919,0.510,4.000
73,30952.000,4096348.291,659.411,205.407,199.528,197.672,0.985,0.990,0.895,944.000,1518.000,1,[69],14576.000,1323796.839,444.132,139.714,136.902,135.580,0.987,0.990,0.929,0.471,2.000
75,27784.000,3483821.987,621.470,194.340,188.980,187.271,0.986,0.991,0.904,950.000,1720.000,1,[70],13600.000,1193087.135,432.132,136.953,133.764,129.483,0.983,0.968,0.915,0.489,0.000
76,28804.000,3677418.052,631.612,197.464,194.569,188.539,0.988,0.969,0.907,974.000,1318.000,1,[72],14388.000,1298268.273,445.103,141.209,138.297,132.519,0.983,0.958,0.913,0.500,2.000
77,28804.000,3677418.052,632.784,198.283,193.266,189.850,0.987,0.982,0.904,988.000,2676.000,1,[73],13480.000,1177331.160,428.132,135.248,132.355,129.711,0.985,0.980,0.924,0.468,2.000
78,29948.000,3898661.568,644.299,199.850,196.968,193.631,0.988,0.983,0.907,998.000,796.000,1,[74],14680.000,1337990.049,448.617,143.736,140.707,132.858,0.984,0.944,0.917,0.490,2.000
79,29048.000,3724244.235,633.470,197.626,193.627,191.040,0.988,0.986,0.910,1004.000,1910.000,1,[75],12776.000,1086315.947,417.304,134.239,131.220,123.990,0.984,0.945,0.922,0.440,2.000
81,29344.000,3781314.249,635.127,198.081,193.515,193.123,0.988,0.998,0.914,1046.000,2268.000,1,[78],14292.000,1285296.460,440.132,140.528,136.476,133.369,0.986,0.977,0.927,0.487,0.000
