cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
62,8216.000,560214.630,333.220,105.906,103.316,101.266,0.981,0.980,0.930,1186.000,1730.000,0.616,0.000,54
63,8628.000,602877.402,341.706,110.923,107.503,102.234,0.981,0.951,0.929,1196.000,718.000,0.667,2.828,55
64,8936.000,635445.839,350.191,115.378,112.484,101.194,0.979,0.899,0.916,1206.000,452.000,0.669,0.000,56
65,8352.000,574181.941,337.220,110.309,107.030,99.382,0.980,0.928,0.923,1216.000,580.000,0.671,0.000,58
66,8780.000,618878.755,344.534,109.636,106.307,105.226,0.983,0.989,0.929,1218.000,1860.000,0.608,2.000,57
68,8676.000,607915.358,342.877,109.289,106.249,103.993,0.982,0.979,0.927,1250.000,1328.000,0.632,0.000,60
69,8956.000,637580.356,348.534,110.923,108.042,105.616,0.982,0.977,0.926,1254.000,244.000,0.618,0.000,61
70,8368.000,575832.679,337.220,109.417,106.622,99.964,0.980,0.937,0.925,1268.000,1000.000,0.653,0.000,62
71,8640.000,604135.580,343.563,109.563,106.902,102.941,0.980,0.963,0.920,1268.000,2330.000,0.579,2.000,63
72,8400.000,579138.890,337.220,107.703,104.788,102.070,0.981,0.974,0.928,1278.000,2174.000,0.637,0.000,64
73,8500.000,589511.374,338.877,107.703,105.025,103.056,0.981,0.981,0.930,1296.000,1608.000,0.651,0.000,66
74,8032.000,541501.108,329.220,105.262,102.168,100.095,0.982,0.980,0.931,1298.000,840.000,0.615,2.000,65
75,8488.000,588263.438,340.735,111.212,109.442,98.898,0.980,0.902,0.919,1300.000,1128.000,0.253,70.114,67
76,8436.000,582865.912,338.392,108.407,105.238,102.094,0.980,0.970,0.926,1306.000,1474.000,0.603,2.828,68
77,8692.000,609597.780,342.877,108.462,105.664,104.740,0.981,0.991,0.929,1324.000,664.000,0.588,0.000,69
78,8104.000,548798.542,332.049,105.679,102.992,100.205,0.979,0.973,0.924,1332.000,438.000,0.678,0.000,71
79,8540.000,593677.523,340.049,108.240,105.307,103.256,0.982,0.981,0.928,1330.000,1774.000,0.594,0.000,70
80,8960.000,638007.545,348.534,111.086,107.952,105.693,0.982,0.979,0.927,1342.000,138.000,0.640,0.000,73
81,8640.000,604135.580,344.534,111.893,110.549,99.642,0.980,0.900,0.915,1344.000,1952.000,0.543,2.828,72
82,8612.000,601201.191,341.220,109.252,106.785,102.745,0.983,0.962,0.929,1370.000,1266.000,0.590,2.000,75
83,8980.000,640144.923,353.706,111.606,107.446,106.599,0.976,0.990,0.902,1376.000,310.000,0.628,2.000,76
84,8172.000,555720.397,331.563,106.471,103.405,100.642,0.984,0.973,0.934,1384.000,946.000,0.682,0.000,78
85,8728.000,613388.892,343.362,112.161,108.035,102.990,0.983,0.952,0.930,1388.000,2090.000,0.549,2.000,77
86,9144.000,657761.010,352.534,113.508,110.209,105.661,0.982,0.959,0.925,1402.000,2478.000,0.683,2.000,80
87,8960.000,638007.545,346.877,111.893,109.121,104.569,0.985,0.958,0.936,1406.000,2304.000,0.580,2.828,79
88,8240.000,562671.111,336.534,106.677,104.737,100.246,0.980,0.956,0.914,1416.000,770.000,0.567,2.000,81
89,10960.000,863136.797,387.362,127.264,124.849,112.070,0.984,0.895,0.918,1422.000,1118.000,0.326,52.345,67
90,8156.000,554089.124,332.049,106.471,103.898,99.969,0.982,0.962,0.930,1420.000,1676.000,0.664,0.000,82
91,8352.000,574181.941,336.049,106.977,103.825,102.437,0.982,0.987,0.929,1442.000,506.000,0.614,0.000,83
92,9932.000,744592.859,367.362,116.017,113.613,111.315,0.983,0.980,0.925,1466.000,640.000,0.631,2.000,84
93,8216.000,560214.630,334.392,106.677,104.288,100.387,0.979,0.962,0.923,1480.000,1986.000,0.629,2.000,85
94,8248.000,563490.734,333.220,107.424,104.129,100.862,0.982,0.969,0.933,1494.000,2182.000,0.667,0.000,86
95,9016.000,643998.202,348.049,114.018,111.576,102.950,0.986,0.922,0.935,1516.000,956.000,0.613,2.000,87
96,17716.000,1773831.274,494.073,154.260,151.406,148.992,0.985,0.984,0.912,1566.000,1626.000,0.699,0.000,88
97,7860.000,524200.727,326.392,104.785,102.436,97.709,0.981,0.954,0.927,1604.000,1880.000,0.601,0.000,89
98,13276.000,1150706.764,429.304,136.015,131.674,128.579,0.982,0.975,0.905,1622.000,2028.000,0.619,2.000,90
99,16284.000,1563167.226,471.446,148.499,145.587,142.427,0.986,0.978,0.921,1632.000,406.000,0.697,0.000,91
100,9260.000,670317.072,356.049,118.186,114.879,102.662,0.981,0.893,0.918,1730.000,1614.000,0.557,2.000,92
101,8308.000,569650.564,335.563,111.946,108.342,97.830,0.982,0.901,0.927,1748.000,1918.000,0.308,48.042,93
102,8276.000,566362.543,335.563,110.725,107.737,98.157,0.982,0.908,0.924,1754.000,1816.000,0.307,54.148,93
103,8736.000,614232.424,341.220,110.309,107.623,103.380,0.986,0.960,0.943,1800.000,2048.000,0.620,2.000,94
105,9320.000,676842.575,357.505,115.948,112.254,106.518,0.983,0.942,0.916,1842.000,158.000,0.315,47.539,96
106,8368.000,575832.679,338.877,111.463,109.803,97.228,0.980,0.884,0.916,1866.000,1578.000,0.315,49.477,97
107,9568.000,704037.108,359.362,114.018,110.845,109.914,0.984,0.992,0.931,1904.000,684.000,0.641,2.000,98
108,9088.000,651727.847,358.191,125.539,122.825,94.770,0.980,0.767,0.890,1936.000,134.000,0.307,49.477,96
109,8624.000,602458.203,344.049,111.803,110.475,99.757,0.981,0.900,0.916,1962.000,1600.000,0.325,49.031,97
110,8880.000,629481.903,348.534,116.499,113.903,99.675,0.983,0.871,0.919,2014.000,1396.000,0.315,45.122,99
111,8036.000,541905.667,330.877,105.849,103.568,98.898,0.979,0.954,0.922,2018.000,2124.000,0.644,0.000,100
112,8488.000,588263.438,342.392,114.978,113.401,95.643,0.982,0.840,0.910,2034.000,1488.000,0.301,49.031,99
113,11496.000,927222.439,393.505,124.531,121.834,120.176,0.987,0.986,0.933,2048.000,224.000,0.708,0.000,101
114,8864.000,627781.367,347.362,109.490,106.803,105.700,0.981,0.989,0.923,2048.000,366.000,0.630,0.000,102
