cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
52,14076.000,1256269.128,438.475,140.528,136.653,131.242,0.985,0.960,0.920,760.000,1398.000,0.498,2.828,51
53,13304.000,1154349.063,426.274,134.536,131.272,129.075,0.985,0.983,0.920,774.000,194.000,0.503,2.000,52
54,12384.000,1036705.053,409.990,129.769,126.830,124.331,0.985,0.980,0.926,774.000,2702.000,0.509,2.000,53
56,16592.000,1607725.532,475.931,149.466,146.714,144.004,0.986,0.981,0.920,802.000,2250.000,0.520,2.828,55
57,14532.000,1317807.224,445.789,142.394,139.525,132.636,0.985,0.950,0.919,814.000,1584.000,0.518,2.000,56
58,17548.000,1748659.449,487.931,152.971,149.529,149.427,0.988,0.999,0.926,856.000,1098.000,0.737,0.000,58
59,14424.000,1303143.886,443.161,146.492,142.053,129.657,0.986,0.910,0.923,854.000,904.000,0.493,4.472,57
60,16860.000,1646835.255,481.103,150.944,147.645,145.421,0.984,0.985,0.915,890.000,578.000,0.567,0.000,59
61,14452.000,1306940.239,445.789,140.428,137.662,133.699,0.983,0.971,0.914,924.000,1276.000,0.484,0.000,60
62,13984.000,1243972.911,436.132,137.768,134.946,131.948,0.985,0.978,0.924,930.000,374.000,0.493,2.000,62
63,16408.000,1581056.068,485.387,164.754,158.871,132.520,0.979,0.828,0.875,936.000,2558.000,0.504,2.000,61
64,14120.000,1262164.164,436.617,138.246,134.267,133.941,0.987,0.997,0.931,950.000,1896.000,0.495,2.000,64
66,17248.000,1704009.123,485.103,152.315,149.254,147.154,0.987,0.986,0.921,978.000,1696.000,0.568,2.828,65
67,13184.000,1138766.262,424.818,134.536,131.779,127.409,0.984,0.967,0.918,978.000,756.000,0.487,4.000,66
68,16548.000,1601334.530,477.588,148.930,145.906,144.416,0.985,0.990,0.912,982.000,184.000,0.584,2.000,67
70,14360.000,1294480.343,442.960,140.014,136.857,133.660,0.984,0.976,0.920,1006.000,2284.000,0.563,0.000,69
71,15780.000,1491160.183,471.245,156.064,155.992,129.498,0.984,0.826,0.893,1076.000,2096.000,0.291,67.231,70
72,14088.000,1257875.953,442.475,145.121,137.565,130.666,0.983,0.948,0.904,1076.000,930.000,0.472,4.472,72
73,15004.000,1382529.425,452.617,142.773,139.940,136.521,0.985,0.976,0.920,1078.000,1422.000,0.509,2.000,71
74,14440.000,1305312.780,442.960,138.924,135.865,135.340,0.985,0.996,0.925,1128.000,2430.000,0.530,2.828,74
75,14304.000,1286915.562,442.475,141.209,138.279,131.761,0.984,0.952,0.918,1128.000,520.000,0.493,2.000,73
76,15824.000,1497401.320,465.789,147.092,145.100,139.016,0.984,0.957,0.917,1152.000,322.000,0.553,2.000,75
77,18624.000,1911935.534,504.416,158.808,155.110,152.898,0.986,0.986,0.920,1184.000,736.000,0.662,2.000,76
78,14268.000,1282060.297,440.617,141.549,137.861,131.792,0.986,0.956,0.924,1184.000,2688.000,0.485,2.000,77
79,15520.000,1454458.639,464.416,151.539,150.504,131.562,0.984,0.872,0.904,1190.000,2030.000,0.286,64.498,70
80,15612.000,1467410.472,461.103,147.078,143.462,138.590,0.987,0.966,0.923,1200.000,122.000,0.508,2.000,78
81,16580.000,1605981.690,477.588,150.572,147.292,143.334,0.984,0.973,0.913,1242.000,1768.000,0.576,2.000,80
82,13640.000,1198354.623,431.446,137.084,134.110,129.563,0.985,0.966,0.921,1242.000,1542.000,0.494,2.000,81
83,16060.000,1531024.398,470.759,148.930,145.874,140.193,0.983,0.961,0.911,1248.000,1302.000,0.525,2.828,82
84,16156.000,1544772.633,469.588,150.053,145.772,141.201,0.986,0.968,0.921,1296.000,2198.000,0.513,6.000,83
85,12404.000,1039217.464,409.990,131.727,128.841,122.608,0.985,0.951,0.927,1308.000,1114.000,0.513,2.000,84
86,17736.000,1776835.900,495.245,163.573,160.709,140.664,0.986,0.874,0.909,1330.000,474.000,0.317,66.483,85
87,15556.000,1459522.189,470.960,154.506,153.974,129.858,0.976,0.835,0.881,1342.000,610.000,0.278,70.114,85
88,15044.000,1388061.752,454.274,142.239,139.477,137.356,0.985,0.985,0.916,1356.000,870.000,0.498,2.000,86
89,13652.000,1199936.377,430.960,138.246,134.558,129.225,0.985,0.960,0.924,1370.000,2450.000,0.469,4.000,87
90,14864.000,1363224.382,450.274,143.178,139.800,135.426,0.985,0.968,0.921,1388.000,2768.000,0.500,2.000,88
92,12696.000,1076128.593,417.304,130.782,127.445,126.871,0.982,0.995,0.916,1408.000,1966.000,0.479,2.000,90
93,15672.000,1475877.917,461.103,145.066,141.969,140.582,0.986,0.990,0.926,1440.000,1458.000,0.521,2.000,91
94,13852.000,1226401.081,433.304,137.419,134.720,130.999,0.986,0.972,0.927,1454.000,324.000,0.482,2.000,92
95,14052.000,1253057.534,438.475,138.924,135.723,131.854,0.983,0.971,0.918,1500.000,1012.000,0.533,0.000,93
96,12212.000,1015182.199,408.132,130.981,127.526,121.992,0.983,0.956,0.921,1514.000,2594.000,0.472,2.000,95
97,13200.000,1140839.887,424.818,135.248,131.605,127.818,0.984,0.970,0.919,1512.000,736.000,0.455,2.828,94
98,12980.000,1112438.060,421.789,132.981,130.061,127.098,0.983,0.977,0.917,1530.000,2228.000,0.487,2.000,96
99,13428.000,1170525.284,428.818,135.823,132.785,128.803,0.985,0.970,0.918,1534.000,520.000,0.514,2.000,97
100,16292.000,1564319.296,473.103,149.466,146.344,141.782,0.985,0.969,0.915,1548.000,1808.000,0.494,2.828,98
102,13020.000,1117584.260,422.475,133.776,130.811,126.761,0.982,0.969,0.917,1582.000,188.000,0.505,0.000,100
103,19640.000,2070503.769,518.558,161.617,158.852,157.427,0.986,0.991,0.918,1598.000,1298.000,0.567,2.000,101
105,12360.000,1033692.836,410.475,129.120,125.957,125.002,0.985,0.992,0.922,1638.000,364.000,0.494,0.000,104
106,12952.000,1108840.433,420.818,132.439,129.244,127.616,0.982,0.987,0.919,1660.000,2366.000,0.520,4.472,105
107,18804.000,1939720.537,506.073,158.959,155.931,153.548,0.987,0.985,0.923,1680.000,1600.000,0.582,2.000,106
108,15440.000,1443227.330,459.446,145.231,142.496,137.997,0.986,0.968,0.919,1682.000,1100.000,0.488,2.000,107
109,14980.000,1379213.566,451.446,142.127,139.138,137.096,0.986,0.985,0.924,1680.000,1994.000,0.535,0.000,108
110,14412.000,1301518.005,441.990,142.618,139.622,131.519,0.986,0.941,0.927,1726.000,848.000,0.496,2.000,109
111,17640.000,1762429.167,490.759,153.935,150.988,148.761,0.987,0.985,0.920,1744.000,594.000,0.574,0.000,110
112,14784.000,1352233.625,450.475,141.662,138.676,135.800,0.984,0.979,0.916,1748.000,2604.000,0.547,2.828,111
113,13760.000,1214203.418,445.505,146.492,141.666,124.920,0.973,0.873,0.871,1786.000,232.000,0.252,58.138,112
114,15668.000,1475312.916,471.718,152.118,149.645,133.981,0.981,0.891,0.885,1800.000,114.000,0.287,60.828,112
115,16588.000,1607144.181,475.931,149.050,145.943,144.757,0.986,0.992,0.920,1798.000,1428.000,0.539,2.000,113
116,15364.000,1432584.500,458.759,144.069,140.793,138.984,0.985,0.987,0.917,1808.000,1798.000,0.531,0.000,114
117,11736.000,956409.655,397.990,127.389,124.188,120.325,0.985,0.969,0.931,1838.000,430.000,0.516,2.828,117
119,16416.000,1582212.515,479.931,160.112,158.690,131.981,0.983,0.830,0.896,1876.000,1004.000,0.306,59.464,120
120,13392.000,1165821.234,427.647,134.462,131.118,130.073,0.984,0.992,0.920,1868.000,2400.000,0.476,2.828,118
121,14812.000,1356077.016,449.789,144.139,140.939,133.830,0.986,0.949,0.920,1872.000,2076.000,0.494,4.000,119
122,14888.000,1366527.389,450.960,141.365,138.258,137.112,0.985,0.992,0.920,1904.000,724.000,0.518,2.000,121
123,13672.000,1202574.179,439.446,143.611,142.154,123.001,0.980,0.861,0.890,1916.000,1120.000,0.255,63.246,120
124,15664.000,1474747.987,462.274,145.890,143.397,139.109,0.986,0.970,0.921,1940.000,2710.000,0.485,2.828,122
125,12972.000,1111409.770,419.647,134.239,131.132,125.973,0.985,0.961,0.926,1970.000,1324.000,0.484,2.000,123
126,9300.000,674665.066,355.362,112.178,109.874,107.787,0.982,0.981,0.925,1990.000,2536.000,0.552,4.472,127
127,16228.000,1555110.662,470.759,150.479,147.876,139.851,0.986,0.945,0.920,1998.000,312.000,0.504,2.000,124
128,13088.000,1126350.950,424.818,137.317,134.434,124.146,0.983,0.922,0.911,1998.000,1540.000,0.519,4.472,126
129,13000.000,1115010.170,422.475,132.801,129.741,127.591,0.982,0.983,0.915,2026.000,878.000,0.496,2.828,128
131,12840.000,1094488.836,417.789,134.239,130.803,125.086,0.986,0.956,0.924,2034.000,1750.000,0.569,2.828,129
132,13932.000,1237040.729,436.132,136.821,133.777,132.612,0.984,0.991,0.920,2048.000,2250.000,0.484,2.000,130
