sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
19,15168.000,1405258.692,454.759,143.680,140.190,137.844,0.986,0.983,0.922,82.000,962.000,1,[17],10376.000,795076.184,376.333,118.186,115.146,114.737,0.982,0.996,0.921,0.684,0.000
20,13320.000,1156432.098,428.818,135.248,131.009,129.543,0.983,0.988,0.910,92.000,682.000,1,[19],9992.000,751350.255,369.019,116.362,113.112,112.479,0.982,0.994,0.922,0.750,0.000
21,14788.000,1352782.458,459.446,147.851,145.177,130.534,0.979,0.893,0.880,106.000,2538.000,1,[20],10144.000,768559.794,371.848,120.017,117.286,110.150,0.983,0.939,0.922,0.686,0.000
22,14928.000,1372038.316,450.960,143.136,138.467,137.324,0.986,0.991,0.922,108.000,384.000,1,[21],10492.000,808446.384,377.019,119.080,115.968,115.199,0.983,0.993,0.928,0.703,0.000
23,15256.000,1417505.721,458.759,146.328,141.060,137.801,0.983,0.976,0.911,118.000,1448.000,1,[22],10416.000,799678.200,375.848,118.186,115.517,114.809,0.983,0.994,0.927,0.683,2.828
24,15532.000,1456145.837,461.789,149.452,144.304,137.165,0.985,0.950,0.915,130.000,1162.000,1,[23],10484.000,807521.918,377.019,118.474,115.883,115.192,0.983,0.994,0.927,0.675,0.000
25,15164.000,1404702.851,454.759,144.900,140.257,137.779,0.986,0.981,0.921,140.000,1594.000,1,[26],9892.000,740099.246,367.362,115.551,112.411,112.066,0.981,0.997,0.921,0.652,0.000
27,14992.000,1380871.164,454.759,142.773,139.427,136.944,0.984,0.982,0.911,140.000,536.000,1,[25],10344.000,791400.951,374.676,118.186,115.093,114.438,0.983,0.994,0.926,0.690,0.000
28,15144.000,1401924.746,459.730,150.373,146.433,132.226,0.983,0.899,0.900,158.000,2426.000,1,[28],10220.000,777213.157,374.676,119.817,117.579,110.709,0.981,0.941,0.915,0.675,2.000
29,14812.000,1356077.016,448.132,142.618,138.773,135.928,0.987,0.979,0.927,156.000,818.000,1,[27],10048.000,757675.492,367.362,116.362,113.378,112.840,0.985,0.995,0.936,0.678,0.000
