sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
12,11704.000,952500.626,403.647,130.507,124.494,119.784,0.981,0.961,0.903,70.000,918.000,1,[12],8688.000,609177.029,343.362,108.683,105.321,105.038,0.981,0.997,0.926,0.742,0.000
13,11128.000,883058.501,389.505,123.709,119.798,118.313,0.983,0.987,0.922,74.000,130.000,1,[13],8676.000,607915.358,342.877,111.086,107.412,102.922,0.983,0.957,0.927,0.780,4.472
14,11168.000,887824.056,395.161,124.740,121.305,117.334,0.976,0.966,0.899,96.000,2402.000,1,[14],9100.000,653019.107,350.877,111.427,108.817,106.499,0.982,0.978,0.929,0.815,0.000
15,11124.000,882582.416,394.676,124.064,120.275,117.916,0.976,0.979,0.897,106.000,336.000,1,[15],8384.000,577484.996,336.049,106.621,103.589,103.054,0.983,0.995,0.933,0.754,2.000
17,10572.000,817710.420,381.505,121.852,119.422,112.753,0.979,0.944,0.913,110.000,2522.000,1,[17],8412.000,580380.345,336.049,107.201,104.596,102.407,0.984,0.979,0.936,0.796,0.000
18,10996.000,867392.968,395.647,125.363,121.292,115.569,0.974,0.952,0.883,130.000,602.000,1,[18],8136.000,552052.283,330.877,105.262,101.959,101.615,0.983,0.996,0.934,0.740,2.000
19,11620.000,942264.854,397.990,127.138,122.495,120.947,0.983,0.986,0.922,138.000,1020.000,1,[20],8564.000,596181.902,339.362,109.142,105.503,103.370,0.983,0.980,0.934,0.737,2.828
20,11140.000,884487.270,391.161,123.693,120.790,117.495,0.982,0.972,0.915,148.000,2644.000,1,[21],8664.000,606654.559,343.362,108.462,106.144,103.933,0.981,0.979,0.923,0.778,2.828
21,11092.000,878776.818,389.990,125.220,121.440,116.388,0.979,0.958,0.916,152.000,222.000,1,[22],8696.000,610018.628,344.534,109.142,106.015,104.453,0.979,0.985,0.921,0.784,0.000
22,11100.000,879727.703,392.333,124.193,121.107,116.745,0.982,0.964,0.906,152.000,448.000,1,[23],8632.000,603296.697,343.362,108.259,104.972,104.710,0.979,0.997,0.920,0.778,2.000
24,11272.000,900254.437,396.333,125.363,121.540,118.191,0.979,0.972,0.902,156.000,830.000,1,[24],8400.000,579138.890,336.534,106.621,103.752,103.091,0.982,0.994,0.932,0.745,0.000
25,11300.000,903610.909,401.789,129.244,123.226,116.916,0.970,0.948,0.880,172.000,712.000,1,[25],8300.000,568827.964,334.392,106.621,103.422,102.200,0.983,0.988,0.933,0.735,2.000
26,11532.000,931581.276,397.304,126.649,122.627,119.952,0.983,0.976,0.918,216.000,1110.000,1,[27],8780.000,618878.755,344.534,110.073,107.171,104.327,0.983,0.973,0.929,0.761,0.000
