sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
44,21916.000,2440651.314,551.245,175.636,169.192,165.221,0.984,0.975,0.906,550.000,2348.000,1,[43],13116.000,1129967.395,422.475,132.981,129.953,128.551,0.986,0.989,0.923,0.598,2.000
45,43872.000,6912656.074,812.098,291.986,297.023,188.626,0.987,0.633,0.836,624.000,1340.000,2,"[45, 51]",11552.000,935397.147,400.090,130.752,128.765,114.344,0.979,0.886,0.906,0.263,58.090
46,28976.000,3710406.138,633.754,197.687,194.077,190.259,0.987,0.979,0.907,632.000,1642.000,1,[46],14820.000,1357175.796,448.617,141.365,137.904,136.873,0.987,0.992,0.925,0.511,2.000
47,27496.000,3429794.337,619.127,194.997,188.222,186.108,0.987,0.988,0.901,638.000,858.000,1,[47],15004.000,1382529.425,450.960,143.388,139.187,137.339,0.987,0.986,0.927,0.546,2.000
48,52824.000,9132942.569,895.377,323.932,328.372,205.441,0.988,0.624,0.828,692.000,668.000,2,"[48, 55]",13714.000,1208969.879,433.203,139.556,137.564,127.333,0.987,0.923,0.918,0.260,65.370
50,24092.000,2813021.698,584.701,181.813,177.637,172.818,0.981,0.972,0.886,668.000,1818.000,1,[50],18356.000,1870815.131,499.245,157.582,154.029,151.756,0.987,0.985,0.925,0.762,2.828
52,28392.000,3598800.563,622.156,196.010,190.910,189.485,0.990,0.992,0.922,690.000,2518.000,1,[53],14912.000,1369833.058,452.617,141.549,138.569,137.039,0.984,0.989,0.915,0.525,0.000
53,30944.000,4094760.251,657.470,206.630,200.293,196.806,0.986,0.982,0.900,706.000,2244.000,1,[54],17032.000,1672100.100,483.245,153.375,149.807,144.812,0.985,0.966,0.917,0.550,2.000
54,25148.000,2999984.271,590.843,183.576,180.099,177.858,0.986,0.987,0.905,768.000,492.000,1,[56],13124.000,1131001.375,422.475,132.981,130.354,128.234,0.984,0.983,0.924,0.522,2.000
55,28240.000,3569939.358,629.269,196.224,193.103,186.445,0.982,0.964,0.896,796.000,2068.000,1,[57],13212.000,1142395.932,423.161,134.893,132.370,127.166,0.986,0.960,0.927,0.468,2.000
56,30508.000,4008523.249,648.784,202.485,198.457,195.778,0.989,0.986,0.911,820.000,1706.000,1,[58],17232.000,1701638.603,483.931,152.315,149.515,146.754,0.988,0.981,0.925,0.565,0.000
57,27968.000,3518486.724,621.470,196.977,191.244,186.337,0.988,0.974,0.910,822.000,920.000,1,[59],13780.000,1216851.626,433.505,140.428,135.699,129.424,0.986,0.953,0.921,0.493,4.472
58,24764.000,2931534.390,588.985,186.430,182.351,173.008,0.986,0.948,0.897,822.000,2650.000,1,[61],11724.000,954943.144,397.990,128.515,125.694,118.868,0.986,0.945,0.930,0.473,2.000
60,21040.000,2295791.288,553.529,177.539,167.504,160.454,0.976,0.955,0.863,824.000,1900.000,1,[62],11764.000,959834.429,399.161,126.143,123.240,121.550,0.985,0.986,0.928,0.559,2.828
61,32244.000,4355491.485,666.441,208.355,203.291,202.006,0.989,0.993,0.912,856.000,1418.000,1,[63],19480.000,2045253.898,516.902,162.308,159.149,155.888,0.986,0.979,0.916,0.604,2.000
62,27656.000,3459774.951,619.328,193.349,189.692,185.751,0.986,0.979,0.906,860.000,1196.000,1,[64],15548.000,1458396.449,462.759,145.671,142.472,138.967,0.984,0.975,0.912,0.562,2.000
63,30452.000,3997491.343,645.955,205.913,199.825,194.135,0.989,0.971,0.917,870.000,172.000,1,[65],15628.000,1469666.870,461.789,147.648,143.522,138.723,0.986,0.966,0.921,0.513,0.000
64,29900.000,3889292.291,647.127,200.529,195.819,194.562,0.986,0.993,0.897,940.000,2202.000,1,[68],14196.000,1272368.141,440.617,139.556,136.392,132.537,0.984,0.972,0.919,0.475,2.828
65,26468.000,3239257.621,613.955,194.833,190.118,177.793,0.980,0.932,0.882,938.000,524.000,1,[66],13244.000,1146548.838,425.304,134.937,132.967,126.834,0.985,0.954,0.920,0.500,2.000
66,34828.000,4889411.661,694.725,215.824,211.727,209.472,0.989,0.989,0.907,954.000,722.000,1,[69],18784.000,1936626.720,504.902,159.411,155.462,153.857,0.988,0.990,0.926,0.539,2.828
67,24056.000,2806718.924,578.357,181.604,178.233,172.152,0.984,0.964,0.904,940.000,2394.000,1,[67],12140.000,1006217.417,404.818,128.062,125.034,123.649,0.986,0.989,0.931,0.505,4.472
68,26400.000,3226782.482,606.156,190.547,184.921,182.023,0.986,0.983,0.903,972.000,1990.000,1,[70],14944.000,1374244.757,449.789,142.618,139.605,136.301,0.986,0.976,0.928,0.566,0.000
69,30048.000,3918205.015,648.299,202.158,197.167,194.135,0.985,0.984,0.898,980.000,1038.000,1,[71],14820.000,1357175.796,451.446,142.352,138.944,135.849,0.984,0.977,0.914,0.493,2.828
71,30056.000,3919769.897,643.612,202.485,197.550,193.777,0.988,0.981,0.912,998.000,1798.000,1,[73],15120.000,1398593.440,454.960,146.014,142.653,134.981,0.984,0.946,0.918,0.503,2.000
72,35628.000,5058840.255,701.068,217.624,213.656,212.355,0.989,0.994,0.911,1020.000,338.000,1,[75],18092.000,1830600.889,498.073,155.293,152.207,151.364,0.986,0.994,0.916,0.508,2.000
73,76656.000,15965518.617,1094.372,393.080,395.434,251.861,0.971,0.624,0.804,1096.000,2626.000,3,"[74, 79, 87]",13385.333,1167849.158,434.838,143.888,140.085,123.169,0.980,0.868,0.889,0.175,81.158
74,28488.000,3617068.565,630.642,197.434,192.771,188.349,0.985,0.976,0.900,1024.000,1316.000,1,[76],16604.000,1609470.005,475.931,151.182,147.976,142.899,0.986,0.965,0.921,0.583,2.000
75,28440.000,3607930.710,627.127,197.231,193.221,187.457,0.987,0.970,0.909,1036.000,1604.000,1,[77],13528.000,1183625.171,428.818,136.191,133.601,128.950,0.985,0.965,0.924,0.476,0.000
76,25496.000,3062470.232,595.328,189.663,184.557,175.992,0.986,0.953,0.904,1078.000,876.000,1,[78],13160.000,1135658.182,426.475,137.884,135.028,124.125,0.982,0.919,0.909,0.516,4.000
77,25876.000,3131190.668,599.529,191.018,183.885,179.289,0.987,0.974,0.905,1110.000,2116.000,1,[80],13312.000,1155390.424,425.304,133.462,130.515,129.871,0.986,0.995,0.925,0.514,2.000
78,28424.000,3604886.471,631.612,196.865,191.771,188.821,0.984,0.984,0.895,1124.000,2368.000,1,[81],16300.000,1565471.649,469.588,148.189,144.420,143.712,0.988,0.995,0.929,0.573,2.828
79,27540.000,3438030.334,631.612,203.735,199.938,177.311,0.972,0.877,0.868,1124.000,162.000,1,[82],16228.000,1555110.662,476.902,150.479,149.462,139.129,0.978,0.925,0.897,0.589,6.000
80,31108.000,4127356.054,654.642,206.155,201.805,196.413,0.988,0.973,0.912,1134.000,532.000,1,[83],16652.000,1616454.198,479.931,150.944,148.530,142.892,0.983,0.961,0.908,0.535,4.000
81,25476.000,3058867.468,596.985,187.883,183.575,176.772,0.984,0.963,0.898,1150.000,1450.000,1,[84],12308.000,1027176.398,409.990,131.727,129.790,120.756,0.984,0.930,0.920,0.483,2.000
84,31160.000,4137709.284,657.269,208.019,201.448,197.073,0.988,0.978,0.906,1202.000,1800.000,1,[88],17880.000,1798519.173,492.416,154.260,151.047,150.735,0.989,0.998,0.927,0.574,0.000
85,29512.000,3813833.802,642.926,201.206,195.502,192.326,0.987,0.983,0.897,1200.000,1244.000,1,[89],14088.000,1257875.953,437.789,140.428,138.063,129.958,0.986,0.941,0.924,0.477,0.000
86,22244.000,2495646.850,560.701,178.997,176.282,161.430,0.978,0.911,0.889,1256.000,330.000,1,[90],12364.000,1034194.669,415.647,133.282,132.149,119.914,0.976,0.901,0.899,0.556,0.000
87,51316.000,8744661.340,879.661,316.891,322.632,203.219,0.983,0.628,0.833,1298.000,2276.000,2,"[91, 98]",13470.000,1179796.866,435.588,139.609,135.994,126.302,0.979,0.925,0.890,0.262,61.409
88,57212.000,10294244.884,1142.940,371.214,400.942,193.604,0.904,0.453,0.550,1274.000,978.000,2,"[92, 93]",14828.000,1358731.586,451.688,141.739,138.690,136.123,0.984,0.981,0.913,0.259,90.052
90,30032.000,3915075.875,644.985,202.040,197.047,194.134,0.988,0.985,0.907,1284.000,2022.000,1,[95],14852.000,1361573.879,449.789,142.688,139.623,135.450,0.985,0.970,0.923,0.495,2.828
92,33292.000,4569552.057,678.441,212.085,207.390,204.510,0.987,0.986,0.909,1314.000,1618.000,1,[96],15772.000,1490026.364,463.931,147.092,143.336,140.113,0.986,0.977,0.921,0.474,4.472
93,30104.000,3929163.565,646.441,201.445,196.982,194.699,0.987,0.988,0.905,1332.000,1416.000,1,[97],15024.000,1385294.668,450.960,142.618,139.827,136.839,0.987,0.978,0.928,0.499,0.000
94,30308.000,3969170.164,644.985,201.693,199.703,193.340,0.989,0.968,0.916,1336.000,506.000,1,[99],14900.000,1368179.891,449.304,143.136,140.067,135.487,0.986,0.967,0.928,0.492,4.472
95,30776.000,4061458.876,650.441,204.000,199.126,196.891,0.987,0.988,0.914,1398.000,742.000,1,[100],15220.000,1412491.291,457.103,143.388,140.340,138.113,0.983,0.984,0.915,0.495,2.000
96,33176.000,4545690.196,676.583,213.354,207.670,203.561,0.988,0.979,0.911,1412.000,194.000,1,[101],16500.000,1594372.212,474.274,148.647,145.275,144.652,0.986,0.995,0.922,0.497,2.828
97,25904.000,3136274.359,599.813,193.546,185.075,178.396,0.987,0.963,0.905,1424.000,1248.000,1,[102],13332.000,1157995.196,429.304,138.159,135.671,125.260,0.981,0.922,0.909,0.515,4.472
98,76180.000,15817041.451,1100.715,398.502,402.224,246.417,0.971,0.600,0.790,1526.000,2206.000,3,"[103, 109, 110]",14797.333,1356915.888,460.175,151.296,149.126,127.485,0.974,0.846,0.877,0.194,83.090
99,29080.000,3730400.009,636.299,203.303,196.235,188.859,0.985,0.962,0.903,1458.000,1054.000,1,[104],13788.000,1217911.447,434.960,136.499,133.544,131.573,0.983,0.984,0.916,0.474,2.000
101,28576.000,3633841.296,628.500,201.157,195.521,186.279,0.987,0.952,0.909,1496.000,1526.000,1,[106],13468.000,1175759.406,428.132,135.085,132.171,129.804,0.986,0.982,0.923,0.471,4.472
102,26436.000,3233384.969,603.328,188.828,184.512,182.511,0.986,0.989,0.913,1520.000,364.000,1,[107],12664.000,1072062.619,417.304,132.740,129.733,124.300,0.982,0.958,0.914,0.479,2.828
103,27376.000,3407366.024,617.127,195.602,188.059,185.442,0.985,0.986,0.903,1534.000,872.000,1,[108],14424.000,1303143.886,444.617,140.186,136.663,134.409,0.983,0.983,0.917,0.527,2.000
107,27628.000,3454522.067,617.671,196.865,190.876,184.426,0.986,0.966,0.910,1582.000,1350.000,1,[112],13820.000,1222153.807,436.132,136.191,133.299,132.047,0.983,0.990,0.913,0.500,0.000
108,28928.000,3701190.284,632.985,202.425,198.672,185.498,0.986,0.933,0.907,1636.000,514.000,1,[114],13424.000,1170002.300,426.475,136.308,133.181,128.349,0.985,0.964,0.927,0.464,0.000
109,23464.000,2703752.134,573.529,179.388,174.766,171.167,0.983,0.978,0.896,1630.000,712.000,1,[113],13384.000,1164776.747,427.647,135.248,131.864,129.291,0.985,0.980,0.920,0.570,0.000
110,50156.000,8449833.293,874.205,304.401,308.107,207.852,0.977,0.673,0.825,1664.000,2658.000,2,"[115, 117]",15202.000,1418341.207,470.381,155.773,151.714,128.140,0.973,0.845,0.860,0.303,58.836
111,29216.000,3756599.826,636.098,198.957,195.753,190.152,0.987,0.971,0.907,1680.000,1806.000,1,[116],14296.000,1285836.085,441.789,143.736,140.039,130.022,0.986,0.928,0.920,0.489,0.000
112,31944.000,4294847.484,663.127,206.010,202.336,201.045,0.989,0.993,0.913,1702.000,136.000,1,[118],17084.000,1679763.516,484.416,152.591,149.091,145.944,0.985,0.979,0.915,0.535,2.000
113,25444.000,3053105.985,592.985,189.842,184.247,175.962,0.984,0.954,0.909,1706.000,1032.000,1,[119],12908.000,1103194.874,419.161,133.417,130.491,125.981,0.985,0.965,0.923,0.507,2.000
114,31120.000,4129744.493,656.098,205.387,200.057,198.186,0.987,0.990,0.908,1724.000,1216.000,1,[121],18104.000,1832422.483,496.902,155.795,152.403,151.260,0.987,0.992,0.921,0.582,0.000
115,54180.000,9486855.842,902.725,326.497,334.903,207.127,0.987,0.615,0.835,1724.000,1542.000,2,"[120, 123]",14942.000,1375620.919,455.647,146.999,146.429,130.453,0.982,0.887,0.904,0.276,67.377
116,28148.000,3552508.402,623.612,196.825,192.772,186.019,0.988,0.964,0.910,1734.000,852.000,1,[124],15028.000,1385847.938,454.960,145.245,142.444,134.392,0.984,0.943,0.912,0.534,2.828
117,33632.000,4639731.425,680.098,212.038,208.654,205.275,0.989,0.984,0.914,1742.000,2418.000,1,[125],14856.000,1362123.973,453.789,144.734,142.665,132.799,0.984,0.929,0.907,0.442,4.000
118,7632.000,501558.209,336.120,105.849,100.057,97.646,0.963,0.971,0.849,1704.000,1950.000,0,[],,,,,,,,,,,
119,30112.000,3930729.905,645.470,203.096,197.368,194.319,0.988,0.984,0.908,1776.000,382.000,1,[126],14156.000,1266994.213,439.446,138.463,135.485,133.058,0.985,0.982,0.921,0.470,2.000
120,32116.000,4329582.047,669.754,208.806,203.676,200.826,0.987,0.986,0.900,1802.000,630.000,1,[127],16476.000,1590894.847,482.073,151.539,148.828,141.219,0.977,0.947,0.891,0.513,2.000
122,31492.000,4204014.104,663.411,209.476,203.238,197.427,0.986,0.971,0.899,1852.000,1948.000,1,[129],18728.000,1927972.794,504.902,159.110,156.249,152.632,0.988,0.977,0.923,0.595,0.000
123,32932.000,4495634.138,673.754,212.462,207.123,202.497,0.989,0.977,0.912,1878.000,2160.000,1,[130],16444.000,1586262.299,474.759,150.360,146.309,143.144,0.984,0.978,0.917,0.499,4.000
124,30448.000,3996703.738,647.612,201.613,197.922,195.901,0.988,0.990,0.912,1896.000,1352.000,1,[131],17884.000,1799122.737,493.588,156.371,152.153,149.682,0.987,0.984,0.922,0.587,0.000
125,27516.000,3433537.156,642.311,205.183,191.395,183.519,0.973,0.956,0.838,1896.000,2616.000,1,[132],15024.000,1385294.668,452.132,143.178,139.598,137.092,0.986,0.982,0.924,0.546,0.000
126,26512.000,3247338.316,610.357,191.927,189.128,178.774,0.984,0.944,0.894,1900.000,228.000,1,[134],12924.000,1105246.693,419.647,131.939,129.034,127.535,0.984,0.988,0.922,0.487,6.000
127,31388.000,4183206.139,665.068,205.407,201.090,198.808,0.985,0.988,0.892,1914.000,1146.000,1,[135],15584.000,1463464.559,462.759,147.648,143.065,138.739,0.983,0.969,0.914,0.496,2.000
128,15600.000,1465718.933,464.902,150.373,144.250,137.914,0.984,0.955,0.907,1896.000,976.000,1,[133],9012.000,643569.679,349.505,114.978,112.387,102.173,0.983,0.908,0.927,0.578,2.828
129,34176.000,4752757.401,684.098,213.701,209.873,207.376,0.990,0.988,0.918,1924.000,1604.000,1,[137],17692.000,1770227.961,490.759,155.242,152.043,148.171,0.987,0.974,0.923,0.518,2.000
130,30316.000,3970741.801,668.784,214.895,200.093,193.580,0.974,0.964,0.852,1926.000,810.000,1,[136],16668.000,1618784.502,479.931,149.586,146.488,144.885,0.984,0.989,0.909,0.550,4.472
132,29272.000,3767405.739,636.784,198.635,194.072,192.128,0.987,0.990,0.907,1992.000,1798.000,1,[139],14148.000,1265920.337,438.960,138.852,136.137,132.332,0.985,0.972,0.923,0.483,2.000
134,27044.000,3345570.539,619.044,196.977,194.569,177.641,0.983,0.910,0.887,2006.000,424.000,1,[141],14268.000,1282060.297,445.103,139.943,137.392,132.254,0.981,0.962,0.905,0.528,2.828
135,7416.000,480417.017,475.647,182.275,157.041,68.401,0.807,0.383,0.412,2024.000,2668.000,0,[],,,,,,,,,,,
