cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
12,8688.000,609177.029,343.362,108.683,105.321,105.038,0.981,0.997,0.926,70.000,918.000,0.742,0.000,12
13,8676.000,607915.358,342.877,111.086,107.412,102.922,0.983,0.957,0.927,72.000,126.000,0.780,4.472,13
14,9100.000,653019.107,350.877,111.427,108.817,106.499,0.982,0.978,0.929,96.000,2402.000,0.815,0.000,14
15,8384.000,577484.996,336.049,106.621,103.589,103.054,0.983,0.995,0.933,106.000,334.000,0.754,2.000,15
17,8412.000,580380.345,336.049,107.201,104.596,102.407,0.984,0.979,0.936,110.000,2522.000,0.796,0.000,17
18,8136.000,552052.283,330.877,105.262,101.959,101.615,0.983,0.996,0.934,130.000,600.000,0.740,2.000,18
20,8564.000,596181.902,339.362,109.142,105.503,103.370,0.983,0.980,0.934,136.000,1018.000,0.737,2.828,19
21,8664.000,606654.559,343.362,108.462,106.144,103.933,0.981,0.979,0.923,146.000,2646.000,0.778,2.828,20
22,8696.000,610018.628,344.534,109.142,106.015,104.453,0.979,0.985,0.921,152.000,222.000,0.784,0.000,21
23,8632.000,603296.697,343.362,108.259,104.972,104.710,0.979,0.997,0.920,150.000,448.000,0.778,2.000,22
24,8400.000,579138.890,336.534,106.621,103.752,103.091,0.982,0.994,0.932,156.000,830.000,0.745,0.000,24
25,8300.000,568827.964,334.392,106.621,103.422,102.200,0.983,0.988,0.933,170.000,712.000,0.735,2.000,25
26,9300.000,674665.066,354.191,113.031,110.411,107.258,0.984,0.971,0.932,214.000,2384.000,0.837,0.000,27
27,8780.000,618878.755,344.534,110.073,107.171,104.327,0.983,0.973,0.929,216.000,1110.000,0.761,0.000,26
28,8432.000,582451.405,336.049,107.703,104.636,102.624,0.985,0.981,0.938,220.000,930.000,0.745,2.828,28
29,8016.000,539883.883,328.534,104.785,101.780,100.313,0.981,0.985,0.933,224.000,348.000,0.711,2.828,29
