cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
17,9680.000,716435.069,362.191,114.018,111.263,110.773,0.982,0.996,0.927,96.000,934.000,0.693,2.000,19
18,10196.000,774477.028,371.848,117.388,114.325,113.565,0.983,0.993,0.927,114.000,1250.000,0.632,2.000,20
19,10348.000,791860.045,374.191,118.474,115.497,114.082,0.984,0.988,0.929,122.000,1886.000,0.734,0.000,21
20,10100.000,763564.732,368.534,116.619,113.591,113.213,0.984,0.997,0.934,144.000,1578.000,0.669,0.000,22
21,10012.000,753607.239,369.019,116.619,113.956,111.865,0.982,0.982,0.924,150.000,1388.000,0.740,0.000,23
22,10008.000,753155.662,369.019,116.103,113.358,112.420,0.982,0.992,0.924,164.000,2106.000,0.680,0.000,24
23,9636.000,711555.840,360.534,115.447,112.345,109.210,0.983,0.972,0.932,172.000,2236.000,0.709,2.000,25
25,9084.000,651297.616,351.362,110.941,107.821,107.275,0.981,0.995,0.925,188.000,192.000,0.699,2.000,26
26,8312.000,570062.013,334.877,105.906,103.319,102.430,0.982,0.991,0.931,192.000,712.000,0.621,2.828,28
27,11440.000,920455.584,393.505,124.531,121.360,120.028,0.983,0.989,0.928,198.000,2444.000,0.719,0.000,29
28,10076.000,760844.733,370.191,117.745,114.776,111.786,0.983,0.974,0.924,198.000,2774.000,0.670,0.000,30
29,11832.000,968168.708,399.848,126.649,123.785,121.713,0.984,0.983,0.930,206.000,2628.000,0.711,0.000,31
30,10256.000,781323.377,373.990,120.333,118.356,110.387,0.982,0.932,0.921,214.000,850.000,0.693,2.000,32
32,10428.000,801060.531,377.019,118.186,115.578,114.879,0.982,0.994,0.922,258.000,1662.000,0.722,0.000,34
33,10296.000,785898.756,375.848,117.388,114.811,114.188,0.980,0.995,0.916,272.000,1828.000,0.715,0.000,35
34,10488.000,807984.107,377.505,119.013,115.875,115.250,0.983,0.995,0.925,282.000,2166.000,0.699,0.000,36
35,10024.000,754962.512,369.019,115.948,113.276,112.669,0.983,0.995,0.925,286.000,986.000,0.692,0.000,37
36,9540.000,700948.906,360.534,113.649,110.776,109.650,0.981,0.990,0.922,292.000,1992.000,0.699,2.000,38
37,10356.000,792778.499,375.848,118.338,115.714,113.953,0.981,0.985,0.921,318.000,476.000,0.700,2.000,39
38,10388.000,796455.859,377.505,118.457,115.669,114.352,0.980,0.989,0.916,328.000,2348.000,0.714,2.000,40
