sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
15,13516.000,1182050.619,432.617,137.084,133.107,129.375,0.981,0.971,0.908,86.000,2126.000,1,[15],11588.000,938375.219,397.990,129.522,127.623,115.645,0.982,0.906,0.919,0.857,2.000
16,13208.000,1141877.172,421.990,134.462,131.449,127.945,0.987,0.973,0.932,98.000,500.000,1,[16],9956.000,747293.375,365.019,117.047,112.856,112.343,0.987,0.995,0.939,0.754,2.828
17,14008.000,1247176.732,440.132,139.671,135.777,131.417,0.982,0.967,0.909,102.000,692.000,1,[17],9804.000,730245.273,364.534,115.603,112.739,110.732,0.983,0.982,0.927,0.700,0.000
18,13076.000,1124802.229,422.475,134.536,131.272,126.852,0.984,0.966,0.921,104.000,1424.000,1,[19],9724.000,721325.400,362.191,116.362,112.108,110.473,0.983,0.985,0.931,0.744,0.000
19,13276.000,1150706.764,429.304,135.558,132.844,127.378,0.981,0.958,0.905,106.000,1928.000,1,[18],10360.000,793237.858,375.848,118.474,114.959,114.809,0.983,0.998,0.922,0.780,0.000
20,12532.000,1055344.812,412.333,130.000,127.086,125.595,0.985,0.988,0.926,108.000,1250.000,1,[20],9804.000,730245.273,367.848,118.068,115.259,108.371,0.980,0.940,0.910,0.782,0.000
21,14508.000,1314543.980,449.103,144.069,137.199,134.734,0.981,0.981,0.904,118.000,170.000,1,[21],11448.000,921421.266,394.191,129.800,125.486,116.227,0.984,0.926,0.926,0.789,2.000
22,13272.000,1150186.749,426.475,134.833,131.104,128.941,0.983,0.983,0.917,122.000,340.000,1,[22],9580.000,705362.008,360.534,113.719,111.141,109.750,0.983,0.987,0.926,0.722,0.000
24,12552.000,1057872.180,414.676,131.575,128.802,124.186,0.983,0.963,0.917,138.000,1552.000,1,[24],9600.000,707572.018,359.362,114.769,111.741,109.410,0.983,0.979,0.934,0.765,0.000
25,12236.000,1018176.344,411.647,130.000,126.196,123.521,0.983,0.978,0.907,142.000,2424.000,1,[25],11804.000,964734.038,400.818,127.389,123.725,121.499,0.984,0.982,0.923,0.965,2.000
26,12588.000,1062426.517,416.132,132.484,128.175,125.170,0.981,0.976,0.913,152.000,824.000,1,[26],10252.000,780866.329,373.019,120.830,117.413,111.220,0.983,0.947,0.926,0.814,2.828
27,13788.000,1217911.447,440.416,137.463,133.873,131.211,0.981,0.980,0.893,154.000,1110.000,1,[27],10096.000,763111.174,371.362,117.388,114.608,112.162,0.981,0.979,0.920,0.732,2.000
28,14092.000,1258411.713,438.960,139.284,135.959,132.032,0.984,0.971,0.919,160.000,2802.000,1,[28],10956.000,862664.319,386.676,123.483,119.227,117.047,0.982,0.981,0.921,0.777,2.000
29,13796.000,1218971.576,435.446,136.953,133.784,131.336,0.984,0.981,0.914,162.000,1682.000,1,[29],11496.000,927222.439,395.161,125.634,122.237,119.851,0.985,0.980,0.925,0.833,4.472
30,13856.000,1226932.335,434.475,137.201,133.859,131.823,0.985,0.985,0.922,180.000,2602.000,1,[30],9912.000,742344.919,366.676,116.619,113.967,110.753,0.983,0.972,0.926,0.715,2.000
31,12936.000,1106786.391,421.789,133.222,128.985,127.738,0.983,0.990,0.914,188.000,980.000,1,[31],9636.000,711555.840,362.191,114.543,111.528,110.014,0.982,0.986,0.923,0.745,2.828
32,17116.000,1684485.267,488.416,152.315,148.580,146.766,0.981,0.987,0.902,204.000,2032.000,1,[32],12364.000,1034194.669,411.647,130.000,126.881,124.088,0.983,0.978,0.917,0.722,0.000
33,12224.000,1016678.904,410.676,131.027,126.105,123.556,0.982,0.979,0.911,202.000,1338.000,1,[34],10052.000,758127.971,370.877,119.817,114.874,111.526,0.981,0.970,0.918,0.822,4.000
34,13332.000,1157995.196,428.818,135.558,131.861,128.779,0.981,0.976,0.911,206.000,1826.000,1,[35],10024.000,754962.512,368.534,119.365,115.986,110.116,0.984,0.949,0.927,0.752,0.000
35,13192.000,1139802.917,426.960,134.536,130.677,128.641,0.981,0.984,0.909,208.000,2176.000,1,[36],10400.000,797836.332,375.362,120.830,117.579,112.758,0.984,0.958,0.928,0.788,2.828
36,12144.000,1006714.765,412.818,131.605,126.830,122.128,0.979,0.961,0.895,204.000,2308.000,1,[33],11048.000,873553.079,386.676,124.258,120.891,116.447,0.985,0.963,0.929,0.910,4.000
37,12872.000,1098582.931,419.647,133.282,129.308,126.843,0.984,0.980,0.919,238.000,468.000,1,[38],9556.000,702713.039,360.534,113.225,110.575,110.040,0.982,0.995,0.924,0.742,2.000
38,13428.000,1170525.284,427.446,134.937,131.617,129.933,0.986,0.987,0.924,244.000,230.000,1,[39],9144.000,657761.010,350.877,111.803,108.522,107.286,0.984,0.989,0.933,0.681,0.000
40,14856.000,1362123.973,452.617,142.618,138.666,136.440,0.983,0.984,0.911,264.000,744.000,1,[40],10776.000,841492.354,381.505,121.078,118.211,116.074,0.985,0.982,0.930,0.725,2.000
41,23432.000,2698222.990,616.156,216.157,223.361,135.847,0.959,0.598,0.776,286.000,2738.000,2,"[41, 45]",9504.000,697078.772,368.084,122.743,122.347,99.476,0.977,0.808,0.881,0.406,46.496
43,8872.000,628631.443,354.191,112.161,107.915,104.872,0.974,0.970,0.889,276.000,1922.000,1,[42],6324.000,378313.285,293.421,93.038,90.267,89.209,0.977,0.988,0.923,0.713,2.000
44,13584.000,1190982.307,434.274,137.361,132.451,130.717,0.980,0.986,0.905,288.000,1126.000,1,[44],9500.000,696545.047,359.362,112.925,110.081,109.888,0.983,0.998,0.924,0.699,0.000
45,12728.000,1080199.695,416.818,131.939,128.833,125.821,0.983,0.976,0.921,300.000,1666.000,1,[46],10364.000,793697.307,374.676,119.883,117.111,112.716,0.984,0.962,0.928,0.814,4.472
46,24872.000,2950732.661,584.500,182.888,178.299,177.654,0.987,0.996,0.915,330.000,2554.000,1,[49],19880.000,2108571.685,520.701,166.481,161.396,156.953,0.988,0.972,0.921,0.799,0.000
47,14308.000,1287455.413,442.960,139.284,135.831,134.157,0.982,0.987,0.916,312.000,582.000,1,[47],10444.000,802904.875,375.848,118.474,115.679,114.956,0.984,0.994,0.929,0.730,0.000
48,20388.000,2189907.332,533.872,167.093,161.964,160.342,0.984,0.990,0.899,336.000,982.000,1,[50],14488.000,1311826.671,444.617,139.284,136.138,135.510,0.985,0.995,0.921,0.711,2.000
49,12976.000,1111923.875,422.960,134.373,130.728,126.444,0.982,0.967,0.911,322.000,2106.000,1,[48],10168.000,771288.945,371.848,118.271,115.993,111.635,0.983,0.962,0.924,0.784,2.000
50,12788.000,1087846.808,418.960,132.966,130.256,125.109,0.982,0.960,0.916,334.000,1796.000,1,[51],10360.000,793237.858,376.534,121.852,118.024,111.854,0.981,0.947,0.918,0.810,2.828
51,12552.000,1057872.180,414.475,130.614,127.138,125.746,0.983,0.989,0.918,350.000,332.000,1,[52],9692.000,717767.696,363.362,114.909,112.312,109.887,0.983,0.978,0.922,0.772,2.828
52,19524.000,2052187.315,518.558,163.169,160.137,155.305,0.987,0.969,0.912,364.000,1534.000,1,[53],14844.000,1360473.913,450.274,143.611,140.189,134.855,0.985,0.962,0.920,0.760,2.000
53,13340.000,1159037.652,425.304,134.462,131.509,129.189,0.986,0.982,0.927,368.000,1242.000,1,[54],10580.000,818638.757,379.362,121.078,118.137,114.134,0.983,0.965,0.924,0.793,2.828
54,13084.000,1125834.631,422.475,133.417,129.587,128.568,0.984,0.992,0.921,398.000,772.000,1,[55],9672.000,715547.110,365.019,114.018,111.420,110.532,0.979,0.992,0.912,0.739,0.000
55,12336.000,1030683.542,408.333,129.244,125.905,124.793,0.985,0.991,0.930,404.000,2244.000,1,[56],9828.000,732928.352,363.362,116.619,113.324,110.467,0.985,0.974,0.935,0.797,2.000
56,12172.000,1010198.492,408.333,131.469,127.454,121.655,0.983,0.954,0.917,414.000,1384.000,1,[57],11148.000,885440.210,389.505,123.548,120.661,117.689,0.983,0.975,0.923,0.916,2.000
57,11856.000,971115.948,403.647,128.156,124.880,121.028,0.981,0.968,0.914,436.000,628.000,1,[58],9932.000,744592.859,369.505,117.047,113.183,111.787,0.980,0.987,0.914,0.838,0.000
58,13268.000,1149666.812,426.960,134.402,131.397,128.606,0.983,0.978,0.915,454.000,244.000,1,[59],9692.000,717767.696,360.534,114.769,111.605,110.570,0.985,0.991,0.937,0.730,2.828
59,12592.000,1062932.957,418.475,131.727,127.098,126.219,0.981,0.992,0.904,452.000,2106.000,1,[60],9128.000,656035.359,352.534,111.140,108.493,107.128,0.981,0.987,0.923,0.725,2.000
60,26428.000,3231917.361,636.500,228.674,233.117,145.376,0.973,0.619,0.820,470.000,1670.000,2,"[61, 66]",9512.000,697906.884,364.049,121.341,120.476,100.953,0.981,0.835,0.902,0.360,48.053
61,24480.000,2881249.852,618.725,222.036,229.672,136.790,0.976,0.591,0.804,504.000,428.000,2,"[62, 72]",8770.000,617858.195,346.434,113.089,111.742,100.180,0.982,0.894,0.918,0.358,48.552
62,13532.000,1184150.176,429.990,135.248,132.589,130.036,0.985,0.980,0.920,468.000,2788.000,1,[63],9828.000,732928.352,366.191,115.551,112.459,111.278,0.980,0.989,0.921,0.726,0.000
63,16504.000,1594952.019,480.902,150.625,146.529,143.454,0.983,0.979,0.897,476.000,1046.000,1,[65],11728.000,955431.897,398.676,127.122,124.236,120.225,0.984,0.967,0.927,0.711,0.000
64,12384.000,1036705.053,414.475,134.164,128.579,122.702,0.981,0.954,0.906,470.000,1852.000,1,[64],8928.000,634592.701,348.049,109.636,106.858,106.387,0.982,0.996,0.926,0.721,2.000
65,12284.000,1024173.447,411.161,129.275,125.718,124.453,0.981,0.990,0.913,476.000,2606.000,1,[67],8856.000,626931.674,345.706,110.073,106.520,105.877,0.983,0.994,0.931,0.721,0.000
67,13288.000,1152267.279,431.446,134.833,131.604,128.665,0.979,0.977,0.897,490.000,1186.000,1,[69],9840.000,734271.121,365.019,115.169,112.280,111.590,0.982,0.994,0.928,0.741,0.000
68,14740.000,1346201.362,447.446,141.223,137.900,136.119,0.986,0.987,0.925,508.000,1982.000,1,[70],10596.000,820496.485,380.333,119.365,116.641,115.667,0.981,0.992,0.920,0.719,0.000
69,23656.000,2737006.114,596.583,212.424,217.138,139.643,0.976,0.639,0.835,544.000,2376.000,2,"[71, 75]",9594.000,706908.877,364.818,121.959,121.595,100.877,0.981,0.826,0.906,0.406,47.638
71,12552.000,1057872.180,413.505,130.736,127.600,125.302,0.983,0.982,0.922,556.000,578.000,1,[74],9412.000,686889.184,355.362,114.769,111.181,107.837,0.986,0.969,0.937,0.750,2.000
72,15136.000,1400814.017,462.073,145.382,140.003,137.742,0.980,0.983,0.891,586.000,274.000,1,[76],10708.000,833539.805,381.019,120.067,117.013,116.524,0.984,0.996,0.927,0.707,0.000
73,12576.000,1060907.680,412.818,130.384,126.770,126.324,0.985,0.996,0.927,584.000,932.000,1,[77],9288.000,673359.684,353.706,112.161,109.101,108.406,0.984,0.994,0.933,0.739,0.000
74,13208.000,1141877.172,427.931,134.937,130.149,129.331,0.980,0.993,0.906,592.000,1756.000,1,[80],9696.000,718212.088,363.362,115.447,112.266,110.000,0.982,0.980,0.923,0.734,2.000
75,13224.000,1143952.683,428.818,134.402,130.975,128.634,0.980,0.982,0.904,590.000,2540.000,1,[79],9460.000,692150.449,357.706,114.280,111.178,108.346,0.983,0.974,0.929,0.715,0.000
77,12104.000,1001744.975,407.647,128.156,124.582,123.815,0.983,0.993,0.915,602.000,2674.000,1,[81],10380.000,795535.988,374.191,121.078,117.364,112.801,0.986,0.959,0.932,0.858,2.828
78,12964.000,1110381.798,418.475,132.966,129.003,127.995,0.986,0.992,0.930,608.000,1514.000,1,[82],9180.000,661649.246,353.706,111.086,108.245,107.979,0.981,0.998,0.922,0.708,0.000
79,12916.000,1104220.625,419.161,133.417,129.659,126.891,0.985,0.978,0.924,612.000,708.000,1,[83],9976.000,749546.294,369.505,118.457,114.537,111.016,0.981,0.968,0.918,0.772,2.828
80,13184.000,1138766.262,426.960,136.191,132.322,126.907,0.981,0.959,0.909,620.000,1886.000,1,[85],9420.000,687765.132,356.534,113.596,110.506,108.537,0.984,0.982,0.931,0.715,2.000
81,12428.000,1042235.033,412.617,131.027,126.820,124.845,0.983,0.984,0.917,620.000,1214.000,1,[84],9364.000,681641.318,356.049,113.208,109.906,108.537,0.984,0.987,0.928,0.753,0.000
82,12952.000,1108840.433,420.818,134.462,131.709,125.296,0.984,0.951,0.919,630.000,2104.000,1,[86],10312.000,787731.399,374.191,119.883,116.657,112.579,0.983,0.965,0.925,0.796,4.000
83,14972.000,1378108.870,452.617,145.066,139.022,137.168,0.984,0.986,0.918,656.000,1380.000,1,[87],10228.000,778125.915,373.019,117.337,114.272,113.968,0.982,0.997,0.924,0.683,0.000
84,13244.000,1146548.838,423.647,134.893,130.869,128.871,0.985,0.985,0.927,664.000,456.000,1,[88],9520.000,698745.820,357.706,113.719,110.855,109.342,0.986,0.986,0.935,0.719,2.000
85,18528.000,1897171.594,505.588,159.762,155.681,151.619,0.984,0.973,0.911,686.000,2428.000,1,[91],12420.000,1041228.853,409.990,130.000,127.022,124.498,0.985,0.980,0.929,0.670,2.000
86,12548.000,1057366.545,415.647,132.484,127.705,125.165,0.982,0.980,0.913,682.000,820.000,1,[90],9684.000,716879.186,362.191,116.362,112.901,109.259,0.982,0.967,0.928,0.772,2.000
87,24820.000,2941483.835,613.068,218.156,223.536,142.333,0.973,0.632,0.830,710.000,1690.000,2,"[89, 97]",10210.000,776341.018,378.191,124.948,123.732,105.515,0.980,0.850,0.897,0.411,49.698
88,12708.000,1077654.656,415.647,131.727,128.662,125.798,0.985,0.977,0.924,698.000,2264.000,1,[92],9052.000,647859.182,349.220,111.571,109.090,105.655,0.983,0.968,0.933,0.712,0.000
89,12540.000,1056355.517,417.990,133.701,128.015,124.922,0.979,0.974,0.902,700.000,1992.000,1,[93],9272.000,671620.486,354.877,114.612,111.000,106.442,0.983,0.958,0.925,0.739,2.000
90,12212.000,1015182.199,408.333,128.996,126.108,123.372,0.984,0.978,0.920,710.000,1044.000,1,[95],10032.000,755866.479,370.191,118.338,114.491,111.671,0.981,0.974,0.920,0.821,2.828
91,11644.000,945185.598,398.676,127.640,123.710,119.974,0.983,0.969,0.921,712.000,624.000,1,[94],10376.000,795076.184,373.706,119.883,116.357,113.564,0.986,0.976,0.934,0.891,2.000
92,13084.000,1125834.631,425.304,134.373,131.470,126.767,0.982,0.964,0.909,724.000,264.000,1,[96],10448.000,803366.182,376.333,121.672,118.790,112.063,0.983,0.943,0.927,0.799,2.828
93,13700.000,1206270.344,434.274,138.463,134.491,129.768,0.984,0.964,0.913,752.000,2622.000,1,[100],9748.000,723997.524,362.191,115.603,113.016,109.827,0.984,0.972,0.934,0.712,2.000
94,12708.000,1077654.656,415.647,130.782,127.977,126.436,0.985,0.988,0.924,750.000,118.000,1,[99],9308.000,675535.789,355.362,111.946,109.288,108.444,0.981,0.992,0.926,0.732,2.000
96,12336.000,1030683.542,412.617,133.507,127.344,123.509,0.983,0.969,0.911,758.000,1876.000,1,[101],9028.000,645284.340,349.706,112.161,108.955,105.509,0.982,0.968,0.928,0.732,0.000
97,12948.000,1108326.804,423.647,134.536,130.940,126.098,0.983,0.962,0.907,766.000,2120.000,1,[102],10352.000,792319.228,374.676,119.616,116.454,113.222,0.983,0.972,0.927,0.800,2.828
98,12124.000,1004228.845,405.990,129.769,125.960,122.600,0.984,0.973,0.924,784.000,2750.000,1,[103],9100.000,653019.107,350.191,111.427,108.420,106.881,0.984,0.986,0.932,0.751,2.000
99,12872.000,1098582.931,415.848,133.776,129.964,126.200,0.987,0.970,0.935,786.000,910.000,1,[104],10716.000,834474.092,379.848,121.277,118.065,115.586,0.987,0.979,0.933,0.833,4.000
101,12784.000,1087336.441,419.161,134.462,130.040,125.226,0.983,0.963,0.914,800.000,752.000,1,[106],9540.000,700948.906,357.706,114.612,111.667,108.788,0.986,0.974,0.937,0.746,0.000
102,14076.000,1256269.128,438.960,138.159,134.792,132.990,0.984,0.986,0.918,826.000,1570.000,1,[108],9804.000,730245.273,363.362,114.769,112.114,111.343,0.984,0.993,0.933,0.697,2.000
103,15168.000,1405258.692,455.446,143.611,140.386,137.591,0.984,0.980,0.919,830.000,1314.000,1,[107],11156.000,886393.492,390.676,123.693,121.130,117.286,0.981,0.968,0.919,0.735,2.000
104,12556.000,1058377.895,416.333,132.740,127.489,125.494,0.982,0.984,0.910,830.000,2238.000,1,[109],10112.000,764925.945,371.161,120.830,117.718,109.417,0.983,0.929,0.922,0.805,0.000
105,25912.000,3137727.346,599.328,187.627,185.142,178.298,0.987,0.963,0.907,854.000,2458.000,1,[111],20056.000,2136634.722,524.701,163.878,160.691,158.933,0.987,0.989,0.915,0.774,2.828
106,15944.000,1514466.701,467.931,146.997,143.335,141.657,0.985,0.988,0.915,838.000,2000.000,1,[110],10872.000,852762.248,385.505,121.078,118.112,117.204,0.982,0.992,0.919,0.682,0.000
107,12984.000,1112952.324,423.647,135.440,132.022,125.337,0.982,0.948,0.909,858.000,1180.000,1,[112],10784.000,842429.602,384.818,122.000,118.375,116.055,0.980,0.980,0.915,0.831,4.000
108,14796.000,1353880.348,451.931,142.042,137.871,136.671,0.983,0.991,0.910,864.000,254.000,1,[114],10468.000,805674.042,377.505,119.013,115.552,115.349,0.982,0.998,0.923,0.707,0.000
109,14176.000,1269680.229,442.759,139.169,134.934,133.878,0.984,0.991,0.909,866.000,1046.000,1,[115],9788.000,728458.376,366.191,114.978,112.243,111.036,0.980,0.989,0.917,0.690,2.828
110,27060.000,3348539.981,644.299,231.102,235.830,147.082,0.975,0.619,0.819,882.000,1806.000,2,"[113, 118]",9842.000,735040.572,372.534,121.051,120.408,104.585,0.975,0.864,0.891,0.364,49.062
111,12604.000,1064452.759,416.132,133.881,128.793,124.668,0.982,0.967,0.915,882.000,390.000,1,[116],9460.000,692150.449,358.191,113.031,110.225,109.277,0.981,0.991,0.927,0.751,2.000
112,17788.000,1784655.856,494.073,155.756,152.421,148.657,0.986,0.975,0.916,898.000,2620.000,1,[119],13136.000,1132552.935,424.132,133.462,130.776,127.936,0.984,0.978,0.918,0.738,0.000
113,13308.000,1154869.704,425.304,134.462,131.672,128.689,0.985,0.977,0.925,888.000,1448.000,1,[117],9948.000,746392.841,367.848,116.619,113.918,111.193,0.983,0.976,0.924,0.748,0.000
114,13776.000,1216321.830,432.818,136.528,133.308,131.590,0.986,0.987,0.924,900.000,658.000,1,[120],9684.000,716879.186,362.191,114.140,111.422,110.662,0.982,0.993,0.928,0.703,2.000
115,15152.000,1403035.768,457.789,145.231,140.307,137.535,0.982,0.980,0.909,908.000,842.000,1,[121],10676.000,829806.148,379.848,120.017,117.049,116.131,0.983,0.992,0.930,0.705,2.000
116,13468.000,1175759.406,428.132,134.536,131.606,130.309,0.985,0.990,0.923,910.000,2132.000,1,[122],9648.000,712885.436,360.534,115.169,112.322,109.370,0.983,0.974,0.933,0.716,2.000
118,13348.000,1160080.421,426.960,134.536,130.650,130.103,0.983,0.996,0.920,928.000,514.000,1,[124],9380.000,683389.116,356.534,112.641,109.950,108.623,0.982,0.988,0.927,0.703,0.000
119,13984.000,1243972.911,436.132,138.578,133.643,133.276,0.984,0.997,0.924,954.000,1620.000,1,[125],9980.000,749997.148,368.534,115.948,113.219,112.245,0.982,0.991,0.923,0.714,2.000
120,27224.000,3379027.330,650.156,232.594,240.213,145.897,0.967,0.601,0.809,1000.000,1020.000,2,"[126, 129]",9770.000,726540.289,365.706,121.742,120.834,103.188,0.984,0.852,0.918,0.359,51.028
