cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
10,9236.000,667712.777,352.534,112.161,108.957,107.931,0.984,0.991,0.934,96.000,2172.000,0.739,2.000,12
11,10500.000,809371.204,375.848,119.231,116.464,114.794,0.986,0.986,0.934,102.000,1650.000,0.698,0.000,13
12,10468.000,805674.042,377.505,119.883,117.272,113.658,0.982,0.969,0.923,122.000,860.000,0.645,2.000,15
13,10396.000,797376.086,377.505,122.376,119.519,110.837,0.981,0.927,0.917,130.000,1936.000,0.614,2.828,14
14,10416.000,799678.200,377.019,118.186,115.338,114.996,0.982,0.997,0.921,142.000,1788.000,0.660,0.000,16
15,10576.000,818174.545,378.676,119.331,116.381,115.704,0.983,0.994,0.927,154.000,2598.000,0.732,6.000,17
16,10464.000,805212.293,378.676,119.365,116.925,113.956,0.981,0.975,0.917,170.000,620.000,0.650,2.000,18
17,10284.000,784525.207,374.676,119.231,116.530,112.368,0.981,0.964,0.921,186.000,2422.000,0.927,2.000,19
18,9504.000,696985.016,358.676,119.365,117.773,102.969,0.985,0.872,0.928,192.000,2070.000,0.401,55.317,20
19,10364.000,793697.307,375.362,118.186,115.401,114.352,0.983,0.991,0.924,208.000,2772.000,0.585,2.000,21
20,10488.000,807984.107,378.676,118.474,115.929,115.194,0.981,0.994,0.919,210.000,2268.000,0.715,2.828,22
21,10256.000,781323.377,371.362,118.338,115.384,113.178,0.985,0.981,0.935,224.000,758.000,0.700,0.000,23
22,11044.000,873078.708,386.676,122.540,119.416,117.756,0.984,0.986,0.928,230.000,482.000,0.639,2.828,24
23,8988.000,641000.541,346.877,110.309,107.418,106.535,0.985,0.992,0.939,240.000,1682.000,0.672,2.828,25
24,10256.000,781323.377,371.848,119.231,116.296,112.286,0.985,0.966,0.932,252.000,928.000,0.656,0.000,26
25,10168.000,771288.945,371.848,117.388,114.915,112.663,0.983,0.980,0.924,268.000,1856.000,0.648,4.000,27
26,9500.000,696545.047,361.505,119.365,118.481,102.447,0.982,0.862,0.913,274.000,2006.000,0.401,48.826,20
27,7184.000,458050.420,312.735,99.298,96.381,94.920,0.978,0.985,0.923,296.000,2640.000,0.703,2.000,28
28,10620.000,823285.706,379.848,120.017,116.684,115.932,0.982,0.993,0.925,330.000,1052.000,0.665,2.000,29
