sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
13,11664.000,947621.852,403.647,127.122,122.901,121.075,0.975,0.983,0.900,66.000,984.000,1,[14],8500.000,589511.374,340.049,107.517,104.158,103.912,0.980,0.998,0.924,0.729,2.828
14,11832.000,968168.708,406.475,128.265,123.924,121.656,0.976,0.981,0.900,66.000,1378.000,1,[15],8780.000,618878.755,344.534,109.636,106.815,104.667,0.983,0.980,0.929,0.742,0.000
15,11408.000,916596.235,395.161,128.062,123.508,117.731,0.982,0.952,0.918,78.000,1154.000,1,[16],8592.000,599108.116,340.534,108.849,105.798,103.423,0.983,0.977,0.931,0.753,2.828
16,11676.000,949084.607,400.333,125.539,122.016,121.871,0.982,0.999,0.916,102.000,2426.000,1,[17],8704.000,610860.613,342.877,109.142,106.228,104.328,0.982,0.982,0.930,0.745,0.000
17,11452.000,921904.233,397.990,125.300,121.073,120.468,0.978,0.995,0.909,122.000,616.000,1,[18],8432.000,582451.405,337.706,107.201,104.296,102.942,0.980,0.987,0.929,0.736,2.000
18,11512.000,929158.858,402.475,126.254,121.766,120.417,0.979,0.989,0.893,136.000,2544.000,1,[20],8660.000,606234.487,341.220,108.462,105.788,104.227,0.984,0.985,0.935,0.752,0.000
19,11536.000,932066.011,399.647,127.577,122.473,120.003,0.980,0.979,0.908,154.000,2196.000,1,[21],8848.000,626082.365,345.706,109.252,106.391,105.924,0.983,0.995,0.930,0.767,2.000
20,11504.000,928190.480,399.647,125.300,121.659,120.435,0.979,0.990,0.905,164.000,2662.000,1,[22],8472.000,586600.895,339.362,107.424,104.229,103.506,0.981,0.993,0.924,0.736,2.000
21,10280.000,784067.536,373.505,119.683,116.286,112.590,0.983,0.968,0.926,170.000,2784.000,1,[23],8472.000,586600.895,340.534,107.870,104.895,102.841,0.979,0.980,0.918,0.824,0.000
22,11728.000,955431.897,404.818,126.696,122.897,121.558,0.979,0.989,0.899,180.000,1220.000,1,[24],8532.000,592843.511,338.392,107.703,105.278,103.189,0.984,0.980,0.936,0.727,0.000
23,11372.000,912260.933,399.647,125.603,122.096,118.626,0.976,0.971,0.895,186.000,992.000,1,[25],8416.000,580794.360,338.877,107.703,104.890,102.168,0.978,0.974,0.921,0.740,0.000
24,11748.000,957876.915,400.818,127.122,122.729,121.901,0.982,0.993,0.919,194.000,1340.000,1,[26],8916.000,633313.710,347.362,110.635,107.599,105.508,0.982,0.981,0.929,0.759,0.000
25,11820.000,966696.208,403.647,127.577,123.565,121.856,0.982,0.986,0.912,206.000,2308.000,1,[27],8740.000,614654.335,341.706,109.636,106.689,104.306,0.986,0.978,0.941,0.739,2.000
26,11708.000,952988.963,401.505,126.317,122.532,121.695,0.981,0.993,0.913,218.000,816.000,1,[28],8672.000,607494.995,344.534,108.683,105.747,104.426,0.978,0.987,0.918,0.741,0.000
27,11408.000,916596.235,397.990,124.788,121.219,119.866,0.980,0.989,0.905,224.000,1108.000,1,[29],8400.000,579138.890,337.220,106.977,103.891,102.974,0.982,0.991,0.928,0.736,0.000
28,11172.000,888301.081,389.990,122.654,119.711,118.851,0.983,0.993,0.923,236.000,660.000,1,[30],8212.000,559805.565,333.220,106.621,102.950,101.578,0.981,0.987,0.929,0.735,2.000
29,10700.000,832605.867,382.676,121.672,117.754,115.746,0.982,0.983,0.918,272.000,2144.000,1,[32],9460.000,692150.449,357.706,113.877,111.285,108.256,0.983,0.973,0.929,0.884,2.828
30,11764.000,959834.429,403.161,128.156,123.375,121.464,0.980,0.984,0.910,270.000,2598.000,1,[31],8632.000,603296.697,342.877,108.849,105.768,103.915,0.978,0.982,0.923,0.734,2.000
31,11148.000,885440.210,393.019,124.788,120.076,118.269,0.980,0.984,0.907,282.000,920.000,1,[33],8624.000,602458.203,344.049,108.812,106.055,103.562,0.978,0.976,0.916,0.774,0.000
33,11800.000,964243.703,404.818,127.577,123.072,122.108,0.978,0.992,0.905,300.000,2390.000,1,[34],8680.000,608335.818,341.706,108.683,105.911,104.343,0.984,0.985,0.934,0.736,0.000
34,11068.000,875926.218,391.161,122.376,119.151,118.380,0.981,0.993,0.909,308.000,2812.000,1,[35],8924.000,634166.275,348.534,111.803,109.251,104.173,0.982,0.952,0.923,0.806,2.828
35,11628.000,943238.100,398.191,126.317,122.381,121.025,0.984,0.989,0.922,322.000,746.000,1,[36],8512.000,590760.192,338.877,107.201,104.251,103.959,0.982,0.997,0.931,0.732,2.000
36,11592.000,938861.130,403.161,126.317,122.046,120.997,0.978,0.991,0.896,322.000,1034.000,1,[37],8436.000,582865.912,336.534,107.201,104.519,102.776,0.984,0.983,0.936,0.728,2.000
37,11696.000,951524.203,399.848,125.603,122.454,121.638,0.983,0.993,0.919,326.000,1196.000,1,[38],8648.000,604974.852,341.706,107.870,105.226,104.642,0.983,0.994,0.931,0.739,0.000
38,11464.000,923353.642,395.647,124.483,120.959,120.706,0.984,0.998,0.920,326.000,2270.000,1,[39],8484.000,587847.655,339.362,107.870,104.493,103.386,0.981,0.989,0.926,0.740,2.000
39,11416.000,917560.566,395.848,124.868,121.154,120.025,0.982,0.990,0.916,328.000,1318.000,1,[40],8916.000,633313.710,345.706,110.073,106.727,106.369,0.985,0.997,0.937,0.781,2.000
40,11280.000,901213.004,395.848,125.936,121.636,118.180,0.978,0.971,0.905,346.000,2694.000,1,[41],8608.000,600782.381,340.049,108.462,105.018,104.365,0.983,0.994,0.935,0.763,2.000
41,11900.000,976526.970,401.990,127.028,124.234,122.002,0.984,0.982,0.925,350.000,2050.000,1,[42],8900.000,631609.728,345.706,110.309,107.050,105.856,0.985,0.989,0.936,0.748,2.000
42,11884.000,974558.166,408.333,127.812,123.294,122.794,0.979,0.995,0.896,358.000,2500.000,1,[43],8632.000,603296.697,342.877,108.683,105.709,103.977,0.980,0.984,0.923,0.726,2.000
43,11184.000,889732.670,390.676,123.548,120.024,118.672,0.982,0.988,0.921,372.000,552.000,1,[44],8580.000,597853.439,340.049,107.703,104.946,104.096,0.983,0.992,0.932,0.767,0.000
44,11676.000,949084.607,401.505,126.649,122.261,121.623,0.981,0.995,0.910,384.000,852.000,1,[45],8508.000,590343.821,340.534,107.517,104.249,103.917,0.979,0.997,0.922,0.729,0.000
45,11060.000,874976.705,388.818,123.045,119.294,118.061,0.984,0.990,0.919,416.000,346.000,1,[46],8456.000,584939.920,337.706,107.201,104.531,103.010,0.982,0.985,0.932,0.765,0.000
46,11288.000,902171.911,393.505,124.788,121.818,118.036,0.980,0.969,0.916,422.000,1102.000,1,[47],9100.000,653019.107,350.191,112.178,109.534,105.839,0.984,0.966,0.932,0.806,2.828
47,11488.000,926254.734,398.676,125.634,121.939,120.022,0.979,0.984,0.908,426.000,674.000,1,[48],8664.000,606654.559,341.220,108.462,105.728,104.340,0.984,0.987,0.935,0.754,0.000
48,11760.000,959344.926,405.990,126.016,122.991,121.786,0.977,0.990,0.897,430.000,978.000,1,[49],8728.000,613388.892,344.534,108.683,105.545,105.300,0.979,0.998,0.924,0.742,0.000
49,11624.000,942751.435,398.676,126.270,123.406,119.958,0.983,0.972,0.919,430.000,2602.000,1,[50],8788.000,619724.795,346.191,109.836,106.554,105.022,0.980,0.986,0.921,0.756,0.000
50,11560.000,934976.190,395.161,125.539,122.372,120.317,0.985,0.983,0.930,432.000,1398.000,1,[51],8540.000,593677.523,338.877,108.462,106.063,102.515,0.984,0.967,0.935,0.739,0.000
51,11600.000,939833.203,395.161,125.539,122.477,120.624,0.987,0.985,0.934,442.000,1274.000,1,[52],8556.000,595346.718,338.877,108.462,105.345,103.409,0.984,0.982,0.936,0.738,0.000
52,11400.000,915632.243,394.676,124.868,121.625,119.376,0.983,0.981,0.920,446.000,2128.000,1,[53],9000.000,642284.682,348.534,110.635,107.844,106.257,0.983,0.985,0.931,0.789,2.000
53,10968.000,864082.009,389.505,122.589,118.662,117.723,0.980,0.992,0.908,450.000,460.000,1,[54],8404.000,579552.610,338.392,107.424,105.298,101.639,0.980,0.965,0.922,0.766,0.000
54,11416.000,917560.566,393.505,124.338,121.662,119.491,0.985,0.982,0.926,452.000,2752.000,1,[55],8452.000,584524.922,338.877,106.977,104.361,103.120,0.981,0.988,0.925,0.740,2.828
55,11464.000,923353.642,395.161,125.300,121.351,120.328,0.985,0.991,0.923,454.000,2424.000,1,[57],8508.000,590343.821,338.877,107.424,104.718,103.448,0.982,0.988,0.931,0.742,0.000
