cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
53,11660.000,947134.434,401.990,126.301,123.318,120.404,0.979,0.976,0.907,480.000,1374.000,0.648,2.000,54
54,8380.000,577071.768,338.392,108.849,105.972,100.755,0.981,0.950,0.920,482.000,2638.000,0.646,0.000,55
55,9424.000,688203.246,358.191,114.018,110.686,108.416,0.981,0.979,0.923,494.000,1706.000,0.593,2.828,56
56,8920.000,633739.945,347.563,111.140,108.807,104.496,0.982,0.959,0.928,502.000,1236.000,0.594,8.246,57
57,8068.000,545145.755,332.735,106.677,103.444,99.347,0.980,0.960,0.916,510.000,2764.000,0.562,2.000,58
59,8652.000,605394.633,342.877,109.836,107.455,102.552,0.981,0.954,0.925,534.000,2332.000,0.663,0.000,60
60,9428.000,688641.452,358.877,113.877,111.256,107.944,0.980,0.970,0.920,548.000,1840.000,0.630,0.000,61
61,8468.000,586185.504,340.049,108.167,105.017,102.694,0.978,0.978,0.920,552.000,524.000,0.674,0.000,63
62,8620.000,602039.102,343.362,109.252,106.843,102.746,0.979,0.961,0.919,556.000,146.000,0.655,0.000,62
63,8388.000,577898.321,337.706,108.462,105.090,101.643,0.980,0.967,0.924,558.000,328.000,0.637,2.000,64
64,9008.000,643141.252,355.078,121.078,117.588,97.899,0.979,0.829,0.898,588.000,2464.000,0.208,77.253,65
65,8876.000,629056.625,346.877,110.145,106.938,105.684,0.981,0.988,0.927,600.000,728.000,0.618,0.000,67
66,9392.000,684700.943,360.049,119.817,114.929,104.418,0.979,0.905,0.910,604.000,1592.000,0.635,4.472,66
67,8608.000,600782.381,341.019,110.309,107.277,102.262,0.983,0.952,0.930,610.000,1128.000,0.671,4.000,68
68,8340.000,572944.924,337.220,109.179,105.415,100.851,0.980,0.956,0.922,610.000,2676.000,0.634,2.828,69
70,8856.000,626931.674,347.362,109.836,106.946,105.448,0.981,0.986,0.922,620.000,1416.000,0.611,0.000,72
71,9404.000,686013.609,359.362,114.018,111.192,107.793,0.978,0.968,0.915,628.000,990.000,0.590,4.472,71
72,8364.000,575419.846,336.049,106.621,103.454,102.947,0.982,0.995,0.931,640.000,1268.000,0.648,0.000,73
73,8276.000,566362.543,334.877,107.703,105.408,99.994,0.981,0.948,0.927,650.000,234.000,0.649,0.000,74
74,4172.000,202712.369,234.309,76.158,73.334,72.426,0.982,0.988,0.955,658.000,1782.000,0.586,0.000,77
75,9036.000,646142.241,351.362,113.508,109.063,105.646,0.982,0.967,0.920,668.000,852.000,0.564,2.000,75
77,8956.000,637580.356,350.392,112.925,109.291,104.544,0.981,0.955,0.917,676.000,1994.000,0.583,2.828,78
78,9468.000,693028.627,356.049,114.909,112.077,107.612,0.985,0.960,0.939,676.000,2138.000,0.561,2.000,76
79,9904.000,741446.378,366.191,115.948,113.177,111.446,0.983,0.984,0.928,684.000,536.000,0.701,0.000,80
80,8528.000,592426.651,343.078,113.208,107.641,101.440,0.980,0.937,0.910,692.000,2462.000,0.197,43.863,65
81,8700.000,610439.572,345.706,118.186,114.596,96.788,0.981,0.844,0.915,698.000,2570.000,0.201,86.764,65
82,8884.000,629907.276,346.877,109.636,106.809,105.906,0.981,0.992,0.928,704.000,398.000,0.630,2.000,83
83,9008.000,643141.252,348.534,111.571,108.521,105.690,0.983,0.974,0.932,704.000,108.000,0.566,2.828,82
84,7920.000,530214.466,328.735,105.906,103.493,97.522,0.979,0.941,0.921,732.000,2790.000,0.509,2.000,84
85,9316.000,676406.886,358.877,117.881,113.722,104.472,0.980,0.917,0.909,760.000,1524.000,0.612,2.000,86
86,8496.000,589095.297,338.877,107.703,105.091,102.954,0.982,0.979,0.930,760.000,1882.000,0.662,2.000,87
87,8760.000,616765.339,342.877,110.055,106.294,104.939,0.983,0.987,0.936,778.000,268.000,0.604,2.000,88
88,9924.000,743693.411,366.676,116.499,113.925,110.930,0.983,0.974,0.928,784.000,1754.000,0.708,2.828,89
89,9212.000,665111.863,356.735,115.447,112.799,104.178,0.980,0.922,0.910,798.000,894.000,0.608,2.828,90
90,8872.000,628631.443,346.877,111.086,108.245,104.405,0.982,0.964,0.927,806.000,482.000,0.681,2.000,92
91,8792.000,620147.960,347.362,109.563,106.110,105.521,0.978,0.994,0.916,806.000,2086.000,0.625,0.000,91
92,10812.000,845712.707,391.161,127.389,122.897,112.545,0.977,0.911,0.888,826.000,1332.000,0.645,2.000,93
93,8644.000,604555.167,341.220,108.849,105.282,104.555,0.983,0.993,0.933,836.000,2590.000,0.662,0.000,95
94,8932.000,635019.222,348.534,110.309,107.817,105.509,0.982,0.978,0.924,840.000,1096.000,0.621,0.000,94
97,8872.000,628631.443,345.220,110.454,107.325,105.317,0.985,0.981,0.935,858.000,630.000,0.576,2.000,97
98,8916.000,633313.710,344.534,111.140,108.719,104.433,0.987,0.960,0.944,890.000,1570.000,0.618,2.000,99
99,8080.000,546362.447,334.877,110.941,110.068,93.851,0.981,0.849,0.905,912.000,986.000,0.223,78.000,101
100,9800.000,729798.412,365.019,118.186,114.703,108.825,0.983,0.948,0.924,914.000,1946.000,0.609,2.828,100
101,9020.000,644426.820,351.362,111.803,109.285,105.127,0.980,0.962,0.918,914.000,2282.000,0.637,0.000,103
103,9028.000,645284.340,349.220,111.086,108.043,106.431,0.983,0.985,0.930,918.000,1214.000,0.578,0.000,102
104,8828.000,623960.772,345.706,109.836,107.314,104.755,0.982,0.976,0.928,924.000,1430.000,0.588,2.000,104
105,9048.000,647429.804,351.362,111.140,108.447,106.249,0.980,0.980,0.921,938.000,500.000,0.652,0.000,105
107,9224.000,666411.897,353.706,112.872,110.075,106.719,0.982,0.969,0.926,948.000,2416.000,0.583,0.000,106
108,16428.000,1583947.714,474.759,150.373,147.915,141.565,0.986,0.956,0.916,960.000,878.000,0.453,40.249,101
109,8676.000,607915.358,341.220,111.140,107.003,103.274,0.983,0.965,0.936,954.000,238.000,0.642,0.000,107
110,8904.000,632035.580,346.877,111.086,108.220,104.766,0.982,0.968,0.930,986.000,670.000,0.665,0.000,109
111,8748.000,615498.447,344.735,110.941,107.008,104.315,0.982,0.973,0.925,990.000,372.000,0.587,0.000,108
112,9588.000,706245.735,361.505,116.482,112.667,108.417,0.982,0.962,0.922,1008.000,1838.000,0.604,2.828,110
113,12168.000,1009700.571,407.161,128.265,125.188,123.781,0.984,0.989,0.922,1026.000,1688.000,0.531,2.000,111
114,8228.000,561442.423,333.706,110.145,107.855,97.335,0.983,0.901,0.928,1032.000,1046.000,0.310,50.478,112
115,8600.000,599945.054,341.019,111.427,107.528,101.898,0.982,0.947,0.929,1038.000,1358.000,0.634,2.000,113
116,8788.000,619724.795,345.220,109.252,106.156,105.407,0.980,0.993,0.927,1048.000,92.000,0.608,2.828,114
117,8916.000,633313.710,348.534,110.635,107.911,105.208,0.980,0.975,0.922,1060.000,1178.000,0.554,0.000,115
118,10132.000,767196.428,373.019,120.830,118.476,108.969,0.981,0.919,0.915,1066.000,2512.000,0.565,4.472,116
119,8252.000,563900.694,334.877,110.145,107.864,97.543,0.981,0.903,0.925,1088.000,958.000,0.311,53.852,112
120,9284.000,672924.744,356.049,113.031,110.238,107.247,0.981,0.973,0.920,1094.000,228.000,0.582,2.000,117
121,9728.000,721770.526,363.848,121.277,118.691,104.451,0.983,0.879,0.923,1136.000,586.000,0.607,2.000,118
122,8152.000,553681.556,331.563,107.703,105.081,98.808,0.983,0.940,0.932,1136.000,2386.000,0.695,0.000,120
123,8480.000,587431.970,338.877,109.636,107.282,100.660,0.982,0.938,0.928,1142.000,356.000,0.688,0.000,121
124,8380.000,577071.768,342.392,114.280,113.339,94.847,0.972,0.831,0.898,1148.000,1788.000,0.556,2.828,119
125,8764.000,617187.830,344.049,109.636,107.122,104.174,0.981,0.972,0.930,1168.000,818.000,0.633,0.000,124
127,9148.000,658192.659,350.877,113.031,110.209,105.768,0.984,0.959,0.934,1170.000,2006.000,0.586,0.000,123
128,10592.000,820031.921,379.362,123.223,120.359,112.105,0.984,0.931,0.925,1196.000,1638.000,0.526,2.000,125
129,9060.000,648718.222,352.534,112.641,108.335,106.582,0.980,0.983,0.916,1194.000,2140.000,0.612,0.000,126
130,8476.000,587016.383,336.049,109.142,106.553,101.293,0.985,0.951,0.943,1196.000,1038.000,0.667,0.000,127
131,9064.000,649147.884,351.362,115.948,113.141,102.130,0.982,0.902,0.923,1204.000,1196.000,0.545,6.000,128
132,7736.000,511845.031,322.877,103.788,101.294,97.258,0.982,0.960,0.933,1212.000,156.000,0.606,0.000,129
134,9176.000,661216.843,352.534,112.730,108.847,107.346,0.982,0.986,0.928,1248.000,1328.000,0.657,0.000,131
135,8964.000,638434.830,347.362,112.161,108.672,105.055,0.984,0.966,0.934,1266.000,278.000,0.585,4.472,132
136,8760.000,616765.339,344.534,109.490,106.449,104.789,0.982,0.984,0.927,1276.000,1914.000,0.615,0.000,133
137,8020.000,540288.038,328.049,107.703,105.150,97.166,0.984,0.924,0.936,1296.000,2720.000,0.597,2.000,134
139,8892.000,630758.311,348.534,110.635,107.341,105.480,0.980,0.983,0.920,1308.000,544.000,0.561,2.000,136
140,11196.000,891165.028,392.132,124.788,121.027,118.101,0.982,0.973,0.915,1320.000,764.000,0.686,0.000,137
141,8804.000,621418.032,343.563,109.836,106.728,105.058,0.986,0.984,0.937,1320.000,1078.000,0.651,2.000,138
142,11312.000,905050.672,391.161,124.788,122.311,117.785,0.985,0.963,0.929,1330.000,1742.000,0.664,2.000,139
143,7144.000,454230.162,311.078,104.785,102.394,88.954,0.980,0.868,0.928,1330.000,2598.000,0.308,50.040,140
144,8960.000,638007.545,347.848,116.103,112.694,101.334,0.984,0.898,0.931,1348.000,160.000,0.602,2.000,141
145,9080.000,650867.480,351.362,112.178,109.018,106.120,0.981,0.973,0.924,1364.000,384.000,0.606,2.000,142
147,8516.000,591176.660,341.220,109.252,105.064,103.369,0.980,0.982,0.919,1368.000,1380.000,0.666,0.000,144
148,9200.000,663812.676,355.362,114.769,109.465,107.109,0.979,0.978,0.915,1376.000,2468.000,0.597,2.000,145
149,8544.000,594094.675,347.706,111.140,105.145,103.981,0.977,0.984,0.888,1376.000,2808.000,0.358,49.193,146
150,8584.000,598271.567,340.049,109.636,107.028,102.139,0.983,0.954,0.933,1390.000,1510.000,0.634,2.000,147
151,8860.000,627356.473,345.706,111.571,108.233,104.317,0.983,0.963,0.932,1414.000,632.000,0.649,2.000,149
152,9328.000,677714.233,352.534,113.296,109.789,108.184,0.986,0.985,0.943,1414.000,2048.000,0.580,2.000,148
153,9324.000,677278.357,354.392,113.719,109.916,108.079,0.985,0.983,0.933,1416.000,1230.000,0.669,2.000,151
154,9100.000,653019.107,351.362,112.730,109.995,105.348,0.982,0.958,0.926,1418.000,870.000,0.580,2.000,150
155,8324.000,571296.953,334.877,106.977,103.982,101.980,0.984,0.980,0.933,1420.000,1638.000,0.307,56.036,152
156,7588.000,497227.092,321.421,103.942,102.055,94.899,0.978,0.928,0.923,1424.000,2590.000,0.327,44.407,140
157,8720.000,612545.745,344.049,109.252,106.649,104.164,0.981,0.976,0.926,1432.000,1004.000,0.661,0.000,153
158,9560.000,703154.303,362.676,118.878,114.167,106.988,0.983,0.934,0.913,1438.000,2202.000,0.618,2.000,155
159,8544.000,594094.675,344.049,108.812,105.719,102.997,0.974,0.973,0.907,1432.000,1842.000,0.604,0.000,154
161,9064.000,649147.884,351.362,111.803,108.943,105.953,0.982,0.972,0.923,1462.000,272.000,0.556,2.000,157
162,8232.000,561851.886,342.877,109.252,105.717,99.792,0.975,0.938,0.880,1462.000,2766.000,0.345,46.519,146
163,9340.000,679022.421,355.848,116.499,112.737,105.537,0.984,0.936,0.927,1484.000,2332.000,0.548,2.000,158
164,8740.000,614654.335,342.877,109.252,106.677,104.336,0.984,0.978,0.934,1508.000,536.000,0.637,0.000,159
165,8032.000,541501.108,332.534,111.893,109.650,93.604,0.980,0.851,0.913,1506.000,1700.000,0.296,50.000,152
166,8404.000,579552.610,337.220,106.733,103.980,102.932,0.981,0.990,0.929,1510.000,1952.000,0.703,2.000,160
169,8828.000,623960.772,348.049,111.893,109.226,102.945,0.980,0.942,0.916,1546.000,2528.000,0.596,4.472,163
170,11352.000,909855.394,390.676,125.300,122.522,117.997,0.987,0.963,0.935,1550.000,924.000,0.642,2.000,164
171,8256.000,564310.754,334.392,109.252,107.160,98.219,0.981,0.915,0.928,1570.000,1818.000,0.639,2.000,165
172,8388.000,577898.321,338.392,107.703,105.033,101.747,0.980,0.968,0.921,1580.000,644.000,0.328,50.040,166
173,8504.000,589927.549,344.049,114.909,113.472,96.017,0.981,0.841,0.903,1588.000,1348.000,0.302,56.462,167
174,8436.000,582865.912,343.563,112.641,111.879,96.590,0.971,0.858,0.898,1600.000,152.000,0.319,46.000,168
175,8556.000,595346.718,345.421,116.103,115.954,94.183,0.978,0.810,0.901,1600.000,242.000,0.324,44.000,168
176,9012.000,643569.679,348.534,111.427,108.391,105.870,0.983,0.977,0.932,1606.000,2402.000,0.610,2.828,170
177,9208.000,664678.707,356.534,112.588,109.710,106.932,0.979,0.974,0.910,1606.000,392.000,0.535,0.000,169
178,8548.000,594511.925,340.534,108.259,105.318,103.346,0.981,0.981,0.926,1618.000,2108.000,0.692,0.000,172
179,10560.000,816318.573,385.019,130.782,124.871,108.183,0.980,0.862,0.895,1628.000,786.000,0.598,5.657,171
180,8968.000,638862.210,349.706,112.606,109.528,104.275,0.980,0.952,0.922,1640.000,1038.000,0.595,2.000,173
182,8460.000,585355.017,339.848,108.259,104.801,102.964,0.980,0.981,0.920,1658.000,2624.000,0.640,2.000,174
183,8476.000,587016.383,339.362,111.086,109.107,99.051,0.980,0.907,0.925,1668.000,1610.000,0.306,56.639,175
184,9192.000,662947.022,355.848,117.388,114.721,102.116,0.981,0.889,0.912,1682.000,1310.000,0.326,44.944,167
185,9048.000,647429.804,348.049,111.140,107.757,106.931,0.986,0.992,0.939,1688.000,506.000,0.645,0.000,176
186,7884.000,526603.479,329.421,110.725,109.316,92.222,0.983,0.840,0.913,1680.000,648.000,0.308,50.040,166
187,8904.000,632035.580,348.534,115.412,112.566,100.739,0.981,0.895,0.921,1694.000,64.000,0.705,2.000,177
188,8612.000,601201.191,342.191,111.803,107.845,101.715,0.983,0.943,0.924,1706.000,906.000,0.644,2.000,178
189,9740.000,723106.450,367.362,121.754,120.420,103.353,0.978,0.855,0.907,1726.000,302.000,0.546,6.000,179
190,8836.000,624809.121,351.647,116.499,115.360,98.235,0.978,0.845,0.898,1736.000,1684.000,0.319,43.863,175
191,9368.000,682078.128,365.990,132.257,132.029,90.837,0.980,0.684,0.879,1760.000,2422.000,0.605,4.472,180
192,9036.000,646142.241,348.534,111.571,108.355,106.178,0.985,0.980,0.935,1758.000,2162.000,0.637,2.000,181
193,8560.000,595764.261,341.706,108.462,105.863,102.974,0.980,0.973,0.921,1764.000,1484.000,0.598,2.828,182
194,8504.000,589927.549,338.877,108.259,105.160,103.004,0.984,0.979,0.931,1774.000,1042.000,0.625,0.000,184
195,20612.000,2226096.572,535.730,169.446,167.209,157.074,0.984,0.939,0.902,1790.000,1846.000,0.486,32.985,183
196,7624.000,500769.802,321.220,106.301,102.695,94.564,0.981,0.920,0.929,1794.000,2600.000,0.577,2.000,186
197,8812.000,622265.227,344.049,110.725,107.829,104.129,0.985,0.965,0.936,1794.000,730.000,0.567,4.000,185
198,8848.000,626082.365,345.706,110.218,107.159,105.138,0.982,0.981,0.930,1820.000,1166.000,0.685,0.000,188
199,7672.000,505506.439,334.877,118.474,117.889,83.671,0.978,0.703,0.860,1820.000,1960.000,0.181,84.900,183
201,9084.000,651297.616,351.362,110.725,107.777,107.322,0.982,0.996,0.925,1830.000,396.000,0.611,2.000,190
202,8828.000,623960.772,344.049,111.140,107.785,104.328,0.984,0.968,0.937,1842.000,884.000,0.625,2.828,191
204,10044.000,757223.104,370.676,116.619,113.886,112.340,0.980,0.986,0.919,1860.000,1328.000,0.684,0.000,192
205,8944.000,636299.359,345.706,110.923,108.062,105.387,0.985,0.975,0.940,1868.000,2342.000,0.608,2.000,193
206,8580.000,597853.439,347.362,118.068,117.916,92.929,0.980,0.786,0.894,1870.000,590.000,0.298,59.059,194
207,8292.000,568005.761,333.220,108.462,105.389,100.191,0.984,0.951,0.938,1874.000,1666.000,0.632,2.000,195
208,8880.000,629481.903,344.049,112.925,110.164,102.655,0.986,0.932,0.943,1892.000,1532.000,0.593,0.000,197
209,9392.000,684700.943,358.877,119.281,115.968,103.160,0.980,0.889,0.916,1890.000,2102.000,0.564,2.828,196
212,8168.000,555312.429,334.191,107.201,105.129,98.985,0.979,0.941,0.919,1940.000,1780.000,0.628,2.000,199
213,8836.000,624809.121,345.706,109.636,106.714,105.472,0.983,0.988,0.929,1944.000,784.000,0.582,2.828,198
214,9176.000,661216.843,352.534,111.893,108.761,107.447,0.983,0.988,0.928,1954.000,1098.000,0.614,0.000,200
216,8368.000,575832.679,339.362,113.225,113.079,94.468,0.981,0.833,0.913,1972.000,646.000,0.291,57.306,194
218,8648.000,604974.852,341.220,110.145,106.591,103.357,0.984,0.969,0.933,1974.000,482.000,0.664,2.828,203
219,8996.000,641856.540,349.706,114.909,111.633,102.630,0.983,0.919,0.924,1986.000,2210.000,0.593,0.000,204
220,8816.000,622688.969,346.392,109.563,106.655,105.272,0.981,0.987,0.923,1996.000,1354.000,0.617,0.000,205
221,9016.000,643998.202,348.534,110.635,107.548,106.754,0.984,0.992,0.933,2004.000,2384.000,0.608,0.000,206
222,9108.000,653880.420,353.706,114.769,110.225,105.293,0.979,0.954,0.915,2022.000,1924.000,0.658,2.828,208
223,8716.000,612124.317,342.877,109.563,106.143,104.581,0.983,0.985,0.932,2024.000,898.000,0.630,0.000,209
224,9948.000,746392.841,367.848,117.712,115.089,110.083,0.981,0.956,0.924,2024.000,1216.000,0.651,0.000,207
225,9580.000,705362.008,359.362,115.603,112.206,108.763,0.983,0.969,0.932,2032.000,1536.000,0.710,0.000,211
226,8912.000,632887.571,346.877,110.923,107.554,105.535,0.982,0.981,0.931,2036.000,146.000,0.601,2.828,210
227,8428.000,582036.996,340.049,108.462,105.688,101.593,0.979,0.961,0.916,2042.000,2516.000,0.629,2.000,212
