cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
6,9844.000,734718.893,364.534,116.362,113.666,110.302,0.984,0.970,0.931,64.000,164.000,0.717,2.000,7
7,8240.000,562671.111,336.534,111.893,110.975,94.973,0.982,0.852,0.914,68.000,1312.000,0.287,49.396,8
8,12436.000,1043241.537,411.848,131.727,128.237,123.565,0.984,0.963,0.921,76.000,2464.000,0.689,2.828,9
9,8532.000,592843.511,341.706,113.296,110.584,98.331,0.982,0.888,0.918,118.000,1400.000,0.298,51.884,8
10,8572.000,597017.476,341.706,108.167,105.685,103.288,0.980,0.977,0.923,120.000,804.000,0.661,0.000,11
11,8948.000,636726.263,348.049,110.454,107.692,105.816,0.984,0.982,0.928,128.000,668.000,0.624,0.000,12
12,11356.000,910336.332,392.818,125.172,121.586,118.960,0.984,0.978,0.925,132.000,1088.000,0.582,4.000,10
13,8248.000,563490.734,336.049,106.977,104.244,100.768,0.978,0.966,0.918,140.000,2030.000,0.674,0.000,14
14,9308.000,675535.789,355.563,114.612,112.228,105.812,0.983,0.941,0.925,142.000,1702.000,0.285,56.000,13
16,9244.000,668580.500,352.049,112.872,109.960,107.056,0.985,0.973,0.937,196.000,2580.000,0.650,0.000,16
17,8472.000,586600.895,338.877,107.703,104.884,102.890,0.980,0.981,0.927,212.000,2412.000,0.638,2.000,17
18,8764.000,617187.830,344.049,110.073,107.740,103.601,0.983,0.961,0.930,232.000,1306.000,0.667,2.000,19
19,9748.000,723997.524,363.362,116.103,113.738,109.166,0.983,0.959,0.928,236.000,420.000,0.635,4.000,18
20,8480.000,587431.970,338.392,107.424,104.371,103.465,0.982,0.991,0.931,238.000,746.000,0.647,2.000,20
21,8800.000,620994.578,343.362,111.427,107.220,104.556,0.985,0.975,0.938,242.000,2724.000,0.677,2.828,23
22,8500.000,589511.374,338.877,107.331,104.736,103.351,0.983,0.987,0.930,244.000,1172.000,0.612,0.000,22
23,8840.000,625233.440,345.220,110.309,107.441,104.767,0.983,0.975,0.932,246.000,2120.000,0.585,4.000,21
24,12988.000,1113466.666,420.818,132.484,129.224,127.999,0.984,0.990,0.922,258.000,2270.000,0.643,0.000,24
25,8596.000,599526.536,341.220,113.031,110.371,99.248,0.984,0.898,0.928,256.000,1702.000,0.263,58.000,13
26,9148.000,658192.659,353.706,111.212,108.247,107.649,0.979,0.994,0.919,296.000,986.000,0.650,2.000,25
27,8968.000,638862.210,346.877,110.923,107.609,106.124,0.985,0.986,0.937,324.000,524.000,0.599,0.000,26
28,8520.000,591593.226,338.877,108.259,105.317,103.011,0.983,0.978,0.932,326.000,2616.000,0.624,0.000,27
30,8708.000,611281.751,342.392,110.018,107.303,103.345,0.984,0.963,0.933,344.000,658.000,0.629,0.000,29
31,8648.000,604974.852,344.049,108.812,106.284,103.641,0.980,0.975,0.918,358.000,1104.000,0.680,2.000,30
32,8840.000,625233.440,347.362,109.563,106.652,105.574,0.979,0.990,0.921,368.000,2750.000,0.736,0.000,32
33,8700.000,610439.572,342.877,110.309,107.437,103.129,0.982,0.960,0.930,376.000,1252.000,0.567,0.000,31
34,8416.000,580794.360,338.392,106.733,103.868,103.176,0.982,0.993,0.924,386.000,2188.000,0.615,2.000,33
35,8756.000,616342.946,346.191,111.086,108.384,102.952,0.979,0.949,0.918,384.000,2420.000,0.634,0.000,34
36,8268.000,565541.530,334.877,106.301,103.241,101.970,0.982,0.988,0.926,388.000,1748.000,0.665,2.000,36
37,7880.000,526202.766,328.049,104.000,101.584,98.806,0.979,0.972,0.920,388.000,782.000,0.658,2.000,35
38,11104.000,880203.275,387.848,122.931,119.942,117.888,0.984,0.983,0.928,400.000,1606.000,0.655,0.000,37
39,8724.000,612967.270,342.392,108.757,105.901,104.901,0.984,0.990,0.935,424.000,1936.000,0.667,2.000,38
40,8192.000,557761.734,336.534,110.725,109.574,95.588,0.980,0.869,0.909,456.000,2588.000,0.303,51.108,40
41,8408.000,579966.428,337.220,110.454,108.526,98.708,0.983,0.909,0.929,458.000,532.000,0.694,4.000,39
42,8316.000,570473.561,336.049,106.621,104.048,101.781,0.982,0.978,0.925,466.000,1350.000,0.660,0.000,41
