sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
174,12992.000,1113981.089,425.304,134.373,130.704,126.776,0.980,0.968,0.903,1826.000,1838.000,1,[187],8396.000,578725.269,338.877,109.636,106.592,100.392,0.980,0.941,0.919,0.646,2.000
175,20304.000,2176387.422,530.558,168.630,164.884,156.884,0.984,0.951,0.906,1840.000,2434.000,1,[189],11104.000,880203.275,388.333,122.376,119.167,118.646,0.983,0.996,0.925,0.547,4.472
176,13376.000,1163732.573,430.475,135.204,132.351,128.701,0.980,0.972,0.907,1830.000,2038.000,1,[188],8520.000,591593.226,340.049,109.636,107.370,101.076,0.981,0.941,0.926,0.637,0.000
177,15572.000,1461774.538,462.073,147.092,142.658,139.093,0.987,0.974,0.917,1850.000,1274.000,1,[190],8736.000,614232.424,344.534,111.427,107.758,103.246,0.981,0.958,0.925,0.561,2.828
178,16284.000,1563167.226,471.446,149.693,145.935,142.157,0.985,0.974,0.921,1864.000,852.000,1,[193],10364.000,793697.307,375.848,119.817,116.401,113.481,0.983,0.974,0.922,0.636,2.000
180,6944.000,435289.678,320.120,104.480,97.919,90.701,0.966,0.922,0.852,1848.000,1562.000,1,[191],4244.000,207982.533,239.966,77.666,74.903,72.149,0.972,0.963,0.926,0.611,0.000
181,27908.000,3507170.437,682.323,248.652,260.293,139.123,0.953,0.524,0.753,1912.000,2134.000,2,"[194, 206]",8414.000,580608.019,336.291,109.662,106.719,100.511,0.984,0.941,0.935,0.301,56.872
182,30016.000,3911947.568,726.323,266.721,284.396,138.951,0.932,0.473,0.715,1948.000,1168.000,2,"[196, 212]",8744.000,615091.982,345.120,110.289,107.038,104.095,0.981,0.972,0.923,0.291,60.987
183,21008.000,2290555.733,544.902,181.207,174.026,154.194,0.981,0.883,0.889,1916.000,556.000,1,[202],10240.000,779495.721,371.848,118.119,115.081,113.313,0.984,0.984,0.931,0.487,8.246
184,14596.000,1326522.383,449.103,143.694,140.508,132.372,0.984,0.941,0.909,1908.000,2300.000,1,[199],8168.000,555312.429,332.049,106.301,103.174,100.815,0.982,0.977,0.931,0.560,4.000
185,13716.000,1208384.136,435.446,138.463,134.274,130.174,0.982,0.969,0.909,1910.000,708.000,1,[198],8792.000,620147.960,346.191,110.073,107.110,104.525,0.980,0.976,0.922,0.641,0.000
186,10756.000,839150.757,386.475,122.197,117.480,116.653,0.979,0.992,0.905,1906.000,130.000,1,[197],6744.000,416620.027,301.421,95.854,93.234,92.101,0.979,0.988,0.933,0.627,0.000
187,15428.000,1441545.138,462.759,146.874,142.290,138.163,0.983,0.970,0.905,1918.000,298.000,1,[200],9064.000,649147.884,351.362,112.178,109.942,105.076,0.983,0.955,0.923,0.588,2.000
188,12876.000,1099095.051,422.475,132.484,129.329,126.824,0.979,0.980,0.907,1918.000,1660.000,1,[201],9100.000,653019.107,350.877,111.427,108.010,107.281,0.982,0.993,0.929,0.707,2.828
190,14220.000,1275596.136,445.103,138.752,134.653,134.514,0.981,0.999,0.902,1930.000,1920.000,1,[204],8960.000,638007.545,348.534,110.309,107.750,105.880,0.982,0.983,0.927,0.630,2.000
191,13120.000,1130484.346,423.446,134.462,131.145,127.448,0.982,0.971,0.919,1938.000,2542.000,1,[205],8724.000,612967.270,342.877,109.636,106.860,103.949,0.983,0.973,0.932,0.665,2.000
192,13656.000,1200463.783,437.103,137.928,133.916,129.919,0.979,0.970,0.898,1956.000,1786.000,1,[208],8344.000,573357.164,336.049,107.703,105.349,100.878,0.982,0.957,0.928,0.611,2.828
193,16700.000,1623448.465,489.245,151.327,146.846,144.883,0.978,0.986,0.877,1966.000,1528.000,1,[210],10776.000,841492.354,382.191,121.277,118.892,115.443,0.985,0.971,0.927,0.645,0.000
194,12648.000,1070031.556,422.475,132.197,127.828,126.075,0.977,0.986,0.890,1960.000,1020.000,1,[209],8020.000,540288.038,328.049,105.773,102.653,99.523,0.984,0.969,0.936,0.634,2.000
195,8236.000,562261.449,342.262,110.941,104.940,100.124,0.970,0.952,0.884,1952.000,2658.000,1,[207],4816.000,251416.350,254.108,82.292,78.800,77.836,0.977,0.988,0.937,0.585,2.000
196,11780.000,961793.275,405.990,127.624,123.517,121.594,0.977,0.983,0.898,1980.000,2418.000,1,[211],7328.000,471891.322,313.907,101.390,98.642,94.607,0.982,0.959,0.935,0.622,0.000
197,14076.000,1256269.128,441.103,139.169,134.739,133.143,0.983,0.987,0.909,2014.000,1392.000,1,[213],8652.000,605394.633,341.706,108.683,105.735,104.184,0.983,0.985,0.931,0.615,2.000
198,19496.000,2047774.235,528.902,182.165,181.874,137.285,0.981,0.750,0.876,2050.000,904.000,1,[215],8652.000,605394.633,344.049,110.145,107.357,102.830,0.982,0.956,0.919,0.444,18.000
199,26876.000,3314444.482,643.696,234.955,240.418,143.382,0.981,0.592,0.815,2056.000,134.000,2,"[214, 222]",8062.000,545097.342,333.706,110.676,108.779,94.607,0.979,0.867,0.909,0.300,49.931
200,13260.000,1148627.174,426.475,137.084,132.856,127.141,0.983,0.957,0.916,2030.000,2208.000,1,[216],8376.000,576658.640,336.534,108.259,105.684,100.924,0.982,0.955,0.929,0.632,2.828
201,11300.000,903610.909,577.931,145.890,155.222,124.594,0.767,0.597,0.425,2042.000,2778.000,0,[],,,,,,,,,,,
202,12716.000,1078672.431,424.132,136.308,131.639,123.203,0.978,0.934,0.888,2046.000,1986.000,1,[217],8124.000,550831.379,333.220,108.259,105.670,97.936,0.980,0.926,0.919,0.639,2.000
203,12752.000,1083256.382,425.789,133.821,128.395,126.554,0.978,0.985,0.884,2054.000,332.000,1,[218],8316.000,570473.561,334.877,106.733,103.992,101.837,0.983,0.979,0.932,0.652,2.000
204,15380.000,1434822.913,462.960,146.697,142.233,137.786,0.982,0.968,0.902,2066.000,594.000,1,[220],8544.000,594094.675,341.220,109.124,105.716,102.939,0.981,0.973,0.922,0.556,0.000
205,14300.000,1286375.786,518.215,151.539,145.957,131.949,0.894,0.855,0.669,2070.000,2620.000,0,[],,,,,,,,,,,
206,14736.000,1345653.420,455.789,142.618,138.450,135.598,0.979,0.979,0.891,2074.000,1856.000,1,[221],9072.000,650007.492,351.848,113.031,109.717,105.387,0.982,0.960,0.921,0.616,2.000
