cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
15,10204.000,775388.714,371.362,117.388,114.423,113.552,0.984,0.992,0.930,84.000,2160.000,0.665,2.000,17
16,10084.000,761751.040,369.505,117.388,114.517,112.129,0.982,0.979,0.928,88.000,1970.000,0.614,2.000,16
17,10236.000,779039.029,371.848,118.186,114.954,113.373,0.984,0.986,0.930,96.000,1224.000,0.678,0.000,18
18,4908.000,258654.853,254.794,85.907,82.908,75.530,0.984,0.909,0.950,100.000,148.000,0.774,2.000,20
19,10240.000,779495.721,373.019,117.388,114.757,113.621,0.983,0.990,0.925,114.000,1080.000,0.619,0.000,19
20,9920.000,743243.823,367.362,115.603,112.708,112.069,0.981,0.994,0.924,138.000,1480.000,0.685,2.000,22
21,10668.000,828873.607,378.676,120.017,116.682,116.409,0.985,0.998,0.935,142.000,846.000,0.684,0.000,21
22,9992.000,751350.255,366.191,115.948,113.034,112.550,0.985,0.996,0.936,168.000,1616.000,0.593,2.000,23
23,10544.000,814464.006,378.676,119.013,116.000,115.732,0.983,0.998,0.924,170.000,2600.000,0.672,2.828,24
25,10308.000,787273.105,374.191,117.881,115.134,113.999,0.983,0.990,0.925,186.000,1338.000,0.655,0.000,27
26,10436.000,801982.526,374.191,119.013,115.645,114.899,0.986,0.994,0.937,186.000,1874.000,0.663,0.000,25
27,9664.000,714659.518,361.019,116.619,112.682,109.282,0.984,0.969,0.932,198.000,2078.000,0.677,0.000,28
29,10276.000,783609.953,373.019,118.186,114.782,113.999,0.983,0.993,0.928,210.000,972.000,0.663,2.000,30
30,10288.000,784982.968,373.505,119.080,115.552,113.371,0.983,0.981,0.927,224.000,204.000,0.718,2.828,31
31,8792.000,620147.960,344.534,109.179,106.133,105.479,0.983,0.994,0.931,240.000,1744.000,0.637,2.000,32
32,9840.000,734271.121,366.191,116.362,113.156,110.723,0.982,0.978,0.922,254.000,1128.000,0.617,4.472,33
33,9732.000,722215.742,362.191,114.769,112.062,110.609,0.984,0.987,0.932,274.000,2698.000,0.677,0.000,34
34,10012.000,753607.239,367.848,117.047,113.603,112.221,0.983,0.988,0.930,288.000,1972.000,0.674,0.000,36
35,11212.000,893076.032,388.333,122.931,119.974,118.987,0.986,0.992,0.934,288.000,2380.000,0.593,2.000,35
36,10084.000,761751.040,370.191,116.619,114.237,112.400,0.982,0.984,0.925,304.000,1570.000,0.682,0.000,37
37,9964.000,748194.271,367.362,116.499,113.740,111.549,0.983,0.981,0.928,310.000,1256.000,0.659,2.000,38
38,10408.000,798757.089,374.191,119.231,116.092,114.155,0.986,0.983,0.934,310.000,2532.000,0.607,4.472,39
41,10300.000,786356.783,373.019,118.186,114.986,114.054,0.984,0.992,0.930,328.000,2146.000,0.584,0.000,41
42,10540.000,814000.584,378.676,119.616,116.342,115.359,0.983,0.991,0.924,330.000,1400.000,0.654,4.472,42
43,10228.000,778125.915,371.848,118.338,115.065,113.231,0.983,0.984,0.930,350.000,1846.000,0.694,2.828,44
44,10152.000,769469.152,368.534,117.661,114.560,112.840,0.986,0.985,0.939,356.000,708.000,0.640,0.000,45
45,10376.000,795076.184,374.191,118.474,115.570,114.322,0.984,0.989,0.931,360.000,154.000,0.632,0.000,46
