sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
7,15076.000,1392492.913,455.446,144.222,140.050,137.138,0.982,0.979,0.913,78.000,2264.000,1,[7],10496.000,808908.750,377.505,119.365,116.533,114.687,0.982,0.984,0.926,0.696,0.000
8,14320.000,1289075.420,445.588,142.127,140.130,130.486,0.983,0.929,0.906,120.000,2128.000,1,[9],10632.000,824681.500,381.505,120.067,117.568,115.148,0.982,0.979,0.918,0.742,0.000
9,3640.000,165202.219,223.966,72.993,68.405,67.973,0.968,0.990,0.912,90.000,2366.000,0,[],,,,,,,,,,,
10,15436.000,1442666.526,461.304,145.890,142.345,138.191,0.983,0.970,0.912,142.000,364.000,1,[10],10576.000,818174.545,378.676,121.754,118.701,113.452,0.984,0.956,0.927,0.685,0.000
11,6652.000,408124.025,303.563,97.529,92.698,91.549,0.977,0.986,0.907,150.000,2450.000,1,[11],4528.000,229204.652,245.622,79.624,76.502,75.381,0.978,0.985,0.943,0.681,4.000
12,15616.000,1467974.463,462.274,147.851,142.768,139.480,0.986,0.975,0.918,186.000,818.000,1,[13],9752.000,724443.198,365.019,115.412,112.600,110.286,0.981,0.979,0.920,0.624,2.000
13,15912.000,1509909.632,473.186,157.290,149.249,136.067,0.981,0.910,0.893,196.000,594.000,1,[14],10204.000,775388.714,371.362,117.388,114.591,113.389,0.985,0.989,0.930,0.641,2.000
14,10656.000,827475.450,385.505,122.801,118.743,114.476,0.972,0.962,0.901,182.000,2348.000,1,[12],6844.000,425920.753,303.078,96.933,93.466,93.240,0.981,0.997,0.936,0.642,0.000
15,14488.000,1311826.671,448.132,139.628,136.299,135.395,0.981,0.993,0.907,198.000,2588.000,1,[15],10212.000,776300.757,370.191,117.745,114.866,113.197,0.985,0.985,0.936,0.705,0.000
16,15052.000,1389169.101,456.132,143.178,139.499,137.441,0.983,0.985,0.909,244.000,464.000,1,[16],10184.000,773110.170,373.019,117.201,114.267,113.481,0.980,0.993,0.920,0.677,2.000
17,12388.000,1037207.373,416.902,140.428,132.712,119.349,0.982,0.896,0.896,252.000,1732.000,1,[17],7272.000,466492.435,313.907,100.000,97.536,94.939,0.978,0.973,0.927,0.587,4.472
19,18920.000,1957697.104,523.186,164.754,159.798,151.111,0.976,0.943,0.869,280.000,2464.000,1,[20],10852.000,850410.234,384.333,121.754,118.600,116.507,0.982,0.982,0.923,0.574,2.000
20,9336.000,678586.265,361.220,114.403,111.295,107.038,0.979,0.960,0.899,270.000,910.000,1,[19],5576.000,313218.891,274.108,88.769,85.941,82.658,0.979,0.961,0.933,0.597,2.000
21,15216.000,1411934.498,459.446,144.402,140.573,137.867,0.982,0.980,0.906,286.000,2114.000,1,[22],10120.000,765833.869,371.362,116.619,114.054,112.982,0.982,0.991,0.922,0.665,0.000
22,3888.000,182369.910,244.794,83.187,76.236,65.562,0.952,0.852,0.815,270.000,2348.000,0,[],,,,,,,,,,,
23,14884.000,1365976.703,450.475,144.180,140.884,134.656,0.987,0.955,0.922,310.000,1246.000,1,[23],10476.000,806597.803,377.505,119.013,115.890,115.099,0.982,0.993,0.924,0.704,2.000
24,16792.000,1636882.247,485.103,151.208,147.966,144.868,0.981,0.977,0.897,318.000,2252.000,1,[26],10456.000,804289.061,375.848,118.474,115.955,114.814,0.985,0.990,0.930,0.623,2.828
25,14396.000,1299351.216,449.103,140.528,136.853,133.994,0.978,0.979,0.897,312.000,670.000,1,[24],9412.000,686889.184,356.534,113.649,110.154,108.795,0.982,0.988,0.930,0.654,0.000
26,14092.000,1258411.713,438.960,139.714,135.829,132.131,0.984,0.973,0.919,316.000,170.000,1,[25],10116.000,765379.862,370.676,116.927,114.424,112.568,0.982,0.984,0.925,0.718,2.000
27,18664.000,1918098.426,508.416,165.855,160.985,147.931,0.984,0.917,0.907,338.000,1906.000,1,[29],10492.000,808446.384,377.019,121.277,118.148,113.101,0.985,0.957,0.928,0.562,2.828
28,16656.000,1617036.670,482.073,155.332,151.589,140.003,0.983,0.923,0.901,332.000,1072.000,1,[27],10212.000,776300.757,373.019,119.013,116.328,111.783,0.982,0.961,0.922,0.613,2.000
29,15100.000,1395819.371,456.132,148.189,142.593,134.925,0.983,0.946,0.912,332.000,350.000,1,[28],10296.000,785898.756,374.191,118.878,115.970,113.070,0.982,0.975,0.924,0.682,2.000
30,14312.000,1287995.340,446.759,143.694,138.911,131.302,0.981,0.944,0.901,352.000,1520.000,1,[30],9792.000,728904.963,364.534,115.169,112.328,111.008,0.982,0.988,0.926,0.684,0.000
31,15396.000,1437062.491,458.960,144.997,141.586,138.569,0.985,0.978,0.918,356.000,1656.000,1,[31],10008.000,753155.662,368.534,117.201,114.703,111.108,0.983,0.969,0.926,0.650,0.000
32,15612.000,1467410.472,465.789,146.123,141.327,140.739,0.982,0.995,0.904,364.000,540.000,1,[32],10228.000,778125.915,371.362,118.186,115.352,112.904,0.985,0.979,0.932,0.655,0.000
33,14908.000,1369281.928,452.617,142.618,139.296,136.299,0.983,0.978,0.914,374.000,1384.000,1,[33],10208.000,775844.690,371.848,117.661,114.841,113.190,0.983,0.985,0.928,0.685,0.000
34,15388.000,1435942.556,462.274,145.341,141.287,138.726,0.982,0.981,0.905,396.000,780.000,1,[34],10216.000,776756.912,374.191,118.119,115.377,112.756,0.980,0.977,0.917,0.664,2.000
35,14216.000,1275057.947,440.617,138.924,135.303,133.812,0.984,0.989,0.920,402.000,918.000,1,[35],9968.000,748644.855,367.848,117.047,114.093,111.247,0.982,0.975,0.926,0.701,2.000
38,16692.000,1622282.055,485.103,152.486,146.321,145.585,0.980,0.993,0.891,426.000,2502.000,1,[39],10088.000,762204.328,369.019,116.619,113.741,112.929,0.984,0.993,0.931,0.604,2.000
39,16116.000,1539039.224,478.759,152.486,144.721,142.334,0.977,0.980,0.884,428.000,2356.000,1,[38],9704.000,719101.148,361.019,116.379,112.699,109.647,0.984,0.973,0.936,0.602,0.000
40,16664.000,1618201.821,488.902,155.242,149.029,142.949,0.970,0.955,0.876,432.000,248.000,1,[41],10260.000,781780.514,373.019,118.186,114.723,113.889,0.983,0.993,0.927,0.616,0.000
41,16456.000,1587998.977,475.931,151.010,146.169,143.460,0.985,0.981,0.913,430.000,2112.000,1,[40],10388.000,796455.859,375.161,119.683,116.612,113.428,0.983,0.973,0.927,0.631,0.000
42,17436.000,1731944.978,496.617,156.525,153.685,144.777,0.981,0.940,0.888,438.000,1180.000,1,[42],10084.000,761751.040,369.019,117.388,114.384,112.261,0.984,0.981,0.931,0.578,2.000
43,17720.000,1774432.064,497.872,157.290,152.774,147.928,0.982,0.967,0.898,446.000,1774.000,1,[43],10368.000,794156.844,377.019,118.474,115.986,113.823,0.981,0.981,0.917,0.585,2.000
44,14920.000,1370935.539,456.416,143.402,138.778,136.972,0.981,0.986,0.900,466.000,384.000,1,[44],10152.000,769469.152,371.848,117.201,114.538,112.854,0.983,0.985,0.923,0.680,0.000
45,14884.000,1365976.703,455.931,143.178,139.710,135.710,0.980,0.971,0.900,470.000,1046.000,1,[45],10172.000,771744.117,373.019,118.338,115.255,112.400,0.981,0.975,0.919,0.683,2.000
46,14708.000,1341819.911,446.960,142.042,137.859,135.885,0.987,0.985,0.925,478.000,1970.000,1,[46],10172.000,771744.117,370.191,117.388,114.612,113.003,0.985,0.986,0.933,0.692,0.000
47,18616.000,1910703.749,516.902,162.604,158.502,149.922,0.977,0.943,0.876,494.000,1486.000,1,[49],10304.000,786814.899,375.848,120.830,117.132,112.047,0.981,0.956,0.917,0.554,0.000
48,15052.000,1389169.101,457.588,148.661,140.951,136.130,0.980,0.965,0.903,488.000,1628.000,1,[47],10512.000,810759.094,377.019,119.231,115.815,115.579,0.984,0.998,0.929,0.698,2.000
49,15312.000,1425317.708,462.274,144.361,140.760,138.566,0.981,0.984,0.900,500.000,2238.000,1,[50],10204.000,775388.714,373.019,118.186,115.634,112.357,0.981,0.972,0.922,0.666,2.000
50,21860.000,2431302.724,549.872,172.905,169.202,164.564,0.986,0.972,0.909,512.000,1326.000,1,[51],15848.000,1500809.237,465.103,146.123,143.012,141.097,0.986,0.987,0.921,0.725,0.000
52,17644.000,1763028.667,494.558,163.414,156.860,143.449,0.984,0.913,0.907,510.000,2656.000,1,[53],10376.000,795076.184,374.676,119.331,116.271,113.629,0.984,0.977,0.929,0.588,0.000
54,15040.000,1387508.188,453.588,143.402,140.045,136.797,0.985,0.976,0.919,526.000,604.000,1,[55],10108.000,764472.118,369.706,117.201,114.685,112.237,0.983,0.979,0.929,0.672,0.000
55,3108.000,130342.281,227.149,74.243,68.848,58.453,0.933,0.835,0.757,504.000,180.000,0,[],,,,,,,,,,,
56,14728.000,1344557.760,452.902,142.618,138.872,135.126,0.982,0.972,0.902,536.000,886.000,1,[56],10028.000,755414.450,368.534,116.362,113.506,112.494,0.984,0.991,0.928,0.681,0.000
57,15200.000,1409708.058,470.902,150.864,146.908,132.306,0.967,0.897,0.861,546.000,96.000,1,[57],10180.000,772654.729,371.362,117.388,114.510,113.196,0.983,0.988,0.928,0.670,0.000
58,15128.000,1399703.582,458.960,144.402,140.162,137.534,0.982,0.980,0.902,568.000,1862.000,1,[58],10108.000,764472.118,369.706,116.619,114.135,112.763,0.983,0.988,0.929,0.668,2.000
59,15516.000,1453896.385,463.446,146.328,140.991,140.279,0.983,0.994,0.908,574.000,2492.000,1,[59],10076.000,760844.733,369.706,116.619,113.549,112.991,0.983,0.995,0.926,0.649,0.000
60,14948.000,1374796.551,454.274,142.394,139.067,136.895,0.983,0.984,0.910,574.000,750.000,1,[60],9584.000,705803.825,359.362,114.978,112.206,108.757,0.985,0.969,0.933,0.641,2.000
61,14880.000,1365426.091,458.073,143.736,139.749,136.013,0.976,0.970,0.891,580.000,234.000,1,[61],10200.000,774932.826,370.191,118.068,114.995,112.936,0.985,0.982,0.935,0.685,2.000
62,14964.000,1377004.468,455.446,142.352,138.831,137.285,0.983,0.989,0.907,578.000,2122.000,1,[62],10128.000,766742.152,370.191,118.119,115.420,111.735,0.984,0.968,0.929,0.677,0.000
63,15656.000,1473618.344,470.759,147.513,143.684,138.869,0.980,0.966,0.888,582.000,1146.000,1,[63],10160.000,770378.870,371.848,117.388,114.204,113.279,0.982,0.992,0.923,0.649,2.828
64,14016.000,1248245.283,440.818,139.054,134.126,133.134,0.982,0.992,0.906,584.000,456.000,1,[64],9748.000,723997.524,362.191,114.769,111.494,111.324,0.984,0.998,0.934,0.695,0.000
65,15828.000,1497969.127,472.902,151.327,145.461,138.737,0.979,0.952,0.889,590.000,1722.000,1,[65],9948.000,746392.841,367.848,116.619,114.390,110.734,0.983,0.968,0.924,0.629,0.000
66,16012.000,1524165.659,495.399,172.662,174.404,117.416,0.975,0.670,0.820,610.000,1018.000,0,[],,,,,,,,,,,
67,16092.000,1535602.591,467.931,149.466,144.577,141.793,0.987,0.980,0.924,614.000,2796.000,1,[66],10320.000,788648.254,374.676,117.881,115.170,114.095,0.982,0.991,0.924,0.641,2.000
68,19312.000,2018852.916,523.387,168.024,159.683,154.193,0.980,0.964,0.886,624.000,2346.000,1,[68],10656.000,827475.450,378.676,120.067,117.022,115.941,0.984,0.991,0.934,0.552,2.000
69,14496.000,1312913.369,448.132,141.662,136.724,135.128,0.983,0.987,0.907,618.000,1582.000,1,[67],9636.000,711555.840,360.534,114.490,111.291,110.278,0.985,0.991,0.932,0.665,0.000
70,17040.000,1673278.327,491.044,156.179,150.432,144.498,0.980,0.959,0.888,630.000,1432.000,1,[69],10072.000,760391.714,369.019,117.388,114.317,112.192,0.983,0.981,0.929,0.591,0.000
72,14348.000,1292858.075,445.304,140.911,137.216,133.213,0.983,0.970,0.909,650.000,1268.000,1,[72],9888.000,739650.384,367.362,116.619,113.695,110.769,0.982,0.974,0.921,0.689,0.000
73,14548.000,1319984.218,451.245,144.679,137.276,135.088,0.980,0.983,0.898,664.000,2644.000,1,[73],10064.000,759485.947,369.019,117.201,113.420,112.983,0.984,0.996,0.929,0.692,2.000
74,17696.000,1770828.344,501.103,158.405,151.437,149.030,0.980,0.982,0.886,672.000,574.000,1,[74],10692.000,831672.278,381.019,120.333,117.189,116.182,0.983,0.991,0.925,0.604,4.000
75,15444.000,1443788.206,461.505,148.405,143.263,137.439,0.983,0.958,0.911,670.000,340.000,1,[75],10104.000,764018.380,370.676,117.388,114.543,112.328,0.982,0.981,0.924,0.654,0.000
76,16760.000,1632205.443,482.558,153.883,149.155,143.232,0.982,0.959,0.904,680.000,908.000,1,[76],10496.000,808908.750,377.019,120.333,116.951,114.278,0.982,0.977,0.928,0.626,0.000
77,15864.000,1503082.616,472.902,150.479,144.533,140.014,0.980,0.967,0.891,694.000,2216.000,1,[77],9952.000,746843.063,367.848,116.619,113.711,111.443,0.981,0.980,0.924,0.627,2.000
78,16628.000,1612960.842,485.103,156.818,152.014,139.504,0.980,0.916,0.888,712.000,1802.000,1,[79],10912.000,857472.768,394.676,131.848,123.246,113.885,0.972,0.915,0.880,0.656,2.828
79,14772.000,1350587.571,456.416,143.736,138.996,135.433,0.977,0.974,0.891,710.000,2074.000,1,[78],9852.000,735614.710,366.191,115.412,112.457,111.559,0.982,0.992,0.923,0.667,0.000
80,16236.000,1556260.749,482.073,148.930,145.810,141.928,0.976,0.972,0.878,716.000,2512.000,1,[81],10564.000,816782.434,378.676,119.817,116.544,115.412,0.983,0.990,0.926,0.651,2.000
81,12548.000,1057366.545,416.132,131.939,127.693,125.163,0.982,0.980,0.911,712.000,1938.000,1,[80],8272.000,565951.987,336.049,105.849,102.845,102.424,0.978,0.996,0.920,0.659,0.000
82,14228.000,1276672.739,444.617,139.714,135.433,133.869,0.983,0.988,0.904,724.000,1154.000,1,[82],10044.000,757223.104,370.676,116.619,114.039,112.153,0.981,0.983,0.919,0.706,2.000
