cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
14,8500.000,589511.374,340.049,107.517,104.158,103.912,0.980,0.998,0.924,64.000,982.000,0.729,2.828,13
15,8780.000,618878.755,344.534,109.636,106.815,104.667,0.983,0.980,0.929,66.000,1378.000,0.742,0.000,14
16,8592.000,599108.116,340.534,108.849,105.798,103.423,0.983,0.977,0.931,76.000,1152.000,0.753,2.828,15
17,8704.000,610860.613,342.877,109.142,106.228,104.328,0.982,0.982,0.930,102.000,2426.000,0.745,0.000,16
18,8432.000,582451.405,337.706,107.201,104.296,102.942,0.980,0.987,0.929,120.000,616.000,0.736,2.000,17
20,8660.000,606234.487,341.220,108.462,105.788,104.227,0.984,0.985,0.935,136.000,2544.000,0.752,0.000,18
21,8848.000,626082.365,345.706,109.252,106.391,105.924,0.983,0.995,0.930,152.000,2196.000,0.767,2.000,19
22,8472.000,586600.895,339.362,107.424,104.229,103.506,0.981,0.993,0.924,164.000,2664.000,0.736,2.000,20
23,8472.000,586600.895,340.534,107.870,104.895,102.841,0.979,0.980,0.918,170.000,2784.000,0.824,0.000,21
24,8532.000,592843.511,338.392,107.703,105.278,103.189,0.984,0.980,0.936,180.000,1220.000,0.727,0.000,22
25,8416.000,580794.360,338.877,107.703,104.890,102.168,0.978,0.974,0.921,186.000,992.000,0.740,0.000,23
26,8916.000,633313.710,347.362,110.635,107.599,105.508,0.982,0.981,0.929,194.000,1340.000,0.759,0.000,24
27,8740.000,614654.335,341.706,109.636,106.689,104.306,0.986,0.978,0.941,204.000,2308.000,0.739,2.000,25
28,8672.000,607494.995,344.534,108.683,105.747,104.426,0.978,0.987,0.918,218.000,816.000,0.741,0.000,26
29,8400.000,579138.890,337.220,106.977,103.891,102.974,0.982,0.991,0.928,224.000,1108.000,0.736,0.000,27
30,8212.000,559805.565,333.220,106.621,102.950,101.578,0.981,0.987,0.929,236.000,658.000,0.735,2.000,28
31,8632.000,603296.697,342.877,108.849,105.768,103.915,0.978,0.982,0.923,268.000,2598.000,0.734,2.000,30
32,9460.000,692150.449,357.706,113.877,111.285,108.256,0.983,0.973,0.929,270.000,2142.000,0.884,2.828,29
33,8624.000,602458.203,344.049,108.812,106.055,103.562,0.978,0.976,0.916,282.000,920.000,0.774,0.000,31
34,8680.000,608335.818,341.706,108.683,105.911,104.343,0.984,0.985,0.934,300.000,2390.000,0.736,0.000,33
35,8924.000,634166.275,348.534,111.803,109.251,104.173,0.982,0.952,0.923,306.000,2814.000,0.806,2.828,34
36,8512.000,590760.192,338.877,107.201,104.251,103.959,0.982,0.997,0.931,320.000,746.000,0.732,2.000,35
37,8436.000,582865.912,336.534,107.201,104.519,102.776,0.984,0.983,0.936,320.000,1034.000,0.728,2.000,36
38,8648.000,604974.852,341.706,107.870,105.226,104.642,0.983,0.994,0.931,326.000,1196.000,0.739,0.000,37
39,8484.000,587847.655,339.362,107.870,104.493,103.386,0.981,0.989,0.926,324.000,2270.000,0.740,2.000,38
40,8916.000,633313.710,345.706,110.073,106.727,106.369,0.985,0.997,0.937,326.000,1318.000,0.781,2.000,39
41,8608.000,600782.381,340.049,108.462,105.018,104.365,0.983,0.994,0.935,344.000,2694.000,0.763,2.000,40
42,8900.000,631609.728,345.706,110.309,107.050,105.856,0.985,0.989,0.936,348.000,2050.000,0.748,2.000,41
43,8632.000,603296.697,342.877,108.683,105.709,103.977,0.980,0.984,0.923,356.000,2500.000,0.726,2.000,42
44,8580.000,597853.439,340.049,107.703,104.946,104.096,0.983,0.992,0.932,372.000,552.000,0.767,0.000,43
45,8508.000,590343.821,340.534,107.517,104.249,103.917,0.979,0.997,0.922,384.000,852.000,0.729,0.000,44
46,8456.000,584939.920,337.706,107.201,104.531,103.010,0.982,0.985,0.932,416.000,346.000,0.765,0.000,45
47,9100.000,653019.107,350.191,112.178,109.534,105.839,0.984,0.966,0.932,424.000,1100.000,0.806,2.828,46
48,8664.000,606654.559,341.220,108.462,105.728,104.340,0.984,0.987,0.935,426.000,674.000,0.754,0.000,47
49,8728.000,613388.892,344.534,108.683,105.545,105.300,0.979,0.998,0.924,430.000,978.000,0.742,0.000,48
50,8788.000,619724.795,346.191,109.836,106.554,105.022,0.980,0.986,0.921,430.000,2602.000,0.756,0.000,49
51,8540.000,593677.523,338.877,108.462,106.063,102.515,0.984,0.967,0.935,432.000,1398.000,0.739,0.000,50
52,8556.000,595346.718,338.877,108.462,105.345,103.409,0.984,0.982,0.936,442.000,1274.000,0.738,0.000,51
53,9000.000,642284.682,348.534,110.635,107.844,106.257,0.983,0.985,0.931,444.000,2128.000,0.789,2.000,52
