cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
7,10496.000,808908.750,377.505,119.365,116.533,114.687,0.982,0.984,0.926,78.000,2264.000,0.696,0.000,7
9,10632.000,824681.500,381.505,120.067,117.568,115.148,0.982,0.979,0.918,120.000,2128.000,0.742,0.000,8
10,10576.000,818174.545,378.676,121.754,118.701,113.452,0.984,0.956,0.927,142.000,364.000,0.685,0.000,10
11,4528.000,229204.652,245.622,79.624,76.502,75.381,0.978,0.985,0.943,146.000,2450.000,0.681,4.000,11
12,6844.000,425920.753,303.078,96.933,93.466,93.240,0.981,0.997,0.936,182.000,2348.000,0.642,0.000,14
13,9752.000,724443.198,365.019,115.412,112.600,110.286,0.981,0.979,0.920,184.000,818.000,0.624,2.000,12
14,10204.000,775388.714,371.362,117.388,114.591,113.389,0.985,0.989,0.930,196.000,596.000,0.641,2.000,13
15,10212.000,776300.757,370.191,117.745,114.866,113.197,0.985,0.985,0.936,198.000,2588.000,0.705,0.000,15
16,10184.000,773110.170,373.019,117.201,114.267,113.481,0.980,0.993,0.920,244.000,462.000,0.677,2.000,16
17,7272.000,466492.435,313.907,100.000,97.536,94.939,0.978,0.973,0.927,248.000,1734.000,0.587,4.472,17
19,5576.000,313218.891,274.108,88.769,85.941,82.658,0.979,0.961,0.933,272.000,910.000,0.597,2.000,20
20,10852.000,850410.234,384.333,121.754,118.600,116.507,0.982,0.982,0.923,278.000,2464.000,0.574,2.000,19
22,10120.000,765833.869,371.362,116.619,114.054,112.982,0.982,0.991,0.922,286.000,2114.000,0.665,0.000,21
23,10476.000,806597.803,377.505,119.013,115.890,115.099,0.982,0.993,0.924,308.000,1246.000,0.704,2.000,23
24,9412.000,686889.184,356.534,113.649,110.154,108.795,0.982,0.988,0.930,312.000,670.000,0.654,0.000,25
25,10116.000,765379.862,370.676,116.927,114.424,112.568,0.982,0.984,0.925,314.000,170.000,0.718,2.000,26
26,10456.000,804289.061,375.848,118.474,115.955,114.814,0.985,0.990,0.930,316.000,2254.000,0.623,2.828,24
27,10212.000,776300.757,373.019,119.013,116.328,111.783,0.982,0.961,0.922,330.000,1072.000,0.613,2.000,28
28,10296.000,785898.756,374.191,118.878,115.970,113.070,0.982,0.975,0.924,330.000,350.000,0.682,2.000,29
