sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
12,12500.000,1051305.218,423.931,143.694,138.333,115.606,0.974,0.832,0.874,96.000,2170.000,1,[10],9236.000,667712.777,352.534,112.161,108.957,107.931,0.984,0.991,0.934,0.739,2.000
13,15048.000,1388615.390,455.730,144.014,141.118,135.907,0.984,0.962,0.910,102.000,1650.000,1,[11],10500.000,809371.204,375.848,119.231,116.464,114.794,0.986,0.986,0.934,0.698,0.000
14,16932.000,1657395.632,514.002,168.309,159.461,136.332,0.961,0.848,0.805,128.000,1938.000,1,[13],10396.000,797376.086,377.505,122.376,119.519,110.837,0.981,0.927,0.917,0.614,2.828
15,16240.000,1556835.900,475.245,159.662,152.502,135.911,0.984,0.889,0.904,124.000,860.000,1,[12],10468.000,805674.042,377.505,119.883,117.272,113.658,0.982,0.969,0.923,0.645,2.000
16,15780.000,1491160.183,472.902,152.315,144.618,139.209,0.977,0.961,0.887,142.000,1788.000,1,[14],10416.000,799678.200,377.019,118.186,115.338,114.996,0.982,0.997,0.921,0.660,0.000
17,14440.000,1305312.780,445.304,144.139,138.909,132.711,0.982,0.953,0.915,148.000,2598.000,1,[15],10576.000,818174.545,378.676,119.331,116.381,115.704,0.983,0.994,0.927,0.732,6.000
18,16100.000,1536747.850,471.245,147.959,144.246,142.170,0.984,0.985,0.911,170.000,618.000,1,[16],10464.000,805212.293,378.676,119.365,116.925,113.956,0.981,0.975,0.917,0.650,2.000
19,11092.000,878776.818,389.990,124.338,120.211,117.639,0.982,0.977,0.916,188.000,2422.000,1,[17],10284.000,784525.207,374.676,119.231,116.530,112.368,0.981,0.964,0.921,0.927,2.000
20,23716.000,2747425.740,633.955,221.278,229.567,135.841,0.935,0.573,0.742,234.000,2034.000,2,"[18, 26]",9502.000,696765.031,360.090,119.365,118.127,102.708,0.984,0.867,0.921,0.401,52.072
21,17716.000,1773831.274,491.931,155.756,150.714,149.743,0.986,0.993,0.920,208.000,2770.000,1,[19],10364.000,793697.307,375.362,118.186,115.401,114.352,0.983,0.991,0.924,0.585,2.000
22,14664.000,1335803.196,454.676,150.426,144.672,130.023,0.979,0.892,0.891,212.000,2266.000,1,[20],10488.000,807984.107,378.676,118.474,115.929,115.194,0.981,0.994,0.919,0.715,2.828
23,14656.000,1334710.216,448.617,142.688,138.607,134.728,0.985,0.971,0.915,224.000,758.000,1,[21],10256.000,781323.377,371.362,118.338,115.384,113.178,0.985,0.981,0.935,0.700,0.000
24,17288.000,1709940.234,487.730,159.110,152.680,144.489,0.985,0.944,0.913,232.000,480.000,1,[22],11044.000,873078.708,386.676,122.540,119.416,117.756,0.984,0.986,0.928,0.639,2.828
25,13372.000,1163210.603,433.588,138.578,136.112,125.520,0.979,0.919,0.894,238.000,1684.000,1,[23],8988.000,641000.541,346.877,110.309,107.418,106.535,0.985,0.992,0.939,0.672,2.828
26,15632.000,1470231.149,466.274,146.014,142.074,140.278,0.982,0.986,0.904,252.000,928.000,1,[24],10256.000,781323.377,371.848,119.231,116.296,112.286,0.985,0.966,0.932,0.656,0.000
27,15696.000,1479269.440,472.416,154.156,152.251,131.989,0.974,0.862,0.884,264.000,1856.000,1,[25],10168.000,771288.945,371.848,117.388,114.915,112.663,0.983,0.980,0.924,0.648,4.000
28,10220.000,777213.157,379.647,124.788,120.830,108.723,0.977,0.891,0.891,294.000,2640.000,1,[27],7184.000,458050.420,312.735,99.298,96.381,94.920,0.978,0.985,0.923,0.703,2.000
29,15968.000,1517887.506,470.274,148.607,143.785,141.484,0.982,0.983,0.907,332.000,1052.000,1,[28],10620.000,823285.706,379.848,120.017,116.684,115.932,0.982,0.993,0.925,0.665,2.000
30,16464.000,1589157.114,484.416,157.544,152.832,137.879,0.975,0.897,0.882,338.000,2148.000,1,[29],11008.000,868813.242,386.676,121.754,118.775,118.008,0.983,0.994,0.925,0.669,4.472
31,14304.000,1286915.562,445.990,141.450,136.668,133.402,0.980,0.975,0.904,348.000,824.000,1,[30],9840.000,734271.121,365.019,115.447,112.352,111.511,0.982,0.993,0.928,0.688,0.000
32,15600.000,1465718.933,474.073,151.169,145.712,137.121,0.977,0.936,0.872,366.000,2756.000,1,[31],10516.000,811221.900,378.191,119.365,116.513,114.928,0.981,0.986,0.924,0.674,4.472
34,15112.000,1397483.592,454.274,146.997,141.818,135.736,0.983,0.957,0.920,374.000,1624.000,1,[33],10176.000,772199.378,371.362,118.338,115.401,112.277,0.983,0.973,0.927,0.673,0.000
35,14776.000,1351136.181,456.132,149.345,143.976,130.933,0.977,0.908,0.892,376.000,1766.000,1,[34],10236.000,779039.029,372.534,118.119,115.488,112.873,0.984,0.977,0.927,0.693,0.000
36,14824.000,1357725.297,452.617,143.736,139.371,135.589,0.985,0.972,0.909,384.000,1192.000,1,[35],10272.000,783152.460,373.019,118.474,115.985,112.764,0.984,0.972,0.928,0.693,0.000
37,16620.000,1611796.949,479.931,152.643,147.525,143.583,0.983,0.972,0.907,394.000,688.000,1,[36],10264.000,782237.740,373.019,118.186,114.872,113.777,0.983,0.990,0.927,0.618,4.472
38,12556.000,1058377.895,428.818,142.042,137.080,117.739,0.970,0.851,0.858,396.000,1908.000,1,[37],9784.000,728011.880,364.534,115.412,112.366,110.877,0.982,0.987,0.925,0.779,2.000
39,14860.000,1362674.141,450.960,146.014,141.090,134.242,0.984,0.950,0.918,406.000,1390.000,1,[38],10012.000,753607.239,367.362,115.966,113.113,112.703,0.986,0.996,0.932,0.674,2.000
40,13260.000,1148627.174,434.676,143.694,136.850,124.005,0.972,0.902,0.882,408.000,2466.000,1,[39],10304.000,786814.899,374.676,117.712,114.819,114.268,0.982,0.995,0.922,0.777,6.000
41,13696.000,1205742.089,439.647,139.714,133.962,130.297,0.979,0.972,0.890,418.000,942.000,1,[40],9476.000,693907.175,356.534,113.719,110.614,109.092,0.986,0.986,0.937,0.692,0.000
42,16624.000,1612378.860,479.245,150.000,146.410,144.659,0.984,0.987,0.910,446.000,548.000,1,[41],10684.000,830739.038,382.676,120.830,118.292,115.000,0.981,0.972,0.917,0.643,2.000
43,15292.000,1422526.070,461.304,151.605,144.080,135.430,0.983,0.938,0.903,464.000,1516.000,1,[42],9960.000,747743.778,367.362,116.619,113.667,111.566,0.981,0.982,0.927,0.651,0.000
44,17112.000,1683894.807,490.073,154.932,151.088,144.280,0.982,0.954,0.895,470.000,2078.000,1,[44],9696.000,718212.088,363.848,114.769,111.666,110.558,0.981,0.990,0.920,0.567,4.000
45,15988.000,1520740.141,467.931,149.693,143.530,141.923,0.985,0.988,0.918,472.000,2236.000,1,[43],10524.000,812147.776,377.019,119.883,116.798,114.724,0.985,0.982,0.930,0.658,0.000
46,18844.000,1945913.108,509.387,161.555,158.323,151.668,0.985,0.957,0.913,482.000,1074.000,1,[45],10336.000,790483.030,374.191,118.338,115.378,114.073,0.983,0.989,0.928,0.549,2.000
47,14772.000,1350587.571,457.304,146.492,139.736,135.352,0.980,0.963,0.888,488.000,2596.000,1,[46],10148.000,769014.428,371.848,117.881,114.437,112.914,0.981,0.987,0.922,0.687,4.000
48,15668.000,1475312.916,459.245,149.907,144.695,138.115,0.989,0.953,0.934,492.000,1284.000,1,[47],10388.000,796455.859,375.848,118.474,116.079,113.955,0.983,0.982,0.924,0.663,2.000
49,15148.000,1402480.220,463.730,147.959,140.678,137.476,0.976,0.975,0.885,502.000,828.000,1,[48],10188.000,773565.700,373.019,117.201,114.031,113.762,0.982,0.998,0.920,0.673,4.000
50,15340.000,1429229.066,459.931,144.180,140.257,139.371,0.984,0.993,0.911,508.000,2742.000,1,[49],10276.000,783609.953,373.505,117.745,114.993,113.786,0.983,0.989,0.926,0.670,0.000
51,15440.000,1443227.330,462.759,149.466,143.856,136.841,0.982,0.950,0.906,514.000,416.000,1,[50],10572.000,817710.420,378.676,119.365,116.232,115.837,0.983,0.996,0.926,0.685,2.828
52,12264.000,1021673.227,415.161,134.937,131.333,119.432,0.982,0.905,0.894,518.000,1774.000,1,[51],9936.000,745042.718,367.362,117.184,114.087,110.890,0.983,0.972,0.925,0.810,2.828
53,18260.000,1856158.079,507.245,159.298,155.432,150.189,0.982,0.962,0.892,544.000,686.000,1,[53],10028.000,755414.450,369.019,116.362,113.459,112.537,0.984,0.992,0.925,0.549,0.000
54,14116.000,1261627.872,443.446,138.708,135.088,133.104,0.981,0.985,0.902,538.000,1634.000,1,[52],9788.000,728458.376,363.848,115.551,112.994,110.320,0.982,0.976,0.929,0.693,0.000
55,12400.000,1038714.820,413.990,132.136,127.812,123.637,0.984,0.966,0.909,552.000,1928.000,1,[54],10544.000,814464.006,379.848,120.017,116.597,115.158,0.981,0.988,0.918,0.850,6.325
56,15644.000,1471924.422,469.588,147.363,142.349,140.118,0.979,0.983,0.892,562.000,1410.000,1,[55],10212.000,776300.757,371.848,118.474,115.342,112.738,0.983,0.977,0.928,0.653,0.000
57,11192.000,890687.490,392.049,128.281,121.585,117.465,0.981,0.964,0.915,572.000,2440.000,1,[56],10208.000,775844.690,371.848,117.388,115.002,113.023,0.982,0.983,0.928,0.912,2.000
58,14496.000,1312913.369,449.103,141.662,136.650,135.164,0.981,0.988,0.903,590.000,548.000,1,[57],9816.000,731586.402,364.534,115.551,112.888,110.718,0.982,0.981,0.928,0.677,2.000
59,14244.000,1278826.855,445.990,145.245,141.729,128.220,0.982,0.903,0.900,594.000,2156.000,1,[58],9768.000,726226.808,363.362,114.978,112.421,110.627,0.983,0.984,0.930,0.686,4.472
60,15060.000,1390276.744,454.274,148.432,143.208,134.131,0.982,0.935,0.917,604.000,1196.000,1,[59],10096.000,763111.174,368.534,117.201,113.699,113.068,0.986,0.994,0.934,0.670,4.472
61,14800.000,1354429.403,448.617,142.239,137.726,136.876,0.985,0.993,0.924,620.000,2654.000,1,[60],10168.000,771288.945,370.191,117.388,114.400,113.169,0.984,0.989,0.932,0.687,2.000
63,33540.000,4620706.542,709.754,254.566,255.961,167.452,0.978,0.652,0.837,654.000,1010.000,2,"[62, 68]",9930.000,744425.045,370.392,120.017,119.258,106.513,0.981,0.889,0.910,0.296,49.833
64,17672.000,1767227.067,509.044,164.073,152.491,147.996,0.967,0.968,0.857,648.000,804.000,1,[63],10124.000,766287.965,369.019,116.619,113.680,113.394,0.985,0.997,0.934,0.573,2.828
65,14332.000,1290696.105,446.676,146.820,144.979,126.248,0.984,0.868,0.903,648.000,1552.000,1,[64],10056.000,758580.540,367.848,116.927,114.162,112.154,0.985,0.982,0.934,0.702,2.828
66,15368.000,1433143.994,465.789,149.586,146.807,133.817,0.982,0.908,0.890,654.000,2026.000,1,[66],10140.000,768105.249,369.019,117.047,113.993,113.256,0.985,0.994,0.936,0.660,2.000
67,13804.000,1220032.012,441.304,141.549,135.616,130.367,0.978,0.956,0.891,650.000,1728.000,1,[65],9940.000,745492.669,366.191,116.362,113.586,111.430,0.985,0.981,0.931,0.720,4.000
68,14936.000,1373141.389,454.274,145.986,141.335,134.765,0.983,0.952,0.910,656.000,426.000,1,[67],10260.000,781780.514,374.676,118.878,115.354,113.277,0.981,0.982,0.918,0.687,2.000
69,18808.000,1940339.498,519.245,167.057,157.285,153.021,0.981,0.968,0.877,694.000,1340.000,1,[69],10468.000,805674.042,377.019,119.331,116.682,114.242,0.982,0.979,0.925,0.557,2.000
70,14188.000,1271292.749,443.931,140.812,138.811,130.314,0.984,0.938,0.905,692.000,2518.000,1,[70],10532.000,813074.004,379.848,120.416,117.204,114.498,0.980,0.976,0.917,0.742,2.000
71,15436.000,1442666.526,464.132,149.466,147.200,133.863,0.982,0.907,0.900,706.000,2330.000,1,[71],10352.000,792319.228,373.019,118.474,115.205,114.411,0.984,0.993,0.935,0.671,4.000
72,4824.000,252043.063,273.492,90.244,84.570,73.470,0.939,0.859,0.810,702.000,1822.000,0,[],,,,,,,,,,,
73,15308.000,1424759.235,459.446,145.602,141.438,137.994,0.984,0.974,0.911,730.000,554.000,1,[73],10148.000,769014.428,373.019,116.619,113.843,113.506,0.980,0.997,0.916,0.663,0.000
74,11412.000,917078.358,401.990,130.000,124.869,116.668,0.978,0.932,0.887,732.000,2194.000,1,[74],9296.000,674229.845,354.191,113.031,109.980,107.627,0.983,0.979,0.931,0.815,2.000
75,14692.000,1339630.972,452.617,142.688,138.243,135.418,0.982,0.979,0.901,744.000,694.000,1,[75],10084.000,761751.040,370.191,117.388,114.676,111.962,0.982,0.976,0.925,0.686,2.000
76,18152.000,1839714.895,502.073,159.399,155.450,148.774,0.984,0.956,0.905,752.000,1188.000,1,[77],10284.000,784525.207,372.534,118.186,115.219,113.662,0.985,0.986,0.931,0.567,0.000
77,9600.000,707572.018,369.220,119.080,114.011,107.641,0.973,0.940,0.885,744.000,1636.000,1,[76],6200.000,367241.146,288.936,92.282,89.207,88.529,0.979,0.992,0.933,0.646,0.000
78,14272.000,1282599.469,451.446,140.911,135.444,134.291,0.978,0.991,0.880,762.000,1466.000,1,[78],9824.000,732480.944,365.019,115.447,112.535,111.155,0.984,0.988,0.927,0.688,0.000
79,15656.000,1473618.344,473.245,150.426,146.225,136.738,0.975,0.932,0.878,772.000,1898.000,1,[79],10456.000,804289.061,377.505,119.231,116.202,114.572,0.982,0.986,0.922,0.668,4.472
80,14840.000,1359924.042,450.960,143.388,138.113,136.971,0.986,0.991,0.917,778.000,2766.000,1,[80],10232.000,778582.427,373.505,118.457,115.424,112.877,0.982,0.978,0.922,0.689,2.000
81,12984.000,1112952.324,431.044,141.152,132.673,125.514,0.975,0.939,0.878,784.000,1756.000,1,[81],9684.000,716879.186,363.362,114.280,111.570,110.530,0.981,0.991,0.922,0.746,2.828
82,16048.000,1529308.751,473.588,150.373,145.563,140.545,0.980,0.964,0.899,800.000,430.000,1,[83],10560.000,816318.573,378.676,119.883,116.829,115.088,0.983,0.985,0.925,0.658,0.000
83,12792.000,1088357.254,425.588,138.246,133.012,123.330,0.980,0.921,0.888,798.000,2048.000,1,[82],10336.000,790483.030,373.019,118.186,115.193,114.241,0.985,0.992,0.933,0.808,2.000
