cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
7,8244.000,563080.873,338.676,116.499,112.200,93.685,0.977,0.834,0.903,68.000,2692.000,0.622,2.000,8
8,8216.000,560214.630,332.534,106.452,103.696,100.888,0.984,0.973,0.934,72.000,2382.000,0.576,2.000,9
9,8840.000,625233.440,346.191,110.145,107.079,105.124,0.982,0.982,0.927,88.000,1440.000,0.579,2.000,10
10,8452.000,584524.922,337.706,108.259,105.218,102.349,0.983,0.972,0.931,96.000,2248.000,0.661,2.828,12
11,8872.000,628631.443,346.877,110.164,107.065,105.512,0.982,0.985,0.927,102.000,1156.000,0.568,2.000,11
12,11276.000,900733.678,393.990,125.028,122.036,117.702,0.981,0.964,0.913,118.000,102.000,0.585,4.472,13
14,8492.000,588679.319,340.049,107.703,104.436,103.540,0.978,0.991,0.923,134.000,1022.000,0.634,0.000,15
15,8504.000,589927.549,338.877,107.703,104.796,103.353,0.982,0.986,0.931,134.000,1572.000,0.638,0.000,16
16,8988.000,641000.541,348.049,110.309,107.339,106.632,0.984,0.993,0.932,136.000,630.000,0.630,0.000,14
17,8288.000,567594.808,336.049,106.471,103.665,101.813,0.979,0.982,0.922,154.000,254.000,0.649,2.828,20
18,8796.000,620571.221,344.049,111.140,107.400,104.306,0.984,0.971,0.934,156.000,1704.000,0.571,0.000,19
19,7732.000,511448.099,323.563,103.325,100.519,97.990,0.981,0.974,0.928,184.000,2150.000,0.647,2.000,22
20,8852.000,626506.972,347.362,111.893,106.733,105.745,0.981,0.989,0.922,206.000,2492.000,0.631,0.000,23
21,8560.000,595764.261,341.706,107.517,105.062,103.746,0.981,0.987,0.921,228.000,1428.000,0.619,2.000,24
22,8464.000,585770.211,337.706,107.703,104.778,102.858,0.983,0.982,0.933,238.000,518.000,0.537,0.000,25
23,8144.000,552866.719,332.049,105.849,102.732,100.949,0.981,0.983,0.928,244.000,1094.000,0.643,0.000,26
24,8460.000,585355.017,337.907,109.252,106.300,101.439,0.982,0.953,0.931,254.000,2038.000,0.618,0.000,27
26,8940.000,635872.552,348.049,110.454,107.678,105.753,0.983,0.982,0.927,268.000,1614.000,0.578,4.000,29
27,4160.000,201838.401,237.622,77.666,74.571,71.065,0.974,0.953,0.926,270.000,1744.000,0.515,2.000,31
28,8384.000,577484.996,338.392,108.462,106.280,100.465,0.979,0.945,0.920,278.000,2614.000,0.606,6.000,30
30,8552.000,594929.273,338.877,107.703,104.713,104.002,0.983,0.993,0.936,338.000,334.000,0.613,2.000,33
31,8792.000,620147.960,345.220,109.417,106.380,105.272,0.982,0.989,0.927,358.000,1820.000,0.657,0.000,35
32,8512.000,590760.192,340.534,112.641,108.067,100.551,0.982,0.928,0.922,364.000,730.000,0.321,51.108,36
33,8908.000,632461.528,348.534,111.571,108.940,104.142,0.981,0.956,0.922,372.000,572.000,0.643,0.000,38
34,8760.000,616765.339,346.191,109.179,106.203,105.036,0.979,0.989,0.919,370.000,1358.000,0.582,4.000,37
