sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
70,63448.000,12022387.050,940.347,293.073,286.405,282.464,0.990,0.985,0.902,1410.000,1794.000,1,[70],17980.000,1813628.498,495.245,155.769,152.293,150.324,0.987,0.987,0.921,0.283,2.000
71,52284.000,8993257.100,854.607,265.669,259.856,256.310,0.988,0.986,0.900,1420.000,3666.000,1,[71],15744.000,1486060.265,463.931,144.997,141.973,141.195,0.984,0.995,0.919,0.301,4.000
72,61172.000,11381324.869,926.891,288.007,280.530,277.815,0.989,0.990,0.895,1436.000,3112.000,1,[73],18720.000,1926737.574,506.073,158.152,155.162,153.617,0.987,0.990,0.919,0.306,2.000
73,54416.000,9548908.287,871.092,270.651,265.133,261.450,0.990,0.986,0.901,1448.000,2574.000,1,[74],15968.000,1517887.506,466.274,146.014,142.966,142.213,0.986,0.995,0.923,0.293,0.000
74,65336.000,12562978.431,956.833,296.978,290.910,286.096,0.990,0.983,0.897,1522.000,942.000,1,[75],18568.000,1903318.599,502.073,157.848,154.656,152.865,0.987,0.988,0.926,0.284,2.000
75,66232.000,12822290.283,958.690,298.824,293.170,287.736,0.991,0.981,0.906,1544.000,2086.000,1,[76],19308.000,2018225.715,515.730,160.125,156.974,156.614,0.985,0.998,0.912,0.292,2.000
76,62764.000,11828501.271,934.690,290.413,284.963,280.573,0.989,0.984,0.903,1574.000,2856.000,1,[77],17232.000,1701638.603,485.588,151.288,148.426,147.821,0.986,0.996,0.918,0.275,2.000
77,64584.000,12346708.918,946.406,298.436,289.613,284.187,0.990,0.980,0.906,1602.000,3448.000,1,[79],18604.000,1908856.568,504.902,157.582,154.677,153.144,0.986,0.990,0.917,0.288,2.000
78,76280.000,15848195.752,1030.087,318.402,313.124,310.286,0.990,0.991,0.903,1616.000,338.000,1,[81],26180.000,3186531.849,599.328,186.783,183.835,181.328,0.988,0.986,0.916,0.343,4.472
80,61632.000,11509943.504,925.519,286.056,282.026,278.363,0.991,0.987,0.904,1604.000,1532.000,1,[80],16712.000,1625198.604,477.103,149.466,146.500,145.248,0.987,0.991,0.923,0.271,2.000
81,98732.000,23337304.997,1212.823,435.109,439.259,286.629,0.990,0.652,0.843,1718.000,1246.000,2,"[82, 87]",17006.000,1670359.222,481.245,151.973,149.631,144.650,0.987,0.966,0.922,0.172,78.666
82,58748.000,10711577.382,903.377,280.007,274.322,272.780,0.991,0.994,0.905,1692.000,3730.000,1,[84],16736.000,1628700.768,477.103,150.479,147.302,144.666,0.987,0.982,0.924,0.285,2.000
83,44788.000,7130275.403,789.838,244.663,240.607,237.080,0.989,0.985,0.902,1692.000,2444.000,1,[83],14156.000,1266994.213,437.789,137.768,134.667,133.838,0.987,0.994,0.928,0.316,2.000
85,63192.000,11949698.600,938.205,292.746,287.415,280.074,0.989,0.974,0.902,1726.000,3184.000,1,[85],17860.000,1795502.367,494.073,154.506,151.525,150.080,0.986,0.990,0.919,0.283,2.000
86,54512.000,9574188.518,871.294,270.496,265.666,261.428,0.990,0.983,0.902,1762.000,786.000,1,[86],16276.000,1562015.439,470.759,147.648,144.886,143.033,0.986,0.987,0.923,0.299,2.000
87,55576.000,9855864.612,878.607,276.116,270.929,261.267,0.991,0.964,0.905,1802.000,2682.000,1,[88],16312.000,1567200.709,470.274,147.851,144.766,143.470,0.987,0.991,0.927,0.294,2.000
88,57988.000,10504393.822,907.862,281.155,276.373,267.418,0.987,0.967,0.884,1840.000,1940.000,1,[89],16828.000,1642148.981,479.931,149.586,146.617,146.139,0.985,0.997,0.918,0.290,2.828
89,60564.000,11212065.506,918.205,285.545,281.350,274.164,0.990,0.974,0.903,1848.000,2224.000,1,[90],18684.000,1921182.350,504.902,157.848,154.746,153.732,0.986,0.993,0.921,0.309,2.828
90,94700.000,21922433.874,1188.881,416.793,420.770,287.015,0.987,0.681,0.842,1926.000,2978.000,2,"[91, 96]",16992.000,1666310.381,483.487,153.951,151.623,142.822,0.985,0.941,0.913,0.179,73.021
91,58928.000,10760844.423,903.578,280.856,275.423,272.492,0.990,0.989,0.907,1930.000,3572.000,1,[92],16340.000,1571237.655,473.588,147.959,144.994,143.489,0.985,0.990,0.916,0.277,4.472
93,65176.000,12516858.862,960.489,297.866,289.559,286.997,0.986,0.990,0.888,1944.000,564.000,1,[94],18072.000,1827566.241,496.902,155.756,152.720,150.669,0.986,0.987,0.920,0.277,0.000
94,65240.000,12535299.904,991.176,298.242,291.800,284.947,0.986,0.976,0.834,1956.000,262.000,1,[95],18236.000,1852499.825,502.073,156.000,153.073,151.698,0.983,0.991,0.909,0.280,2.828
95,52444.000,9034570.545,853.436,263.469,258.980,257.878,0.990,0.996,0.905,1986.000,1564.000,1,[97],16296.000,1564895.437,471.931,147.092,144.286,143.802,0.986,0.997,0.919,0.311,2.000
96,56136.000,10005205.094,885.151,279.235,272.120,262.927,0.990,0.965,0.900,1992.000,1118.000,1,[98],16944.000,1659157.881,481.103,150.373,146.956,146.806,0.985,0.999,0.920,0.302,2.000
97,66240.000,12824613.513,1427.509,412.412,367.325,256.605,0.827,0.625,0.408,2050.000,826.000,1,[99],16440.000,1585683.547,475.931,148.499,145.519,143.850,0.984,0.988,0.912,0.248,26.907
98,63268.000,11971262.646,937.235,291.781,285.794,282.122,0.990,0.986,0.905,2054.000,3298.000,1,[101],18384.000,1875097.338,499.245,156.678,153.436,152.558,0.988,0.994,0.927,0.291,4.472
99,51692.000,8840947.340,843.578,262.945,257.248,255.939,0.991,0.995,0.913,2046.000,2500.000,1,[100],16356.000,1573546.035,471.931,147.648,144.623,143.997,0.986,0.996,0.923,0.316,2.000
100,56068.000,9987030.984,881.436,275.768,270.163,264.419,0.990,0.978,0.907,2116.000,1992.000,1,[102],17428.000,1730753.136,486.759,152.315,149.346,148.580,0.988,0.995,0.924,0.311,2.828
103,19928.000,2116212.971,1597.842,389.487,450.189,88.136,0.568,0.125,0.098,2178.000,540.000,0,[],,,,,,,,,,,
104,60288.000,11135510.081,913.235,283.210,277.884,276.295,0.990,0.994,0.908,2180.000,1368.000,1,[104],17764.000,1781045.224,493.588,153.805,150.676,150.114,0.985,0.996,0.916,0.295,2.000
105,62604.000,11783299.717,931.862,290.799,286.182,278.718,0.990,0.973,0.906,2196.000,2266.000,1,[105],17724.000,1775032.921,492.416,153.805,150.561,149.887,0.986,0.996,0.919,0.283,2.000
107,62096.000,11640167.730,927.578,291.294,283.214,279.309,0.990,0.986,0.907,2206.000,3636.000,1,[107],17508.000,1742683.853,490.073,154.156,150.857,147.774,0.985,0.980,0.916,0.282,2.000
108,60204.000,11112245.328,933.034,292.027,282.606,271.731,0.977,0.960,0.869,2230.000,366.000,1,[108],17696.000,1770828.344,491.245,153.388,150.431,149.779,0.987,0.996,0.921,0.294,7.211
109,56752.000,10170341.993,885.720,274.634,269.316,268.382,0.990,0.996,0.909,2252.000,2862.000,1,[109],17672.000,1767227.067,491.245,153.388,150.128,149.880,0.986,0.998,0.920,0.311,0.000
110,54116.000,9470051.318,865.921,267.918,263.442,261.618,0.990,0.993,0.907,2284.000,3134.000,1,[110],15776.000,1490593.238,465.103,145.231,142.286,141.173,0.985,0.992,0.916,0.292,2.828
111,61332.000,11426007.131,925.720,287.785,281.992,277.105,0.990,0.982,0.899,2298.000,1776.000,1,[111],18884.000,1952112.255,506.558,159.248,156.141,153.989,0.988,0.986,0.925,0.308,2.828
112,58504.000,10644913.602,898.891,279.957,276.353,269.617,0.991,0.975,0.910,2336.000,2514.000,1,[112],16400.000,1579899.903,471.446,148.930,145.627,143.393,0.988,0.985,0.927,0.280,0.000
113,55960.000,9958188.870,891.578,284.486,273.040,261.380,0.985,0.956,0.885,2350.000,816.000,1,[113],18624.000,1911935.534,504.902,157.835,155.021,152.966,0.986,0.987,0.918,0.333,2.000
114,58908.000,10755366.586,904.063,281.261,276.513,271.375,0.991,0.981,0.906,2368.000,1154.000,1,[114],17064.000,1676814.666,482.274,150.586,147.443,147.360,0.986,0.999,0.922,0.290,4.000
115,65368.000,12572209.127,953.519,304.381,298.588,279.073,0.991,0.934,0.903,2394.000,2056.000,1,[115],18800.000,1939101.642,508.215,157.848,154.877,154.562,0.985,0.998,0.915,0.288,2.828
116,59140.000,10818966.612,905.720,280.264,275.369,273.483,0.991,0.993,0.906,2424.000,1522.000,1,[116],17300.000,1711720.906,485.588,151.921,148.854,147.977,0.987,0.994,0.922,0.293,8.000
118,54892.000,9674474.456,874.122,273.306,268.047,260.831,0.990,0.973,0.903,2432.000,3466.000,1,[117],16900.000,1652699.353,477.588,149.893,146.785,146.601,0.989,0.999,0.931,0.308,0.000
119,62280.000,11691943.449,931.377,290.496,282.750,280.646,0.989,0.992,0.902,2442.000,3800.000,1,[118],17728.000,1775633.847,491.245,153.935,150.826,149.656,0.988,0.992,0.923,0.285,2.000
120,61600.000,11500980.537,923.578,288.125,280.981,279.277,0.991,0.993,0.907,2454.000,550.000,1,[119],19000.000,1970126.904,510.558,159.248,156.076,155.000,0.986,0.993,0.916,0.308,2.000
121,70912.000,14205070.773,995.176,311.827,301.692,299.469,0.990,0.992,0.900,2538.000,2912.000,1,[121],20532.000,2213149.152,528.215,165.130,162.035,161.337,0.988,0.996,0.925,0.290,4.000
122,56320.000,10054437.284,884.749,274.007,270.245,265.426,0.990,0.982,0.904,2532.000,264.000,1,[120],17068.000,1677404.298,482.759,151.327,148.454,146.402,0.986,0.986,0.920,0.303,4.472
123,48900.000,8134429.302,822.808,256.031,252.394,246.729,0.990,0.977,0.908,2556.000,3196.000,1,[122],15116.000,1398038.480,454.274,142.394,139.503,137.967,0.985,0.989,0.920,0.309,0.000
124,54560.000,9586836.986,872.264,270.000,265.831,261.372,0.991,0.983,0.901,2580.000,970.000,1,[123],16076.000,1533312.925,469.103,146.697,143.641,142.499,0.985,0.992,0.918,0.295,0.000
126,65484.000,12605689.341,954.205,302.318,293.451,284.378,0.988,0.968,0.904,2614.000,1308.000,1,[124],22220.000,2491608.950,551.529,171.814,168.318,168.082,0.987,0.999,0.918,0.339,2.000
127,56848.000,10196158.676,887.578,274.554,269.626,268.495,0.990,0.996,0.907,2614.000,2604.000,1,[125],17580.000,1753444.832,491.245,153.101,149.857,149.371,0.984,0.997,0.915,0.309,2.828
128,53560.000,9324480.665,864.950,267.918,261.972,260.401,0.990,0.994,0.900,2682.000,1774.000,1,[126],16616.000,1611215.108,475.931,149.466,146.204,144.704,0.987,0.990,0.922,0.310,4.000
129,69276.000,13716332.538,980.833,304.631,297.729,296.478,0.991,0.995,0.905,2722.000,2062.000,1,[128],19324.000,2020734.906,513.387,160.462,157.255,156.464,0.987,0.995,0.921,0.279,4.000
130,51988.000,8916993.820,848.950,263.894,258.461,256.192,0.990,0.991,0.906,2708.000,2344.000,1,[127],15200.000,1409708.058,455.446,143.388,140.358,137.888,0.984,0.982,0.921,0.292,2.828
131,63052.000,11910009.300,937.519,293.073,288.226,278.672,0.990,0.966,0.901,2740.000,3400.000,1,[129],17324.000,1715284.104,485.588,152.315,149.095,147.943,0.987,0.992,0.923,0.275,4.000
132,48612.000,8062672.773,962.607,280.236,277.243,230.112,0.909,0.805,0.659,2740.000,3680.000,1,[130],16224.000,1554535.724,470.759,148.661,145.148,142.332,0.986,0.980,0.920,0.334,14.000
133,59340.000,10873894.453,909.720,285.601,281.159,268.916,0.989,0.956,0.901,2768.000,422.000,1,[131],16664.000,1618201.821,477.588,149.050,146.054,145.273,0.985,0.995,0.918,0.281,2.828
135,61888.000,11581730.965,935.377,288.943,282.216,279.504,0.987,0.989,0.889,2816.000,1528.000,1,[133],17988.000,1814839.063,493.588,154.945,151.739,150.937,0.988,0.995,0.928,0.291,2.828
136,61340.000,11428242.776,923.377,288.257,284.742,274.366,0.991,0.963,0.904,2858.000,3108.000,1,[134],16760.000,1632205.443,478.759,149.907,146.860,145.305,0.986,0.989,0.919,0.273,4.000
