cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
10,15696.000,1479269.440,462.274,144.997,141.957,140.784,0.986,0.992,0.923,138.000,3240.000,0.275,2.828,14
11,16520.000,1597271.949,473.103,148.432,145.588,144.475,0.987,0.992,0.927,150.000,2948.000,0.301,2.828,15
13,20372.000,2187329.960,528.701,165.421,161.879,160.251,0.986,0.990,0.916,192.000,1950.000,0.302,4.000,16
14,17800.000,1786462.086,491.931,154.350,151.466,149.652,0.988,0.988,0.924,194.000,3560.000,0.291,6.325,17
15,16920.000,1655634.007,481.588,150.586,147.744,145.826,0.985,0.987,0.917,254.000,274.000,0.277,2.000,18
16,18148.000,1839106.825,496.416,155.795,153.157,150.871,0.988,0.985,0.925,256.000,1194.000,0.287,2.828,19
17,15672.000,1475877.917,463.446,144.941,141.824,140.707,0.983,0.992,0.917,270.000,3850.000,0.298,4.000,20
18,15916.000,1510479.015,467.931,146.492,143.159,141.560,0.982,0.989,0.913,364.000,1726.000,0.291,5.657,25
19,16176.000,1547642.002,472.617,151.605,146.907,140.357,0.984,0.954,0.910,364.000,584.000,0.285,5.657,21
21,18632.000,1913167.583,506.073,157.709,154.880,153.174,0.985,0.989,0.914,370.000,876.000,0.302,2.000,24
22,19784.000,2093316.783,521.387,162.049,158.871,158.561,0.986,0.998,0.915,374.000,2300.000,0.300,2.000,22
23,18620.000,1911319.608,504.902,157.709,154.753,153.200,0.986,0.990,0.918,388.000,3102.000,0.286,2.000,26
24,19908.000,2113027.982,522.558,162.788,159.795,158.632,0.986,0.993,0.916,424.000,1442.000,0.291,2.000,27
25,18368.000,1872649.963,503.245,156.780,153.835,152.039,0.985,0.988,0.911,444.000,3394.000,0.289,0.000,28
26,16832.000,1642734.522,479.245,149.693,146.589,146.203,0.986,0.997,0.921,498.000,2582.000,0.323,2.000,29
27,18028.000,1820895.927,496.416,155.641,152.526,150.499,0.986,0.987,0.919,512.000,2024.000,0.309,2.000,30
28,17304.000,1712314.601,485.588,152.971,149.783,147.097,0.986,0.982,0.922,520.000,3720.000,0.281,2.000,31
29,16800.000,1638052.145,483.931,153.844,150.626,142.071,0.982,0.943,0.901,542.000,274.000,0.191,68.352,32
30,17248.000,1704009.123,487.245,151.539,148.648,147.745,0.984,0.994,0.913,562.000,1096.000,0.296,2.828,33
31,15108.000,1396928.779,457.103,142.618,139.436,137.985,0.983,0.989,0.909,590.000,406.000,0.172,72.111,32
32,15688.000,1478138.644,462.274,145.066,141.711,140.954,0.985,0.995,0.923,638.000,836.000,0.309,0.000,34
33,16380.000,1577010.723,473.103,147.959,145.055,143.779,0.985,0.991,0.920,644.000,2862.000,0.293,4.000,35
35,18924.000,1958317.971,508.902,158.619,155.704,154.746,0.986,0.994,0.918,680.000,3224.000,0.301,0.000,37
37,19368.000,2027640.536,512.902,160.823,157.416,156.655,0.989,0.995,0.925,696.000,1578.000,0.289,2.828,38
38,16376.000,1576433.099,473.103,148.432,144.917,143.880,0.985,0.993,0.919,702.000,2340.000,0.287,2.828,40
39,16128.000,1540758.500,467.931,147.526,144.146,142.463,0.987,0.988,0.926,714.000,3512.000,0.287,0.000,41
40,17956.000,1809998.418,495.245,155.048,152.422,150.011,0.986,0.984,0.920,774.000,1942.000,0.177,73.376,43
41,17324.000,1715284.104,486.759,151.855,148.753,148.288,0.986,0.997,0.919,774.000,2608.000,0.293,2.000,42
42,17240.000,1702823.725,487.245,151.605,148.452,147.878,0.984,0.996,0.913,776.000,606.000,0.309,2.000,44
43,15952.000,1515606.683,471.446,152.315,150.964,134.887,0.984,0.891,0.902,824.000,2088.000,0.157,80.994,43
44,15548.000,1458396.449,459.446,144.554,141.362,140.038,0.987,0.991,0.926,850.000,998.000,0.295,4.000,45
45,17012.000,1669155.744,482.759,152.643,148.876,145.529,0.984,0.977,0.917,882.000,3824.000,0.280,4.472,47
46,16696.000,1622865.225,477.103,153.388,151.144,140.711,0.986,0.931,0.922,892.000,208.000,0.169,71.805,46
47,16584.000,1606562.901,475.931,148.661,145.692,144.932,0.986,0.995,0.920,930.000,1288.000,0.280,0.000,48
48,17092.000,1680943.540,484.902,157.785,156.902,138.993,0.986,0.884,0.913,946.000,1724.000,0.174,77.795,49
49,17440.000,1732541.001,488.416,152.118,149.116,148.917,0.986,0.999,0.919,954.000,3366.000,0.307,2.000,50
50,17052.000,1675046.186,481.588,150.479,147.483,147.212,0.987,0.998,0.924,966.000,2804.000,0.300,0.000,51
51,16260.000,1559712.713,470.759,149.586,145.848,141.959,0.986,0.973,0.922,1040.000,242.000,0.165,80.050,46
52,17508.000,1742683.853,488.902,152.971,149.725,148.895,0.986,0.994,0.920,1054.000,1828.000,0.179,72.139,49
53,18060.000,1825746.258,496.902,155.242,152.539,150.751,0.986,0.988,0.919,1062.000,538.000,0.271,2.828,52
54,16740.000,1629284.706,478.759,149.452,146.582,145.412,0.985,0.992,0.918,1068.000,2238.000,0.301,2.828,53
55,18072.000,1827566.241,495.245,154.945,152.124,151.258,0.988,0.994,0.926,1070.000,830.000,0.301,2.828,54
56,17076.000,1678583.769,483.245,150.864,147.692,147.216,0.986,0.997,0.919,1112.000,2536.000,0.304,2.000,55
57,17432.000,1731349.023,486.759,152.801,149.338,148.624,0.987,0.995,0.925,1118.000,1502.000,0.281,2.000,56
58,17524.000,1745073.273,489.588,153.310,150.174,148.584,0.986,0.989,0.919,1124.000,3104.000,0.295,4.472,57
59,18400.000,1877545.778,499.730,156.895,153.931,152.199,0.988,0.989,0.926,1138.000,3602.000,0.286,2.828,58
60,15124.000,1399148.475,452.617,142.618,139.296,138.242,0.987,0.992,0.928,1166.000,1128.000,0.291,2.000,59
62,16160.000,1545346.365,471.931,146.820,143.685,143.202,0.983,0.997,0.912,1254.000,2032.000,0.290,2.828,61
63,17936.000,1806975.204,494.073,154.557,151.894,150.347,0.987,0.990,0.923,1280.000,2868.000,0.292,2.000,62
