cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
73,14048.000,1252522.534,438.475,137.201,134.391,133.108,0.983,0.990,0.918,1368.000,1552.000,0.402,2.000,66
74,17080.000,1679173.608,484.416,151.327,148.268,146.683,0.985,0.989,0.915,1384.000,1832.000,0.383,2.000,67
75,17124.000,1685666.395,484.416,151.539,148.278,147.049,0.985,0.992,0.917,1402.000,612.000,0.383,2.828,68
76,32956.000,4500549.488,672.583,210.647,206.813,202.896,0.989,0.981,0.915,1432.000,3348.000,0.450,4.000,69
77,13940.000,1238106.378,434.960,136.894,133.785,132.669,0.986,0.992,0.926,1450.000,1004.000,0.409,0.000,70
78,17380.000,1723607.830,487.245,152.971,149.796,147.741,0.987,0.986,0.920,1456.000,2470.000,0.400,2.000,71
79,13220.000,1143433.687,430.475,135.484,131.785,128.127,0.977,0.969,0.896,1500.000,2194.000,0.385,0.000,72
80,17320.000,1714690.066,488.416,151.539,148.754,148.253,0.984,0.997,0.912,1524.000,1338.000,0.368,2.000,73
81,16756.000,1631621.156,478.759,151.010,147.839,144.317,0.986,0.976,0.919,1584.000,194.000,0.377,2.000,74
83,15752.000,1487193.077,463.931,145.602,142.278,140.986,0.985,0.991,0.920,1618.000,2808.000,0.393,2.828,76
84,16824.000,1641563.510,480.416,151.010,148.226,144.517,0.985,0.975,0.916,1626.000,3818.000,0.389,2.000,77
85,15952.000,1515606.683,465.103,147.851,144.970,140.108,0.988,0.966,0.927,1638.000,1122.000,0.394,2.000,79
86,16560.000,1603076.689,475.931,148.647,145.797,144.622,0.985,0.992,0.919,1656.000,2020.000,0.410,0.000,80
87,27792.000,3485326.769,617.470,192.354,189.677,186.566,0.989,0.984,0.916,1664.000,506.000,0.413,4.472,78
88,16740.000,1629284.706,478.073,153.388,149.805,142.350,0.986,0.950,0.920,1764.000,1378.000,0.200,76.577,81
89,15428.000,1441545.138,458.274,144.028,141.262,139.063,0.986,0.984,0.923,1770.000,3462.000,0.397,4.472,84
90,17540.000,1747463.784,489.588,152.643,149.914,148.972,0.987,0.994,0.920,1776.000,2984.000,0.400,0.000,83
93,41864.000,6443545.252,762.323,235.440,232.005,229.767,0.989,0.990,0.905,1820.000,892.000,0.459,2.828,82
94,17724.000,1775032.921,495.529,160.162,158.742,142.707,0.984,0.896,0.907,1856.000,1264.000,0.211,70.000,81
95,15928.000,1512187.594,466.274,146.014,142.959,141.868,0.986,0.992,0.921,1926.000,462.000,0.393,0.000,87
96,15400.000,1437622.567,458.274,143.388,140.180,139.883,0.986,0.998,0.921,1982.000,2498.000,0.409,0.000,88
97,14876.000,1364875.552,451.446,141.662,139.430,135.851,0.984,0.974,0.917,2016.000,678.000,0.415,2.000,89
99,15936.000,1513327.004,467.931,146.860,144.197,140.725,0.984,0.976,0.915,2090.000,994.000,0.392,2.000,91
100,16112.000,1538466.274,472.416,148.862,146.803,139.801,0.982,0.952,0.907,2232.000,510.000,0.213,68.118,92
101,15360.000,1432025.079,456.617,144.180,141.258,138.459,0.986,0.980,0.926,2250.000,188.000,0.397,6.325,93
103,14256.000,1280443.236,440.617,138.246,135.136,134.324,0.986,0.994,0.923,2322.000,2328.000,0.413,2.000,95
104,16532.000,1599012.634,475.931,154.052,151.809,138.802,0.986,0.913,0.917,2334.000,600.000,0.219,67.941,92
105,16268.000,1560863.934,470.274,147.851,144.522,143.328,0.985,0.992,0.924,2336.000,3586.000,0.422,2.828,96
106,16960.000,1661508.518,482.073,151.605,148.812,145.121,0.985,0.975,0.917,2476.000,1862.000,0.394,0.000,97
107,15544.000,1457833.687,459.446,144.900,141.504,139.863,0.986,0.988,0.925,2490.000,840.000,0.379,2.000,98
108,13832.000,1223745.959,433.103,138.232,136.396,129.190,0.986,0.947,0.927,2502.000,3426.000,0.212,76.368,100
109,28424.000,3604886.471,625.955,196.122,192.426,188.104,0.988,0.977,0.912,2536.000,1606.000,0.438,2.828,99
111,16044.000,1528737.012,467.931,146.697,143.957,141.906,0.986,0.986,0.921,2542.000,444.000,0.381,0.000,101
112,27600.000,3449271.844,616.985,191.437,188.201,186.755,0.987,0.992,0.911,2576.000,1316.000,0.428,2.000,103
113,14780.000,1351684.866,448.617,142.394,139.856,134.598,0.985,0.962,0.923,2608.000,3530.000,0.226,72.139,100
114,17504.000,1742086.668,488.416,154.829,151.719,146.904,0.987,0.968,0.922,2696.000,2798.000,0.400,0.000,105
115,27280.000,3389458.722,610.642,190.547,187.389,185.361,0.990,0.989,0.919,2714.000,664.000,0.437,0.000,104
116,15424.000,1440984.552,458.274,144.180,141.564,138.726,0.986,0.980,0.923,2730.000,922.000,0.407,2.000,106
117,17360.000,1720633.529,488.416,152.118,149.270,148.081,0.984,0.992,0.914,2746.000,2178.000,0.404,2.000,107
118,15020.000,1384741.472,454.274,142.042,138.968,137.628,0.984,0.990,0.915,2748.000,3690.000,0.521,4.472,108
119,14412.000,1301518.005,442.960,139.284,136.354,134.578,0.985,0.987,0.923,2786.000,3070.000,0.393,0.000,109
