sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
13,52568.000,9066631.849,856.264,267.619,261.612,255.956,0.990,0.978,0.901,154.000,3020.000,1,[8],15592.000,1464591.602,461.103,144.402,141.750,140.054,0.986,0.988,0.922,0.297,2.000
14,91628.000,20864410.128,1169.852,420.462,426.907,273.878,0.990,0.640,0.841,328.000,1250.000,2,"[11, 19]",17104.000,1683139.330,485.144,153.522,151.007,144.241,0.984,0.955,0.913,0.187,75.213
15,90136.000,20356880.265,1169.237,400.000,404.522,284.252,0.988,0.701,0.829,328.000,3604.000,2,"[12, 18]",15510.000,1453528.303,465.588,149.095,146.279,135.273,0.981,0.926,0.899,0.172,69.354
16,55700.000,9888868.301,879.578,272.331,268.017,264.701,0.990,0.987,0.905,298.000,1556.000,1,[13],16460.000,1588578.010,473.103,148.432,145.201,144.338,0.986,0.994,0.924,0.296,2.000
17,60768.000,11268762.215,923.578,287.068,279.313,277.193,0.990,0.992,0.895,338.000,3280.000,1,[14],16032.000,1527022.220,467.931,146.820,144.271,141.489,0.985,0.981,0.920,0.264,2.828
18,61000.000,11333356.571,921.720,285.160,280.119,277.324,0.991,0.990,0.902,346.000,2284.000,1,[15],16216.000,1553386.061,471.931,146.820,143.789,143.594,0.985,0.999,0.915,0.266,2.828
19,54452.000,9558385.763,873.436,269.236,264.793,261.891,0.990,0.989,0.897,356.000,2836.000,1,[16],16852.000,1645663.269,478.759,150.360,147.346,145.627,0.987,0.988,0.924,0.309,4.000
20,54520.000,9576296.210,869.921,268.782,263.893,263.094,0.990,0.997,0.905,364.000,2562.000,1,[17],15792.000,1492861.449,463.931,145.231,142.427,141.181,0.986,0.991,0.922,0.290,2.000
21,47188.000,7711008.048,806.323,253.527,249.169,241.218,0.990,0.968,0.912,390.000,398.000,1,[20],15000.000,1381976.598,451.446,141.873,139.013,137.386,0.986,0.988,0.925,0.318,2.000
22,53496.000,9307772.624,858.607,267.918,264.028,258.042,0.991,0.977,0.912,436.000,2020.000,1,[21],15796.000,1493428.682,466.274,144.997,142.131,141.507,0.983,0.996,0.913,0.295,0.000
24,59616.000,10949846.979,909.921,282.418,277.135,274.159,0.990,0.988,0.905,522.000,1740.000,1,[23],17048.000,1674456.830,484.416,150.373,147.564,147.104,0.984,0.997,0.913,0.286,2.828
25,62756.000,11826239.823,934.406,293.298,288.150,277.404,0.990,0.962,0.903,538.000,3066.000,1,[24],17104.000,1682714.093,484.416,151.327,148.525,146.628,0.985,0.987,0.916,0.273,2.828
26,54208.000,9494210.944,867.294,269.704,264.640,260.949,0.990,0.986,0.906,606.000,3716.000,1,[25],16484.000,1592053.688,474.759,148.930,146.038,143.721,0.985,0.984,0.919,0.304,4.472
27,56900.000,10210151.819,888.749,275.274,270.428,268.009,0.991,0.991,0.905,636.000,3338.000,1,[26],15964.000,1517317.193,467.446,146.820,143.520,141.637,0.984,0.987,0.918,0.281,6.000
28,65112.000,12498426.871,955.862,294.985,288.578,287.470,0.989,0.996,0.896,656.000,2798.000,1,[27],17368.000,1721823.044,488.416,152.237,149.284,148.132,0.985,0.992,0.915,0.267,2.000
29,58384.000,10612179.061,902.891,278.568,273.286,272.078,0.989,0.995,0.900,668.000,2208.000,1,[28],15900.000,1508201.911,465.103,145.561,142.436,142.130,0.986,0.998,0.924,0.272,4.472
30,52824.000,9132942.569,859.092,266.728,261.436,257.359,0.989,0.984,0.899,668.000,720.000,1,[29],15272.000,1419736.257,457.103,143.388,140.399,138.507,0.985,0.986,0.918,0.289,0.000
31,57516.000,10376402.576,895.862,278.568,272.951,268.414,0.990,0.983,0.901,714.000,1524.000,1,[30],16184.000,1548790.246,470.274,146.997,143.671,143.429,0.985,0.998,0.920,0.281,2.000
32,61840.000,11568259.485,926.891,290.000,285.560,275.824,0.991,0.966,0.905,734.000,2512.000,1,[31],16856.000,1646249.227,481.588,149.933,147.176,145.827,0.985,0.991,0.913,0.273,2.000
33,58968.000,10771802.884,908.063,281.737,276.143,271.997,0.989,0.985,0.899,816.000,1968.000,1,[32],16556.000,1602495.899,476.416,148.432,145.224,145.156,0.985,1.000,0.917,0.281,2.000
34,59396.000,10889290.857,911.092,283.817,278.366,271.866,0.988,0.976,0.899,828.000,3548.000,1,[33],15148.000,1402480.220,455.446,142.394,139.480,138.295,0.984,0.991,0.918,0.255,2.000
36,61788.000,11553671.281,923.862,289.254,283.536,277.613,0.990,0.979,0.910,910.000,3156.000,1,[35],17200.000,1696900.863,483.931,151.855,148.716,147.261,0.987,0.990,0.923,0.278,2.000
37,57912.000,10483749.751,900.548,277.200,272.607,270.590,0.989,0.992,0.897,944.000,2810.000,1,[36],16468.000,1589736.288,473.103,148.432,145.383,144.222,0.986,0.992,0.925,0.284,2.828
38,62488.000,11750564.682,927.377,288.950,283.356,280.861,0.990,0.991,0.913,1002.000,1548.000,1,[37],16812.000,1639807.515,478.759,149.693,146.684,145.937,0.986,0.995,0.922,0.269,2.000
39,62824.000,11845466.720,936.347,291.568,287.792,278.057,0.989,0.966,0.900,1050.000,2144.000,1,[38],19160.000,1995065.035,512.902,159.411,156.476,155.910,0.986,0.996,0.915,0.305,2.000
40,55828.000,9922975.178,882.607,274.117,270.408,262.991,0.987,0.972,0.901,1062.000,3396.000,1,[39],16084.000,1534457.615,469.103,147.078,143.913,142.304,0.984,0.989,0.918,0.288,2.000
41,58032.000,10516351.839,898.406,278.632,274.439,269.301,0.990,0.981,0.904,1068.000,2562.000,1,[40],16608.000,1610051.636,475.931,148.647,145.700,145.138,0.987,0.996,0.921,0.286,2.000
42,55004.000,9704098.818,876.749,271.662,266.012,263.376,0.990,0.990,0.899,1072.000,3696.000,1,[41],16344.000,1571814.644,471.931,148.647,145.121,143.400,0.986,0.988,0.922,0.297,4.000
43,61896.000,11583976.719,929.235,292.746,284.331,277.470,0.988,0.975,0.901,1112.000,1862.000,1,[42],16984.000,1665036.552,481.588,150.373,147.329,146.779,0.985,0.996,0.920,0.274,2.828
44,59080.000,10802506.349,910.690,281.780,277.383,271.373,0.987,0.978,0.895,1146.000,3002.000,1,[43],17076.000,1678583.769,481.588,151.010,147.907,146.996,0.988,0.994,0.925,0.289,0.000
46,57920.000,10485922.173,895.092,279.428,273.323,269.985,0.990,0.987,0.908,1282.000,2756.000,1,[45],16052.000,1529880.563,469.103,146.492,143.484,142.442,0.984,0.993,0.917,0.277,4.472
47,55160.000,9745411.603,875.578,272.154,267.101,263.025,0.989,0.984,0.904,1288.000,2366.000,1,[46],16128.000,1540758.500,470.759,146.820,143.802,142.803,0.984,0.993,0.915,0.292,2.000
48,58192.000,10559873.747,897.720,277.705,274.288,270.153,0.991,0.985,0.907,1322.000,3546.000,1,[47],16736.000,1628700.768,477.588,149.933,147.166,144.795,0.986,0.984,0.922,0.288,4.472
49,61764.000,11546940.334,925.034,287.089,281.111,279.878,0.991,0.995,0.907,1328.000,3262.000,1,[48],17048.000,1674456.830,482.759,150.864,148.130,146.536,0.986,0.989,0.919,0.276,6.325
50,57740.000,10437078.972,899.578,279.270,275.160,267.268,0.990,0.971,0.897,1350.000,1380.000,1,[49],17672.000,1767227.067,491.245,153.388,150.590,149.418,0.986,0.992,0.920,0.306,2.828
51,57840.000,10464204.700,897.519,283.323,274.369,268.899,0.990,0.978,0.902,1354.000,828.000,1,[50],16232.000,1555685.670,471.931,147.526,144.143,143.384,0.984,0.995,0.916,0.281,2.828
52,56100.000,9995582.135,885.235,277.078,272.706,262.092,0.989,0.960,0.900,1364.000,1738.000,1,[51],15072.000,1391938.760,454.274,142.394,139.258,137.806,0.984,0.990,0.918,0.269,0.000
53,79724.000,16933526.860,1060.230,331.361,324.006,313.405,0.989,0.967,0.891,1390.000,2072.000,1,[52],26432.000,3232651.137,603.813,187.115,184.247,182.663,0.987,0.991,0.911,0.332,2.000
55,57748.000,10439248.167,891.578,278.173,273.720,268.665,0.992,0.981,0.913,1442.000,2992.000,1,[53],17432.000,1731349.023,488.416,152.315,149.452,148.513,0.986,0.994,0.918,0.302,2.000
56,58400.000,10616541.724,898.891,278.582,274.681,270.762,0.991,0.986,0.908,1466.000,1120.000,1,[55],17108.000,1683304.416,481.588,151.010,148.169,147.008,0.987,0.992,0.927,0.293,2.828
57,54024.000,9445912.218,866.122,268.522,263.810,260.827,0.990,0.988,0.905,1524.000,2586.000,1,[56],16372.000,1575855.545,473.103,147.959,145.226,143.543,0.985,0.988,0.919,0.303,0.000
58,59096.000,10806894.935,904.548,280.927,275.739,273.010,0.991,0.990,0.908,1586.000,2310.000,1,[57],15152.000,1403035.768,452.617,142.352,139.038,138.757,0.986,0.998,0.929,0.256,4.472
59,59656.000,10960869.205,906.406,285.559,280.799,270.559,0.991,0.963,0.912,1608.000,3302.000,1,[58],17048.000,1674456.830,481.103,150.864,147.803,146.861,0.987,0.994,0.926,0.286,2.000
60,56652.000,10143472.824,886.406,275.572,271.285,265.939,0.990,0.980,0.906,1626.000,892.000,1,[59],17132.000,1686847.799,482.759,151.010,148.273,147.113,0.987,0.992,0.924,0.302,2.828
61,64420.000,12299710.259,949.519,292.746,288.107,284.811,0.991,0.988,0.898,1642.000,1890.000,1,[60],18164.000,1841539.506,498.073,155.332,152.401,151.752,0.987,0.996,0.920,0.282,2.828
62,63040.000,11906609.408,935.661,291.349,285.445,281.274,0.990,0.985,0.905,1670.000,3604.000,1,[61],16796.000,1637467.161,477.588,150.479,147.036,145.448,0.987,0.989,0.925,0.266,2.000
63,60592.000,11219841.762,920.548,284.042,279.521,276.134,0.988,0.987,0.899,1678.000,1374.000,1,[62],17936.000,1806975.204,495.245,154.738,151.625,150.615,0.986,0.993,0.919,0.296,2.828
65,61688.000,11525634.295,930.690,290.000,284.331,276.338,0.990,0.972,0.895,1790.000,3074.000,1,[64],17036.000,1672689.179,481.588,150.864,147.583,146.976,0.986,0.996,0.923,0.276,2.000
66,58028.000,10515264.560,895.578,278.632,274.601,269.145,0.991,0.980,0.909,1794.000,1114.000,1,[65],15704.000,1480400.524,463.931,145.134,142.035,140.778,0.984,0.991,0.917,0.271,2.828
67,63632.000,12074722.558,942.690,293.394,288.688,280.744,0.990,0.972,0.900,1804.000,2582.000,1,[66],17364.000,1721228.252,485.588,152.315,149.026,148.351,0.987,0.995,0.925,0.273,2.000
68,57100.000,10264031.179,889.235,275.855,271.248,268.096,0.991,0.988,0.907,1894.000,2022.000,1,[67],15900.000,1508201.911,466.274,145.231,142.464,142.108,0.985,0.997,0.919,0.278,2.000
69,60712.000,11253188.922,918.205,285.111,281.685,274.579,0.991,0.974,0.905,1922.000,2312.000,1,[69],17344.000,1718255.321,485.588,152.315,149.045,148.166,0.987,0.994,0.924,0.286,0.000
70,52316.000,9001514.739,852.264,264.764,260.479,255.791,0.989,0.982,0.905,1922.000,3720.000,1,[68],16144.000,1543051.864,469.103,147.078,143.939,142.807,0.986,0.992,0.922,0.309,2.000
71,52452.000,9036637.873,854.607,263.097,259.229,257.673,0.990,0.994,0.902,1952.000,890.000,1,[70],16260.000,1559712.713,469.103,147.092,144.243,143.530,0.988,0.995,0.929,0.310,2.000
72,97176.000,22787796.265,1205.166,423.405,429.952,288.414,0.990,0.669,0.841,2052.000,1558.000,2,"[71, 77]",16484.000,1592456.191,475.002,151.278,149.120,140.882,0.986,0.946,0.918,0.170,74.095
73,68288.000,13423951.994,975.862,303.058,296.624,293.329,0.990,0.988,0.901,2002.000,3342.000,1,[72],18788.000,1937245.352,507.730,158.152,155.479,153.862,0.986,0.990,0.916,0.275,2.000
75,56000.000,9968867.893,877.921,272.382,267.804,266.318,0.991,0.994,0.913,2032.000,1258.000,1,[74],16372.000,1575855.545,471.931,147.851,144.497,144.266,0.987,0.998,0.924,0.292,0.000
76,50432.000,8519676.166,837.436,258.643,255.346,251.523,0.989,0.985,0.904,2078.000,3068.000,1,[75],16484.000,1592053.688,475.931,148.930,145.822,143.937,0.983,0.987,0.915,0.327,4.472
77,54236.000,9501567.946,866.607,270.007,264.880,260.793,0.990,0.984,0.908,2080.000,2792.000,1,[76],16532.000,1599012.634,474.759,148.499,145.415,144.753,0.986,0.995,0.922,0.305,2.000
78,53908.000,9415505.249,867.779,270.769,263.101,261.019,0.988,0.992,0.900,2156.000,1826.000,1,[78],16984.000,1665036.552,482.759,150.306,147.401,146.715,0.986,0.995,0.916,0.315,2.000
79,62164.000,11659293.311,930.004,295.466,288.119,274.990,0.988,0.953,0.903,2180.000,3616.000,1,[79],17208.000,1698084.885,485.588,152.591,149.510,146.554,0.985,0.980,0.917,0.277,4.000
80,60340.000,11149920.197,917.720,286.356,278.883,275.630,0.987,0.988,0.900,2200.000,2180.000,1,[80],16936.000,1657982.979,481.588,150.572,147.585,146.112,0.986,0.990,0.918,0.281,2.000
81,78600.000,16576682.500,1047.259,329.952,323.497,309.593,0.991,0.956,0.901,2258.000,2478.000,1,[81],19572.000,2059759.957,517.387,161.245,158.251,157.472,0.986,0.995,0.919,0.249,10.770
82,59432.000,10899192.379,905.921,284.788,277.110,273.205,0.990,0.985,0.910,2294.000,3346.000,1,[83],15940.000,1513896.817,466.274,146.014,142.750,142.176,0.986,0.996,0.921,0.268,2.000
84,96240.000,22459351.998,1191.945,427.949,431.918,284.301,0.991,0.657,0.851,2438.000,1622.000,2,"[84, 92]",16224.000,1554642.917,470.274,148.827,146.505,141.049,0.986,0.963,0.922,0.169,76.420
85,63356.000,11996247.725,937.034,289.800,285.589,282.577,0.991,0.989,0.907,2368.000,3068.000,1,[85],17792.000,1785257.865,495.245,153.935,151.144,149.885,0.984,0.992,0.912,0.281,4.472
86,108104.000,26737847.743,1277.367,443.928,452.200,305.432,0.986,0.673,0.833,2472.000,2750.000,2,"[86, 93]",17444.000,1734232.168,490.073,154.156,151.270,146.837,0.985,0.971,0.912,0.161,77.502
87,63676.000,12087248.794,946.205,291.046,285.085,284.515,0.988,0.998,0.894,2432.000,1926.000,1,[88],17516.000,1743878.426,488.416,153.375,150.113,148.568,0.986,0.990,0.923,0.275,4.000
88,52532.000,9057319.828,855.092,266.008,260.063,257.245,0.991,0.989,0.903,2426.000,1114.000,1,[87],16504.000,1594952.019,473.103,148.647,145.398,144.526,0.987,0.994,0.927,0.314,2.000
89,60304.000,11139943.301,921.720,283.323,280.344,274.106,0.988,0.977,0.892,2476.000,2254.000,1,[90],16392.000,1578744.019,473.103,147.959,145.003,143.937,0.985,0.993,0.920,0.272,2.000
