sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
19,31952.000,4296460.976,665.612,207.200,202.891,200.547,0.987,0.988,0.906,134.000,2848.000,1,[23],16844.000,1644491.562,479.931,149.933,147.311,145.596,0.985,0.988,0.919,0.527,0.000
20,33216.000,4553913.719,674.926,213.953,209.387,202.019,0.989,0.965,0.916,140.000,2050.000,1,[24],17068.000,1677404.298,483.931,151.288,147.992,146.848,0.984,0.992,0.916,0.514,0.000
21,32708.000,4449843.978,679.210,210.609,204.853,203.346,0.987,0.992,0.891,156.000,2640.000,1,[25],17576.000,1752846.421,489.588,153.388,150.377,148.820,0.987,0.990,0.921,0.537,2.828
22,32308.000,4368465.514,664.583,209.504,205.048,200.657,0.989,0.978,0.919,158.000,392.000,1,[26],16168.000,1546494.041,469.103,147.513,144.815,142.157,0.987,0.982,0.923,0.500,0.000
23,64284.000,12260781.104,981.685,356.948,349.228,235.148,0.985,0.671,0.838,224.000,3108.000,2,"[27, 39]",16554.000,1602421.709,483.286,157.340,157.572,134.875,0.982,0.849,0.891,0.258,67.212
24,31560.000,4217637.908,657.269,205.913,202.808,198.150,0.989,0.977,0.918,174.000,1078.000,1,[28],16992.000,1666213.118,481.103,152.315,149.532,144.706,0.987,0.968,0.923,0.538,2.828
25,32916.000,4492358.232,678.926,211.178,207.561,201.975,0.987,0.973,0.897,186.000,3500.000,1,[31],17440.000,1732541.001,488.416,153.844,150.408,147.651,0.986,0.982,0.919,0.530,0.000
26,28640.000,3646055.882,628.784,197.363,192.680,189.322,0.988,0.982,0.910,190.000,1848.000,1,[32],16580.000,1605981.690,474.274,148.607,145.361,145.233,0.988,0.999,0.926,0.579,0.000
27,30500.000,4006946.642,650.926,205.913,202.880,191.461,0.988,0.943,0.905,198.000,594.000,1,[33],17244.000,1703416.390,486.759,156.474,153.361,143.206,0.985,0.934,0.915,0.565,0.000
28,90976.000,20642108.538,1191.945,443.630,450.173,259.487,0.989,0.572,0.805,232.000,1392.000,3,"[30, 37, 38]",16773.333,1634276.259,489.655,161.540,161.102,133.916,0.982,0.824,0.880,0.184,91.970
30,32484.000,4404210.348,670.441,208.777,204.252,202.550,0.989,0.991,0.908,294.000,2194.000,1,[40],16852.000,1645663.269,480.416,150.479,147.240,145.750,0.984,0.990,0.918,0.519,2.828
31,30064.000,3921334.988,643.612,202.475,198.546,192.812,0.988,0.971,0.912,300.000,3732.000,1,[41],16948.000,1659745.437,481.588,152.237,149.263,144.576,0.986,0.969,0.918,0.564,2.000
32,33628.000,4638903.715,681.754,212.462,208.396,205.499,0.987,0.986,0.909,310.000,2460.000,1,[42],17980.000,1813628.498,496.416,154.945,151.881,150.736,0.986,0.992,0.917,0.535,0.000
33,30156.000,3939348.493,663.269,205.232,198.745,193.419,0.978,0.972,0.861,326.000,2918.000,1,[43],16016.000,1524736.829,467.446,148.661,146.040,139.668,0.986,0.956,0.921,0.531,0.000
34,33592.000,4631456.535,679.612,212.876,209.096,204.611,0.989,0.978,0.914,340.000,936.000,1,[45],17080.000,1679173.608,483.931,152.118,148.847,146.109,0.985,0.982,0.916,0.508,0.000
35,60732.000,11258749.988,939.460,334.861,337.239,229.463,0.991,0.680,0.865,376.000,3394.000,2,"[44, 54]",16822.000,1641356.070,487.044,158.631,158.470,136.221,0.985,0.853,0.891,0.277,63.256
36,63172.000,11944026.006,976.230,357.200,361.629,223.076,0.989,0.615,0.833,398.000,1660.000,2,"[46, 56]",16530.000,1598766.718,479.387,154.246,153.115,138.147,0.985,0.898,0.904,0.262,71.628
