cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
16,15364.000,1432584.500,458.274,146.014,142.103,137.679,0.985,0.969,0.919,102.000,2258.000,0.521,2.828,16
17,15176.000,1406370.594,462.475,151.605,151.913,128.089,0.983,0.837,0.892,104.000,1834.000,0.269,62.514,17
18,16008.000,1523594.561,467.931,148.661,144.849,140.730,0.985,0.971,0.919,116.000,3012.000,0.485,0.000,18
19,16180.000,1548216.089,469.103,147.078,144.141,142.929,0.986,0.992,0.924,122.000,3256.000,0.483,0.000,19
20,15764.000,1488892.834,462.274,145.890,142.672,140.697,0.987,0.986,0.927,128.000,1614.000,0.468,0.000,20
21,15408.000,1438742.938,458.274,144.554,141.340,138.805,0.985,0.982,0.922,142.000,2586.000,0.487,0.000,21
22,15184.000,1407482.789,456.617,142.394,139.632,138.471,0.983,0.992,0.915,150.000,520.000,0.487,2.000,22
23,16188.000,1549364.475,470.274,147.648,144.180,142.959,0.985,0.991,0.920,168.000,234.000,0.502,0.000,23
24,15984.000,1520169.471,467.446,147.851,144.617,140.827,0.985,0.973,0.919,172.000,3762.000,0.514,0.000,24
25,15516.000,1453896.385,465.387,155.795,154.669,128.474,0.984,0.826,0.900,176.000,3484.000,0.261,60.828,27
27,15280.000,1420851.963,455.446,144.471,141.657,137.345,0.986,0.970,0.926,178.000,2804.000,0.504,2.000,26
28,15544.000,1457833.687,459.446,145.437,141.935,139.472,0.987,0.982,0.925,198.000,1012.000,0.517,2.000,28
29,15772.000,1490026.364,463.446,147.092,143.762,139.706,0.986,0.972,0.923,214.000,2032.000,0.488,0.000,30
30,15912.000,1509909.632,465.103,147.851,144.665,140.053,0.987,0.968,0.924,214.000,1222.000,0.458,0.000,29
31,15844.000,1500241.072,464.617,145.890,142.855,141.221,0.986,0.989,0.922,226.000,732.000,0.490,0.000,31
32,15256.000,1417505.721,458.960,147.513,145.840,133.338,0.983,0.913,0.910,228.000,1816.000,0.271,62.801,17
33,15956.000,1516176.782,469.789,151.539,150.833,135.145,0.984,0.893,0.909,250.000,2402.000,0.266,59.228,32
34,15744.000,1486060.265,469.387,157.582,156.216,129.142,0.984,0.821,0.898,262.000,3568.000,0.265,59.397,27
35,15320.000,1426434.874,460.617,147.513,146.164,133.773,0.985,0.913,0.907,264.000,1444.000,0.250,64.405,33
37,10312.000,787731.399,373.505,118.474,115.889,113.318,0.983,0.978,0.929,300.000,2196.000,0.503,0.000,37
38,16588.000,1607144.181,475.931,148.930,146.094,144.572,0.985,0.990,0.920,310.000,3152.000,0.455,2.000,35
39,15672.000,1475877.917,461.103,144.997,141.844,140.681,0.987,0.992,0.926,312.000,388.000,0.491,0.000,36
40,15960.000,1516746.952,470.073,150.479,148.741,137.028,0.985,0.919,0.908,338.000,2654.000,0.262,67.201,38
41,15248.000,1416390.891,457.789,143.402,141.023,137.695,0.983,0.976,0.914,342.000,2940.000,0.501,2.000,39
42,16948.000,1659745.437,479.931,151.605,148.151,145.656,0.987,0.983,0.925,376.000,172.000,0.481,2.828,40
43,14840.000,1359924.042,456.818,146.328,146.227,129.940,0.980,0.884,0.894,372.000,2382.000,0.247,64.498,32
45,15688.000,1478138.644,470.759,150.586,150.304,133.679,0.982,0.884,0.890,378.000,1388.000,0.256,62.610,33
46,12260.000,1021173.428,408.333,128.950,125.649,124.256,0.985,0.989,0.924,390.000,3712.000,0.500,0.000,43
47,15944.000,1514466.701,466.759,148.647,145.633,139.398,0.985,0.957,0.920,400.000,962.000,0.502,0.000,44
48,15504.000,1452210.056,459.446,144.069,140.807,140.197,0.986,0.996,0.923,400.000,1928.000,0.478,2.000,45
49,28164.000,3555537.830,621.470,193.494,190.779,187.971,0.989,0.985,0.916,422.000,1644.000,0.494,2.000,42
50,14804.000,1354978.534,460.132,148.297,149.838,127.363,0.983,0.840,0.879,430.000,644.000,0.247,64.560,47
51,15712.000,1481531.896,463.446,147.146,144.341,138.608,0.984,0.960,0.919,426.000,3440.000,0.506,2.828,46
52,15460.000,1446032.436,460.617,144.139,141.643,138.981,0.984,0.981,0.916,436.000,1186.000,0.478,0.000,48
53,6484.000,392760.957,297.220,96.540,92.380,89.450,0.977,0.967,0.922,434.000,3856.000,0.481,0.000,49
54,16156.000,1544772.633,475.245,151.182,149.858,137.499,0.981,0.916,0.899,444.000,2576.000,0.265,64.405,38
55,15744.000,1486060.265,465.103,147.526,145.305,138.043,0.985,0.949,0.915,466.000,768.000,0.263,64.560,47
56,15672.000,1475877.917,463.931,149.586,147.270,135.681,0.986,0.920,0.915,484.000,2156.000,0.249,66.212,50
57,15884.000,1505925.953,465.588,146.328,143.143,141.288,0.985,0.987,0.921,504.000,2804.000,0.476,0.000,51
58,15564.000,1460648.219,459.446,144.997,141.459,140.090,0.987,0.990,0.927,506.000,3246.000,0.473,0.000,52
59,15668.000,1475312.916,463.931,147.851,144.859,137.725,0.984,0.951,0.915,510.000,330.000,0.522,2.000,53
61,14836.000,1359374.244,448.617,141.549,138.615,136.281,0.986,0.983,0.926,522.000,3038.000,0.488,0.000,55
62,15828.000,1497969.127,463.446,146.014,142.898,141.037,0.987,0.987,0.926,580.000,132.000,0.510,2.000,57
63,14884.000,1365976.703,450.960,141.421,138.464,136.869,0.984,0.988,0.920,588.000,1426.000,0.474,0.000,58
64,16632.000,1613542.893,475.931,149.586,146.417,144.676,0.986,0.988,0.923,598.000,1046.000,0.481,2.000,59
65,15876.000,1504788.403,471.245,153.388,153.528,132.693,0.986,0.858,0.898,604.000,2096.000,0.252,68.000,50
66,15836.000,1499104.956,465.103,145.890,142.590,141.414,0.985,0.992,0.920,602.000,2338.000,0.456,2.000,60
68,27576.000,3444773.772,615.127,192.510,189.016,185.772,0.989,0.983,0.916,630.000,1834.000,0.495,0.000,61
69,16068.000,1532168.519,469.103,146.711,143.649,142.423,0.985,0.991,0.918,646.000,2638.000,0.470,2.000,62
70,15008.000,1383082.327,467.931,153.584,155.125,125.283,0.977,0.794,0.861,670.000,3630.000,0.237,67.231,63
71,15724.000,1483229.495,463.446,145.231,142.433,140.561,0.985,0.987,0.920,674.000,750.000,0.475,2.000,64
72,15896.000,1507632.814,466.274,147.648,144.908,139.675,0.984,0.964,0.919,688.000,1238.000,0.486,2.000,66
73,15832.000,1498537.005,465.103,146.328,143.622,140.359,0.985,0.977,0.920,688.000,2910.000,0.482,2.000,67
74,16212.000,1552811.336,469.103,148.647,146.164,141.226,0.987,0.966,0.926,710.000,1602.000,0.459,2.000,68
75,15796.000,1493428.682,466.475,153.101,152.872,132.202,0.986,0.861,0.912,720.000,3252.000,0.256,64.498,69
76,16616.000,1611215.108,477.103,155.756,154.473,137.375,0.988,0.887,0.917,718.000,3750.000,0.262,62.032,63
77,16232.000,1555685.670,476.333,155.048,154.864,134.675,0.985,0.862,0.899,736.000,3126.000,0.263,62.514,69
78,8252.000,563900.694,343.563,126.127,124.000,85.920,0.980,0.683,0.879,784.000,1074.000,0.179,74.967,72
79,16116.000,1539039.224,473.588,151.605,151.535,135.948,0.985,0.894,0.903,792.000,2442.000,0.250,66.242,70
80,16068.000,1532168.519,473.588,150.479,148.173,138.309,0.982,0.932,0.900,796.000,3448.000,0.249,67.676,71
81,15208.000,1410821.132,454.960,145.890,142.272,136.133,0.986,0.957,0.923,812.000,1976.000,0.508,0.000,73
82,15940.000,1513896.817,466.274,146.492,143.315,141.620,0.985,0.988,0.921,818.000,2182.000,0.487,0.000,74
83,16256.000,1559137.209,470.274,148.607,145.462,142.317,0.986,0.978,0.924,830.000,882.000,0.557,0.000,76
84,16640.000,1614707.205,475.931,149.907,147.112,144.030,0.987,0.979,0.923,830.000,604.000,0.482,2.000,75
85,15904.000,1508771.080,465.103,145.890,143.089,141.518,0.987,0.989,0.924,836.000,390.000,0.468,2.000,77
86,15700.000,1479834.946,463.931,145.890,142.442,140.348,0.985,0.985,0.917,840.000,2720.000,0.470,2.000,79
87,28760.000,3668995.025,629.470,195.387,192.564,190.168,0.988,0.988,0.912,864.000,1412.000,0.515,2.000,78
88,15824.000,1497401.320,465.103,146.711,143.072,140.834,0.986,0.984,0.919,880.000,1738.000,0.474,0.000,80
90,14640.000,1332525.152,447.647,142.127,140.400,132.861,0.984,0.946,0.918,902.000,1094.000,0.318,44.721,72
91,15648.000,1472488.991,470.558,151.921,152.520,131.814,0.984,0.856,0.888,906.000,2378.000,0.242,64.498,70
92,15212.000,1411377.778,462.558,149.466,150.475,129.959,0.985,0.855,0.893,908.000,3524.000,0.236,67.676,71
93,3744.000,172332.648,221.137,73.539,70.930,67.230,0.982,0.948,0.962,918.000,2068.000,0.493,2.828,84
94,16400.000,1579899.903,471.931,148.661,145.716,143.310,0.987,0.983,0.925,928.000,3774.000,0.485,2.000,82
95,17472.000,1737311.649,488.416,153.114,149.911,148.399,0.986,0.990,0.920,956.000,3080.000,0.451,0.000,83
96,15812.000,1495698.330,465.103,146.820,143.520,140.284,0.984,0.977,0.919,978.000,3298.000,0.464,2.000,85
97,15916.000,1510479.015,466.274,146.328,142.962,141.765,0.985,0.992,0.920,980.000,106.000,0.498,0.000,86
98,15456.000,1445471.269,457.103,146.164,142.431,138.176,0.987,0.970,0.930,982.000,2868.000,0.517,0.000,87
99,16100.000,1536747.850,470.759,146.697,143.829,142.528,0.983,0.991,0.913,1004.000,2582.000,0.474,0.000,88
100,14920.000,1370935.539,451.446,142.127,138.831,136.842,0.985,0.986,0.920,1022.000,2188.000,0.518,0.000,89
101,8272.000,565951.987,335.078,108.757,105.054,100.370,0.980,0.954,0.926,1028.000,828.000,0.497,2.000,93
102,15748.000,1486626.635,462.274,146.123,143.120,140.102,0.986,0.979,0.926,1038.000,1254.000,0.473,4.472,91
103,16476.000,1590894.847,474.274,149.050,146.128,143.562,0.986,0.982,0.920,1042.000,648.000,0.488,0.000,90
104,16736.000,1628700.768,477.103,150.572,147.330,144.646,0.986,0.982,0.924,1050.000,430.000,0.479,2.000,92
105,16144.000,1543051.864,469.103,146.711,143.817,142.932,0.986,0.994,0.922,1062.000,1850.000,0.470,2.000,94
106,15544.000,1457833.687,460.617,144.997,141.521,139.862,0.985,0.988,0.921,1064.000,1634.000,0.481,0.000,95
108,22732.000,2578221.771,715.210,239.282,242.796,134.415,0.855,0.491,0.558,1136.000,3642.000,0.555,6.000,97
109,15592.000,1464591.602,462.274,145.134,142.202,139.609,0.985,0.982,0.917,1120.000,2402.000,0.474,0.000,98
110,15564.000,1460648.219,459.446,146.492,143.505,138.102,0.987,0.962,0.927,1126.000,3442.000,0.524,2.000,99
111,15864.000,1503082.616,463.446,147.580,143.413,140.853,0.988,0.982,0.928,1150.000,3182.000,0.506,2.000,101
112,16028.000,1526450.765,466.759,147.078,143.891,141.835,0.986,0.986,0.924,1154.000,246.000,0.471,2.000,100
113,16260.000,1559712.713,470.274,147.959,145.160,142.628,0.987,0.983,0.924,1154.000,1080.000,0.483,2.000,102
114,16416.000,1582212.515,474.274,149.893,146.324,142.861,0.984,0.976,0.917,1164.000,2042.000,0.501,2.000,103
115,16356.000,1573546.035,473.103,148.297,145.152,143.479,0.986,0.988,0.918,1168.000,2968.000,0.467,0.000,104
116,15724.000,1483229.495,470.960,153.388,153.939,131.185,0.983,0.845,0.891,1172.000,1452.000,0.261,63.561,105
118,16244.000,1557411.121,471.931,147.092,144.292,143.345,0.985,0.993,0.917,1224.000,2592.000,0.481,0.000,106
119,16016.000,1524736.829,467.931,146.328,143.247,142.372,0.985,0.994,0.919,1232.000,3816.000,0.492,2.000,107
120,15296.000,1423084.252,457.103,146.860,144.156,135.148,0.985,0.937,0.920,1236.000,578.000,0.549,2.000,108
121,15744.000,1486060.265,463.931,147.078,144.240,139.012,0.985,0.964,0.919,1240.000,2238.000,0.527,2.000,109
123,15872.000,1504219.736,468.132,154.260,153.506,132.025,0.985,0.858,0.910,1294.000,1422.000,0.263,62.097,105
124,16280.000,1562591.297,471.931,148.930,145.376,142.594,0.986,0.981,0.919,1308.000,1852.000,0.503,2.000,110
125,16588.000,1607144.181,475.931,148.647,145.540,145.131,0.986,0.997,0.920,1318.000,1214.000,0.502,0.000,111
126,15436.000,1442666.526,461.103,145.890,143.211,137.247,0.984,0.958,0.912,1322.000,3486.000,0.517,0.000,112
127,14344.000,1292317.469,441.789,139.714,136.683,133.623,0.985,0.978,0.924,1346.000,334.000,0.462,0.000,113
128,15808.000,1495130.810,462.274,146.123,143.443,140.324,0.988,0.978,0.930,1352.000,3136.000,0.496,0.000,114
129,16180.000,1548216.089,470.274,146.860,143.828,143.251,0.985,0.996,0.919,1358.000,2432.000,0.487,0.000,115
130,15940.000,1513896.817,466.274,146.697,143.621,141.316,0.986,0.984,0.921,1374.000,2080.000,0.491,0.000,116
131,15744.000,1486060.265,462.960,145.602,141.801,141.392,0.986,0.997,0.923,1394.000,882.000,0.517,0.000,117
133,15808.000,1495130.810,465.588,145.602,142.821,140.942,0.984,0.987,0.916,1416.000,3696.000,0.489,2.000,119
134,15776.000,1490593.238,465.103,146.123,143.742,139.780,0.984,0.972,0.916,1418.000,2854.000,0.471,2.000,120
135,15684.000,1477573.354,463.931,149.907,146.651,136.206,0.985,0.929,0.916,1428.000,2628.000,0.530,0.000,122
137,14348.000,1292858.075,441.789,140.471,137.420,132.962,0.986,0.967,0.924,1464.000,1532.000,0.496,0.000,123
138,15460.000,1446032.436,459.446,144.180,141.171,139.464,0.985,0.988,0.920,1468.000,1068.000,0.519,0.000,124
139,15972.000,1518457.890,466.274,146.014,143.002,142.215,0.986,0.994,0.923,1480.000,3308.000,0.483,0.000,125
140,16072.000,1532740.686,469.588,146.820,143.724,142.388,0.985,0.991,0.916,1506.000,1916.000,0.503,2.000,126
141,12612.000,1065466.363,413.990,132.076,129.010,124.505,0.985,0.965,0.925,1534.000,428.000,0.398,8.944,127
142,16264.000,1560288.289,473.789,154.557,153.313,135.351,0.985,0.881,0.910,1534.000,3026.000,0.169,120.033,128
143,16188.000,1549364.475,470.274,147.959,144.741,142.406,0.986,0.984,0.920,1544.000,2324.000,0.457,2.828,129
144,15960.000,1516746.952,467.931,148.661,145.846,139.345,0.984,0.955,0.916,1550.000,660.000,0.512,0.000,130
145,16276.000,1562015.439,473.103,147.648,144.356,143.569,0.984,0.994,0.914,1550.000,1262.000,0.470,0.000,131
146,15360.000,1432025.079,458.759,143.694,140.549,139.155,0.985,0.990,0.917,1560.000,3544.000,0.485,0.000,132
147,16308.000,1566624.285,470.759,147.851,145.261,142.946,0.986,0.984,0.925,1564.000,1712.000,0.477,0.000,133
148,16072.000,1532740.686,470.274,146.697,143.714,142.403,0.984,0.991,0.913,1584.000,2116.000,0.474,2.000,134
149,15848.000,1500809.237,465.103,146.123,143.089,141.031,0.986,0.986,0.921,1612.000,238.000,0.489,0.000,135
150,16084.000,1534457.615,469.588,147.146,144.159,142.065,0.984,0.985,0.917,1620.000,2546.000,0.478,2.000,136
152,16076.000,1533312.925,469.103,147.959,144.719,141.444,0.985,0.977,0.918,1650.000,3780.000,0.476,2.000,138
153,15128.000,1399703.582,453.304,143.736,140.696,136.932,0.987,0.973,0.925,1660.000,2752.000,0.490,2.000,139
154,16616.000,1611215.108,488.132,162.308,160.726,133.875,0.981,0.819,0.876,1664.000,3044.000,0.172,41.761,128
156,15988.000,1520740.141,469.103,146.697,143.897,141.479,0.984,0.983,0.913,1686.000,1430.000,0.472,0.000,141
157,15480.000,1448839.357,458.274,144.250,141.664,139.143,0.987,0.982,0.926,1690.000,834.000,0.474,2.000,142
158,15780.000,1491160.183,470.558,153.114,153.657,131.997,0.982,0.851,0.896,1704.000,1114.000,0.258,63.781,144
