sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
50,64248.000,12250483.215,965.235,337.165,338.491,241.793,0.990,0.714,0.867,566.000,844.000,2,"[55, 56]",15944.000,1514947.712,474.511,154.321,153.774,132.702,0.981,0.858,0.890,0.248,61.131
51,32956.000,4500549.488,672.583,210.381,206.393,203.334,0.989,0.985,0.915,616.000,1112.000,1,[59],15652.000,1473053.632,460.617,146.860,143.540,138.851,0.987,0.967,0.927,0.475,2.000
52,59988.000,11052496.205,943.980,336.363,340.225,224.776,0.988,0.660,0.846,622.000,2982.000,2,"[58, 60]",15282.000,1421156.575,460.818,150.432,149.968,130.346,0.984,0.865,0.904,0.255,65.382
54,31432.000,4192005.309,662.240,208.471,201.619,198.592,0.987,0.985,0.901,652.000,366.000,1,[61],14796.000,1353880.348,449.789,141.549,138.613,135.924,0.984,0.981,0.919,0.471,0.000
55,31516.000,4208820.828,662.926,205.913,200.911,199.794,0.987,0.994,0.901,658.000,572.000,1,[62],15276.000,1420294.073,457.103,144.069,140.953,138.000,0.984,0.979,0.919,0.485,2.828
56,34092.000,4735245.717,685.269,214.374,210.401,206.376,0.989,0.981,0.912,706.000,2728.000,1,[64],16020.000,1525308.070,469.103,146.820,143.613,142.037,0.984,0.989,0.915,0.470,0.000
57,34336.000,4786172.539,691.411,214.830,210.411,207.854,0.988,0.987,0.903,716.000,1992.000,1,[66],16436.000,1585104.866,473.103,148.607,145.327,144.008,0.986,0.991,0.923,0.479,0.000
58,31040.000,4113830.267,655.612,205.154,199.776,197.885,0.987,0.990,0.907,714.000,2484.000,1,[65],15908.000,1509340.320,466.274,147.513,144.399,140.275,0.985,0.971,0.919,0.512,0.000
59,32320.000,4370899.576,668.583,209.380,205.599,200.173,0.989,0.974,0.909,736.000,3674.000,1,[68],15676.000,1476442.991,461.103,146.014,142.804,139.776,0.987,0.979,0.927,0.485,2.828
60,30368.000,3980962.498,649.127,203.539,198.141,195.235,0.988,0.985,0.906,736.000,1364.000,1,[67],15124.000,1399148.475,454.274,143.178,140.382,137.181,0.986,0.977,0.921,0.498,2.000
61,33344.000,4580262.263,681.269,210.238,206.667,205.475,0.988,0.994,0.903,770.000,3362.000,1,[70],15620.000,1468538.527,460.617,144.554,141.455,140.595,0.986,0.994,0.925,0.468,2.000
62,33140.000,4538293.263,675.612,210.950,207.261,203.638,0.989,0.982,0.912,768.000,1700.000,1,[69],15852.000,1501377.474,466.274,145.437,142.178,141.970,0.984,0.998,0.916,0.478,2.828
63,30440.000,3995128.682,646.441,200.569,197.313,196.442,0.989,0.996,0.915,776.000,952.000,1,[71],15132.000,1400258.763,452.617,143.178,140.037,137.589,0.988,0.982,0.928,0.497,0.000
64,61200.000,11389140.052,937.436,326.460,327.526,238.048,0.991,0.726,0.875,868.000,718.000,2,"[72, 82]",15622.000,1468844.067,469.546,156.665,156.655,127.699,0.983,0.811,0.891,0.255,60.299
65,30452.000,3997491.343,647.127,203.185,198.356,195.547,0.988,0.985,0.914,816.000,1178.000,1,[73],15204.000,1410264.558,455.446,142.618,139.926,138.346,0.985,0.989,0.921,0.499,0.000
66,33784.000,4671220.873,682.926,212.349,208.143,206.713,0.989,0.993,0.910,834.000,2902.000,1,[74],15532.000,1456145.837,462.274,144.402,141.512,139.753,0.984,0.988,0.913,0.460,0.000
67,32108.000,4327964.419,662.441,207.692,203.804,200.633,0.990,0.984,0.919,842.000,466.000,1,[75],15284.000,1421409.926,456.617,144.069,141.216,137.809,0.985,0.976,0.921,0.476,2.000
68,32816.000,4471901.868,673.068,212.132,207.110,201.834,0.988,0.974,0.910,872.000,1516.000,1,[76],16052.000,1529880.563,467.931,146.820,143.619,142.314,0.986,0.991,0.921,0.489,2.000
69,30468.000,4000642.282,649.955,202.425,198.551,195.420,0.988,0.984,0.906,880.000,3820.000,1,[77],16024.000,1525879.382,466.274,146.492,143.246,142.430,0.987,0.994,0.926,0.526,2.000
70,31776.000,4261010.854,661.269,206.495,202.500,199.834,0.989,0.987,0.913,898.000,3194.000,1,[78],15624.000,1469102.662,459.446,144.997,141.902,140.194,0.988,0.988,0.930,0.492,2.000
71,33492.000,4610790.865,680.098,212.085,208.323,204.737,0.988,0.983,0.910,900.000,2622.000,1,[79],15996.000,1521881.695,467.931,146.328,143.492,141.938,0.985,0.989,0.918,0.478,2.000
73,64140.000,12219606.861,969.318,347.816,347.135,235.390,0.991,0.678,0.858,984.000,3622.000,2,"[81, 90]",15666.000,1475030.884,469.002,151.017,150.316,133.480,0.984,0.885,0.895,0.244,66.242
74,30532.000,4013254.310,649.269,204.519,201.208,193.226,0.989,0.960,0.910,958.000,1798.000,1,[83],15652.000,1473053.632,461.103,144.471,141.661,140.691,0.986,0.993,0.925,0.513,0.000
75,31468.000,4199209.212,658.441,206.495,203.031,197.389,0.988,0.972,0.912,964.000,2006.000,1,[84],15940.000,1513896.817,467.446,146.123,143.621,141.318,0.985,0.984,0.917,0.507,2.000
76,31472.000,4200009.900,657.955,205.602,202.390,198.017,0.989,0.978,0.914,978.000,258.000,1,[85],15664.000,1474747.987,463.931,144.997,141.869,140.594,0.984,0.991,0.915,0.498,0.000
77,31852.000,4276306.850,661.269,208.355,202.999,199.828,0.990,0.984,0.915,982.000,3384.000,1,[86],15508.000,1452772.093,458.960,144.554,141.661,139.398,0.987,0.984,0.925,0.487,0.000
78,62468.000,11744923.779,966.975,347.264,350.899,227.151,0.990,0.646,0.840,1050.000,1346.000,2,"[87, 94]",15372.000,1433738.546,462.759,148.007,147.127,133.497,0.984,0.905,0.902,0.246,69.318
79,57064.000,10254325.920,919.294,328.956,332.337,218.982,0.990,0.658,0.849,1070.000,1068.000,2,"[88, 97]",15096.000,1395271.978,459.061,149.322,149.283,129.441,0.984,0.864,0.900,0.265,63.650
80,33152.000,4540758.461,682.240,209.724,206.108,204.867,0.986,0.994,0.895,1020.000,2798.000,1,[89],15952.000,1515606.683,466.274,146.014,142.946,142.088,0.986,0.994,0.922,0.481,2.000
81,32416.000,4390388.335,669.754,209.848,204.894,201.490,0.988,0.983,0.908,1084.000,850.000,1,[91],15140.000,1401369.345,455.446,143.736,140.645,137.084,0.985,0.975,0.917,0.467,0.000
82,33880.000,4691145.495,682.441,213.354,208.679,206.766,0.989,0.991,0.914,1084.000,3858.000,1,[92],16836.000,1643320.133,478.274,151.539,148.481,144.379,0.987,0.972,0.925,0.497,2.000
84,33632.000,4639731.425,681.955,213.214,208.143,205.838,0.989,0.988,0.909,1096.000,3090.000,1,[93],16712.000,1625198.604,477.588,150.479,146.978,144.775,0.985,0.985,0.921,0.497,2.000
85,26916.000,3321846.650,606.642,190.924,185.903,184.377,0.989,0.992,0.919,1114.000,638.000,1,[95],14132.000,1263773.497,437.789,139.284,136.496,131.834,0.986,0.966,0.927,0.525,0.000
86,33908.000,4696962.166,682.926,214.374,209.476,206.153,0.988,0.984,0.914,1132.000,2468.000,1,[96],16564.000,1603657.549,477.588,148.930,145.798,144.660,0.984,0.992,0.913,0.488,2.000
87,31216.000,4148868.580,653.955,204.313,200.034,198.736,0.988,0.993,0.917,1158.000,1576.000,1,[98],15516.000,1453896.385,458.960,145.066,142.074,139.059,0.987,0.979,0.926,0.497,0.000
89,31584.000,4222449.817,659.612,205.456,201.519,199.592,0.988,0.990,0.912,1176.000,3284.000,1,[100],15464.000,1446593.675,460.617,144.997,141.987,138.674,0.984,0.977,0.916,0.490,0.000
90,58024.000,10514177.317,922.891,325.386,327.152,225.959,0.991,0.690,0.856,1232.000,316.000,2,"[101, 109]",15036.000,1387019.628,463.103,152.879,152.743,126.097,0.982,0.821,0.881,0.259,61.479
91,33296.000,4570375.622,677.754,211.405,207.908,203.928,0.988,0.981,0.911,1182.000,2212.000,1,[102],16244.000,1557411.121,470.274,147.851,144.930,142.711,0.987,0.985,0.923,0.488,0.000
92,32744.000,4457192.568,675.411,208.471,204.625,203.804,0.987,0.996,0.902,1180.000,3492.000,1,[103],15488.000,1449962.633,458.274,144.180,140.717,140.149,0.987,0.996,0.927,0.473,2.828
93,58736.000,10708295.593,928.632,332.662,333.392,224.428,0.990,0.673,0.856,1234.000,1894.000,2,"[104, 108]",15298.000,1423414.687,459.002,150.852,150.286,130.200,0.987,0.862,0.912,0.260,64.031
94,31456.000,4196807.453,660.583,207.171,201.812,198.512,0.987,0.983,0.906,1228.000,2780.000,1,[105],16136.000,1541905.040,467.446,148.647,145.891,140.831,0.987,0.965,0.928,0.513,0.000
95,33740.000,4662098.207,683.897,212.763,209.591,204.997,0.988,0.978,0.907,1270.000,1216.000,1,[106],15580.000,1462901.146,461.103,144.361,141.728,139.965,0.985,0.988,0.921,0.462,0.000
96,31572.000,4220043.634,657.955,207.740,203.565,197.512,0.989,0.970,0.916,1274.000,762.000,1,[107],15508.000,1452772.093,460.617,144.180,141.773,139.292,0.986,0.982,0.919,0.491,0.000
97,31016.000,4109059.995,653.955,203.735,198.940,198.549,0.988,0.998,0.911,1304.000,2590.000,1,[111],16364.000,1574700.649,471.931,149.050,146.496,142.224,0.986,0.971,0.923,0.528,0.000
99,28636.000,3645292.071,626.642,197.626,194.122,187.853,0.989,0.968,0.916,1308.000,1430.000,1,[112],15076.000,1392492.913,452.617,144.139,141.385,135.782,0.986,0.960,0.925,0.526,0.000
100,31240.000,4153654.202,657.754,207.152,201.553,197.432,0.989,0.979,0.907,1328.000,2382.000,1,[113],15808.000,1495130.810,464.617,145.794,142.372,141.378,0.986,0.993,0.920,0.506,2.000
101,32612.000,4430267.510,672.784,211.358,207.090,200.598,0.989,0.968,0.905,1352.000,500.000,1,[114],15564.000,1460648.219,459.446,146.014,143.023,138.565,0.987,0.969,0.927,0.477,0.000
102,34280.000,4774468.365,684.583,215.407,210.336,207.541,0.990,0.987,0.919,1352.000,1656.000,1,[115],15928.000,1512187.594,466.274,146.014,143.191,141.633,0.986,0.989,0.921,0.465,2.000
103,61076.000,11354543.538,950.891,339.282,340.426,228.761,0.990,0.671,0.849,1420.000,1012.000,2,"[116, 125]",15688.000,1478855.125,468.375,152.110,151.307,132.668,0.983,0.873,0.898,0.257,63.328
104,31024.000,4110649.881,654.441,205.767,200.752,196.801,0.988,0.980,0.910,1382.000,2150.000,1,[117],15504.000,1452210.056,459.446,144.997,142.184,138.845,0.986,0.976,0.923,0.500,0.000
105,31040.000,4113830.267,654.926,205.183,199.838,197.805,0.988,0.990,0.909,1388.000,3484.000,1,[118],16372.000,1575855.545,474.274,148.862,146.350,142.448,0.984,0.973,0.915,0.527,2.000
106,31324.000,4170418.354,656.299,206.155,200.887,198.577,0.989,0.988,0.914,1396.000,2894.000,1,[119],15840.000,1499672.978,465.103,145.231,142.271,141.772,0.985,0.996,0.920,0.506,0.000
108,60088.000,11080144.487,962.477,340.412,341.839,224.199,0.985,0.655,0.815,1484.000,3680.000,2,"[121, 129]",15496.000,1451661.872,465.203,150.063,149.369,132.711,0.984,0.885,0.899,0.258,64.783
109,31956.000,4297267.798,666.240,206.495,203.088,200.385,0.987,0.986,0.905,1480.000,128.000,1,[123],15668.000,1475312.916,462.274,145.231,142.347,140.149,0.985,0.985,0.921,0.490,0.000
110,31100.000,4125764.017,656.784,203.342,199.857,198.198,0.987,0.991,0.906,1478.000,716.000,1,[124],15100.000,1395819.371,455.446,142.773,139.904,137.430,0.983,0.982,0.915,0.486,0.000
111,29988.000,3906475.038,644.299,200.689,197.443,193.406,0.988,0.979,0.908,1482.000,1238.000,1,[126],14684.000,1338536.949,448.617,140.812,138.306,135.182,0.985,0.977,0.917,0.490,0.000
112,30248.000,3957389.497,645.269,202.040,197.986,194.572,0.988,0.983,0.913,1488.000,336.000,1,[127],15076.000,1392492.913,453.789,141.662,139.020,138.080,0.985,0.993,0.920,0.498,2.000
113,30448.000,3996703.738,650.441,201.792,198.568,195.283,0.987,0.983,0.904,1498.000,1810.000,1,[128],14984.000,1379766.025,451.446,142.127,138.977,137.282,0.985,0.988,0.924,0.492,0.000
114,32828.000,4474354.988,676.098,208.403,205.350,203.580,0.987,0.991,0.902,1568.000,2774.000,1,[130],16296.000,1564895.437,471.931,147.580,144.226,143.864,0.985,0.997,0.919,0.496,0.000
115,32380.000,4383076.664,666.926,207.576,203.791,202.325,0.989,0.993,0.915,1590.000,1466.000,1,[131],16224.000,1554535.724,470.274,148.862,145.491,141.997,0.986,0.976,0.922,0.501,2.000
116,32228.000,4352249.988,665.955,207.885,204.291,200.927,0.988,0.983,0.913,1594.000,532.000,1,[132],15524.000,1455020.966,459.446,144.554,141.309,139.874,0.986,0.990,0.924,0.482,2.000
117,31592.000,4224054.193,659.127,205.767,200.954,200.237,0.989,0.996,0.914,1616.000,874.000,1,[133],15444.000,1443788.206,457.103,143.736,140.928,139.531,0.987,0.990,0.929,0.489,2.000
118,33780.000,4670391.294,683.612,213.551,209.148,205.710,0.989,0.983,0.908,1636.000,3856.000,1,[135],16824.000,1641563.510,479.245,150.785,147.319,145.420,0.987,0.987,0.921,0.498,2.000
119,31556.000,4216836.102,661.754,205.222,200.885,200.069,0.988,0.996,0.906,1636.000,2360.000,1,[134],15768.000,1489459.563,463.931,145.134,142.317,141.070,0.985,0.991,0.921,0.500,0.000
120,30304.000,3968384.423,645.955,200.878,196.868,196.034,0.989,0.996,0.913,1644.000,3042.000,1,[136],15336.000,1428670.082,459.446,144.180,141.198,138.297,0.984,0.979,0.913,0.506,2.828
121,33408.000,4593455.525,680.583,212.000,208.273,204.274,0.989,0.981,0.906,1678.000,3352.000,1,[138],16388.000,1578166.183,473.103,148.930,146.320,142.610,0.986,0.975,0.920,0.491,2.000
122,32852.000,4479262.574,676.098,210.950,207.295,201.840,0.988,0.973,0.903,1680.000,1946.000,1,[137],16304.000,1566047.932,470.759,148.297,145.812,142.369,0.987,0.976,0.924,0.496,2.000
124,34176.000,4752757.401,685.754,213.354,209.326,207.908,0.989,0.993,0.913,1688.000,1090.000,1,[142],16280.000,1562591.297,471.931,147.851,144.617,143.340,0.985,0.991,0.919,0.476,2.000
125,31372.000,4180007.969,655.612,204.167,200.604,199.137,0.989,0.993,0.917,1688.000,272.000,1,[140],15416.000,1439863.600,459.446,143.402,140.792,139.441,0.984,0.990,0.918,0.491,0.000
126,32980.000,4505466.628,674.926,208.892,205.810,204.066,0.988,0.991,0.910,1688.000,1650.000,1,[141],15872.000,1504219.736,462.960,145.890,142.635,141.694,0.988,0.993,0.931,0.481,0.000
127,31816.000,4269059.101,661.955,204.949,201.488,201.082,0.988,0.998,0.912,1698.000,2606.000,1,[143],16144.000,1543051.864,469.103,147.078,144.039,142.710,0.986,0.991,0.922,0.507,2.000
128,62180.000,11663794.969,949.235,334.718,334.965,236.667,0.990,0.706,0.867,1782.000,2158.000,2,"[144, 152]",15664.000,1474882.180,467.061,152.255,151.260,132.386,0.984,0.872,0.902,0.252,62.654
129,31736.000,4252967.671,658.642,206.891,201.654,200.453,0.990,0.994,0.919,1728.000,3556.000,1,[145],16612.000,1610633.337,475.931,149.693,146.316,144.566,0.985,0.988,0.922,0.523,0.000
130,33792.000,4672880.179,681.553,213.063,209.182,205.730,0.989,0.983,0.914,1782.000,714.000,1,[146],15900.000,1508201.911,464.617,146.014,143.292,141.285,0.987,0.986,0.926,0.471,0.000
131,29644.000,3839449.919,637.470,199.850,195.597,193.017,0.988,0.987,0.917,1792.000,3174.000,1,[147],15008.000,1383082.327,454.274,141.549,138.610,137.865,0.983,0.995,0.914,0.506,0.000
132,32596.000,4427007.563,673.754,211.073,205.302,202.232,0.986,0.985,0.902,1800.000,506.000,1,[148],15300.000,1423642.506,455.446,143.388,140.196,138.956,0.987,0.991,0.927,0.469,2.000
133,34420.000,4803746.701,686.725,215.128,212.069,206.694,0.990,0.974,0.917,1816.000,2876.000,1,[149],16836.000,1643320.133,481.588,149.933,147.320,145.514,0.984,0.988,0.912,0.489,2.000
134,31060.000,4117806.903,651.612,205.105,200.048,197.763,0.990,0.988,0.919,1820.000,1292.000,1,[150],15556.000,1459522.189,460.617,145.231,142.206,139.289,0.985,0.979,0.921,0.501,2.828
135,33976.000,4711098.366,685.269,212.424,209.161,206.872,0.989,0.989,0.909,1826.000,926.000,1,[151],15768.000,1489459.563,461.789,145.602,142.175,141.216,0.987,0.993,0.929,0.464,0.000
136,33856.000,4686161.690,684.382,215.379,209.028,206.279,0.988,0.987,0.908,1846.000,2374.000,1,[153],15812.000,1495698.330,463.446,146.014,143.219,140.576,0.987,0.982,0.925,0.467,2.000
137,30756.000,4057500.468,649.955,202.712,199.213,196.597,0.989,0.987,0.915,1850.000,1816.000,1,[154],15672.000,1475877.917,462.274,144.471,141.971,140.551,0.986,0.990,0.922,0.510,0.000
138,30504.000,4007734.920,651.612,202.425,198.908,195.369,0.987,0.982,0.903,1852.000,142.000,1,[155],15644.000,1471924.422,461.789,145.231,142.701,139.591,0.985,0.978,0.922,0.513,0.000
140,60776.000,11270987.558,942.489,335.887,337.684,229.362,0.990,0.679,0.860,1932.000,1560.000,2,"[157, 161]",15572.000,1461857.873,465.002,151.821,150.213,132.379,0.984,0.879,0.905,0.256,64.109
141,29040.000,3722705.820,632.299,197.687,194.939,189.718,0.988,0.973,0.913,1910.000,2650.000,1,[158],15996.000,1521881.695,466.274,147.851,144.926,140.539,0.987,0.970,0.925,0.551,2.000
142,28596.000,3637656.887,625.470,196.010,192.107,189.574,0.989,0.987,0.919,1912.000,1114.000,1,[159],14952.000,1375348.420,449.789,142.352,139.323,136.647,0.987,0.981,0.929,0.523,2.000
143,29924.000,3893975.990,639.612,200.360,196.337,194.094,0.990,0.988,0.919,1916.000,336.000,1,[160],15200.000,1409708.058,455.446,143.178,139.961,138.278,0.985,0.988,0.921,0.508,2.000
144,33608.000,4634765.900,680.098,212.085,207.269,206.515,0.989,0.996,0.913,1972.000,3072.000,1,[162],16372.000,1575855.545,471.931,148.930,145.376,143.395,0.987,0.986,0.924,0.487,2.000
146,62600.000,11782170.417,959.945,339.841,342.462,232.890,0.988,0.680,0.854,2028.000,3736.000,2,"[163, 173]",15704.000,1480400.560,466.659,152.414,152.221,132.013,0.985,0.864,0.906,0.251,66.403
147,32332.000,4373334.090,666.441,209.848,203.560,202.302,0.989,0.993,0.915,1984.000,780.000,1,[165],15396.000,1437062.491,456.617,143.736,140.422,139.605,0.987,0.994,0.928,0.476,2.828
148,32996.000,4508745.716,673.269,211.376,206.689,203.300,0.989,0.983,0.915,2022.000,2820.000,1,[166],15596.000,1465155.231,461.789,144.402,141.612,140.234,0.985,0.990,0.919,0.473,0.000
149,33572.000,4627320.937,678.441,212.659,207.403,206.165,0.989,0.994,0.917,2032.000,576.000,1,[167],16248.000,1557986.413,471.931,147.648,144.830,142.844,0.985,0.986,0.917,0.484,2.000
150,32504.000,4408278.401,667.127,207.625,203.578,203.328,0.990,0.999,0.918,2052.000,2192.000,1,[168],15664.000,1474747.987,463.446,145.121,142.229,140.235,0.985,0.986,0.916,0.482,0.000
151,32084.000,4323112.744,665.269,207.200,203.744,200.530,0.989,0.984,0.911,2054.000,2420.000,1,[169],15740.000,1485493.967,463.931,145.437,142.671,140.473,0.984,0.985,0.919,0.491,0.000
152,32772.000,4462910.932,672.098,208.557,204.697,203.871,0.989,0.996,0.912,2060.000,1964.000,1,[170],15600.000,1465718.933,462.274,144.734,141.628,140.252,0.985,0.990,0.917,0.476,2.000
153,33100.000,4530079.158,676.098,210.618,207.369,203.284,0.988,0.980,0.910,2068.000,3448.000,1,[171],16832.000,1642734.522,478.274,151.539,149.346,143.513,0.987,0.961,0.925,0.509,2.000
154,31236.000,4152856.471,652.784,204.167,201.129,197.794,0.991,0.983,0.921,2070.000,178.000,1,[172],15440.000,1443227.330,459.446,144.734,142.062,138.403,0.985,0.974,0.919,0.494,2.000
155,31900.000,4285976.889,659.612,207.239,204.265,198.881,0.990,0.973,0.921,2128.000,1374.000,1,[174],15328.000,1427552.332,456.617,144.139,141.134,138.282,0.986,0.980,0.924,0.481,0.000
156,30272.000,3962100.363,642.441,200.479,197.380,195.287,0.990,0.989,0.922,2142.000,3258.000,1,[175],15420.000,1440424.040,459.931,143.736,140.934,139.314,0.983,0.988,0.916,0.509,0.000
157,34372.000,4793701.694,688.098,214.374,210.666,207.779,0.989,0.986,0.912,2154.000,1626.000,1,[176],16020.000,1525308.070,467.446,147.648,144.091,141.567,0.986,0.982,0.921,0.466,0.000
158,30716.000,4049587.513,656.784,205.300,199.389,196.244,0.985,0.984,0.895,2158.000,982.000,1,[177],15660.000,1474183.130,462.274,145.986,143.388,139.064,0.985,0.970,0.921,0.510,2.828
161,33012.000,4512025.599,677.754,210.846,206.645,203.478,0.988,0.984,0.903,2212.000,3604.000,1,[181],15932.000,1512757.263,465.103,146.014,143.329,141.527,0.987,0.987,0.926,0.483,2.000
