cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
14,14584.000,1324886.832,456.617,152.643,152.662,122.701,0.984,0.797,0.879,120.000,2276.000,0.250,65.391,16
15,15648.000,1472488.991,461.103,145.231,142.172,140.137,0.986,0.986,0.925,132.000,872.000,0.472,2.000,17
16,14624.000,1330341.282,446.960,143.736,140.911,132.171,0.984,0.938,0.920,148.000,3472.000,0.519,2.000,19
17,15728.000,1483795.505,463.446,146.492,144.135,138.942,0.985,0.964,0.920,156.000,170.000,0.498,2.000,18
18,15764.000,1488892.834,463.931,145.437,142.852,140.505,0.985,0.984,0.920,168.000,1276.000,0.483,0.000,20
19,15920.000,1511048.470,470.274,152.971,151.167,134.375,0.984,0.887,0.905,168.000,2392.000,0.273,60.166,16
20,15380.000,1434822.913,458.274,143.736,141.055,138.834,0.985,0.984,0.920,170.000,2792.000,0.476,0.000,21
21,17104.000,1682714.093,481.103,152.118,148.690,146.466,0.988,0.985,0.929,186.000,3856.000,0.506,4.000,22
23,15368.000,1433143.994,458.274,143.388,140.450,139.330,0.985,0.992,0.920,198.000,3142.000,0.520,2.000,23
24,15508.000,1452772.093,469.789,152.315,152.844,130.047,0.977,0.845,0.883,216.000,1868.000,0.249,64.777,24
26,15076.000,1392492.913,453.789,143.178,140.182,136.943,0.985,0.977,0.920,234.000,2598.000,0.514,0.000,25
27,16460.000,1588578.010,474.759,149.050,146.236,143.318,0.985,0.980,0.918,248.000,3654.000,0.479,2.000,26
28,16036.000,1527593.746,466.274,147.472,144.109,141.689,0.986,0.983,0.927,264.000,2120.000,0.479,0.000,27
29,15928.000,1512187.594,463.446,146.820,143.805,141.029,0.988,0.981,0.932,286.000,1612.000,0.472,0.000,28
30,15200.000,1409708.058,467.044,155.795,155.392,125.456,0.976,0.801,0.876,306.000,2944.000,0.242,68.411,29
31,15516.000,1453896.385,460.617,145.836,142.471,138.672,0.986,0.973,0.919,328.000,1412.000,0.490,0.000,30
34,16100.000,1536747.850,482.546,153.805,152.683,134.695,0.979,0.879,0.869,340.000,1850.000,0.258,60.531,24
35,15520.000,1454458.639,459.446,144.180,141.487,139.669,0.986,0.987,0.924,342.000,3416.000,0.524,0.000,34
36,14776.000,1351136.181,448.617,141.549,138.723,135.625,0.986,0.978,0.923,340.000,780.000,0.455,2.000,33
37,16160.000,1545346.365,470.274,147.078,144.055,142.845,0.985,0.992,0.918,350.000,996.000,0.470,0.000,35
38,15216.000,1411934.498,456.617,142.773,140.324,138.071,0.984,0.984,0.917,364.000,1208.000,0.500,0.000,37
39,14716.000,1342914.827,445.789,140.656,137.721,136.060,0.987,0.988,0.931,364.000,236.000,0.469,2.000,36
40,15600.000,1465718.933,458.960,146.123,142.658,139.252,0.987,0.976,0.931,372.000,2432.000,0.522,2.000,38
41,15536.000,1456708.382,462.475,151.420,150.542,131.814,0.985,0.873,0.913,392.000,3806.000,0.254,66.272,39
42,17432.000,1731349.023,494.357,161.604,162.541,137.430,0.984,0.840,0.896,404.000,3018.000,0.278,54.406,29
43,15724.000,1483229.495,463.446,146.328,142.770,140.235,0.985,0.982,0.920,412.000,2756.000,0.463,0.000,40
44,14564.000,1322162.410,452.333,148.432,147.579,126.342,0.981,0.851,0.894,430.000,582.000,0.238,62.129,41
45,15484.000,1449400.959,463.446,149.050,147.256,134.063,0.983,0.909,0.906,440.000,458.000,0.253,62.290,41
46,15620.000,1468538.527,461.789,146.492,143.524,138.575,0.986,0.965,0.920,456.000,3228.000,0.509,0.000,42
47,16272.000,1561439.651,471.931,147.526,144.693,143.188,0.985,0.990,0.918,506.000,1522.000,0.489,2.000,43
48,15124.000,1399148.475,460.215,153.114,153.664,126.275,0.984,0.816,0.897,510.000,3590.000,0.242,66.603,44
49,15532.000,1456145.837,461.103,145.121,141.954,139.322,0.985,0.981,0.918,514.000,1964.000,0.530,2.000,45
50,15276.000,1420294.073,459.446,142.688,139.937,139.002,0.982,0.993,0.909,518.000,1744.000,0.485,2.828,46
51,16012.000,1524165.659,472.818,156.205,156.191,131.349,0.985,0.836,0.900,520.000,3818.000,0.262,62.290,39
52,15972.000,1518457.890,467.931,146.328,143.514,141.709,0.983,0.987,0.917,536.000,2590.000,0.481,2.000,47
53,15124.000,1399148.475,455.446,143.388,140.506,137.060,0.985,0.975,0.916,536.000,1316.000,0.515,2.000,48
54,16088.000,1535030.067,468.617,148.189,146.060,140.394,0.986,0.960,0.921,548.000,132.000,0.258,65.115,49
55,15480.000,1448839.357,474.061,153.310,152.557,130.065,0.977,0.847,0.866,562.000,782.000,0.241,62.129,50
56,16408.000,1581056.068,474.960,155.332,154.991,135.340,0.985,0.870,0.914,570.000,904.000,0.255,60.133,50
57,15784.000,1491727.200,467.245,148.862,147.272,136.639,0.984,0.927,0.909,598.000,3490.000,0.253,66.603,44
58,15176.000,1406370.594,461.990,150.864,151.333,128.599,0.983,0.844,0.894,616.000,2918.000,0.253,64.281,52
59,15652.000,1473053.632,460.617,146.860,143.540,138.851,0.987,0.967,0.927,618.000,1112.000,0.475,2.000,51
60,15388.000,1435942.556,459.647,150.000,148.602,132.093,0.986,0.887,0.915,630.000,3048.000,0.257,66.483,52
61,14796.000,1353880.348,449.789,141.549,138.613,135.924,0.984,0.981,0.919,652.000,366.000,0.471,0.000,54
62,15276.000,1420294.073,457.103,144.069,140.953,138.000,0.984,0.979,0.919,656.000,570.000,0.485,2.828,55
63,14616.000,1329249.794,455.161,150.306,150.436,125.174,0.983,0.822,0.887,676.000,154.000,0.235,64.777,49
64,16020.000,1525308.070,469.103,146.820,143.613,142.037,0.984,0.989,0.915,706.000,2728.000,0.470,0.000,56
65,15908.000,1509340.320,466.274,147.513,144.399,140.275,0.985,0.971,0.919,714.000,2484.000,0.512,0.000,58
66,16436.000,1585104.866,473.103,148.607,145.327,144.008,0.986,0.991,0.923,716.000,1992.000,0.479,0.000,57
67,15124.000,1399148.475,454.274,143.178,140.382,137.181,0.986,0.977,0.921,734.000,1364.000,0.498,2.000,60
68,15676.000,1476442.991,461.103,146.014,142.804,139.776,0.987,0.979,0.927,734.000,3676.000,0.485,2.828,59
69,15852.000,1501377.474,466.274,145.437,142.178,141.970,0.984,0.998,0.916,766.000,1698.000,0.478,2.828,62
70,15620.000,1468538.527,460.617,144.554,141.455,140.595,0.986,0.994,0.925,768.000,3362.000,0.468,2.000,61
71,15132.000,1400258.763,452.617,143.178,140.037,137.589,0.988,0.982,0.928,776.000,952.000,0.497,0.000,63
72,15724.000,1483229.495,473.789,159.524,159.503,126.637,0.981,0.787,0.880,808.000,724.000,0.257,60.299,64
73,15204.000,1410264.558,455.446,142.618,139.926,138.346,0.985,0.989,0.921,816.000,1178.000,0.499,0.000,65
74,15532.000,1456145.837,462.274,144.402,141.512,139.753,0.984,0.988,0.913,834.000,2902.000,0.460,0.000,66
75,15284.000,1421409.926,456.617,144.069,141.216,137.809,0.985,0.976,0.921,844.000,466.000,0.476,2.000,67
76,16052.000,1529880.563,467.931,146.820,143.619,142.314,0.986,0.991,0.921,874.000,1516.000,0.489,2.000,68
77,16024.000,1525879.382,466.274,146.492,143.246,142.430,0.987,0.994,0.926,878.000,3820.000,0.526,2.000,69
78,15624.000,1469102.662,459.446,144.997,141.902,140.194,0.988,0.988,0.930,896.000,3194.000,0.492,2.000,70
79,15996.000,1521881.695,467.931,146.328,143.492,141.938,0.985,0.989,0.918,898.000,2622.000,0.478,2.000,71
81,15680.000,1477008.137,472.416,153.844,154.384,130.518,0.984,0.838,0.883,926.000,3590.000,0.244,66.242,73
82,15520.000,1454458.639,465.304,153.805,153.808,128.761,0.985,0.835,0.901,928.000,712.000,0.254,60.299,64
83,15652.000,1473053.632,461.103,144.471,141.661,140.691,0.986,0.993,0.925,958.000,1798.000,0.513,0.000,74
84,15940.000,1513896.817,467.446,146.123,143.621,141.318,0.985,0.984,0.917,964.000,2004.000,0.507,2.000,75
85,15664.000,1474747.987,463.931,144.997,141.869,140.594,0.984,0.991,0.915,978.000,258.000,0.498,0.000,76
86,15508.000,1452772.093,458.960,144.554,141.661,139.398,0.987,0.984,0.925,982.000,3384.000,0.487,0.000,77
87,15248.000,1416390.891,458.759,146.014,144.694,134.355,0.985,0.927,0.910,986.000,1314.000,0.244,71.554,78
88,15152.000,1403035.768,455.647,146.328,145.487,132.765,0.986,0.911,0.917,1006.000,1076.000,0.266,64.498,79
89,15952.000,1515606.683,466.274,146.014,142.946,142.088,0.986,0.994,0.922,1020.000,2800.000,0.481,2.000,80
90,15652.000,1473053.632,465.588,148.189,146.248,136.442,0.984,0.932,0.907,1042.000,3654.000,0.244,66.242,73
91,15140.000,1401369.345,455.446,143.736,140.645,137.084,0.985,0.975,0.917,1084.000,850.000,0.467,0.000,81
92,16836.000,1643320.133,478.274,151.539,148.481,144.379,0.987,0.972,0.925,1084.000,3860.000,0.497,2.000,82
93,16712.000,1625198.604,477.588,150.479,146.978,144.775,0.985,0.985,0.921,1096.000,3088.000,0.497,2.000,84
94,15496.000,1451086.200,466.759,150.000,149.559,132.638,0.983,0.882,0.894,1110.000,1376.000,0.248,67.082,78
95,14132.000,1263773.497,437.789,139.284,136.496,131.834,0.986,0.966,0.927,1114.000,638.000,0.525,0.000,85
96,16564.000,1603657.549,477.588,148.930,145.798,144.660,0.984,0.992,0.913,1130.000,2468.000,0.488,2.000,86
97,15040.000,1387508.188,462.475,152.315,153.078,126.117,0.981,0.817,0.884,1132.000,1058.000,0.264,62.801,79
98,15516.000,1453896.385,458.960,145.066,142.074,139.059,0.987,0.979,0.926,1158.000,1576.000,0.497,0.000,87
100,15464.000,1446593.675,460.617,144.997,141.987,138.674,0.984,0.977,0.916,1176.000,3284.000,0.490,0.000,89
101,14868.000,1363774.698,462.274,153.114,153.199,124.527,0.982,0.807,0.874,1174.000,338.000,0.256,62.032,90
102,16244.000,1557411.121,470.274,147.851,144.930,142.711,0.987,0.985,0.923,1182.000,2212.000,0.488,0.000,91
103,15488.000,1449962.633,458.274,144.180,140.717,140.149,0.987,0.996,0.927,1178.000,3494.000,0.473,2.828,92
104,15448.000,1444349.154,460.416,152.118,151.278,130.558,0.988,0.859,0.916,1184.000,1854.000,0.263,64.031,93
105,16136.000,1541905.040,467.446,148.647,145.891,140.831,0.987,0.965,0.928,1228.000,2780.000,0.513,0.000,94
106,15580.000,1462901.146,461.103,144.361,141.728,139.965,0.985,0.988,0.921,1270.000,1216.000,0.462,0.000,95
107,15508.000,1452772.093,460.617,144.180,141.773,139.292,0.986,0.982,0.919,1274.000,762.000,0.491,0.000,96
108,15148.000,1402480.220,457.588,149.586,149.294,129.843,0.987,0.865,0.909,1284.000,1934.000,0.258,64.031,93
109,15204.000,1410264.558,463.931,152.643,152.286,127.667,0.982,0.835,0.888,1288.000,292.000,0.262,60.926,90
111,16364.000,1574700.649,471.931,149.050,146.496,142.224,0.986,0.971,0.923,1304.000,2590.000,0.528,0.000,97
112,15076.000,1392492.913,452.617,144.139,141.385,135.782,0.986,0.960,0.925,1308.000,1430.000,0.526,0.000,99
113,15808.000,1495130.810,464.617,145.794,142.372,141.378,0.986,0.993,0.920,1326.000,2382.000,0.506,2.000,100
114,15564.000,1460648.219,459.446,146.014,143.023,138.565,0.987,0.969,0.927,1352.000,500.000,0.477,0.000,101
115,15928.000,1512187.594,466.274,146.014,143.191,141.633,0.986,0.989,0.921,1352.000,1658.000,0.465,2.000,102
116,15124.000,1399148.475,465.304,152.801,152.738,127.181,0.979,0.825,0.878,1358.000,994.000,0.248,64.560,103
117,15504.000,1452210.056,459.446,144.997,142.184,138.845,0.986,0.976,0.923,1382.000,2150.000,0.500,0.000,104
118,16372.000,1575855.545,474.274,148.862,146.350,142.448,0.984,0.973,0.915,1388.000,3482.000,0.527,2.000,105
119,15840.000,1499672.978,465.103,145.231,142.271,141.772,0.985,0.996,0.920,1396.000,2894.000,0.506,0.000,106
121,16000.000,1522452.579,470.274,149.050,147.844,138.183,0.985,0.932,0.909,1424.000,3696.000,0.266,62.097,108
123,15668.000,1475312.916,462.274,145.231,142.347,140.149,0.985,0.985,0.921,1480.000,128.000,0.490,0.000,109
124,15100.000,1395819.371,455.446,142.773,139.904,137.430,0.983,0.982,0.915,1478.000,716.000,0.486,0.000,110
125,16252.000,1558561.775,471.446,151.420,149.876,138.155,0.987,0.921,0.919,1480.000,1028.000,0.266,62.097,103
126,14684.000,1338536.949,448.617,140.812,138.306,135.182,0.985,0.977,0.917,1482.000,1238.000,0.490,0.000,111
127,15076.000,1392492.913,453.789,141.662,139.020,138.080,0.985,0.993,0.920,1490.000,336.000,0.498,2.000,112
128,14984.000,1379766.025,451.446,142.127,138.977,137.282,0.985,0.988,0.924,1498.000,1810.000,0.492,0.000,113
129,14992.000,1380871.164,460.132,151.076,150.894,127.239,0.982,0.838,0.890,1550.000,3666.000,0.250,67.469,108
130,16296.000,1564895.437,471.931,147.580,144.226,143.864,0.985,0.997,0.919,1568.000,2774.000,0.496,0.000,114
131,16224.000,1554535.724,470.274,148.862,145.491,141.997,0.986,0.976,0.922,1590.000,1464.000,0.501,2.000,115
132,15524.000,1455020.966,459.446,144.554,141.309,139.874,0.986,0.990,0.924,1592.000,532.000,0.482,2.000,116
133,15444.000,1443788.206,457.103,143.736,140.928,139.531,0.987,0.990,0.929,1618.000,874.000,0.489,2.000,117
134,15768.000,1489459.563,463.931,145.134,142.317,141.070,0.985,0.991,0.921,1636.000,2360.000,0.500,0.000,119
135,16824.000,1641563.510,479.245,150.785,147.319,145.420,0.987,0.987,0.921,1636.000,3858.000,0.498,2.000,118
136,15336.000,1428670.082,459.446,144.180,141.198,138.297,0.984,0.979,0.913,1642.000,3044.000,0.506,2.828,120
137,16304.000,1566047.932,470.759,148.297,145.812,142.369,0.987,0.976,0.924,1678.000,1946.000,0.496,2.000,122
138,16388.000,1578166.183,473.103,148.930,146.320,142.610,0.986,0.975,0.920,1678.000,3354.000,0.491,2.000,121
140,15416.000,1439863.600,459.446,143.402,140.792,139.441,0.984,0.990,0.918,1688.000,272.000,0.491,0.000,125
141,15872.000,1504219.736,462.960,145.890,142.635,141.694,0.988,0.993,0.931,1688.000,1650.000,0.481,0.000,126
142,16280.000,1562591.297,471.931,147.851,144.617,143.340,0.985,0.991,0.919,1690.000,1090.000,0.476,2.000,124
143,16144.000,1543051.864,469.103,147.078,144.039,142.710,0.986,0.991,0.922,1696.000,2606.000,0.507,2.000,127
144,15420.000,1440424.040,464.818,151.539,150.196,131.392,0.983,0.870,0.897,1718.000,2168.000,0.248,64.777,128
145,16612.000,1610633.337,475.931,149.693,146.316,144.566,0.985,0.988,0.922,1728.000,3556.000,0.523,0.000,129
146,15900.000,1508201.911,464.617,146.014,143.292,141.285,0.987,0.986,0.926,1782.000,714.000,0.471,0.000,130
147,15008.000,1383082.327,454.274,141.549,138.610,137.865,0.983,0.995,0.914,1792.000,3174.000,0.506,0.000,131
148,15300.000,1423642.506,455.446,143.388,140.196,138.956,0.987,0.991,0.927,1800.000,504.000,0.469,2.000,132
149,16836.000,1643320.133,481.588,149.933,147.320,145.514,0.984,0.988,0.912,1816.000,2878.000,0.489,2.000,133
150,15556.000,1459522.189,460.617,145.231,142.206,139.289,0.985,0.979,0.921,1818.000,1290.000,0.501,2.828,134
151,15768.000,1489459.563,461.789,145.602,142.175,141.216,0.987,0.993,0.929,1826.000,926.000,0.464,0.000,135
152,15908.000,1509340.320,469.304,152.971,152.323,133.381,0.984,0.873,0.908,1842.000,2150.000,0.256,60.531,128
153,15812.000,1495698.330,463.446,146.014,143.219,140.576,0.987,0.982,0.925,1846.000,2376.000,0.467,2.000,136
154,15672.000,1475877.917,462.274,144.471,141.971,140.551,0.986,0.990,0.922,1850.000,1816.000,0.510,0.000,137
155,15644.000,1471924.422,461.789,145.231,142.701,139.591,0.985,0.978,0.922,1852.000,142.000,0.513,0.000,138
157,15380.000,1434822.913,463.245,152.315,150.689,130.312,0.983,0.862,0.901,1894.000,1612.000,0.253,64.405,140
158,15996.000,1521881.695,466.274,147.851,144.926,140.539,0.987,0.970,0.925,1910.000,2648.000,0.551,2.000,141
159,14952.000,1375348.420,449.789,142.352,139.323,136.647,0.987,0.981,0.929,1912.000,1116.000,0.523,2.000,142
160,15200.000,1409708.058,455.446,143.178,139.961,138.278,0.985,0.988,0.921,1916.000,334.000,0.508,2.000,143
