cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
13,6028.000,352065.659,283.765,91.389,88.827,86.405,0.982,0.973,0.941,106.000,2272.000,0.606,2.000,21
14,15132.000,1400258.763,454.960,142.352,138.933,138.686,0.984,0.998,0.919,118.000,868.000,0.495,2.828,19
15,16196.000,1550513.145,479.044,154.984,154.922,134.099,0.982,0.859,0.887,142.000,2110.000,0.242,64.900,20
17,15872.000,1504219.736,466.759,147.851,145.396,139.000,0.985,0.956,0.915,146.000,3280.000,0.502,0.000,22
18,14984.000,1379766.025,450.960,142.352,139.458,136.807,0.986,0.981,0.926,166.000,1834.000,0.487,0.000,23
19,15388.000,1435942.556,458.073,147.851,146.483,133.887,0.986,0.913,0.922,194.000,680.000,0.260,65.605,24
20,15736.000,1484927.741,464.617,145.890,142.333,140.774,0.984,0.989,0.916,200.000,2938.000,0.483,2.000,25
21,15140.000,1401369.345,454.274,142.352,139.021,138.663,0.985,0.997,0.922,200.000,2696.000,0.493,0.000,26
22,15024.000,1385294.668,451.446,142.394,139.488,137.138,0.987,0.983,0.926,216.000,3816.000,0.499,2.000,27
23,16552.000,1601915.180,478.558,156.780,155.982,135.558,0.985,0.866,0.908,246.000,2036.000,0.247,62.801,20
24,14992.000,1380871.164,457.872,150.944,152.291,126.460,0.986,0.823,0.899,276.000,578.000,0.253,65.299,24
25,15452.000,1444910.175,457.789,146.014,143.132,137.462,0.987,0.960,0.927,278.000,1098.000,0.496,0.000,28
26,15472.000,1447716.371,459.446,146.697,143.255,137.529,0.985,0.960,0.921,280.000,2482.000,0.492,2.000,29
27,14544.000,1319439.858,444.132,140.769,137.583,134.598,0.986,0.978,0.927,322.000,1672.000,0.485,2.000,30
28,15028.000,1385847.938,464.617,152.315,150.602,127.555,0.972,0.844,0.875,328.000,1420.000,0.160,113.225,32
29,15816.000,1496265.922,462.274,145.561,142.634,141.186,0.988,0.990,0.930,328.000,3642.000,0.488,2.000,31
30,15724.000,1483229.495,461.789,145.231,142.231,140.764,0.986,0.990,0.927,342.000,3380.000,0.525,0.000,33
31,16148.000,1543625.383,470.759,147.648,144.519,142.270,0.985,0.984,0.916,400.000,412.000,0.495,2.000,34
32,15540.000,1457270.998,463.446,149.466,147.249,134.524,0.983,0.913,0.909,408.000,2194.000,0.233,80.050,35
33,15984.000,1520169.471,466.274,146.860,143.886,141.444,0.986,0.983,0.924,422.000,744.000,0.472,0.000,36
34,14508.000,1314543.980,444.132,139.714,136.261,135.577,0.985,0.995,0.924,430.000,2698.000,0.538,0.000,37
35,15552.000,1458959.283,459.446,144.941,141.580,139.865,0.987,0.988,0.926,440.000,2894.000,0.527,2.000,38
36,15392.000,1436502.487,459.446,144.180,140.982,139.022,0.983,0.986,0.916,448.000,988.000,0.510,2.000,39
37,16980.000,1664448.374,499.245,163.670,161.019,136.477,0.977,0.834,0.856,444.000,1376.000,0.181,32.558,32
38,16204.000,1551662.099,473.304,154.932,154.402,134.221,0.986,0.865,0.909,466.000,3806.000,0.252,64.000,40
39,15440.000,1443227.330,463.446,152.315,151.482,130.228,0.985,0.857,0.903,486.000,1256.000,0.164,118.152,32
40,15412.000,1439303.233,459.446,144.402,141.622,138.563,0.985,0.978,0.917,484.000,1796.000,0.507,2.000,41
41,15956.000,1516176.782,466.274,146.492,143.431,141.644,0.985,0.988,0.922,488.000,2444.000,0.481,2.000,42
42,15060.000,1390276.744,453.789,143.736,141.133,135.878,0.985,0.963,0.919,530.000,1574.000,0.471,2.000,43
43,14932.000,1372589.816,451.446,142.127,138.987,136.800,0.984,0.984,0.921,534.000,568.000,0.504,2.000,44
44,14584.000,1324886.832,460.617,150.785,150.776,124.462,0.976,0.817,0.864,554.000,3564.000,0.258,67.052,45
45,15344.000,1429788.123,461.588,150.944,150.327,130.305,0.984,0.865,0.905,564.000,2006.000,0.255,67.201,46
46,15436.000,1442666.526,459.446,146.014,144.427,136.224,0.986,0.942,0.919,560.000,2230.000,0.231,76.158,35
47,16060.000,1531024.398,473.304,153.584,153.068,134.253,0.982,0.873,0.901,592.000,3808.000,0.250,62.032,40
48,15652.000,1473053.632,463.931,145.671,143.271,139.105,0.984,0.971,0.914,592.000,3328.000,0.501,0.000,47
49,15924.000,1511617.996,466.274,146.860,143.768,141.034,0.986,0.981,0.920,620.000,282.000,0.505,2.828,49
50,15872.000,1504219.736,463.446,147.092,144.555,139.808,0.987,0.967,0.929,622.000,2634.000,0.492,0.000,48
51,15748.000,1486626.635,465.103,149.466,147.495,136.049,0.985,0.922,0.915,634.000,2960.000,0.257,70.228,50
52,15344.000,1429788.123,458.274,143.388,140.453,139.099,0.985,0.990,0.918,650.000,948.000,0.500,2.828,51
53,15700.000,1479834.946,467.730,154.052,153.802,130.808,0.985,0.845,0.902,668.000,1930.000,0.261,61.612,46
55,15188.000,1408038.996,455.931,142.352,139.243,138.883,0.984,0.997,0.918,676.000,1174.000,0.501,0.000,53
56,15556.000,1459522.189,460.617,148.647,146.658,135.135,0.987,0.921,0.921,676.000,3524.000,0.276,61.351,45
57,15376.000,1434263.201,467.446,151.182,150.889,130.643,0.983,0.860,0.884,682.000,2832.000,0.251,66.483,50
58,15196.000,1409151.631,454.960,143.388,140.537,137.676,0.986,0.980,0.923,692.000,2392.000,0.504,0.000,54
59,15168.000,1405258.692,456.617,144.997,142.359,135.668,0.983,0.953,0.914,694.000,714.000,0.520,2.000,55
60,15328.000,1427552.332,455.446,144.554,141.429,137.997,0.987,0.976,0.929,708.000,3154.000,0.485,0.000,56
61,15224.000,1413048.158,455.446,148.499,145.418,133.320,0.986,0.917,0.922,734.000,1706.000,0.501,2.000,58
62,15520.000,1454458.639,461.103,144.734,141.818,139.348,0.984,0.983,0.917,738.000,516.000,0.517,2.000,59
63,14828.000,1358274.872,451.446,140.982,138.145,136.670,0.983,0.989,0.914,774.000,3706.000,0.471,0.000,60
64,15940.000,1513896.817,466.274,146.014,142.911,142.026,0.986,0.994,0.921,794.000,1344.000,0.477,2.000,61
65,15364.000,1432584.500,458.274,144.139,141.304,138.457,0.985,0.980,0.919,822.000,246.000,0.529,0.000,62
67,15812.000,1495698.330,466.274,146.328,143.914,139.903,0.983,0.972,0.914,858.000,3300.000,0.473,2.000,64
68,15884.000,1505925.953,466.274,145.890,142.440,141.989,0.985,0.997,0.918,860.000,2012.000,0.487,0.000,65
69,15584.000,1463464.559,462.274,144.222,141.429,140.307,0.984,0.992,0.916,878.000,1078.000,0.498,2.000,66
70,15208.000,1410821.132,465.103,152.801,153.114,127.624,0.982,0.826,0.883,880.000,3508.000,0.240,68.877,67
71,16056.000,1530452.445,469.103,147.092,144.329,141.647,0.985,0.981,0.917,892.000,1578.000,0.490,0.000,68
72,15580.000,1462901.146,459.446,144.471,141.191,140.501,0.987,0.995,0.927,894.000,812.000,0.496,2.000,70
73,14440.000,1305312.780,443.647,144.361,142.834,128.879,0.986,0.901,0.922,896.000,2764.000,0.244,64.125,69
74,15232.000,1414162.110,459.647,149.466,148.705,131.028,0.984,0.877,0.906,900.000,2888.000,0.257,60.000,69
75,11796.000,963753.451,401.505,126.317,123.780,121.348,0.982,0.980,0.920,908.000,2572.000,0.459,0.000,72
76,15888.000,1506494.835,466.759,146.697,143.860,140.622,0.984,0.977,0.916,914.000,3876.000,0.476,0.000,71
77,15232.000,1414162.110,464.416,151.539,151.625,129.249,0.984,0.844,0.887,920.000,1786.000,0.254,64.498,74
78,15572.000,1461774.538,460.617,145.231,142.236,139.401,0.986,0.980,0.922,926.000,602.000,0.474,2.000,73
79,15200.000,1409708.058,457.103,143.694,141.269,137.007,0.984,0.970,0.914,966.000,3090.000,0.498,2.000,77
80,15920.000,1511048.470,466.274,146.014,143.028,141.729,0.985,0.991,0.920,970.000,388.000,0.486,0.000,76
81,16300.000,1565471.649,471.931,147.648,144.851,143.280,0.986,0.989,0.920,974.000,2334.000,0.498,0.000,78
82,16576.000,1605400.550,474.759,153.114,151.098,139.919,0.988,0.924,0.924,998.000,3568.000,0.262,63.530,67
83,15780.000,1491160.183,463.446,148.862,146.391,137.254,0.986,0.938,0.923,1014.000,1232.000,0.517,2.000,79
84,15440.000,1443227.330,460.416,150.586,149.277,131.848,0.985,0.882,0.915,1032.000,1850.000,0.258,64.498,74
86,15744.000,1486060.265,463.446,146.123,143.326,139.867,0.986,0.976,0.921,1082.000,2048.000,0.501,0.000,81
87,15484.000,1449400.959,462.274,144.180,141.370,139.460,0.983,0.986,0.911,1100.000,1438.000,0.506,2.000,82
88,15128.000,1399703.582,453.789,142.618,139.586,137.994,0.986,0.989,0.923,1102.000,3786.000,0.491,2.000,83
89,15476.000,1448277.827,457.789,144.997,142.034,138.736,0.987,0.977,0.928,1114.000,976.000,0.478,0.000,84
90,15288.000,1421967.961,459.647,151.420,150.958,129.515,0.985,0.854,0.909,1120.000,2948.000,0.252,66.272,85
91,16184.000,1548790.246,472.416,153.844,151.314,136.324,0.985,0.900,0.911,1122.000,744.000,0.259,65.146,86
92,16340.000,1571237.655,474.475,153.805,153.067,136.470,0.986,0.888,0.912,1132.000,2824.000,0.269,58.310,85
93,16980.000,1664448.374,481.103,151.539,148.426,145.660,0.987,0.981,0.922,1158.000,204.000,0.509,2.000,87
94,15852.000,1501377.474,465.103,146.860,144.021,140.146,0.986,0.973,0.921,1162.000,3440.000,0.526,0.000,88
95,15380.000,1434822.913,459.647,149.466,148.645,132.145,0.986,0.886,0.915,1168.000,2418.000,0.250,72.250,89
96,15616.000,1467974.463,462.274,146.123,142.926,139.122,0.984,0.973,0.918,1176.000,410.000,0.505,2.000,90
97,15800.000,1493995.986,466.274,146.779,144.432,139.304,0.984,0.964,0.913,1210.000,2632.000,0.457,2.000,91
98,15772.000,1490026.364,463.446,145.437,142.596,140.836,0.986,0.988,0.923,1216.000,1258.000,0.491,0.000,92
99,15600.000,1465718.933,462.274,145.231,142.439,139.459,0.985,0.979,0.917,1236.000,2202.000,0.482,2.000,93
100,15004.000,1382529.425,451.446,142.773,139.950,136.507,0.986,0.975,0.925,1236.000,3162.000,0.510,0.000,94
101,15848.000,1500809.237,463.931,145.836,142.250,141.861,0.986,0.997,0.925,1238.000,1858.000,0.500,2.000,95
102,15188.000,1408038.996,463.446,153.935,154.163,126.466,0.985,0.814,0.889,1246.000,786.000,0.244,65.788,86
103,15004.000,1382529.425,456.416,149.693,148.393,129.189,0.985,0.868,0.905,1248.000,1580.000,0.253,67.231,96
104,15972.000,1518457.890,466.960,147.648,145.018,140.277,0.985,0.967,0.920,1314.000,2406.000,0.259,74.243,89
105,15908.000,1509340.320,466.274,145.890,142.945,141.701,0.986,0.991,0.919,1350.000,2872.000,0.490,0.000,97
106,16844.000,1644491.562,480.416,150.625,147.649,145.266,0.986,0.984,0.917,1362.000,3324.000,0.510,0.000,98
107,15020.000,1384741.472,454.759,149.412,148.428,129.203,0.987,0.868,0.913,1362.000,1514.000,0.253,64.498,96
108,16108.000,1537893.395,467.446,147.526,144.613,141.824,0.986,0.981,0.926,1368.000,954.000,0.501,2.000,99
109,16068.000,1532168.519,467.931,147.648,144.528,141.555,0.987,0.979,0.922,1376.000,626.000,0.485,2.000,100
110,15668.000,1475312.916,462.274,145.794,142.634,139.877,0.986,0.981,0.921,1390.000,398.000,0.517,0.000,101
112,16052.000,1529880.563,469.103,146.860,143.845,142.092,0.984,0.988,0.917,1404.000,2070.000,0.479,2.000,103
113,16260.000,1559712.713,469.103,148.432,145.598,142.197,0.988,0.977,0.929,1434.000,1314.000,0.511,0.000,104
114,15664.000,1474747.987,462.274,146.123,143.583,138.908,0.986,0.967,0.921,1480.000,1706.000,0.516,0.000,106
115,15240.000,1415276.354,456.132,142.688,139.672,138.942,0.985,0.995,0.920,1500.000,2258.000,0.490,2.000,107
116,16008.000,1523594.561,474.759,154.402,154.111,133.013,0.982,0.858,0.892,1508.000,2488.000,0.259,62.032,108
117,16048.000,1529308.751,471.931,147.648,144.354,141.561,0.982,0.981,0.905,1508.000,3172.000,0.488,2.000,109
118,16268.000,1560863.934,485.103,157.848,157.072,132.552,0.977,0.840,0.869,1552.000,2604.000,0.263,62.032,108
119,15688.000,1478138.644,462.274,144.803,142.132,140.537,0.985,0.989,0.923,1554.000,2966.000,0.507,2.828,110
120,16376.000,1576433.099,471.446,149.586,146.119,142.703,0.987,0.977,0.926,1568.000,540.000,0.508,2.000,112
121,16060.000,1531024.398,467.931,146.328,143.329,142.670,0.986,0.995,0.922,1572.000,1468.000,0.498,2.828,111
122,16248.000,1557986.413,473.103,147.648,144.482,143.199,0.984,0.991,0.912,1590.000,3804.000,0.527,0.000,113
124,15572.000,1461774.538,468.132,153.375,152.916,130.373,0.979,0.848,0.893,1608.000,968.000,0.261,62.801,115
125,15648.000,1472488.991,463.446,146.014,143.057,139.278,0.983,0.974,0.916,1624.000,756.000,0.508,2.000,116
126,16288.000,1563743.226,470.759,147.959,145.056,142.974,0.986,0.986,0.924,1662.000,3312.000,0.516,2.828,117
127,15696.000,1479269.440,463.446,146.492,143.972,138.817,0.985,0.964,0.918,1668.000,2790.000,0.495,2.000,118
128,16012.000,1524165.659,477.387,155.048,154.947,132.683,0.982,0.849,0.883,1678.000,2062.000,0.251,64.405,119
129,15420.000,1440424.040,456.617,145.231,142.129,138.140,0.987,0.972,0.929,1682.000,2370.000,0.476,2.000,120
130,15376.000,1434263.201,458.960,144.471,142.152,137.736,0.985,0.969,0.917,1694.000,1858.000,0.525,2.000,121
131,15644.000,1471924.422,468.132,152.643,152.588,131.359,0.983,0.855,0.897,1728.000,988.000,0.262,58.856,115
132,15812.000,1495698.330,465.103,148.297,145.233,138.635,0.985,0.954,0.919,1748.000,1626.000,0.532,0.000,122
133,15892.000,1507063.789,475.931,155.242,154.799,131.405,0.980,0.844,0.882,1764.000,3000.000,0.239,65.391,123
134,15524.000,1455020.966,459.446,144.402,141.503,139.689,0.986,0.987,0.924,1770.000,598.000,0.526,0.000,124
135,15404.000,1438182.716,459.446,145.121,142.271,137.858,0.984,0.969,0.917,1772.000,1190.000,0.489,0.000,125
136,16576.000,1605400.550,481.387,156.000,155.270,136.579,0.985,0.875,0.899,1778.000,2134.000,0.260,58.822,119
137,15320.000,1426434.874,457.588,148.189,146.702,133.171,0.986,0.906,0.919,1794.000,3828.000,0.259,69.656,126
138,16280.000,1562591.297,475.931,156.000,155.380,134.017,0.986,0.859,0.903,1814.000,3124.000,0.245,68.352,123
139,16160.000,1545346.365,470.759,147.146,144.473,142.424,0.985,0.986,0.916,1834.000,1444.000,0.523,2.000,128
140,16224.000,1554535.724,470.274,147.146,144.289,143.176,0.986,0.992,0.922,1834.000,2658.000,0.483,2.000,127
141,14560.000,1321617.750,451.446,147.851,147.040,126.830,0.985,0.857,0.898,1878.000,776.000,0.241,70.711,129
142,15376.000,1434263.201,462.558,154.402,155.082,127.104,0.986,0.814,0.903,1900.000,3740.000,0.260,68.118,126
143,17264.000,1706380.743,487.931,154.932,152.230,144.397,0.984,0.949,0.911,1908.000,164.000,0.532,2.000,130
145,15496.000,1451086.200,461.103,145.121,141.909,139.044,0.984,0.980,0.916,1932.000,2282.000,0.481,0.000,132
146,15260.000,1418063.245,455.446,143.178,139.939,138.855,0.986,0.992,0.924,1940.000,978.000,0.469,2.000,133
147,15628.000,1469666.870,463.446,144.180,141.230,140.902,0.984,0.998,0.914,1946.000,1842.000,0.530,0.000,134
