sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
13,30944.000,4094760.251,651.127,203.421,199.687,197.342,0.989,0.988,0.917,104.000,1784.000,1,[15],15240.000,1415276.354,454.960,143.736,141.306,137.339,0.987,0.972,0.925,0.493,2.000
14,32476.000,4402583.477,669.754,207.740,204.384,202.358,0.988,0.990,0.910,114.000,2464.000,1,[16],15756.000,1487759.590,463.446,145.121,142.302,140.984,0.986,0.991,0.922,0.485,0.000
15,32896.000,4488264.470,673.754,211.367,207.114,202.249,0.988,0.976,0.911,118.000,2676.000,1,[17],16216.000,1553386.061,470.274,147.201,144.921,142.474,0.986,0.983,0.921,0.493,2.828
16,37040.000,5362536.575,720.382,224.357,219.568,214.873,0.987,0.978,0.897,128.000,3266.000,1,[18],17100.000,1682123.840,482.759,151.420,148.389,146.727,0.986,0.989,0.922,0.462,2.000
17,36196.000,5180297.118,707.411,219.545,215.365,214.040,0.990,0.994,0.909,160.000,178.000,1,[19],16384.000,1577588.418,472.416,147.959,145.215,143.659,0.987,0.989,0.923,0.453,0.000
18,62756.000,11826239.823,959.294,345.352,349.645,228.999,0.991,0.654,0.857,238.000,1354.000,2,"[20, 31]",15912.000,1510084.962,469.404,153.667,152.910,133.042,0.984,0.867,0.907,0.254,67.377
19,32212.000,4349009.295,664.784,207.625,204.183,200.926,0.989,0.984,0.916,194.000,3474.000,1,[21],15840.000,1499672.978,465.103,146.860,144.396,139.678,0.986,0.967,0.920,0.492,0.000
20,35072.000,4940883.330,691.411,215.574,211.535,211.129,0.991,0.998,0.922,200.000,1978.000,1,[22],16372.000,1575855.545,474.759,147.648,144.754,144.012,0.984,0.995,0.913,0.467,0.000
21,36960.000,5345172.730,713.068,223.329,218.540,215.384,0.990,0.985,0.913,220.000,934.000,1,[23],16760.000,1632205.443,478.274,149.693,146.572,145.600,0.985,0.993,0.921,0.453,0.000
22,32728.000,4453926.029,674.926,211.206,206.826,201.515,0.988,0.974,0.903,228.000,718.000,1,[24],15816.000,1496265.922,466.759,147.959,143.896,139.967,0.984,0.973,0.912,0.483,0.000
