cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
46,16280.000,1562591.297,470.274,151.288,147.882,140.186,0.986,0.948,0.925,466.000,3256.000,0.560,0.000,44
47,16812.000,1639807.515,479.245,151.420,148.558,144.174,0.986,0.970,0.920,494.000,3500.000,0.568,2.000,46
48,17220.000,1699861.434,486.759,151.921,149.202,146.959,0.985,0.985,0.913,510.000,108.000,0.523,2.000,47
49,17524.000,1745073.273,488.416,153.114,150.401,148.354,0.987,0.986,0.923,526.000,526.000,0.533,2.828,48
51,18864.000,1949011.860,507.730,158.858,155.762,154.206,0.987,0.990,0.920,542.000,2048.000,0.575,2.000,50
52,17012.000,1669155.744,480.416,152.315,148.015,146.357,0.987,0.989,0.926,562.000,2776.000,0.560,2.828,51
53,17060.000,1676225.104,486.475,159.248,152.517,143.031,0.986,0.934,0.906,568.000,1274.000,0.176,78.892,41
54,17608.000,1757635.617,489.588,153.935,150.722,148.756,0.987,0.987,0.923,574.000,736.000,0.517,2.000,52
55,16808.000,1639222.322,485.990,163.083,159.461,135.156,0.985,0.842,0.894,582.000,1408.000,0.173,85.276,41
56,17036.000,1672689.179,482.274,152.315,149.467,145.133,0.985,0.971,0.920,580.000,1834.000,0.526,0.000,53
57,16572.000,1604819.479,480.132,157.582,156.358,135.786,0.986,0.863,0.903,582.000,1624.000,0.276,64.777,54
58,16684.000,1621115.925,479.446,155.332,154.271,137.870,0.986,0.893,0.912,594.000,3672.000,0.288,63.561,55
59,16308.000,1566624.285,484.818,159.248,156.311,134.535,0.982,0.850,0.872,622.000,3796.000,0.281,63.561,55
60,17432.000,1731349.023,488.416,152.971,149.805,148.164,0.986,0.989,0.918,656.000,926.000,0.563,2.828,58
61,18960.000,1963908.726,508.416,159.411,156.145,154.618,0.987,0.990,0.922,658.000,3178.000,0.547,2.000,56
62,18232.000,1851890.350,507.446,164.158,163.509,143.148,0.984,0.868,0.890,666.000,2326.000,0.276,65.970,59
63,17624.000,1760031.848,497.103,160.524,161.091,140.127,0.985,0.865,0.896,696.000,2194.000,0.267,69.426,59
64,16956.000,1660920.755,479.931,151.539,148.511,145.376,0.987,0.979,0.925,694.000,3384.000,0.538,2.000,60
65,16380.000,1577010.723,480.617,155.563,155.662,134.909,0.985,0.861,0.891,708.000,1598.000,0.273,64.031,54
66,17212.000,1698677.000,497.931,160.562,161.133,137.200,0.975,0.844,0.872,704.000,2626.000,0.289,64.622,61
67,17240.000,1702823.725,488.416,153.584,150.898,145.496,0.984,0.964,0.908,722.000,412.000,0.581,2.000,62
68,16924.000,1656221.146,482.274,150.360,147.156,146.440,0.985,0.995,0.914,740.000,2874.000,0.549,2.828,63
70,17636.000,1761829.735,491.245,154.156,151.138,148.579,0.986,0.983,0.918,768.000,208.000,0.498,0.000,65
71,19608.000,2065445.537,517.387,163.083,160.113,155.952,0.987,0.974,0.920,798.000,1894.000,0.572,2.000,67
72,17552.000,1749257.383,488.416,153.114,150.294,148.704,0.987,0.989,0.925,812.000,3662.000,0.517,2.000,68
73,18944.000,1961423.290,507.245,159.411,156.507,154.126,0.987,0.985,0.925,820.000,1390.000,0.496,2.000,69
74,17136.000,1687438.605,495.245,160.125,160.808,136.896,0.976,0.844,0.878,822.000,2674.000,0.288,62.769,61
75,17224.000,1700453.755,485.103,152.118,148.815,147.404,0.986,0.990,0.920,838.000,2450.000,0.566,2.000,70
76,16696.000,1622865.225,477.103,150.944,147.906,143.741,0.986,0.972,0.922,840.000,830.000,0.543,2.000,71
77,18464.000,1887350.183,503.245,156.678,153.565,153.100,0.986,0.997,0.916,850.000,1036.000,0.578,0.000,72
78,17324.000,1715284.104,487.245,153.114,150.247,146.821,0.985,0.977,0.917,866.000,614.000,0.530,0.000,73
79,17836.000,1791884.430,492.902,157.696,154.010,147.471,0.987,0.957,0.923,866.000,3140.000,0.507,0.000,74
80,16660.000,1617619.211,475.931,149.907,147.123,144.192,0.987,0.980,0.924,874.000,2090.000,0.578,0.000,75
81,17860.000,1795502.367,492.416,155.795,153.250,148.390,0.988,0.968,0.926,888.000,3466.000,0.545,0.000,76
82,17264.000,1706380.743,483.931,152.315,149.457,147.076,0.987,0.984,0.926,910.000,1710.000,0.526,0.000,77
84,29148.000,3743492.277,634.441,198.494,195.387,189.960,0.988,0.972,0.910,974.000,2926.000,0.532,2.000,79
85,17184.000,1694533.645,486.759,152.315,149.561,146.307,0.984,0.978,0.911,970.000,134.000,0.530,0.000,80
86,17352.000,1719444.288,486.759,154.156,150.624,146.687,0.986,0.974,0.920,974.000,3802.000,0.520,0.000,81
87,16740.000,1629284.706,483.931,160.524,159.350,134.475,0.987,0.839,0.898,986.000,344.000,0.180,91.935,82
88,18032.000,1821501.983,498.073,160.562,157.369,145.948,0.986,0.927,0.913,1008.000,2586.000,0.553,2.000,83
89,16800.000,1638052.145,483.647,156.678,155.990,137.745,0.983,0.879,0.903,1012.000,1944.000,0.295,64.000,84
90,18356.000,1870815.131,500.416,157.201,154.486,151.294,0.987,0.979,0.921,1028.000,1490.000,0.528,2.000,85
91,17436.000,1731944.978,497.304,164.924,165.341,135.721,0.981,0.812,0.886,1034.000,940.000,0.285,68.264,86
93,16884.000,1650352.880,485.588,158.152,156.695,137.472,0.984,0.876,0.900,1044.000,506.000,0.182,96.187,82
94,17812.000,1788268.926,495.245,153.935,150.977,150.226,0.984,0.995,0.913,1058.000,2186.000,0.501,0.000,87
95,17872.000,1797312.248,495.245,157.582,154.510,147.323,0.986,0.953,0.916,1094.000,3504.000,0.569,0.000,89
96,16920.000,1655634.007,481.103,152.053,147.983,145.615,0.986,0.984,0.919,1094.000,3128.000,0.520,0.000,88
97,17360.000,1720633.529,486.759,153.114,150.415,146.961,0.986,0.977,0.921,1112.000,1156.000,0.541,2.000,90
98,16320.000,1568353.769,491.245,164.158,152.472,138.439,0.982,0.894,0.850,1118.000,384.000,0.176,72.801,82
99,16596.000,1608306.953,477.103,149.693,146.785,143.964,0.986,0.981,0.916,1148.000,1746.000,0.535,2.000,91
100,15896.000,1507632.814,466.960,150.479,148.162,136.755,0.985,0.922,0.916,1154.000,1948.000,0.279,78.102,84
101,17776.000,1782850.235,495.446,160.125,158.885,142.776,0.985,0.897,0.910,1170.000,952.000,0.291,68.264,86
102,17460.000,1735522.144,487.931,155.769,152.359,145.945,0.987,0.958,0.922,1172.000,3696.000,0.571,2.000,92
103,18144.000,1838498.823,500.416,161.208,159.388,145.307,0.986,0.909,0.911,1178.000,136.000,0.582,2.000,94
104,17396.000,1725988.504,488.416,153.375,150.566,147.124,0.985,0.977,0.916,1176.000,2448.000,0.526,0.000,93
105,17424.000,1730157.317,487.245,153.805,150.364,147.549,0.987,0.981,0.922,1214.000,2808.000,0.565,2.828,96
107,17036.000,1672689.179,483.245,150.785,147.686,146.887,0.986,0.994,0.917,1262.000,2124.000,0.504,0.000,97
108,17616.000,1758833.596,490.759,154.932,152.555,147.037,0.986,0.964,0.919,1276.000,3322.000,0.525,2.000,98
109,18092.000,1830600.889,496.416,156.461,153.507,150.072,0.988,0.978,0.923,1278.000,556.000,0.523,2.000,99
110,16376.000,1576433.099,474.759,147.851,145.070,143.738,0.983,0.991,0.913,1306.000,1586.000,0.516,0.000,102
111,17852.000,1794296.118,494.759,155.653,152.587,148.971,0.986,0.976,0.916,1308.000,1376.000,0.560,0.000,101
112,28196.000,3561599.266,623.813,193.494,190.407,188.558,0.988,0.990,0.911,1326.000,3088.000,0.537,2.000,100
113,18336.000,1867758.410,502.073,158.808,155.933,149.753,0.986,0.960,0.914,1340.000,1078.000,0.559,0.000,103
115,18544.000,1899629.600,511.328,170.000,171.154,139.577,0.986,0.806,0.891,1348.000,1840.000,0.188,93.145,104
116,13188.000,1139284.550,423.647,141.421,138.106,121.668,0.986,0.880,0.923,1360.000,3714.000,0.640,0.000,107
117,17024.000,1670922.150,491.730,158.493,158.449,138.153,0.983,0.863,0.885,1386.000,2658.000,0.271,62.610,108
118,16792.000,1636882.247,489.706,167.260,157.144,137.450,0.981,0.866,0.880,1388.000,2442.000,0.186,74.967,109
119,17312.000,1713502.196,491.245,163.768,161.141,136.955,0.983,0.849,0.901,1410.000,2308.000,0.192,88.023,109
120,17624.000,1760031.848,490.073,157.099,153.499,146.225,0.987,0.952,0.922,1418.000,3496.000,0.588,0.000,110
121,16904.000,1653286.145,488.299,160.462,152.406,143.822,0.986,0.927,0.891,1444.000,1932.000,0.171,68.264,104
122,16228.000,1555110.662,475.245,152.971,151.921,136.448,0.984,0.895,0.903,1444.000,2776.000,0.259,68.877,108
123,17212.000,1698677.000,486.759,152.053,149.224,146.872,0.985,0.984,0.913,1472.000,414.000,0.541,0.000,112
124,17372.000,1722417.904,487.931,155.242,152.395,145.147,0.985,0.952,0.917,1498.000,946.000,0.569,0.000,113
125,17768.000,1781646.826,497.789,161.245,161.880,140.863,0.986,0.863,0.901,1504.000,1480.000,0.279,65.513,114
126,14044.000,1251987.611,445.304,150.586,148.812,121.080,0.983,0.807,0.890,1500.000,3228.000,0.160,94.403,115
127,16868.000,1648007.519,482.475,158.152,157.529,136.851,0.986,0.865,0.911,1528.000,1612.000,0.264,68.731,114
128,17024.000,1670922.150,485.789,167.547,163.997,132.791,0.987,0.806,0.907,1520.000,2418.000,0.189,82.873,109
129,16596.000,1608306.953,481.387,161.245,159.564,132.963,0.984,0.830,0.900,1534.000,1824.000,0.168,104.000,104
130,18428.000,1881833.111,503.044,159.524,156.291,150.168,0.985,0.961,0.915,1540.000,2994.000,0.587,0.000,117
131,17528.000,1745670.798,487.931,153.388,149.711,149.087,0.988,0.996,0.925,1542.000,3674.000,0.560,2.000,119
132,17496.000,1740892.504,490.759,153.375,150.346,148.174,0.985,0.986,0.913,1546.000,166.000,0.527,0.000,118
133,16684.000,1621115.925,487.245,160.125,159.189,134.484,0.984,0.838,0.883,1580.000,3370.000,0.190,86.093,115
134,17076.000,1678583.769,488.132,156.678,155.745,140.462,0.983,0.896,0.901,1576.000,758.000,0.286,64.777,120
135,17684.000,1769027.400,490.759,154.052,150.604,149.517,0.987,0.993,0.923,1594.000,1226.000,0.521,0.000,121
136,17012.000,1669155.744,486.274,157.099,153.195,141.955,0.986,0.923,0.904,1638.000,3246.000,0.193,72.719,115
137,17820.000,1789473.823,495.245,155.242,153.011,148.295,0.985,0.969,0.913,1648.000,2030.000,0.524,2.000,123
138,18368.000,1872649.963,500.416,156.780,153.798,152.070,0.987,0.989,0.922,1648.000,3856.000,0.537,0.000,122
139,18112.000,1833637.214,497.588,155.795,153.001,150.728,0.987,0.985,0.919,1656.000,2724.000,0.521,2.000,124
140,17056.000,1675635.610,483.931,152.801,149.891,144.891,0.985,0.967,0.915,1662.000,508.000,0.555,0.000,126
141,17008.000,1668567.080,481.103,152.315,149.612,144.768,0.987,0.967,0.923,1662.000,2252.000,0.538,0.000,125
142,17520.000,1744475.816,494.960,159.248,159.079,141.166,0.983,0.881,0.899,1704.000,778.000,0.293,64.777,120
143,16532.000,1599012.634,479.044,155.242,153.501,137.958,0.985,0.893,0.905,1706.000,308.000,0.269,68.118,129
144,17136.000,1687438.605,485.588,152.315,149.799,145.667,0.984,0.972,0.913,1706.000,1046.000,0.538,0.000,127
145,16808.000,1639222.322,482.357,157.582,157.952,136.571,0.986,0.858,0.908,1706.000,2512.000,0.269,66.483,128
146,17396.000,1725988.504,488.416,152.643,150.152,147.522,0.985,0.982,0.916,1726.000,3524.000,0.522,2.000,130
147,17688.000,1769627.647,491.931,154.829,151.664,148.501,0.986,0.979,0.919,1730.000,1498.000,0.523,0.000,132
148,17564.000,1751051.595,489.588,153.114,150.508,148.586,0.987,0.987,0.921,1728.000,1738.000,0.524,2.000,131
149,17184.000,1694533.645,482.759,153.844,151.129,144.796,0.987,0.958,0.927,1746.000,2964.000,0.558,0.000,133
151,16248.000,1557986.413,475.044,153.114,153.254,135.764,0.984,0.881,0.905,1792.000,204.000,0.265,66.843,129
152,16892.000,1651525.978,485.186,158.518,158.286,136.595,0.985,0.858,0.902,1800.000,2418.000,0.270,66.483,128
153,17760.000,1780443.688,495.245,155.756,152.686,148.117,0.984,0.970,0.910,1806.000,1230.000,0.536,0.000,135
154,16888.000,1650939.394,484.617,157.709,155.386,138.692,0.982,0.891,0.904,1848.000,3224.000,0.286,66.753,136
155,16984.000,1665036.552,483.161,158.858,159.867,136.268,0.990,0.846,0.914,1858.000,3736.000,0.280,72.000,137
156,17176.000,1693350.450,484.132,156.371,155.060,141.314,0.987,0.910,0.921,1858.000,3882.000,0.283,74.000,137
157,17440.000,1732541.001,487.245,153.114,150.358,147.686,0.987,0.982,0.923,1918.000,2612.000,0.544,0.000,138
158,13908.000,1233845.619,433.304,138.578,133.807,132.382,0.988,0.989,0.931,1920.000,1794.000,0.541,7.211,140
159,17640.000,1762429.167,489.588,153.114,150.326,149.422,0.987,0.994,0.925,1922.000,3434.000,0.489,2.000,139
160,16992.000,1666213.118,481.588,151.380,148.285,145.910,0.986,0.984,0.921,1936.000,418.000,0.547,0.000,142
161,16888.000,1650939.394,481.588,152.315,147.882,145.431,0.986,0.983,0.915,1932.000,812.000,0.524,0.000,141
162,17580.000,1753444.832,491.245,155.242,152.078,147.196,0.985,0.968,0.915,1938.000,2124.000,0.557,2.000,143
163,17608.000,1757635.617,490.759,153.388,150.056,149.421,0.986,0.996,0.919,1966.000,2986.000,0.521,2.000,144
164,16464.000,1589157.114,477.872,153.805,152.084,139.264,0.986,0.906,0.906,1972.000,1068.000,0.292,63.655,145
165,17728.000,1775633.847,502.475,171.172,168.360,134.753,0.982,0.796,0.882,1978.000,3204.000,0.300,64.777,136
166,17536.000,1746866.054,487.931,153.935,150.447,148.431,0.988,0.986,0.926,2010.000,1616.000,0.551,0.000,146
170,16548.000,1601334.530,480.014,158.240,155.851,136.246,0.984,0.867,0.902,2064.000,982.000,0.293,62.290,145
171,17688.000,1769627.647,492.416,154.932,151.822,148.351,0.985,0.977,0.917,2070.000,2762.000,0.562,0.000,149
172,17172.000,1692758.955,483.931,151.327,148.367,147.380,0.987,0.993,0.921,2078.000,1952.000,0.555,4.000,150
173,7968.000,535041.894,327.563,104.307,101.586,99.869,0.981,0.983,0.933,2084.000,2594.000,0.621,0.000,153
174,17604.000,1757036.729,489.588,154.506,151.503,147.957,0.987,0.977,0.923,2100.000,686.000,0.508,0.000,151
175,17552.000,1749257.383,490.759,152.801,150.052,148.947,0.984,0.993,0.916,2116.000,1332.000,0.539,2.000,152
176,17844.000,1793090.139,495.245,154.984,151.920,149.559,0.985,0.984,0.914,2130.000,3482.000,0.535,0.000,154
177,16168.000,1546494.041,470.073,148.930,147.202,140.109,0.986,0.950,0.919,2140.000,392.000,0.273,74.887,155
179,17108.000,1683304.416,490.357,161.245,162.009,135.422,0.985,0.830,0.894,2168.000,2448.000,0.279,68.411,156
180,17352.000,1719444.288,492.333,160.125,160.423,139.264,0.987,0.858,0.900,2172.000,2940.000,0.283,66.000,157
181,18000.000,1816655.416,496.902,156.589,153.692,149.129,0.986,0.970,0.916,2204.000,1788.000,0.524,0.000,158
182,17436.000,1731944.978,488.416,152.971,150.316,147.699,0.986,0.983,0.918,2208.000,1560.000,0.525,2.000,159
183,16996.000,1666801.505,481.103,152.315,149.066,145.193,0.986,0.974,0.923,2222.000,3754.000,0.544,0.000,160
185,17288.000,1709940.234,485.588,151.605,148.762,147.969,0.986,0.995,0.921,2230.000,858.000,0.523,2.000,162
186,17536.000,1746866.054,502.357,164.451,165.307,136.553,0.979,0.817,0.873,2244.000,2084.000,0.284,64.031,163
187,16644.000,1615289.466,481.872,154.506,153.153,139.344,0.985,0.903,0.901,2256.000,310.000,0.281,67.201,155
188,17456.000,1734925.779,519.517,158.405,154.148,144.474,0.966,0.935,0.813,2270.000,554.000,0.221,96.187,164
189,17284.000,1709346.814,491.529,160.462,159.307,139.317,0.984,0.867,0.899,2272.000,2362.000,0.282,66.603,156
190,17400.000,1726583.843,494.960,161.790,163.028,137.289,0.983,0.834,0.893,2274.000,1184.000,0.250,66.272,165
191,19100.000,1985700.985,514.759,173.217,168.643,144.616,0.986,0.855,0.906,2284.000,3334.000,0.630,2.000,166
192,17660.000,1765427.345,496.333,161.555,162.320,140.057,0.988,0.853,0.901,2302.000,2938.000,0.288,64.031,157
193,17544.000,1748061.582,495.529,160.100,159.261,141.144,0.984,0.881,0.898,2324.000,1986.000,0.284,62.482,163
194,17372.000,1722417.904,488.416,152.643,149.629,147.837,0.985,0.988,0.915,2320.000,2724.000,0.522,2.000,167
195,17516.000,1743878.426,488.416,154.945,152.023,146.709,0.987,0.965,0.923,2338.000,3520.000,0.525,0.000,168
197,17076.000,1678583.769,484.818,156.000,155.233,141.184,0.987,0.902,0.913,2402.000,1418.000,0.275,68.118,170
198,17264.000,1706380.743,488.617,159.248,158.319,139.491,0.986,0.877,0.909,2406.000,1196.000,0.248,66.272,165
199,17000.000,1667389.961,482.759,151.169,147.796,146.464,0.985,0.991,0.917,2412.000,1632.000,0.497,0.000,171
200,27060.000,3348539.981,619.529,196.459,195.296,178.319,0.978,0.903,0.886,2420.000,544.000,0.343,54.148,164
202,17924.000,1805162.085,496.902,159.248,156.185,146.202,0.984,0.936,0.912,2422.000,776.000,0.568,0.000,173
203,17628.000,1760631.076,504.902,162.874,164.762,137.875,0.983,0.827,0.869,2434.000,3788.000,0.269,65.391,174
204,17580.000,1753444.832,491.245,154.156,151.315,147.957,0.985,0.978,0.915,2466.000,2162.000,0.535,0.000,175
205,16708.000,1624615.155,487.931,156.780,153.698,139.765,0.974,0.901,0.882,2490.000,3324.000,0.224,100.658,176
206,17532.000,1746268.392,496.902,159.812,159.905,140.311,0.985,0.873,0.892,2490.000,3666.000,0.268,68.877,174
207,17852.000,1794296.118,494.759,154.945,151.871,149.691,0.986,0.985,0.916,2516.000,1886.000,0.538,2.000,177
208,18176.000,1843364.720,498.073,157.290,154.472,149.826,0.987,0.970,0.921,2526.000,1010.000,0.496,2.828,178
209,18784.000,1936626.720,504.416,160.262,156.944,152.403,0.989,0.971,0.928,2532.000,2448.000,0.549,2.000,179
210,17532.000,1746268.392,494.676,162.012,161.182,140.247,0.988,0.859,0.900,2534.000,1412.000,0.282,64.031,170
211,17320.000,1714690.066,496.132,162.308,162.782,136.994,0.983,0.832,0.884,2542.000,2664.000,0.282,63.151,180
212,17908.000,1802745.536,496.416,154.506,151.171,150.857,0.985,0.998,0.913,2548.000,160.000,0.552,0.000,181
213,9688.000,717323.395,371.777,119.633,113.067,109.255,0.970,0.965,0.881,2608.000,3302.000,0.130,60.828,176
214,16368.000,1575278.062,476.617,154.052,152.575,137.067,0.985,0.895,0.905,2618.000,3172.000,0.219,100.499,176
216,17112.000,1683894.807,484.416,151.605,149.397,145.849,0.985,0.976,0.916,2622.000,1600.000,0.541,2.000,182
217,16464.000,1589157.114,474.274,148.647,145.206,144.376,0.985,0.994,0.920,2622.000,1200.000,0.544,2.000,184
218,17900.000,1801537.666,495.245,157.848,155.384,146.691,0.985,0.944,0.917,2640.000,3860.000,0.605,0.000,185
219,16268.000,1560863.934,470.274,148.930,145.955,141.931,0.987,0.972,0.924,2646.000,584.000,0.581,2.000,188
220,16712.000,1625198.604,477.588,151.288,148.093,143.696,0.987,0.970,0.921,2648.000,2268.000,0.524,2.000,186
221,17300.000,1711720.906,486.759,152.958,149.793,147.062,0.986,0.982,0.918,2650.000,382.000,0.503,0.000,187
222,16588.000,1607144.181,480.132,155.769,155.285,136.601,0.985,0.876,0.904,2670.000,2688.000,0.270,67.082,180
223,27128.000,3361169.898,612.299,190.589,187.400,184.328,0.987,0.984,0.909,2692.000,2038.000,0.508,10.000,189
224,17728.000,1775633.847,493.588,156.064,152.757,147.771,0.985,0.967,0.914,2700.000,3652.000,0.543,2.000,190
226,17616.000,1758833.596,492.416,153.584,150.846,148.697,0.985,0.986,0.913,2732.000,3446.000,0.519,0.000,191
227,16604.000,1609470.005,478.759,149.586,146.483,144.341,0.983,0.985,0.910,2736.000,1812.000,0.531,0.000,193
228,17496.000,1740892.504,503.730,163.976,160.520,140.112,0.981,0.865,0.866,2750.000,2496.000,0.186,76.158,194
229,17052.000,1675046.186,482.759,153.688,151.176,143.636,0.986,0.950,0.919,2788.000,728.000,0.547,0.000,195
231,17820.000,1789473.823,494.073,155.756,152.095,149.184,0.985,0.981,0.917,2818.000,3238.000,0.514,0.000,196
233,16996.000,1666801.505,481.588,151.327,148.336,145.908,0.986,0.983,0.921,2836.000,1434.000,0.567,0.000,198
234,16524.000,1597852.107,487.245,164.451,160.770,131.359,0.979,0.814,0.875,2842.000,2380.000,0.175,88.769,194
235,17856.000,1794899.209,501.103,167.057,165.553,138.125,0.985,0.830,0.894,2880.000,2526.000,0.189,84.853,194
238,10436.000,801982.526,377.019,119.883,117.048,113.534,0.983,0.970,0.923,2910.000,2708.000,0.680,4.472,202
