cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
23,16844.000,1644491.562,479.931,149.933,147.311,145.596,0.985,0.988,0.919,134.000,2848.000,0.527,0.000,19
24,17068.000,1677404.298,483.931,151.288,147.992,146.848,0.984,0.992,0.916,140.000,2050.000,0.514,0.000,20
25,17576.000,1752846.421,489.588,153.388,150.377,148.820,0.987,0.990,0.921,154.000,2638.000,0.537,2.828,21
26,16168.000,1546494.041,469.103,147.513,144.815,142.157,0.987,0.982,0.923,158.000,392.000,0.500,0.000,22
27,16868.000,1648007.519,484.215,157.785,156.988,137.221,0.984,0.871,0.904,172.000,3068.000,0.262,65.605,23
28,16992.000,1666213.118,481.103,152.315,149.532,144.706,0.987,0.968,0.923,172.000,1076.000,0.538,2.828,24
30,16972.000,1663272.224,503.446,165.421,165.822,133.003,0.977,0.786,0.841,196.000,1396.000,0.187,36.222,28
31,17440.000,1732541.001,488.416,153.844,150.408,147.651,0.986,0.982,0.919,186.000,3500.000,0.530,0.000,25
32,16580.000,1605981.690,474.274,148.607,145.361,145.233,0.988,0.999,0.926,190.000,1848.000,0.579,0.000,26
33,17244.000,1703416.390,486.759,156.474,153.361,143.206,0.985,0.934,0.915,198.000,594.000,0.565,0.000,27
37,16908.000,1653873.007,482.274,161.617,159.402,135.415,0.988,0.847,0.914,244.000,1270.000,0.186,122.589,28
38,16440.000,1585683.547,483.245,157.582,158.084,133.330,0.980,0.838,0.885,248.000,1508.000,0.181,117.098,28
39,16240.000,1556835.900,482.357,156.895,158.156,132.530,0.980,0.827,0.877,280.000,3148.000,0.253,68.819,23
40,16852.000,1645663.269,480.416,150.479,147.240,145.750,0.984,0.990,0.918,292.000,2196.000,0.519,2.828,30
41,16948.000,1659745.437,481.588,152.237,149.263,144.576,0.986,0.969,0.918,298.000,3732.000,0.564,2.000,31
42,17980.000,1813628.498,496.416,154.945,151.881,150.736,0.986,0.992,0.917,310.000,2460.000,0.535,0.000,32
43,16016.000,1524736.829,467.446,148.661,146.040,139.668,0.986,0.956,0.921,326.000,2918.000,0.531,0.000,33
44,16624.000,1612378.860,484.215,159.110,158.046,134.708,0.983,0.847,0.891,340.000,3344.000,0.274,61.612,35
45,17080.000,1679173.608,483.931,152.118,148.847,146.109,0.985,0.982,0.916,340.000,936.000,0.508,0.000,34
46,16672.000,1619367.253,479.730,154.557,152.572,139.365,0.986,0.912,0.910,354.000,1718.000,0.264,72.801,36
47,15608.000,1466846.554,465.505,150.625,151.190,132.293,0.986,0.869,0.905,364.000,462.000,0.266,68.118,40
48,16956.000,1660920.755,479.931,151.288,148.373,145.512,0.988,0.981,0.925,362.000,2664.000,0.522,0.000,38
49,16428.000,1583947.714,473.789,156.000,152.462,137.471,0.987,0.900,0.920,368.000,326.000,0.280,68.000,40
50,16484.000,1592053.688,480.215,155.795,155.783,135.490,0.984,0.865,0.898,368.000,1946.000,0.262,64.405,41
51,16584.000,1606562.901,477.588,150.479,147.658,143.024,0.985,0.968,0.914,372.000,724.000,0.560,2.000,42
53,17240.000,1702823.725,485.103,151.605,149.103,147.227,0.987,0.987,0.921,404.000,1140.000,0.526,0.000,43
54,17020.000,1670333.279,489.872,158.152,158.895,137.733,0.986,0.858,0.891,412.000,3448.000,0.280,64.900,35
56,16388.000,1578166.183,479.044,153.935,153.657,136.929,0.985,0.884,0.897,438.000,1602.000,0.259,70.456,36
57,17208.000,1698084.885,486.759,157.175,153.742,142.535,0.985,0.927,0.913,454.000,1366.000,0.562,2.000,46
58,16936.000,1657982.979,480.416,151.855,148.706,145.037,0.986,0.975,0.922,458.000,2316.000,0.569,2.000,47
59,16540.000,1600173.442,487.044,156.589,157.662,135.288,0.982,0.847,0.876,474.000,2022.000,0.262,66.030,41
60,16228.000,1555110.662,470.759,149.345,146.036,141.501,0.986,0.969,0.920,480.000,3100.000,0.516,2.828,48
61,16500.000,1594372.212,481.872,156.895,157.715,134.432,0.986,0.845,0.893,504.000,3770.000,0.276,63.246,49
62,16996.000,1666801.505,490.357,158.152,158.586,137.903,0.984,0.860,0.888,510.000,2818.000,0.251,66.843,50
63,17108.000,1683304.416,483.931,151.605,148.837,146.358,0.986,0.983,0.918,546.000,2552.000,0.534,0.000,51
64,17484.000,1739101.770,488.902,153.844,150.179,148.247,0.985,0.987,0.919,548.000,1806.000,0.566,2.000,52
65,10244.000,779952.501,373.019,119.013,116.213,112.256,0.983,0.966,0.925,540.000,3602.000,0.684,4.000,53
66,16312.000,1567200.709,475.245,155.396,152.996,136.062,0.985,0.887,0.908,562.000,996.000,0.179,93.059,54
67,16816.000,1640392.777,479.931,150.864,148.188,144.500,0.985,0.975,0.917,568.000,688.000,0.579,2.000,55
68,16860.000,1646835.255,478.759,150.586,147.883,145.168,0.987,0.982,0.924,576.000,3300.000,0.549,0.000,56
69,16316.000,1567777.203,479.044,154.557,155.106,135.136,0.985,0.864,0.893,576.000,3876.000,0.273,64.900,49
70,17060.000,1676225.104,489.872,157.785,158.050,138.417,0.984,0.870,0.893,590.000,2924.000,0.252,66.030,50
71,17216.000,1699269.183,485.588,152.971,150.215,145.929,0.985,0.971,0.918,602.000,1208.000,0.523,0.000,58
73,28084.000,3540399.305,620.299,195.151,191.313,186.915,0.989,0.977,0.917,608.000,460.000,0.537,0.000,57
74,16868.000,1648007.519,479.931,151.327,148.503,144.631,0.986,0.974,0.920,608.000,2184.000,0.541,2.000,59
75,15924.000,1511617.996,474.642,160.125,149.832,137.111,0.984,0.903,0.888,634.000,880.000,0.175,72.691,54
76,17204.000,1697492.840,482.759,151.605,148.870,147.143,0.987,0.988,0.928,654.000,1622.000,0.515,0.000,61
77,17128.000,1686257.063,484.416,153.805,150.067,145.328,0.986,0.968,0.917,658.000,1410.000,0.523,2.000,62
78,18052.000,1824533.272,501.789,164.924,163.843,140.707,0.985,0.856,0.901,656.000,2384.000,0.311,62.514,63
79,16656.000,1617036.670,477.588,150.306,146.969,144.318,0.985,0.982,0.918,676.000,1962.000,0.536,2.828,64
80,16816.000,1640392.777,478.759,150.373,147.155,145.502,0.986,0.989,0.922,700.000,3132.000,0.521,0.000,65
81,16192.000,1549938.774,472.215,155.242,154.812,133.899,0.988,0.860,0.912,730.000,976.000,0.178,89.286,54
83,18596.000,1907625.444,504.416,157.848,154.748,153.014,0.987,0.989,0.918,746.000,3704.000,0.550,2.828,67
84,16316.000,1567777.203,472.416,148.647,145.225,143.056,0.986,0.985,0.919,774.000,2796.000,0.518,0.000,68
85,17416.000,1728965.886,488.416,153.075,150.089,147.752,0.985,0.984,0.917,780.000,3324.000,0.539,0.000,69
86,17204.000,1697492.840,485.103,151.605,148.442,147.575,0.986,0.994,0.919,790.000,1788.000,0.514,2.000,70
87,15748.000,1486626.635,461.789,146.123,142.710,140.513,0.987,0.985,0.928,792.000,162.000,0.540,2.000,71
88,16432.000,1584526.255,477.990,155.795,156.321,134.465,0.984,0.856,0.904,786.000,2402.000,0.283,68.731,63
89,16924.000,1656221.146,482.759,151.327,148.510,145.125,0.985,0.977,0.913,806.000,1206.000,0.592,0.000,73
90,16972.000,1663272.224,482.759,150.053,147.355,146.659,0.984,0.995,0.915,804.000,2120.000,0.520,0.000,72
91,16164.000,1545920.168,474.960,153.114,152.387,135.535,0.984,0.886,0.900,840.000,486.000,0.254,72.801,74
92,17684.000,1769027.400,493.588,161.555,157.481,143.026,0.985,0.908,0.912,864.000,1430.000,0.584,2.828,76
93,27976.000,3519996.480,619.127,193.329,189.798,187.685,0.989,0.989,0.917,872.000,744.000,0.536,0.000,75
