cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
9,14640.000,1332525.152,447.446,140.528,137.701,135.372,0.984,0.983,0.919,100.000,2402.000,0.499,2.000,9
10,14500.000,1313456.831,444.617,139.671,136.095,135.667,0.985,0.997,0.922,112.000,1532.000,0.509,2.000,10
12,14536.000,1318351.361,444.617,141.322,137.644,134.475,0.986,0.977,0.924,150.000,2886.000,0.515,4.472,12
14,15140.000,1401369.345,454.960,145.561,143.472,134.456,0.984,0.936,0.919,164.000,1208.000,0.271,70.711,14
16,16140.000,1542478.417,469.103,147.078,144.056,142.656,0.986,0.990,0.922,166.000,1766.000,0.455,0.000,13
17,15244.000,1415833.586,454.960,142.688,139.964,138.679,0.987,0.991,0.925,170.000,286.000,0.501,2.000,15
18,14432.000,1304228.183,445.990,148.432,147.759,124.867,0.985,0.842,0.912,180.000,1344.000,0.259,66.272,14
19,16780.000,1635127.923,479.931,151.010,148.434,143.943,0.985,0.970,0.915,176.000,3582.000,0.534,2.000,16
20,15568.000,1461211.342,459.931,144.180,141.020,140.565,0.987,0.997,0.925,194.000,2686.000,0.464,0.000,17
21,15876.000,1504788.403,466.759,146.014,142.969,141.393,0.984,0.989,0.916,208.000,1980.000,0.460,2.000,18
22,16808.000,1639222.322,478.274,150.944,148.023,144.586,0.987,0.977,0.923,232.000,2244.000,0.512,2.000,19
23,16644.000,1615289.466,477.103,151.539,149.296,141.965,0.986,0.951,0.919,244.000,3794.000,0.529,2.000,20
24,15652.000,1473053.632,467.931,153.935,153.641,130.359,0.986,0.844,0.898,294.000,2464.000,0.251,68.029,21
25,15228.000,1413605.097,457.103,143.388,140.952,137.572,0.984,0.976,0.916,302.000,3274.000,0.469,0.000,22
27,15328.000,1427552.332,458.274,142.773,139.899,139.510,0.985,0.997,0.917,312.000,1542.000,0.485,2.000,24
28,15528.000,1455583.366,461.103,144.941,141.603,139.626,0.984,0.986,0.918,338.000,1092.000,0.516,0.000,25
