sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
37,35708.000,5075888.685,702.039,218.979,214.650,211.886,0.988,0.987,0.910,558.000,2974.000,1,[41],18868.000,1949631.808,509.387,160.262,157.287,152.756,0.986,0.971,0.914,0.528,2.828
38,33352.000,4581910.729,679.127,211.632,206.891,205.412,0.988,0.992,0.909,582.000,364.000,1,[43],16764.000,1632789.799,477.103,150.053,147.295,144.915,0.987,0.984,0.925,0.503,0.000
39,31332.000,4172016.113,660.098,204.793,201.607,197.936,0.987,0.981,0.904,590.000,2310.000,1,[44],16136.000,1541905.040,467.931,146.697,143.710,142.977,0.986,0.995,0.926,0.515,0.000
40,34016.000,4719420.390,686.441,213.242,210.443,205.945,0.988,0.978,0.907,592.000,2766.000,1,[45],16768.000,1633374.226,477.103,150.306,146.997,145.263,0.988,0.988,0.926,0.493,2.828
41,33376.000,4586857.313,680.784,212.424,207.459,204.942,0.989,0.987,0.905,596.000,606.000,1,[46],16420.000,1582790.844,471.931,148.432,144.982,144.206,0.987,0.995,0.926,0.492,2.000
42,58516.000,10648188.904,946.087,349.182,355.336,210.342,0.989,0.590,0.822,660.000,868.000,2,"[47, 51]",15344.000,1429794.280,460.416,149.740,148.439,132.032,0.985,0.887,0.910,0.262,70.837
43,31172.000,4140099.718,656.299,204.919,201.401,197.122,0.988,0.978,0.909,650.000,1306.000,1,[48],15564.000,1460648.219,461.103,144.361,141.453,140.098,0.986,0.990,0.920,0.499,2.000
44,34048.000,4726081.533,684.098,214.037,210.440,206.047,0.989,0.979,0.914,658.000,1522.000,1,[50],16104.000,1537320.587,470.274,147.146,144.195,142.215,0.984,0.986,0.915,0.473,2.000
45,30456.000,3998279.000,648.784,202.830,198.175,195.736,0.988,0.987,0.909,652.000,2114.000,1,[49],15708.000,1480966.174,463.446,145.437,142.633,140.241,0.986,0.983,0.919,0.516,0.000
46,32104.000,4327155.681,666.441,207.548,203.366,201.070,0.989,0.988,0.908,706.000,1108.000,1,[52],15776.000,1490593.238,463.931,147.078,144.220,139.280,0.986,0.966,0.921,0.491,0.000
47,31724.000,4250555.704,661.269,212.198,209.260,193.072,0.988,0.922,0.912,708.000,1770.000,1,[53],16752.000,1631036.939,478.759,157.709,154.369,138.229,0.986,0.895,0.918,0.528,2.000
48,33060.000,4521870.016,675.127,210.419,205.974,204.481,0.989,0.992,0.911,726.000,3094.000,1,[54],18820.000,1942196.776,507.245,158.808,156.370,153.269,0.987,0.980,0.919,0.569,4.000
49,32732.000,4454742.589,678.441,213.054,208.340,200.126,0.984,0.960,0.894,740.000,2456.000,1,[55],16552.000,1601915.180,477.588,148.661,146.149,144.212,0.985,0.987,0.912,0.506,2.000
51,33012.000,4512025.599,676.784,212.132,206.822,203.360,0.987,0.983,0.906,762.000,252.000,1,[57],16448.000,1586841.121,474.759,148.647,145.957,143.491,0.985,0.983,0.917,0.498,2.000
52,31044.000,4114625.492,657.269,203.735,201.187,196.523,0.987,0.977,0.903,766.000,2894.000,1,[58],15764.000,1488892.834,464.132,146.014,142.565,140.808,0.986,0.988,0.920,0.508,0.000
53,34700.000,4862482.065,691.411,214.401,210.995,209.437,0.989,0.992,0.912,780.000,2664.000,1,[59],16412.000,1581634.256,473.588,148.647,145.070,144.084,0.986,0.993,0.920,0.473,2.000
54,31200.000,4145679.188,656.784,204.167,199.372,199.302,0.989,0.999,0.909,786.000,520.000,1,[60],15856.000,1501945.783,465.103,145.231,142.466,141.709,0.986,0.995,0.921,0.508,2.000
55,30124.000,3933079.805,644.299,203.843,198.469,193.361,0.989,0.974,0.912,788.000,1962.000,1,[61],15688.000,1478138.644,463.446,145.437,142.390,140.306,0.984,0.985,0.918,0.521,0.000
56,32652.000,4438420.875,669.754,210.647,205.119,202.723,0.989,0.988,0.915,814.000,2262.000,1,[62],16308.000,1566624.285,471.446,148.189,144.936,143.269,0.986,0.988,0.922,0.499,2.828
57,32284.000,4363598.745,668.098,208.432,203.206,202.344,0.989,0.995,0.909,856.000,964.000,1,[64],15816.000,1496265.922,463.931,146.014,143.322,140.507,0.985,0.980,0.923,0.490,0.000
58,58672.000,10690798.380,928.465,330.394,334.425,223.667,0.988,0.668,0.855,864.000,1310.000,2,"[63, 66]",15676.000,1476457.411,465.990,152.457,151.970,131.936,0.984,0.865,0.907,0.267,62.209
59,95704.000,22271985.483,1175.627,394.167,388.558,316.058,0.990,0.807,0.870,936.000,1646.000,3,"[65, 73, 74]",16092.000,1535625.094,474.447,157.109,153.050,135.060,0.985,0.876,0.898,0.168,84.524
60,31544.000,4214430.986,660.098,205.232,201.535,199.307,0.988,0.989,0.910,894.000,754.000,1,[67],15828.000,1497969.127,466.274,147.078,144.117,139.844,0.984,0.970,0.915,0.502,0.000
61,31212.000,4148071.156,653.269,204.636,200.133,198.639,0.989,0.992,0.919,928.000,372.000,1,[68],15424.000,1440984.552,459.446,143.736,140.872,139.414,0.985,0.990,0.918,0.494,2.000
62,29924.000,3893975.990,644.299,202.406,199.548,190.982,0.988,0.957,0.906,928.000,3084.000,1,[69],17508.000,1742683.853,489.103,155.756,152.522,146.247,0.985,0.958,0.920,0.585,2.000
64,30348.000,3977030.424,647.127,203.421,200.892,192.398,0.988,0.957,0.911,944.000,2436.000,1,[71],16232.000,1555685.670,471.931,153.075,149.621,138.139,0.985,0.923,0.916,0.535,0.000
65,57104.000,10265109.730,920.715,333.928,339.759,214.288,0.991,0.630,0.846,1000.000,2874.000,2,"[72, 81]",15440.000,1443271.826,461.730,150.798,148.949,132.550,0.985,0.886,0.910,0.270,66.497
66,30648.000,4036147.311,651.127,201.604,198.142,196.966,0.989,0.994,0.908,982.000,2146.000,1,[75],16588.000,1607144.181,476.416,149.586,146.187,144.522,0.986,0.988,0.918,0.541,2.828
67,32288.000,4364409.748,669.269,208.557,204.620,200.976,0.987,0.982,0.906,988.000,570.000,1,[76],16120.000,1539612.245,470.274,147.201,144.272,142.283,0.985,0.986,0.916,0.499,0.000
68,33304.000,4572022.901,677.269,213.860,209.961,202.005,0.989,0.962,0.912,992.000,1940.000,1,[77],16960.000,1661508.518,481.588,155.641,152.025,142.064,0.986,0.934,0.919,0.509,0.000
69,31332.000,4172016.113,662.098,206.495,203.113,196.514,0.987,0.967,0.898,998.000,2632.000,1,[78],15996.000,1521881.695,467.446,147.959,144.996,140.528,0.985,0.969,0.920,0.511,0.000
70,62804.000,11839810.670,959.779,344.581,347.691,230.228,0.989,0.661,0.857,1068.000,186.000,2,"[79, 86]",16040.000,1528612.407,471.647,152.911,152.767,134.428,0.985,0.875,0.906,0.255,64.389
71,66140.000,12795583.232,987.578,351.511,354.533,237.784,0.990,0.670,0.852,1078.000,1098.000,2,"[80, 87]",16318.000,1568065.557,478.375,154.828,154.072,135.579,0.982,0.875,0.896,0.247,63.971
72,29952.000,3899442.680,644.299,202.237,197.674,192.987,0.987,0.976,0.907,1060.000,872.000,1,[82],15716.000,1482097.690,463.931,147.959,145.174,137.858,0.985,0.949,0.918,0.525,2.000
74,32060.000,4318262.882,745.068,256.850,227.876,186.656,0.931,0.786,0.726,1072.000,1326.000,1,[83],14752.000,1347845.633,446.960,142.394,139.304,134.846,0.986,0.968,0.928,0.460,8.485
75,31540.000,4213629.382,660.098,207.171,202.223,198.660,0.988,0.982,0.910,1112.000,2318.000,1,[84],16420.000,1582790.844,474.759,148.499,145.158,144.033,0.985,0.992,0.915,0.521,0.000
76,36860.000,5323494.339,710.039,223.231,218.988,214.412,0.990,0.979,0.919,1130.000,3124.000,1,[85],18400.000,1877545.778,499.245,159.512,156.652,149.564,0.989,0.955,0.928,0.499,4.000
77,32780.000,4464545.199,671.612,211.358,205.731,202.938,0.988,0.986,0.913,1146.000,438.000,1,[88],15872.000,1504219.736,465.103,146.697,144.095,140.252,0.986,0.973,0.922,0.484,2.000
78,30844.000,4074927.084,689.897,217.007,205.023,192.302,0.976,0.934,0.814,1162.000,2514.000,1,[89],15772.000,1490026.364,462.960,147.959,145.666,137.874,0.987,0.946,0.925,0.511,2.000
79,35068.000,4940038.085,693.754,218.358,214.316,208.366,0.990,0.972,0.916,1172.000,680.000,1,[90],16416.000,1582212.515,474.759,148.930,146.600,142.582,0.984,0.973,0.915,0.468,2.000
80,60912.000,11308840.777,948.146,340.353,342.875,226.499,0.991,0.660,0.851,1232.000,1476.000,2,"[91, 98]",16138.000,1542536.449,477.967,153.016,152.004,135.920,0.978,0.890,0.888,0.265,63.955
81,33756.000,4665414.852,680.784,212.565,207.642,207.093,0.989,0.997,0.915,1186.000,2760.000,1,[93],16532.000,1599012.634,475.931,149.412,146.556,143.641,0.985,0.980,0.917,0.490,0.000
82,31060.000,4117806.903,654.441,205.456,201.930,195.899,0.988,0.970,0.911,1186.000,2126.000,1,[92],15844.000,1500241.072,464.617,147.078,143.881,140.220,0.986,0.974,0.922,0.510,2.000
83,33296.000,4570375.622,675.612,210.618,206.630,205.248,0.990,0.993,0.917,1220.000,1710.000,1,[94],15780.000,1491160.183,466.274,145.890,142.856,140.664,0.984,0.985,0.912,0.474,2.000
84,32608.000,4429452.448,671.612,208.806,204.615,202.969,0.989,0.992,0.908,1252.000,1932.000,1,[95],16232.000,1555685.670,470.759,147.851,144.588,142.945,0.986,0.989,0.920,0.498,0.000
85,60772.000,11269874.868,939.945,336.434,338.818,228.806,0.991,0.674,0.864,1314.000,850.000,2,"[96, 106]",15778.000,1490891.802,472.316,152.360,152.435,132.753,0.982,0.865,0.889,0.260,60.610
86,33272.000,4565434.972,676.098,211.405,207.239,204.487,0.989,0.986,0.915,1288.000,2984.000,1,[97],16420.000,1582790.844,473.103,148.647,145.616,143.573,0.987,0.986,0.922,0.494,0.000
87,34392.000,4797886.262,689.754,214.401,209.709,208.854,0.989,0.996,0.908,1314.000,2370.000,1,[99],16604.000,1609470.005,475.931,148.930,145.644,145.158,0.986,0.997,0.921,0.483,0.000
88,32972.000,4503827.382,673.269,212.207,209.160,200.747,0.989,0.960,0.914,1322.000,3214.000,1,[100],17832.000,1791281.677,494.073,158.808,155.278,146.227,0.986,0.942,0.918,0.541,2.828
89,36308.000,5204359.522,712.867,220.336,215.719,214.347,0.988,0.993,0.898,1334.000,328.000,1,[103],16972.000,1663272.224,483.245,150.625,147.784,146.231,0.984,0.989,0.913,0.467,2.000
91,30160.000,3940132.313,643.328,201.693,196.841,195.179,0.990,0.991,0.916,1330.000,538.000,1,[101],15560.000,1460085.168,460.617,146.014,142.741,138.805,0.985,0.972,0.922,0.516,2.000
92,27716.000,3471040.086,618.642,195.059,190.156,185.635,0.987,0.976,0.910,1332.000,2614.000,1,[104],14768.000,1350039.035,446.960,143.178,140.436,133.902,0.987,0.953,0.929,0.533,0.000
94,33632.000,4639731.425,682.926,212.349,208.640,205.309,0.988,0.984,0.906,1362.000,1250.000,1,[105],16428.000,1583947.714,471.931,148.647,144.992,144.271,0.987,0.995,0.927,0.488,2.000
95,34720.000,4866686.545,694.725,215.824,210.643,209.925,0.988,0.996,0.904,1392.000,2150.000,1,[107],16932.000,1657395.632,481.103,150.360,147.149,146.524,0.986,0.996,0.919,0.488,2.828
96,62620.000,11787817.276,973.200,357.200,363.304,220.234,0.989,0.604,0.831,1456.000,2848.000,2,"[108, 114]",15620.000,1468582.766,464.073,150.457,149.888,133.209,0.985,0.885,0.911,0.249,70.609
97,32452.000,4397704.067,667.612,209.246,205.386,201.211,0.989,0.980,0.915,1408.000,1614.000,1,[109],15772.000,1490026.364,462.274,146.711,143.283,140.161,0.987,0.978,0.927,0.486,2.000
98,32032.000,4312607.005,714.382,233.452,210.300,195.352,0.960,0.922,0.789,1428.000,1052.000,1,[110],16048.000,1529308.751,466.274,147.851,145.016,140.915,0.988,0.972,0.928,0.501,2.000
99,29704.000,3851112.491,637.470,200.689,197.842,191.200,0.990,0.966,0.919,1434.000,1822.000,1,[111],16044.000,1528737.012,467.931,149.466,146.139,139.799,0.986,0.957,0.921,0.540,0.000
100,33228.000,4556381.742,678.240,211.858,208.586,202.933,0.989,0.972,0.908,1490.000,2486.000,1,[112],16712.000,1625198.604,477.588,149.693,146.980,144.775,0.986,0.985,0.921,0.503,2.000
101,32700.000,4448211.507,674.926,210.618,206.445,201.754,0.988,0.977,0.902,1496.000,3098.000,1,[113],16448.000,1586841.121,473.103,148.862,145.924,143.530,0.987,0.983,0.923,0.503,0.000
102,35272.000,4983207.012,693.754,219.272,214.179,209.722,0.990,0.979,0.921,1536.000,402.000,1,[116],16632.000,1613542.893,475.931,149.466,146.300,144.758,0.986,0.989,0.923,0.472,0.000
103,35136.000,4954413.814,695.411,217.007,213.600,209.492,0.990,0.981,0.913,1536.000,188.000,1,[115],17084.000,1679763.516,482.759,151.605,148.846,146.154,0.986,0.982,0.921,0.486,2.000
104,33260.000,4562965.316,678.441,210.618,207.603,204.057,0.988,0.983,0.908,1542.000,616.000,1,[118],16356.000,1573546.035,471.931,148.647,145.209,143.422,0.986,0.988,0.923,0.492,0.000
105,59700.000,10972997.922,936.347,330.436,332.937,228.615,0.989,0.686,0.856,1598.000,3348.000,2,"[117, 127]",17254.000,1704898.566,495.730,163.377,163.171,135.513,0.982,0.825,0.883,0.289,63.554
106,30088.000,3926031.510,645.269,201.375,197.249,194.250,0.987,0.985,0.908,1564.000,1448.000,1,[119],15492.000,1450524.380,459.931,144.997,142.154,138.786,0.985,0.976,0.920,0.515,2.000
107,32676.000,4443315.292,670.926,208.279,204.857,203.115,0.989,0.991,0.912,1570.000,2294.000,1,[120],16116.000,1539039.224,469.103,147.078,144.210,142.296,0.985,0.987,0.920,0.493,2.000
108,32968.000,4503007.834,673.754,211.073,207.323,202.499,0.989,0.977,0.913,1582.000,1242.000,1,[121],16204.000,1551662.099,470.274,147.146,144.313,142.986,0.986,0.991,0.921,0.492,2.000
109,33576.000,4628147.958,680.098,213.101,209.070,204.532,0.989,0.978,0.912,1592.000,2072.000,1,[123],15884.000,1505925.953,463.446,145.890,142.661,141.769,0.988,0.994,0.929,0.473,2.000
110,32772.000,4462910.932,670.441,210.381,207.070,201.560,0.990,0.973,0.916,1588.000,2682.000,1,[122],15896.000,1507632.814,466.274,146.820,144.015,140.543,0.984,0.976,0.919,0.485,2.000
111,34008.000,4717755.593,686.926,213.476,209.037,207.240,0.988,0.991,0.906,1612.000,1652.000,1,[124],16432.000,1584526.255,473.103,147.959,145.189,144.103,0.987,0.993,0.923,0.483,0.000
113,31852.000,4276306.850,663.612,206.814,202.713,200.112,0.989,0.987,0.909,1634.000,1860.000,1,[125],16128.000,1540758.500,469.789,148.930,146.066,140.595,0.985,0.962,0.918,0.506,0.000
114,33592.000,4631456.535,762.725,239.140,213.149,202.631,0.956,0.941,0.726,1636.000,966.000,1,[126],16592.000,1607725.532,474.274,149.693,146.639,144.074,0.988,0.982,0.927,0.494,2.000
115,33544.000,4621533.169,681.553,212.424,208.592,204.784,0.989,0.982,0.907,1694.000,762.000,1,[128],17032.000,1672100.100,481.588,151.539,148.616,145.931,0.986,0.982,0.923,0.508,0.000
116,33424.000,4596755.816,678.441,213.026,208.944,203.859,0.989,0.975,0.913,1702.000,3162.000,1,[129],16136.000,1541905.040,469.103,148.499,145.678,141.039,0.986,0.968,0.921,0.483,0.000
117,65940.000,12737588.500,982.288,349.468,349.994,240.048,0.991,0.685,0.859,1762.000,2532.000,2,"[130, 140]",16560.000,1603793.970,481.144,156.847,156.494,135.544,0.985,0.861,0.899,0.251,66.895
118,31804.000,4266644.095,664.098,206.814,202.691,199.821,0.988,0.986,0.906,1726.000,2956.000,1,[131],15872.000,1504219.736,465.103,146.014,143.201,141.138,0.986,0.985,0.922,0.499,2.000
119,32936.000,4496453.238,672.583,213.063,209.761,199.955,0.989,0.953,0.915,1732.000,116.000,1,[132],16812.000,1639807.515,478.759,152.591,150.019,142.701,0.987,0.951,0.922,0.510,0.000
120,29816.000,3872914.147,648.299,202.425,196.823,193.048,0.986,0.980,0.891,1742.000,320.000,1,[133],16004.000,1523023.535,467.446,148.607,145.437,140.125,0.986,0.963,0.920,0.537,0.000
121,33656.000,4644698.722,680.098,212.810,208.177,205.893,0.989,0.989,0.914,1760.000,2210.000,1,[134],16692.000,1622282.055,477.588,150.479,147.790,143.814,0.985,0.973,0.920,0.496,2.000
122,62472.000,11746051.888,970.975,348.970,353.944,225.180,0.989,0.635,0.833,1834.000,1338.000,2,"[135, 145]",15962.000,1517142.106,473.487,153.189,152.624,133.854,0.983,0.873,0.895,0.256,68.096
123,36268.000,5195761.540,711.696,222.252,216.521,213.337,0.987,0.985,0.900,1794.000,2000.000,1,[136],17124.000,1685666.395,484.416,151.327,148.342,146.988,0.985,0.991,0.917,0.472,2.000
124,34520.000,4824696.298,690.725,214.895,210.516,208.829,0.989,0.992,0.909,1804.000,1112.000,1,[137],16308.000,1566624.285,471.931,147.959,145.076,143.131,0.986,0.987,0.920,0.472,0.000
125,33200.000,4550623.716,677.068,210.761,206.905,204.344,0.990,0.987,0.910,1808.000,1574.000,1,[138],16104.000,1537320.587,470.759,147.648,144.417,141.987,0.984,0.983,0.913,0.485,2.828
126,31664.000,4238502.714,658.926,205.913,202.061,199.586,0.990,0.987,0.916,1816.000,2774.000,1,[139],16100.000,1536747.850,467.446,147.526,144.802,141.583,0.987,0.978,0.926,0.508,0.000
127,60348.000,11152137.689,955.862,346.508,350.052,219.954,0.989,0.627,0.830,1898.000,1770.000,2,"[141, 151]",15530.000,1455946.311,463.203,150.309,147.554,134.661,0.987,0.912,0.910,0.257,68.014
128,30772.000,4060667.092,651.612,207.200,203.071,193.003,0.988,0.950,0.911,1838.000,910.000,1,[142],16384.000,1577588.418,472.617,157.099,153.831,135.741,0.987,0.882,0.922,0.532,0.000
129,32672.000,4442499.431,672.098,212.207,209.435,198.729,0.989,0.948,0.909,1850.000,3324.000,1,[143],16564.000,1603657.549,475.446,151.288,147.859,142.656,0.986,0.965,0.921,0.507,0.000
130,34020.000,4720252.861,682.441,214.849,209.348,206.956,0.990,0.988,0.918,1870.000,482.000,1,[144],16432.000,1584526.255,472.617,150.000,146.892,142.450,0.986,0.970,0.924,0.483,2.000
131,31692.000,4244126.023,664.098,206.194,202.437,199.365,0.987,0.985,0.903,1900.000,718.000,1,[146],16264.000,1560288.289,470.759,149.050,145.713,142.119,0.987,0.975,0.922,0.513,2.000
132,31428.000,4191205.130,655.612,204.714,201.084,199.068,0.990,0.990,0.919,1908.000,3124.000,1,[147],16220.000,1553960.857,471.931,147.092,144.060,143.367,0.984,0.995,0.915,0.516,0.000
134,32304.000,4367654.260,669.754,209.476,206.202,199.499,0.988,0.967,0.905,1928.000,230.000,1,[149],15856.000,1501945.783,463.446,147.078,144.056,140.148,0.987,0.973,0.928,0.491,0.000
135,33952.000,4706107.502,681.269,212.941,209.023,206.849,0.990,0.989,0.919,1934.000,2376.000,1,[150],16032.000,1527022.220,467.931,146.492,143.580,142.173,0.985,0.990,0.920,0.472,2.000
136,34404.000,4800397.587,690.725,216.684,212.532,206.183,0.989,0.970,0.906,1998.000,2886.000,1,[152],16484.000,1592053.688,474.759,148.661,146.096,143.661,0.986,0.983,0.919,0.479,2.828
137,30816.000,4069379.551,654.926,203.735,201.023,195.198,0.987,0.971,0.903,2002.000,1972.000,1,[154],15964.000,1517317.193,465.789,148.607,145.254,139.967,0.986,0.963,0.925,0.518,0.000
138,32460.000,4399330.337,671.127,211.367,204.635,202.047,0.987,0.987,0.906,2006.000,1040.000,1,[155],16372.000,1575855.545,473.588,148.607,145.485,143.290,0.985,0.985,0.917,0.504,2.000
139,63616.000,12070168.637,964.230,342.286,344.940,235.115,0.991,0.681,0.860,2046.000,3534.000,2,"[153, 162]",18234.000,1852462.829,506.115,167.186,166.705,140.349,0.986,0.836,0.894,0.287,65.031
140,32276.000,4361976.891,665.269,207.239,203.039,202.451,0.989,0.997,0.916,2008.000,2180.000,1,[156],16160.000,1545346.365,469.103,146.860,143.695,143.193,0.986,0.996,0.923,0.501,2.000
141,31400.000,4185605.301,659.612,205.602,201.380,198.572,0.987,0.986,0.907,2020.000,1474.000,1,[157],16400.000,1579899.903,473.588,149.466,146.360,142.678,0.985,0.975,0.919,0.522,0.000
142,32884.000,4485808.810,670.926,210.381,206.509,202.841,0.990,0.982,0.918,2058.000,386.000,1,[159],16240.000,1556835.900,471.931,148.499,145.684,141.945,0.985,0.974,0.916,0.494,0.000
143,31124.000,4130540.742,653.269,205.232,199.931,198.281,0.989,0.991,0.916,2056.000,590.000,1,[158],16104.000,1537320.587,469.103,147.146,144.294,142.113,0.985,0.985,0.920,0.517,0.000
144,33696.000,4652981.486,684.098,212.038,208.258,206.087,0.988,0.989,0.905,2058.000,2664.000,1,[160],16632.000,1613542.893,475.931,149.466,146.108,144.943,0.986,0.992,0.923,0.494,0.000
145,35568.000,5046066.485,698.926,219.572,215.009,210.744,0.989,0.980,0.915,2064.000,3282.000,1,[161],16896.000,1652112.631,479.931,150.864,147.526,145.833,0.987,0.988,0.922,0.475,2.000
146,31920.000,4290008.220,664.098,205.767,202.198,201.018,0.988,0.994,0.910,2094.000,1234.000,1,[163],15956.000,1516176.782,467.931,146.014,143.023,142.050,0.984,0.993,0.916,0.500,2.828
147,32360.000,4379016.380,672.098,210.618,206.692,199.388,0.986,0.964,0.900,2102.000,118.000,1,[164],17536.000,1746866.054,489.588,155.795,153.276,145.685,0.987,0.950,0.919,0.542,2.828
148,34936.000,4912172.038,692.583,216.924,213.764,208.142,0.990,0.973,0.915,2106.000,854.000,1,[166],16256.000,1559137.209,470.274,147.580,144.162,143.587,0.986,0.996,0.924,0.465,0.000
149,31236.000,4152856.471,656.098,205.913,202.431,196.502,0.989,0.971,0.912,2108.000,3072.000,1,[165],15660.000,1474183.130,460.617,144.997,141.565,140.865,0.987,0.995,0.928,0.501,2.000
150,31412.000,4188004.922,659.612,206.155,202.434,197.623,0.987,0.976,0.907,2138.000,2468.000,1,[167],16296.000,1564895.437,471.931,149.050,146.202,141.928,0.985,0.971,0.919,0.519,0.000
151,33884.000,4691976.301,682.240,215.870,211.476,204.106,0.990,0.965,0.915,2156.000,1634.000,1,[168],17088.000,1680353.494,483.931,153.075,149.488,145.564,0.985,0.974,0.917,0.504,2.828
152,32508.000,4409092.162,671.612,209.619,206.185,200.822,0.988,0.974,0.906,2158.000,1840.000,1,[169],16756.000,1631621.156,478.274,152.971,150.701,141.579,0.986,0.939,0.921,0.515,0.000
153,31772.000,4260206.308,661.754,206.814,203.343,198.984,0.989,0.978,0.912,2188.000,2058.000,1,[170],17232.000,1701638.603,486.759,153.844,151.374,144.961,0.984,0.958,0.914,0.542,0.000
154,36456.000,5236213.230,707.897,222.252,218.209,212.796,0.990,0.975,0.914,2200.000,2266.000,1,[171],17808.000,1787666.578,490.759,157.099,154.196,147.056,0.989,0.954,0.929,0.488,2.000
