sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
13,61652.000,11515546.540,963.661,342.794,346.136,227.229,0.989,0.655,0.834,196.000,3152.000,2,"[16, 25]",15554.000,1459240.808,465.103,151.541,150.664,131.897,0.985,0.873,0.904,0.252,68.034
15,31224.000,4150463.583,657.269,204.783,200.113,198.727,0.987,0.993,0.908,152.000,2260.000,1,[18],15112.000,1397483.592,454.274,142.352,139.495,137.936,0.984,0.989,0.920,0.484,2.000
16,29848.000,3879150.723,639.612,200.040,196.531,193.440,0.989,0.984,0.917,176.000,1808.000,1,[19],15512.000,1453334.203,459.446,144.180,141.467,139.616,0.985,0.987,0.923,0.520,2.000
17,32332.000,4373334.090,666.926,207.152,203.752,202.100,0.989,0.992,0.913,182.000,3772.000,1,[20],15464.000,1446593.675,457.789,144.069,140.869,139.780,0.987,0.992,0.927,0.478,2.000
18,29580.000,3827022.845,639.612,199.730,195.636,192.571,0.987,0.984,0.909,200.000,942.000,1,[21],14880.000,1365426.091,449.789,141.421,138.506,136.794,0.986,0.988,0.924,0.503,2.000
19,30704.000,4047214.630,651.612,202.869,199.517,196.035,0.988,0.982,0.909,238.000,3368.000,1,[22],14928.000,1372038.316,449.304,142.618,139.666,136.098,0.987,0.974,0.929,0.486,0.000
20,31612.000,4228066.021,661.754,206.649,201.704,199.601,0.987,0.989,0.907,250.000,3574.000,1,[24],15276.000,1420294.073,454.960,144.014,140.958,138.005,0.987,0.979,0.927,0.483,0.000
21,18080.000,1828779.899,498.073,161.245,155.221,148.420,0.986,0.955,0.916,236.000,1470.000,1,[23],9532.000,700067.394,361.019,115.117,112.334,108.047,0.979,0.962,0.919,0.527,2.000
22,33976.000,4711098.366,686.926,213.663,209.839,206.192,0.988,0.982,0.905,264.000,1284.000,1,[26],16844.000,1644491.562,478.759,150.864,147.861,145.054,0.986,0.981,0.923,0.496,2.828
23,32772.000,4462910.932,670.725,210.162,205.117,203.515,0.989,0.992,0.915,282.000,754.000,1,[28],15448.000,1444349.154,457.789,144.180,141.208,139.297,0.987,0.986,0.926,0.471,2.000
