sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
14,32392.000,4385513.436,665.955,210.162,204.777,201.439,0.990,0.984,0.918,104.000,1994.000,1,[14],17468.000,1736715.079,486.759,153.114,150.550,147.739,0.987,0.981,0.926,0.539,0.000
15,30456.000,3998279.000,645.955,203.539,200.318,193.625,0.989,0.966,0.917,102.000,2424.000,1,[13],16764.000,1632789.799,478.759,151.288,148.445,143.794,0.986,0.969,0.919,0.550,2.000
16,34084.000,4733579.061,689.754,215.870,213.418,203.460,0.987,0.953,0.900,134.000,2724.000,1,[17],17752.000,1779240.821,489.588,154.777,151.458,149.233,0.989,0.985,0.931,0.521,2.000
19,34076.000,4731912.602,683.411,214.009,210.588,206.112,0.990,0.978,0.917,172.000,1664.000,1,[19],17652.000,1764227.870,491.245,154.156,151.151,148.697,0.985,0.984,0.919,0.518,0.000
20,32500.000,4407464.691,666.441,208.000,204.771,202.138,0.990,0.987,0.920,178.000,1328.000,1,[20],16984.000,1665036.552,483.245,150.785,147.942,146.177,0.984,0.988,0.914,0.523,0.000
21,29560.000,3823142.140,638.642,199.620,196.566,191.538,0.987,0.974,0.911,184.000,734.000,1,[21],16400.000,1579899.903,473.103,148.930,146.005,143.039,0.986,0.980,0.921,0.555,0.000
22,29712.000,3852668.392,641.955,202.800,198.562,190.641,0.985,0.960,0.906,192.000,3668.000,1,[22],15820.000,1496833.585,464.617,149.412,145.837,138.137,0.985,0.947,0.921,0.532,2.000
23,31572.000,4220043.634,658.441,206.155,201.302,199.753,0.989,0.992,0.915,220.000,934.000,1,[23],17128.000,1686257.063,483.931,152.118,149.022,146.348,0.986,0.982,0.919,0.543,0.000
24,50644.000,8573453.574,837.436,265.707,261.425,246.743,0.991,0.944,0.907,242.000,3220.000,1,[27],28400.000,3600321.719,625.470,196.957,193.395,187.003,0.989,0.967,0.912,0.561,2.000
25,37720.000,5510884.721,723.897,225.460,221.425,216.967,0.989,0.980,0.905,234.000,2220.000,1,[26],18680.000,1920565.433,504.416,157.848,154.917,153.535,0.987,0.991,0.923,0.495,2.000
