cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
16,14780.000,1351684.866,449.789,141.223,138.485,135.901,0.984,0.981,0.918,116.000,3544.000,0.537,0.000,18
17,15584.000,1463464.559,463.446,144.734,141.842,139.891,0.983,0.986,0.912,138.000,1872.000,0.468,2.000,19
18,16080.000,1533885.235,467.446,146.492,143.782,142.398,0.987,0.990,0.925,164.000,1524.000,0.471,0.000,20
19,15900.000,1508201.911,466.274,145.836,142.462,142.107,0.984,0.997,0.919,168.000,2192.000,0.510,2.000,21
20,15480.000,1448839.357,462.274,144.028,140.794,139.998,0.983,0.994,0.910,172.000,2434.000,0.458,0.000,22
21,15260.000,1418063.245,455.446,142.773,139.892,138.890,0.985,0.993,0.924,184.000,3148.000,0.465,2.828,23
22,15324.000,1426993.567,456.617,143.178,139.938,139.433,0.986,0.996,0.924,184.000,1106.000,0.468,2.828,24
23,15084.000,1393601.438,454.274,141.873,138.919,138.252,0.984,0.995,0.919,194.000,778.000,0.488,0.000,25
24,17448.000,1733733.253,487.245,154.156,151.652,146.506,0.987,0.966,0.924,214.000,3744.000,0.491,0.000,26
25,15648.000,1472488.991,463.446,144.997,142.333,139.996,0.984,0.983,0.916,228.000,564.000,0.460,0.000,27
26,16772.000,1633958.722,478.759,152.053,148.488,143.821,0.986,0.969,0.920,258.000,242.000,0.519,0.000,28
27,15640.000,1471359.926,461.103,144.941,141.677,140.562,0.986,0.992,0.924,278.000,1714.000,0.484,0.000,29
28,15128.000,1399703.582,453.789,142.394,139.125,138.452,0.986,0.995,0.923,286.000,1344.000,0.479,0.000,30
29,15984.000,1520169.471,469.103,146.328,143.752,141.582,0.984,0.985,0.913,288.000,2020.000,0.482,0.000,31
30,14900.000,1368179.891,449.789,141.549,138.800,136.680,0.986,0.985,0.926,312.000,940.000,0.488,2.000,32
31,16040.000,1528165.343,468.416,151.288,149.030,137.135,0.986,0.920,0.919,318.000,3556.000,0.245,72.250,33
33,15156.000,1403591.389,453.789,142.127,139.064,138.766,0.986,0.998,0.925,338.000,2564.000,0.466,2.000,35
34,15764.000,1488892.834,462.274,145.134,142.368,140.982,0.987,0.990,0.927,352.000,2840.000,0.493,2.000,36
35,16296.000,1564895.437,470.274,147.648,144.426,143.667,0.987,0.995,0.926,358.000,2300.000,0.464,2.000,37
36,15512.000,1453334.203,462.274,144.554,141.601,139.483,0.983,0.985,0.912,372.000,3050.000,0.472,0.000,38
37,15360.000,1432025.079,457.789,144.900,142.080,137.659,0.986,0.969,0.921,376.000,3260.000,0.491,0.000,40
38,15508.000,1452772.093,460.617,143.736,140.873,140.172,0.985,0.995,0.919,378.000,1532.000,0.487,2.828,39
39,15736.000,1484927.741,465.103,144.997,142.045,141.070,0.984,0.993,0.914,390.000,1160.000,0.465,2.000,41
40,15676.000,1476442.991,463.446,145.231,142.610,139.957,0.984,0.981,0.917,408.000,680.000,0.478,2.000,42
41,15348.000,1430347.252,461.872,152.643,153.225,128.818,0.984,0.832,0.904,422.000,3464.000,0.234,66.603,33
42,15932.000,1512757.263,466.759,145.890,142.860,141.997,0.986,0.994,0.919,420.000,468.000,0.475,0.000,43
43,14584.000,1324886.832,445.789,140.357,137.508,135.040,0.985,0.982,0.922,424.000,1860.000,0.510,2.000,45
44,15280.000,1420851.963,457.103,144.361,141.525,137.474,0.985,0.971,0.919,426.000,3734.000,0.486,0.000,44
45,15008.000,1383082.327,452.617,143.388,140.328,136.185,0.985,0.970,0.921,450.000,268.000,0.561,2.000,46
46,14816.000,1356626.369,448.617,141.421,138.401,136.305,0.986,0.985,0.925,470.000,2124.000,0.499,2.000,47
47,15272.000,1419736.257,455.446,143.611,140.797,138.108,0.986,0.981,0.925,494.000,1346.000,0.467,0.000,48
48,16056.000,1530452.445,467.931,146.697,143.839,142.126,0.986,0.988,0.921,508.000,2696.000,0.477,2.000,49
49,15100.000,1395819.371,458.558,152.118,151.708,127.352,0.985,0.835,0.902,520.000,978.000,0.245,65.115,51
50,16152.000,1544198.973,470.274,146.820,144.099,142.728,0.985,0.990,0.918,524.000,2462.000,0.479,2.000,50
51,15328.000,1427552.332,458.274,143.178,140.399,139.008,0.985,0.990,0.917,526.000,1682.000,0.473,0.000,52
53,15560.000,1460085.168,460.617,144.180,141.205,140.308,0.986,0.994,0.922,540.000,2926.000,0.479,0.000,54
54,14264.000,1281521.201,440.132,138.924,136.161,133.389,0.986,0.980,0.925,548.000,3152.000,0.487,2.828,55
55,13712.000,1207855.572,430.475,137.317,135.093,129.244,0.987,0.957,0.930,582.000,788.000,0.475,0.000,56
56,15264.000,1418620.843,456.617,144.180,141.647,137.223,0.984,0.969,0.920,592.000,586.000,0.515,4.472,57
57,14952.000,1375348.420,449.789,141.662,138.622,137.340,0.987,0.991,0.929,598.000,3348.000,0.496,2.000,58
58,15512.000,1453334.203,460.416,146.697,144.722,136.605,0.986,0.943,0.920,608.000,1078.000,0.252,68.118,51
59,15932.000,1512757.263,466.759,146.014,143.013,141.851,0.984,0.992,0.919,610.000,1962.000,0.474,0.000,59
60,15492.000,1450524.380,460.617,144.139,141.123,139.783,0.984,0.990,0.918,610.000,3554.000,0.505,0.000,60
61,16308.000,1566624.285,473.103,148.930,145.897,142.335,0.984,0.975,0.916,616.000,380.000,0.506,2.828,61
62,14252.000,1279904.367,441.789,138.924,136.030,133.408,0.984,0.981,0.918,624.000,3778.000,0.500,0.000,62
63,15272.000,1419736.257,455.446,143.388,140.271,138.627,0.985,0.988,0.925,648.000,2230.000,0.480,0.000,64
64,16048.000,1529308.751,466.274,146.014,143.048,142.837,0.987,0.999,0.928,650.000,1510.000,0.456,2.000,63
65,15284.000,1421409.926,456.617,143.178,139.989,139.020,0.985,0.993,0.921,706.000,1300.000,0.498,0.000,65
66,15168.000,1405258.692,454.960,142.239,139.296,138.651,0.986,0.995,0.921,710.000,1780.000,0.500,2.828,66
67,13768.000,1215262.470,435.446,137.753,134.643,130.222,0.983,0.967,0.912,712.000,2824.000,0.509,0.000,68
68,15936.000,1513327.004,466.274,146.014,143.535,141.367,0.986,0.985,0.921,716.000,3040.000,0.514,0.000,67
69,14896.000,1367628.983,449.789,141.662,139.001,136.449,0.986,0.982,0.925,734.000,2432.000,0.510,0.000,69
70,15028.000,1385847.938,453.103,142.042,139.285,137.384,0.985,0.986,0.920,770.000,3236.000,0.499,0.000,70
71,15836.000,1499104.956,465.103,145.231,142.407,141.590,0.985,0.994,0.920,782.000,2634.000,0.478,2.000,71
72,15496.000,1451086.200,458.274,144.554,141.360,139.574,0.987,0.987,0.927,784.000,3442.000,0.474,0.000,72
73,16020.000,1525308.070,470.274,150.586,149.020,136.966,0.984,0.919,0.910,788.000,794.000,0.249,69.080,74
74,17272.000,1707566.965,485.588,152.315,149.197,147.405,0.986,0.988,0.920,792.000,3656.000,0.464,2.000,73
75,16156.000,1544772.633,469.588,148.081,144.710,142.155,0.985,0.982,0.921,802.000,566.000,0.487,0.000,75
76,15696.000,1479269.440,460.617,145.121,142.088,140.652,0.987,0.990,0.930,804.000,2048.000,0.481,0.000,76
77,14360.000,1294480.343,442.960,138.924,136.060,134.386,0.985,0.988,0.920,804.000,1124.000,0.480,2.000,78
78,18116.000,1834244.681,498.073,157.442,153.803,149.985,0.986,0.975,0.918,808.000,3874.000,0.505,2.828,77
79,16032.000,1527022.220,467.446,147.851,144.959,140.827,0.986,0.971,0.922,820.000,360.000,0.506,0.000,79
80,15600.000,1465718.933,467.446,154.052,153.167,130.429,0.986,0.847,0.897,840.000,920.000,0.243,67.231,74
81,15884.000,1505925.953,466.759,146.492,143.379,141.059,0.985,0.984,0.916,842.000,1608.000,0.460,2.000,80
82,15364.000,1432584.500,458.274,143.388,140.350,139.388,0.984,0.993,0.919,888.000,1398.000,0.471,2.000,81
83,16168.000,1546494.041,468.617,146.860,143.846,143.119,0.987,0.995,0.925,894.000,2912.000,0.497,2.828,82
84,16132.000,1541331.735,473.103,152.971,151.385,135.898,0.985,0.896,0.906,916.000,1806.000,0.269,59.933,83
85,7740.000,512242.067,339.635,108.240,106.133,93.117,0.966,0.875,0.843,916.000,2410.000,0.175,71.470,86
86,15332.000,1428111.170,457.103,144.014,141.401,138.067,0.986,0.976,0.922,926.000,2218.000,0.488,0.000,84
87,14792.000,1353331.366,446.960,141.365,138.502,135.988,0.987,0.982,0.930,932.000,3110.000,0.512,0.000,85
88,15016.000,1384188.350,462.274,150.625,149.747,128.311,0.979,0.853,0.883,950.000,2512.000,0.340,36.056,86
89,15232.000,1414162.110,456.617,143.178,140.230,138.306,0.984,0.986,0.918,960.000,3330.000,0.480,2.000,88
90,15020.000,1384741.472,465.931,153.388,152.860,125.885,0.977,0.818,0.869,968.000,1918.000,0.250,63.561,83
91,14520.000,1316175.265,445.789,139.556,136.606,135.338,0.984,0.991,0.918,970.000,692.000,0.479,2.000,89
92,14952.000,1375348.420,451.446,141.223,138.503,137.451,0.985,0.992,0.922,970.000,3536.000,0.486,2.000,90
93,15204.000,1410264.558,456.617,143.388,140.104,138.179,0.984,0.986,0.916,972.000,2718.000,0.493,0.000,91
94,17196.000,1696308.956,486.073,153.323,151.261,144.758,0.985,0.957,0.915,984.000,3754.000,0.513,2.828,92
95,14628.000,1330887.137,448.617,140.014,136.893,136.061,0.981,0.994,0.913,992.000,488.000,0.509,0.000,94
96,15892.000,1507063.789,463.931,146.697,143.649,140.865,0.987,0.981,0.928,996.000,1202.000,0.467,2.000,93
97,17572.000,1752248.077,489.588,153.388,150.018,149.147,0.987,0.994,0.921,1012.000,282.000,0.549,4.000,95
98,15564.000,1460648.219,461.103,146.820,144.190,137.438,0.985,0.953,0.920,1052.000,1576.000,0.503,2.000,96
99,14932.000,1372589.816,458.274,149.466,148.522,128.498,0.981,0.862,0.893,1096.000,2088.000,0.255,64.622,97
100,15756.000,1487759.590,462.759,144.997,142.182,141.096,0.987,0.992,0.925,1102.000,2964.000,0.480,2.000,98
101,15580.000,1462901.146,460.617,144.180,141.134,140.563,0.986,0.996,0.923,1110.000,934.000,0.476,2.000,99
102,15244.000,1415833.586,457.103,144.997,141.691,136.987,0.984,0.967,0.917,1116.000,3198.000,0.503,2.000,100
103,14360.000,1294480.343,442.960,142.127,139.658,130.928,0.984,0.937,0.920,1132.000,2596.000,0.513,2.000,101
104,15516.000,1453896.385,458.274,144.180,140.904,140.205,0.987,0.995,0.928,1142.000,3424.000,0.491,2.000,102
105,16988.000,1665624.801,479.446,150.586,147.914,146.252,0.988,0.989,0.929,1148.000,1778.000,0.476,0.000,103
106,15040.000,1387508.188,452.617,141.662,138.830,137.938,0.986,0.994,0.923,1150.000,610.000,0.488,0.000,105
107,16128.000,1540758.500,470.759,147.851,145.438,141.197,0.984,0.971,0.915,1152.000,3632.000,0.500,2.828,104
108,15124.000,1399148.475,454.960,143.388,139.092,138.567,0.983,0.995,0.918,1164.000,2348.000,0.485,2.000,106
109,15276.000,1420294.073,455.446,144.554,141.706,137.264,0.987,0.969,0.925,1178.000,408.000,0.513,2.828,108
110,13264.000,1149146.954,425.304,133.776,130.997,128.935,0.985,0.984,0.921,1182.000,2780.000,0.527,2.000,109
111,15888.000,1506494.835,464.617,146.860,143.601,140.878,0.986,0.981,0.925,1186.000,1396.000,0.458,2.000,107
112,15040.000,1387508.188,450.960,142.352,139.435,137.338,0.987,0.985,0.929,1208.000,1180.000,0.479,2.000,110
113,15160.000,1404147.083,461.789,148.499,145.178,133.201,0.979,0.916,0.893,1212.000,2040.000,0.259,60.926,97
114,15332.000,1428111.170,456.617,143.388,140.441,139.007,0.986,0.990,0.924,1262.000,1590.000,0.471,2.000,111
115,16628.000,1612960.842,475.931,149.050,146.241,144.771,0.986,0.990,0.922,1270.000,788.000,0.458,0.000,112
116,15300.000,1423642.506,456.617,143.178,140.218,138.946,0.986,0.991,0.922,1284.000,3082.000,0.497,0.000,113
117,16112.000,1538466.274,467.446,146.997,143.693,142.768,0.987,0.994,0.927,1306.000,3290.000,0.462,0.000,114
118,14824.000,1357725.297,448.132,141.365,137.980,136.801,0.987,0.991,0.928,1312.000,1014.000,0.522,0.000,115
119,15280.000,1420851.963,456.617,143.736,140.963,138.013,0.985,0.979,0.921,1320.000,2218.000,0.501,2.000,116
120,17340.000,1717660.941,487.245,153.388,150.898,146.320,0.986,0.970,0.918,1326.000,3516.000,0.489,2.828,117
121,16152.000,1544198.973,468.617,147.078,144.217,142.616,0.987,0.989,0.924,1332.000,2474.000,0.453,0.000,118
122,16620.000,1611796.949,477.588,148.661,145.729,145.213,0.985,0.996,0.916,1354.000,556.000,0.446,0.000,119
123,15188.000,1408038.996,454.274,142.352,139.357,138.765,0.986,0.996,0.925,1360.000,1900.000,0.476,2.828,120
124,16388.000,1578166.183,471.931,148.432,145.122,143.792,0.987,0.991,0.925,1374.000,338.000,0.488,2.828,121
125,15168.000,1405258.692,455.446,142.773,139.853,138.102,0.985,0.987,0.919,1382.000,1286.000,0.509,0.000,122
126,15856.000,1501945.783,467.161,154.738,155.039,130.739,0.986,0.840,0.913,1392.000,2804.000,0.275,62.000,123
127,14720.000,1343462.397,449.789,146.123,143.379,130.776,0.984,0.912,0.914,1394.000,2674.000,0.256,68.029,123
