cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
14,16532.000,1599012.634,474.759,149.050,146.090,144.091,0.986,0.986,0.922,118.000,808.000,0.486,0.000,17
15,16412.000,1581634.256,474.759,154.156,152.520,137.277,0.987,0.898,0.915,128.000,3530.000,0.181,103.479,18
16,15980.000,1519598.873,485.044,170.423,169.628,120.734,0.979,0.707,0.854,128.000,1772.000,0.288,55.317,19
18,16196.000,1550513.145,471.931,148.297,145.618,141.622,0.984,0.973,0.914,142.000,1236.000,0.509,2.000,20
19,15656.000,1473618.344,461.789,152.315,148.664,134.157,0.988,0.902,0.923,158.000,2962.000,0.513,0.000,21
20,15888.000,1506494.835,482.475,157.201,153.926,133.908,0.980,0.854,0.858,162.000,3402.000,0.175,60.465,18
21,15560.000,1460085.168,466.759,148.862,148.019,134.368,0.982,0.904,0.897,172.000,3188.000,0.252,65.391,22
22,15684.000,1477573.354,462.274,144.997,141.434,141.213,0.986,0.998,0.922,188.000,392.000,0.516,2.828,23
23,16596.000,1608306.953,477.103,150.586,147.473,143.293,0.985,0.972,0.916,194.000,1490.000,0.487,2.000,24
24,15188.000,1408038.996,467.044,158.518,160.392,122.198,0.975,0.752,0.875,212.000,1700.000,0.274,55.317,19
25,16496.000,1593792.476,474.274,148.930,145.763,144.097,0.985,0.989,0.922,214.000,2762.000,0.508,0.000,25
26,16636.000,1614125.014,474.759,152.801,149.619,141.596,0.987,0.946,0.927,224.000,3712.000,0.544,2.828,26
27,17712.000,1773230.553,493.588,155.641,151.972,148.414,0.985,0.976,0.914,234.000,1042.000,0.494,0.000,27
29,15736.000,1484927.741,472.416,154.052,152.828,132.201,0.981,0.858,0.886,286.000,3136.000,0.255,59.933,22
30,15476.000,1448277.827,473.019,157.696,157.614,126.916,0.981,0.793,0.869,290.000,3424.000,0.170,98.082,18
31,15436.000,1442666.526,459.446,146.014,142.601,137.831,0.985,0.966,0.919,300.000,218.000,0.496,0.000,29
32,15952.000,1515606.683,466.274,146.014,143.087,141.954,0.986,0.992,0.922,322.000,2558.000,0.506,0.000,30
33,16104.000,1537320.587,468.617,147.567,144.490,141.927,0.986,0.982,0.922,330.000,826.000,0.511,0.000,31
34,16176.000,1547642.002,471.931,147.201,144.389,142.656,0.984,0.988,0.913,344.000,2146.000,0.509,0.000,32
35,16336.000,1570660.737,470.274,147.959,144.841,143.606,0.987,0.991,0.928,370.000,2906.000,0.486,0.000,33
36,16804.000,1638637.199,478.759,150.053,146.746,145.810,0.985,0.994,0.921,386.000,3854.000,0.500,0.000,34
37,16352.000,1572968.834,474.759,153.935,152.348,136.885,0.985,0.897,0.912,398.000,1616.000,0.252,72.471,36
38,15948.000,1515036.656,465.789,146.014,142.877,142.129,0.986,0.995,0.924,394.000,1944.000,0.487,2.000,35
39,16272.000,1561439.651,480.132,155.396,155.991,134.227,0.985,0.851,0.887,404.000,404.000,0.247,63.561,37
40,17008.000,1668567.080,481.588,151.288,147.832,146.491,0.987,0.991,0.922,436.000,2334.000,0.496,0.000,38
41,16924.000,1656221.146,478.759,150.373,147.190,146.418,0.988,0.995,0.928,450.000,648.000,0.478,0.000,39
42,15312.000,1425317.708,464.416,149.693,150.294,130.655,0.985,0.863,0.892,464.000,1744.000,0.236,71.554,36
43,16132.000,1541331.735,470.274,148.607,145.868,140.827,0.985,0.965,0.917,486.000,2682.000,0.515,0.000,40
44,15892.000,1507063.789,465.103,146.014,143.133,141.375,0.986,0.988,0.923,504.000,3068.000,0.528,2.000,41
45,16208.000,1552236.682,470.759,150.266,147.060,140.350,0.985,0.954,0.919,526.000,3420.000,0.500,0.000,42
46,16368.000,1575278.062,474.960,152.801,152.346,137.298,0.986,0.898,0.912,530.000,436.000,0.248,66.483,37
47,15780.000,1491160.183,463.446,146.492,143.664,139.859,0.986,0.973,0.923,536.000,3714.000,0.512,0.000,44
50,15768.000,1489459.563,465.103,150.944,148.555,135.230,0.986,0.910,0.916,600.000,1986.000,0.252,72.471,47
51,15724.000,1483229.495,462.274,145.341,142.531,140.480,0.986,0.986,0.925,600.000,224.000,0.479,0.000,46
52,15128.000,1399703.582,464.617,150.306,150.429,129.341,0.981,0.851,0.881,616.000,2888.000,0.264,59.933,48
53,15996.000,1521881.695,466.960,146.860,142.997,142.465,0.986,0.996,0.922,622.000,2428.000,0.528,2.000,49
54,17288.000,1709940.234,486.073,152.118,149.255,147.482,0.986,0.988,0.919,644.000,746.000,0.498,0.000,50
55,15700.000,1479834.946,463.446,146.328,143.618,139.194,0.985,0.969,0.919,662.000,3202.000,0.479,2.000,51
56,17464.000,1736118.577,490.759,153.075,149.651,148.606,0.984,0.993,0.911,674.000,1666.000,0.514,2.828,52
57,16440.000,1585683.547,482.357,154.932,154.902,136.515,0.981,0.872,0.888,686.000,1880.000,0.263,64.031,47
58,15728.000,1483795.505,462.274,145.437,142.496,140.538,0.986,0.986,0.925,712.000,546.000,0.489,0.000,53
59,15812.000,1495698.330,476.759,151.605,151.719,133.652,0.978,0.875,0.874,724.000,2836.000,0.276,59.933,48
60,15728.000,1483795.505,469.304,153.935,154.368,130.531,0.985,0.840,0.897,732.000,3616.000,0.248,68.411,54
62,16476.000,1590894.847,480.818,154.506,154.953,136.445,0.985,0.874,0.896,740.000,3400.000,0.255,64.498,55
64,16360.000,1574123.307,477.789,154.260,154.046,135.878,0.983,0.878,0.901,764.000,3748.000,0.258,67.469,54
65,16228.000,1555110.662,470.274,147.648,144.457,143.038,0.986,0.990,0.922,778.000,340.000,0.485,0.000,58
66,15924.000,1511617.996,465.103,146.997,144.280,140.535,0.987,0.974,0.925,802.000,2080.000,0.499,0.000,59
67,16428.000,1583947.714,475.931,155.756,154.583,135.792,0.987,0.875,0.911,854.000,3106.000,0.264,63.561,60
68,15732.000,1484361.587,469.872,166.385,163.725,122.572,0.986,0.747,0.895,860.000,2278.000,0.268,63.781,61
69,16416.000,1582212.515,481.990,155.795,156.514,135.057,0.983,0.853,0.888,866.000,3382.000,0.255,62.801,55
70,16184.000,1548790.246,470.274,147.092,144.329,142.780,0.985,0.989,0.920,884.000,2588.000,0.508,2.000,62
71,15628.000,1469666.870,474.759,152.971,154.231,130.686,0.982,0.837,0.871,906.000,2990.000,0.251,63.561,60
72,16968.000,1662684.252,481.588,151.182,147.842,146.138,0.986,0.988,0.919,922.000,616.000,0.511,0.000,63
73,17128.000,1686257.063,484.416,151.222,148.447,146.930,0.985,0.990,0.917,944.000,1792.000,0.574,2.000,64
75,15480.000,1448839.357,468.902,158.405,157.374,126.437,0.982,0.796,0.885,956.000,2358.000,0.264,61.221,61
76,16036.000,1527593.746,469.103,147.078,143.831,141.976,0.984,0.987,0.916,970.000,3566.000,0.510,0.000,66
77,15536.000,1456708.382,460.617,144.734,142.118,139.202,0.985,0.979,0.920,972.000,3774.000,0.497,0.000,67
78,15832.000,1498537.005,463.931,146.014,142.647,141.318,0.986,0.991,0.924,988.000,416.000,0.499,0.000,68
79,17056.000,1675635.610,481.588,151.539,148.693,146.055,0.987,0.982,0.924,992.000,1990.000,0.507,0.000,69
80,15536.000,1456708.382,466.357,152.315,152.577,131.106,0.986,0.850,0.898,1010.000,2768.000,0.250,66.483,71
82,15664.000,1474747.987,463.446,148.499,144.820,137.744,0.985,0.951,0.916,1044.000,3204.000,0.544,0.000,73
83,16748.000,1630452.791,477.588,150.053,147.448,144.632,0.986,0.981,0.923,1090.000,2184.000,0.488,2.000,74
84,16248.000,1557986.413,470.274,148.862,145.426,142.270,0.987,0.978,0.923,1104.000,714.000,0.531,0.000,75
85,15860.000,1502514.164,466.759,149.693,147.324,137.190,0.985,0.930,0.915,1108.000,2672.000,0.255,70.711,71
86,15400.000,1437622.567,464.617,149.907,149.899,131.768,0.986,0.873,0.896,1118.000,256.000,0.256,65.146,76
87,16124.000,1540185.337,470.274,148.189,145.273,141.339,0.984,0.973,0.916,1132.000,2468.000,0.501,0.000,77
88,16736.000,1628700.768,478.759,149.050,146.504,145.455,0.985,0.993,0.918,1188.000,2926.000,0.482,2.000,78
