sLabel,sArea,sVolum,sPerim,sFeret,sMajor,sMinor,sSolid,sRound,sCircl,sY,sX,sCore,s_cLabel,s_cArea,s_cVolum,s_cPerim,s_cFeret,s_cMajor,s_cMinor,s_cSolid,s_cRound,s_cCircl,s_csRatio,s_csDist
19,30600.000,4026669.081,655.612,203.421,199.487,195.439,0.984,0.979,0.895,120.000,870.000,1,[14],15132.000,1400258.763,454.960,142.352,138.933,138.686,0.984,0.998,0.919,0.495,2.828
20,66996.000,13044790.572,988.916,343.639,343.932,248.215,0.989,0.721,0.861,196.000,2074.000,2,"[15, 23]",16374.000,1576214.162,478.801,155.882,155.452,134.828,0.984,0.863,0.898,0.244,63.851
21,9952.000,746843.063,388.818,122.589,115.599,110.092,0.964,0.948,0.827,106.000,2270.000,1,[13],6028.000,352065.659,283.765,91.389,88.827,86.405,0.982,0.973,0.941,0.606,2.000
22,31644.000,4234487.586,662.441,208.038,204.461,197.088,0.989,0.964,0.906,146.000,3280.000,1,[17],15872.000,1504219.736,466.759,147.851,145.396,139.000,0.985,0.956,0.915,0.502,0.000
23,30760.000,4058292.047,651.612,203.106,199.315,196.534,0.988,0.986,0.910,166.000,1834.000,1,[18],14984.000,1379766.025,450.960,142.352,139.458,136.807,0.986,0.981,0.926,0.487,0.000
24,59244.000,10847517.518,930.774,336.440,338.449,223.232,0.991,0.659,0.859,234.000,628.000,2,"[19, 24]",15190.000,1408406.860,457.973,149.397,149.387,130.174,0.986,0.868,0.910,0.256,65.452
25,32576.000,4422933.755,672.098,208.892,205.272,202.163,0.988,0.984,0.906,200.000,2936.000,1,[20],15736.000,1484927.741,464.617,145.890,142.333,140.774,0.984,0.989,0.916,0.483,2.000
26,30720.000,4050378.577,648.299,204.000,199.483,196.136,0.989,0.983,0.919,200.000,2696.000,1,[21],15140.000,1401369.345,454.274,142.352,139.021,138.663,0.985,0.997,0.922,0.493,0.000
27,30120.000,3932296.453,649.955,202.040,197.741,194.032,0.986,0.981,0.896,216.000,3814.000,1,[22],15024.000,1385294.668,451.446,142.394,139.488,137.138,0.987,0.983,0.926,0.499,2.000
28,31184.000,4142490.613,655.612,206.940,201.924,196.658,0.988,0.974,0.912,278.000,1098.000,1,[25],15452.000,1444910.175,457.789,146.014,143.132,137.462,0.987,0.960,0.927,0.496,0.000
29,31432.000,4192005.309,656.784,207.740,203.706,196.509,0.989,0.964,0.916,282.000,2482.000,1,[26],15472.000,1447716.371,459.446,146.697,143.255,137.529,0.985,0.960,0.921,0.492,2.000
30,29960.000,3901005.061,642.642,201.693,197.036,193.676,0.989,0.983,0.912,324.000,1672.000,1,[27],14544.000,1319439.858,444.132,140.769,137.583,134.598,0.986,0.978,0.927,0.485,2.000
31,32408.000,4388763.168,671.612,210.419,204.645,201.723,0.988,0.985,0.903,330.000,3642.000,1,[29],15816.000,1496265.922,462.274,145.561,142.634,141.186,0.988,0.990,0.930,0.488,2.000
32,94040.000,21693655.088,1205.024,439.318,443.262,272.378,0.985,0.609,0.814,420.000,1354.000,3,"[28, 37, 39]",15816.000,1497841.214,475.769,156.100,154.368,131.420,0.978,0.845,0.878,0.168,87.979
33,29924.000,3893975.990,640.985,201.375,197.990,192.492,0.989,0.972,0.915,342.000,3380.000,1,[30],15724.000,1483229.495,461.789,145.231,142.231,140.764,0.986,0.990,0.927,0.525,0.000
34,32624.000,4432712.995,672.098,209.122,206.152,201.510,0.988,0.977,0.908,402.000,412.000,1,[31],16148.000,1543625.383,470.759,147.648,144.519,142.270,0.985,0.984,0.916,0.495,2.000
35,66788.000,12984088.231,1016.749,369.908,377.512,226.076,0.989,0.597,0.812,486.000,2212.000,2,"[32, 46]",15488.000,1449968.762,461.446,147.740,145.838,135.374,0.984,0.927,0.914,0.232,78.104
36,33848.000,4684500.814,682.441,213.663,209.930,205.349,0.989,0.978,0.913,422.000,744.000,1,[33],15984.000,1520169.471,466.274,146.860,143.886,141.444,0.986,0.983,0.924,0.472,0.000
37,26960.000,3329995.388,611.813,190.704,186.719,183.904,0.987,0.985,0.905,430.000,2698.000,1,[34],14508.000,1314543.980,444.132,139.714,136.261,135.577,0.985,0.995,0.924,0.538,0.000
38,29512.000,3813833.802,641.754,199.449,195.117,192.643,0.986,0.987,0.900,442.000,2894.000,1,[35],15552.000,1458959.283,459.446,144.941,141.580,139.865,0.987,0.988,0.926,0.527,2.000
39,30196.000,3947189.031,645.269,202.425,198.128,194.130,0.988,0.979,0.911,450.000,988.000,1,[36],15392.000,1436502.487,459.446,144.180,140.982,139.022,0.983,0.986,0.916,0.510,2.000
40,64184.000,12232182.981,964.950,341.391,343.419,238.095,0.991,0.693,0.866,530.000,3806.000,2,"[38, 47]",16132.000,1541343.248,473.304,154.258,153.735,134.237,0.984,0.869,0.905,0.251,63.016
41,30400.000,3987256.509,652.985,204.607,198.917,194.796,0.986,0.978,0.896,486.000,1796.000,1,[40],15412.000,1439303.233,459.446,144.402,141.622,138.563,0.985,0.978,0.917,0.507,2.000
42,33140.000,4538293.263,677.754,210.238,206.671,204.219,0.989,0.988,0.907,490.000,2444.000,1,[41],15956.000,1516176.782,466.274,146.492,143.431,141.644,0.985,0.988,0.922,0.481,2.000
43,31996.000,4305338.794,686.784,208.634,203.347,200.465,0.985,0.985,0.852,530.000,1572.000,1,[42],15060.000,1390276.744,453.789,143.736,141.133,135.878,0.985,0.963,0.919,0.471,2.000
44,29612.000,3833234.704,637.955,199.620,194.505,193.896,0.989,0.997,0.914,534.000,566.000,1,[43],14932.000,1372589.816,451.446,142.127,138.987,136.800,0.984,0.984,0.921,0.504,2.000
45,56444.000,10087660.904,915.578,330.491,329.435,218.327,0.990,0.662,0.846,618.000,3544.000,2,"[44, 56]",15070.000,1392204.511,460.617,149.716,148.717,129.799,0.981,0.869,0.893,0.267,64.202
46,60264.000,11128861.354,934.975,333.431,334.541,229.655,0.991,0.686,0.866,618.000,1966.000,2,"[45, 53]",15522.000,1454811.534,464.659,152.498,152.064,130.557,0.984,0.855,0.903,0.258,64.406
47,31268.000,4159239.752,653.955,203.735,201.102,197.986,0.990,0.984,0.919,592.000,3328.000,1,[48],15652.000,1473053.632,463.931,145.671,143.271,139.105,0.984,0.971,0.914,0.501,0.000
48,32248.000,4356301.984,664.784,208.202,204.910,200.442,0.989,0.978,0.917,622.000,2634.000,1,[50],15872.000,1504219.736,463.446,147.092,144.555,139.808,0.987,0.967,0.929,0.492,0.000
49,31540.000,4213629.382,658.441,206.495,201.133,199.685,0.989,0.993,0.914,622.000,280.000,1,[49],15924.000,1511617.996,466.274,146.860,143.768,141.034,0.986,0.981,0.920,0.505,2.828
50,61272.000,11409244.444,962.205,344.819,349.280,223.877,0.988,0.639,0.832,658.000,2894.000,2,"[51, 57]",15562.000,1460444.918,466.274,150.324,149.192,133.346,0.984,0.891,0.900,0.254,68.356
51,30716.000,4049587.513,651.127,202.781,199.497,196.075,0.988,0.983,0.910,648.000,950.000,1,[52],15344.000,1429788.123,458.274,143.388,140.453,139.099,0.985,0.990,0.918,0.500,2.828
53,30296.000,3966813.097,645.470,202.425,197.715,195.160,0.989,0.987,0.914,676.000,1174.000,1,[55],15188.000,1408038.996,455.931,142.352,139.243,138.883,0.984,0.997,0.918,0.501,0.000
54,30168.000,3941700.109,641.955,200.040,197.221,194.781,0.990,0.988,0.920,692.000,2392.000,1,[58],15196.000,1409151.631,454.960,143.388,140.537,137.676,0.986,0.980,0.923,0.504,0.000
55,29164.000,3746575.032,635.127,199.620,196.045,189.442,0.988,0.966,0.909,694.000,712.000,1,[59],15168.000,1405258.692,456.617,144.997,142.359,135.668,0.983,0.953,0.914,0.520,2.000
56,31588.000,4223251.979,660.098,206.940,201.583,199.613,0.988,0.990,0.911,708.000,3154.000,1,[60],15328.000,1427552.332,455.446,144.554,141.429,137.997,0.987,0.976,0.929,0.485,0.000
58,30400.000,3987256.509,648.299,207.171,203.823,189.951,0.988,0.932,0.909,732.000,1706.000,1,[61],15224.000,1413048.158,455.446,148.499,145.418,133.320,0.986,0.917,0.922,0.501,2.000
59,30028.000,3914293.720,643.127,200.449,196.736,194.372,0.989,0.988,0.912,736.000,516.000,1,[62],15520.000,1454458.639,461.103,144.734,141.818,139.348,0.984,0.983,0.917,0.517,2.000
60,31452.000,4196006.968,658.441,205.602,202.554,197.743,0.988,0.976,0.912,774.000,3706.000,1,[63],14828.000,1358274.872,451.446,140.982,138.145,136.670,0.983,0.989,0.914,0.471,0.000
61,33432.000,4598406.258,678.441,211.358,208.220,204.545,0.989,0.982,0.913,794.000,1346.000,1,[64],15940.000,1513896.817,466.274,146.014,142.911,142.026,0.986,0.994,0.921,0.477,2.000
62,29060.000,3726552.253,631.612,197.909,194.802,189.960,0.988,0.975,0.915,822.000,246.000,1,[65],15364.000,1432584.500,458.274,144.139,141.304,138.457,0.985,0.980,0.919,0.529,0.000
64,33452.000,4602533.226,682.240,211.858,207.742,205.098,0.988,0.987,0.903,858.000,3302.000,1,[67],15812.000,1495698.330,466.274,146.328,143.914,139.903,0.983,0.972,0.914,0.473,2.000
65,32608.000,4429452.448,669.269,208.087,204.699,202.857,0.989,0.991,0.915,860.000,2012.000,1,[68],15884.000,1505925.953,466.274,145.890,142.440,141.989,0.985,0.997,0.918,0.487,0.000
66,31312.000,4168022.097,656.299,204.832,200.098,199.292,0.989,0.996,0.914,880.000,1078.000,1,[69],15584.000,1463464.559,462.274,144.222,141.429,140.307,0.984,0.992,0.916,0.498,2.000
67,63384.000,12004201.164,967.945,345.445,347.223,232.650,0.990,0.669,0.850,942.000,3538.000,2,"[70, 82]",15892.000,1508110.841,469.931,152.957,152.106,133.772,0.985,0.875,0.904,0.251,66.203
68,32760.000,4460459.905,673.269,211.603,207.164,201.391,0.988,0.972,0.908,892.000,1578.000,1,[71],16056.000,1530452.445,469.103,147.092,144.329,141.647,0.985,0.981,0.917,0.490,0.000
69,59300.000,10862901.469,932.950,330.430,334.089,226.338,0.988,0.676,0.856,900.000,2828.000,2,"[73, 74]",14836.000,1359737.445,451.647,146.913,145.769,129.954,0.985,0.889,0.914,0.250,62.062
70,31416.000,4188804.898,660.098,204.841,201.114,198.925,0.987,0.989,0.906,894.000,810.000,1,[72],15580.000,1462901.146,459.446,144.471,141.191,140.501,0.987,0.995,0.927,0.496,2.000
71,33376.000,4586857.313,680.583,211.443,209.279,203.268,0.985,0.970,0.905,914.000,3876.000,1,[76],15888.000,1506494.835,466.759,146.697,143.860,140.622,0.984,0.977,0.916,0.476,0.000
72,25716.000,3102193.803,605.470,186.430,181.351,180.628,0.983,0.996,0.882,908.000,2572.000,1,[75],11796.000,963753.451,401.505,126.317,123.780,121.348,0.982,0.980,0.920,0.459,0.000
73,32828.000,4474354.988,673.269,209.914,205.783,203.212,0.988,0.987,0.910,924.000,602.000,1,[78],15572.000,1461774.538,460.617,145.231,142.236,139.401,0.986,0.980,0.922,0.474,2.000
74,59876.000,11021557.477,941.117,338.000,337.559,226.036,0.990,0.669,0.850,976.000,1818.000,2,"[77, 84]",15336.000,1428694.720,462.416,151.062,150.451,130.548,0.985,0.863,0.901,0.256,64.498
