cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
10,17360.000,1720633.529,485.588,153.805,150.946,146.435,0.987,0.970,0.925,108.000,140.000,0.513,2.000,12
11,16936.000,1657982.979,480.416,150.864,147.734,145.970,0.986,0.988,0.922,110.000,1402.000,0.520,0.000,13
12,17468.000,1736715.079,489.588,152.971,150.244,148.037,0.984,0.985,0.916,124.000,838.000,0.484,0.000,14
13,15972.000,1518457.890,466.274,147.078,144.241,140.990,0.987,0.977,0.923,126.000,3820.000,0.459,0.000,15
15,19164.000,1995689.827,512.215,160.462,157.554,154.879,0.987,0.983,0.918,164.000,2376.000,0.488,0.000,16
17,16424.000,1583369.244,473.103,148.930,145.763,143.466,0.986,0.984,0.922,184.000,1686.000,0.462,0.000,19
18,17380.000,1723607.830,487.931,153.114,150.379,147.174,0.985,0.979,0.917,190.000,2894.000,0.492,0.000,20
19,16392.000,1578744.019,473.103,149.466,146.417,142.549,0.986,0.974,0.920,194.000,548.000,0.522,4.472,21
20,17872.000,1797312.248,496.902,154.738,151.167,150.542,0.984,0.996,0.910,206.000,1046.000,0.466,0.000,22
21,16420.000,1582790.844,473.103,147.959,145.048,144.155,0.987,0.994,0.922,208.000,1968.000,0.476,0.000,24
22,16452.000,1587420.014,474.274,149.050,146.323,143.162,0.985,0.978,0.919,208.000,3114.000,0.461,2.000,23
23,17980.000,1813628.498,496.416,157.582,153.997,148.673,0.986,0.965,0.917,218.000,330.000,0.483,0.000,25
24,16504.000,1594952.019,474.759,150.479,147.391,142.574,0.986,0.967,0.920,246.000,2174.000,0.528,2.000,26
25,15644.000,1471924.422,464.617,145.602,142.797,139.515,0.983,0.977,0.911,258.000,1254.000,0.509,2.000,27
26,14932.000,1372589.816,455.161,148.930,148.057,128.960,0.985,0.867,0.906,280.000,2656.000,0.279,50.990,28
27,16548.000,1601334.530,481.789,156.780,156.643,135.338,0.985,0.859,0.896,296.000,3428.000,0.253,67.469,29
29,16584.000,1606562.901,476.416,149.466,146.435,144.210,0.986,0.985,0.918,306.000,3648.000,0.464,2.828,30
30,13188.000,1139284.550,443.647,158.152,158.685,107.295,0.981,0.667,0.842,300.000,2538.000,0.246,68.731,28
31,15704.000,1480400.524,466.558,147.959,147.179,136.442,0.984,0.923,0.907,322.000,128.000,0.328,38.419,31
32,16656.000,1617036.670,488.132,158.240,159.192,134.990,0.983,0.837,0.878,324.000,3302.000,0.254,61.612,29
33,15608.000,1466846.554,461.103,147.078,143.692,138.314,0.986,0.962,0.922,326.000,3880.000,0.513,0.000,32
34,17080.000,1679173.608,484.416,154.945,151.879,143.199,0.984,0.943,0.915,342.000,842.000,0.487,2.000,33
35,15932.000,1512757.263,478.073,153.883,153.626,133.461,0.982,0.860,0.876,366.000,1816.000,0.281,46.519,35
36,16196.000,1550513.145,469.103,149.586,146.069,141.181,0.988,0.966,0.925,380.000,1428.000,0.487,0.000,34
37,15976.000,1519028.346,466.274,147.851,144.779,140.508,0.986,0.970,0.923,382.000,2336.000,0.455,0.000,36
38,16476.000,1590894.847,473.103,149.693,146.468,143.229,0.987,0.978,0.925,394.000,632.000,0.460,0.000,37
39,8240.000,562671.111,337.019,111.140,110.390,95.322,0.980,0.861,0.912,396.000,220.000,0.172,79.649,31
40,15848.000,1500809.237,467.931,146.820,143.903,140.241,0.983,0.974,0.910,416.000,410.000,0.479,2.828,39
41,16692.000,1622282.055,477.588,149.466,146.199,145.374,0.985,0.994,0.920,430.000,1050.000,0.446,0.000,41
42,15112.000,1397483.592,458.759,147.363,145.498,132.620,0.983,0.909,0.902,438.000,2082.000,0.248,69.771,44
43,16116.000,1539039.224,468.617,146.860,143.756,142.752,0.987,0.993,0.922,442.000,3060.000,0.487,2.828,43
44,16900.000,1652699.353,482.073,149.933,147.037,146.349,0.984,0.995,0.914,444.000,2802.000,0.451,0.000,42
45,11684.000,950060.195,403.161,132.076,131.391,113.860,0.982,0.862,0.903,470.000,1768.000,0.206,68.029,35
46,15556.000,1459522.189,459.931,144.997,142.126,139.397,0.986,0.981,0.924,508.000,3466.000,0.503,2.000,45
47,19376.000,2028896.949,514.558,164.158,160.945,153.308,0.987,0.952,0.920,514.000,3802.000,0.611,4.000,47
48,16556.000,1602495.899,477.103,152.643,150.335,140.392,0.986,0.933,0.914,516.000,2558.000,0.254,67.052,46
49,16316.000,1567777.203,472.416,147.648,144.867,143.409,0.985,0.990,0.919,534.000,1246.000,0.463,0.000,48
